Chrom	Start	End	X4.8851361.8851762	.	..1	X8851361.1	X8851762.1	X0	X1	X401	X8851353	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr4	76438939	76439340	4:76438939-76439340	.	.	76438939	76439340	0	1	401	76438932	cluster_1	Intron (ENSMUST00000107289/ENSMUSG00000028399, intron 1 of 35)	4	75941238	76449980	508743	2	ENSMUST00000107289	10640	ENSMUSG00000028399	ENSMUSG00000028399
chr4	81116405	81116806	4:81116405-81116806	.	.	81116405	81116806	0	1	401	81116397	cluster_1	Distal Intergenic	4	81282990	81284699	1710	2	ENSMUST00000156441	167893	ENSMUSG00000028402	ENSMUSG00000028402
chr4	40875914	40876315	4:40875914-40876315	.	.	40875914	40876315	0	1	401	40875910	cluster_1	Distal Intergenic	4	40809154	40854005	44852	2	ENSMUST00000108096	-21910	ENSMUSG00000028413	ENSMUSG00000028413
chr4	41681201	41681602	4:41681201-41681602	.	.	41681201	41681602	0	1	401	41681197	cluster_1	Intron (ENSMUST00000102961/ENSMUSG00000028444, intron 2 of 9)	4	41657498	41695442	37945	2	ENSMUST00000102961	13840	ENSMUSG00000028444	ENSMUSG00000028444
chr4	87928927	87929328	4:87928927-87929328	.	.	87928927	87929328	0	1	401	87928919	cluster_1	Intron (ENSMUST00000078090/ENSMUSG00000028496, intron 2 of 10)	4	87832781	87874542	41762	2	ENSMUST00000134555	-54386	ENSMUSG00000028496	ENSMUSG00000028496
chr4	106330280	106330681	4:106330280-106330681	.	.	106330280	106330681	0	1	401	106330279	cluster_1	Intron (ENSMUST00000165709/ENSMUSG00000028514, intron 1 of 67)	4	106316234	106441322	125089	1	ENSMUST00000094933	14047	ENSMUSG00000028514	ENSMUSG00000028514
chr4	102200180	102200581	4:102200180-102200581	.	.	102200180	102200581	0	1	401	102200179	cluster_1	Intron (ENSMUST00000106911/ENSMUSG00000028525, intron 3 of 16)	4	102254742	102555924	301183	1	ENSMUST00000106907	-54161	ENSMUSG00000028525	ENSMUSG00000028525
chr4	102137869	102138270	4:102137869-102138270	.	.	102137869	102138270	0	1	401	102137868	cluster_1	Intron (ENSMUST00000106911/ENSMUSG00000028525, intron 1 of 16)	4	102087741	102557597	469857	1	ENSMUST00000173119	50129	ENSMUSG00000028525	ENSMUSG00000028525
chr4	100847441	100847842	4:100847441-100847842	.	.	100847441	100847842	0	1	401	100847440	cluster_1	Intron (ENSMUST00000030257/ENSMUSG00000028532, intron 1 of 26)	4	100776675	101029220	252546	1	ENSMUST00000097955	70767	ENSMUSG00000028532	ENSMUSG00000028532
chr4	111866692	111867093	4:111866692-111867093	.	.	111866692	111867093	0	1	401	111866691	cluster_1	Distal Intergenic	4	111877491	111880627	3137	2	ENSMUST00000154838	13534	ENSMUSG00000028544	ENSMUSG00000028544
chr4	111489103	111489504	4:111489103-111489504	.	.	111489103	111489504	0	1	401	111489102	cluster_1	Intron (ENSMUST00000106591/ENSMUSG00000061298, intron 6 of 8)	4	111433319	111459927	26609	1	ENSMUST00000123667	55785	ENSMUSG00000028545	ENSMUSG00000028545
chr4	110227806	110228207	4:110227806-110228207	.	.	110227806	110228207	0	1	401	110227805	cluster_1	Intron (ENSMUST00000106598/ENSMUSG00000028546, intron 2 of 6)	4	110206359	110223148	16790	2	ENSMUST00000153200	-4659	ENSMUSG00000028546	ENSMUSG00000028546
chr4	95904982	95905383	4:95904982-95905383	.	.	95904982	95905383	0	1	401	95904973	cluster_1	Intron (ENSMUST00000079223/ENSMUSG00000028573, intron 14 of 15)	4	95849625	95926934	77310	1	ENSMUST00000142384	55358	ENSMUSG00000028573	ENSMUSG00000028573
chr4	120178098	120178499	4:120178098-120178499	.	.	120178098	120178499	0	1	401	120178097	cluster_1	Distal Intergenic	4	120161206	120167360	6155	1	ENSMUST00000030384	16893	ENSMUSG00000028635	ENSMUSG00000028635
chr4	138582436	138582837	4:138582436-138582837	.	.	138582436	138582837	0	1	401	138582435	cluster_1	Promoter (1-2kb)	4	138571046	138581083	10038	2	ENSMUST00000137206	-1354	ENSMUSG00000028753	ENSMUSG00000028753
chr4	127956774	127957175	4:127956774-127957175	.	.	127956774	127957175	0	1	401	127956773	cluster_1	Intron (ENSMUST00000030614/ENSMUSG00000028813, intron 1 of 6)	4	127927592	127970951	43360	2	ENSMUST00000030614	13776	ENSMUSG00000028813	ENSMUSG00000028813
chr5	48509183	48509584	5:48509183-48509584	.	.	48509183	48509584	0	1	401	48509179	cluster_1	Intron (ENSMUST00000087395/ENSMUSG00000029088, intron 2 of 8)	5	48390893	48492254	101362	2	ENSMUST00000101215	-16930	ENSMUSG00000029088	ENSMUSG00000029088
chr5	49876842	49877243	5:49876842-49877243	.	.	49876842	49877243	0	1	401	49876838	cluster_1	Distal Intergenic	5	49959951	50058996	99046	2	ENSMUST00000030971	181753	ENSMUSG00000029090	ENSMUSG00000029090
chr5	50074234	50074635	5:50074234-50074635	.	.	50074234	50074635	0	1	401	50074229	cluster_1	Distal Intergenic	5	49959951	50058996	99046	2	ENSMUST00000030971	-15239	ENSMUSG00000029090	ENSMUSG00000029090
chr5	45301126	45301527	5:45301126-45301527	.	.	45301126	45301527	0	1	401	45301122	cluster_1	Distal Intergenic	5	45155011	45169564	14554	2	ENSMUST00000030975	-131563	ENSMUSG00000029092	ENSMUSG00000029092
chr5	35170337	35170738	5:35170337-35170738	.	.	35170337	35170738	0	1	401	35170334	cluster_1	Distal Intergenic	5	35091490	35105766	14277	2	ENSMUST00000030986	-64572	ENSMUSG00000029103	ENSMUSG00000029103
chr5	34876059	34876460	5:34876059-34876460	.	.	34876059	34876460	0	1	401	34876056	cluster_1	Promoter (<=1kb)	5	34877192	34884978	7787	1	ENSMUST00000135039	-732	ENSMUSG00000029104	ENSMUSG00000029104
chr5	57847481	57847882	5:57847481-57847882	.	.	57847481	57847882	0	1	401	57847476	cluster_1	Intron (ENSMUST00000094783/ENSMUSG00000029108, intron 1 of 2)	5	57718021	58129351	411331	1	ENSMUST00000094783	129461	ENSMUSG00000029108	ENSMUSG00000029108
chr5	37657818	37658219	5:37657818-37658219	.	.	37657818	37658219	0	1	401	37657815	cluster_1	Intron (ENSMUST00000094836/ENSMUSG00000029123, intron 1 of 11)	5	37446828	37717153	270326	2	ENSMUST00000094836	58934	ENSMUSG00000029123	ENSMUSG00000029123
chr5	31579995	31580396	5:31579995-31580396	.	.	31579995	31580396	0	1	401	31579992	cluster_1	Distal Intergenic	5	31596935	31654861	57927	1	ENSMUST00000142345	-16539	ENSMUSG00000029142	ENSMUSG00000029142
chr5	108246482	108246883	5:108246482-108246883	.	.	108246482	108246883	0	1	401	108246481	cluster_1	Distal Intergenic	5	108268897	108280526	11630	1	ENSMUST00000031190	-22014	ENSMUSG00000029265	ENSMUSG00000029265
chr5	103711813	103712214	5:103711813-103712214	.	.	103711813	103712214	0	1	401	103711812	cluster_1	Intron (ENSMUST00000126335/ENSMUSG00000029313, intron 1 of 6)	5	103692374	103816428	124055	1	ENSMUST00000126335	19440	ENSMUSG00000029313	ENSMUSG00000029313
chr5	101775943	101776344	5:101775943-101776344	.	.	101775943	101776344	0	1	401	101775942	cluster_1	Intron (ENSMUST00000031273/ENSMUSG00000029330, intron 1 of 12)	5	101765130	101823858	58729	1	ENSMUST00000031273	10814	ENSMUSG00000029330	ENSMUSG00000029330
chr5	98976027	98976428	5:98976027-98976428	.	.	98976027	98976428	0	1	401	98976018	cluster_1	Intron (ENSMUST00000161490/ENSMUSG00000029334, intron 9 of 18)	5	98947393	98966756	19364	2	ENSMUST00000160765	-9272	ENSMUSG00000029334	ENSMUSG00000029334
chr5	98083378	98083779	5:98083378-98083779	.	.	98083378	98083779	0	1	401	98083369	cluster_1	Distal Intergenic	5	97882783	98030733	147951	2	ENSMUST00000031281	-52646	ENSMUSG00000029338	ENSMUSG00000029338
chr5	127595607	127596008	5:127595607-127596008	.	.	127595607	127596008	0	1	401	127595606	cluster_1	5' UTR	5	127603807	127609351	5545	2	ENSMUST00000152727	13343	ENSMUSG00000029416	ENSMUSG00000029416
chr5	122709560	122709961	5:122709560-122709961	.	.	122709560	122709961	0	1	401	122709559	cluster_1	Promoter (1-2kb)	5	122707654	122727840	20187	1	ENSMUST00000142664	1907	ENSMUSG00000029470	ENSMUSG00000029470
chr5	115866061	115866462	5:115866061-115866462	.	.	115866061	115866462	0	1	401	115866060	cluster_1	Intron (ENSMUST00000147330/ENSMUSG00000029516, intron 5 of 10)	5	115850978	115863026	12049	1	ENSMUST00000127976	15084	ENSMUSG00000029516	ENSMUSG00000029516
chr6	16828222	16828623	6:16828222-16828623	.	.	16828222	16828623	0	1	401	16828221	cluster_1	Distal Intergenic	6	16833381	16898441	65061	2	ENSMUST00000031533	69818	ENSMUSG00000029553	ENSMUSG00000029553
chr6	11576052	11576453	6:11576052-11576453	.	.	11576052	11576453	0	1	401	11576051	cluster_1	Distal Intergenic	6	11900373	11907446	7074	2	ENSMUST00000031637	330993	ENSMUSG00000029632	ENSMUSG00000029632
chr5	149603089	149603490	5:149603089-149603490	.	.	149603089	149603490	0	1	401	149603088	cluster_1	Intron (ENSMUST00000110502/ENSMUSG00000029658, intron 21 of 22)	5	149581778	149588216	6439	1	ENSMUST00000138690	21312	ENSMUSG00000029658	ENSMUSG00000029658
chr5	131665173	131665574	5:131665173-131665574	.	.	131665173	131665574	0	1	401	131665172	cluster_1	Intron (ENSMUST00000161226/ENSMUSG00000029673, intron 5 of 18)	5	131437788	131616605	178818	2	ENSMUST00000161804	-48569	ENSMUSG00000029673	ENSMUSG00000029673
chr5	132594822	132595223	5:132594822-132595223	.	.	132594822	132595223	0	1	401	132594821	cluster_1	Distal Intergenic	5	131437335	132543344	1106010	2	ENSMUST00000161226	-51479	ENSMUSG00000029673	ENSMUSG00000029673
chr5	132341301	132341702	5:132341301-132341702	.	.	132341301	132341702	0	1	401	132341300	cluster_1	Intron (ENSMUST00000161226/ENSMUSG00000029673, intron 1 of 18)	5	131476570	132449360	972791	2	ENSMUST00000160135	107658	ENSMUSG00000029673	ENSMUSG00000029673
chr6	24324664	24325065	6:24324664-24325065	.	.	24324664	24325065	0	1	401	24324662	cluster_1	Distal Intergenic	6	24088283	24168092	79810	2	ENSMUST00000031713	-156573	ENSMUSG00000029700	ENSMUSG00000029700
chr5	136587241	136587642	5:136587241-136587642	.	.	136587241	136587642	0	1	401	136587240	cluster_1	Distal Intergenic	5	136482875	136567490	84616	2	ENSMUST00000177305	-19752	ENSMUSG00000029705	ENSMUSG00000029705
chr5	136292922	136293323	5:136292922-136293323	.	.	136292922	136293323	0	1	401	136292921	cluster_1	Intron (ENSMUST00000148082/ENSMUSG00000086220, intron 1 of 4)	5	136274493	136302521	28029	2	ENSMUST00000163906	9198	ENSMUSG00000029705	ENSMUSG00000029705
chr6	29805349	29805750	6:29805349-29805750	.	.	29805349	29805750	0	1	401	29805347	cluster_1	Intron (ENSMUST00000143707/ENSMUSG00000029772, intron 1 of 1)	6	29801859	29909214	107356	1	ENSMUST00000125911	3491	ENSMUSG00000029772	ENSMUSG00000029772
chr6	56900607	56901008	6:56900607-56901008	.	.	56900607	56901008	0	1	401	56900602	cluster_1	Promoter (<=1kb)	6	56895794	56901883	6090	2	ENSMUST00000127725	875	ENSMUSG00000029780	ENSMUSG00000029780
chr6	86955798	86956199	6:86955798-86956199	.	.	86955798	86956199	0	1	401	86955790	cluster_1	Intron (ENSMUST00000089519/ENSMUSG00000057230, intron 10 of 20)	6	87009236	87028461	19226	1	ENSMUST00000120240	-53037	ENSMUSG00000029993	ENSMUSG00000029993
chr6	92364508	92364909	6:92364508-92364909	.	.	92364508	92364909	0	1	401	92364499	cluster_1	Distal Intergenic	6	92375384	92481392	106009	2	ENSMUST00000113445	116483	ENSMUSG00000030020	ENSMUSG00000030020
chr6	108160983	108161384	6:108160983-108161384	.	.	108160983	108161384	0	1	401	108160982	cluster_1	Intron (ENSMUST00000032191/ENSMUSG00000030101, intron 3 of 8)	6	108144313	108152286	7974	2	ENSMUST00000171697	-8698	ENSMUSG00000030101	ENSMUSG00000030101
chr6	109281388	109281789	6:109281388-109281789	.	.	109281388	109281789	0	1	401	109281387	cluster_1	Distal Intergenic	6	108828641	108859356	30716	1	ENSMUST00000089162	452748	ENSMUSG00000030104	ENSMUSG00000030104
chr6	134020960	134021361	6:134020960-134021361	.	.	134020960	134021361	0	1	401	134020959	cluster_1	Distal Intergenic	6	134035700	134270158	234459	1	ENSMUST00000081028	-14339	ENSMUSG00000030199	ENSMUSG00000030199
chr6	135444125	135444526	6:135444125-135444526	.	.	135444125	135444526	0	1	401	135444124	cluster_1	Distal Intergenic	6	135367493	135383173	15681	1	ENSMUST00000111907	76633	ENSMUSG00000030208	ENSMUSG00000030208
chr6	139868442	139868843	6:139868442-139868843	.	.	139868442	139868843	0	1	401	139868441	cluster_1	Intron (ENSMUST00000111868/ENSMUSG00000030228, intron 12 of 20)	6	139843648	139969284	125637	1	ENSMUST00000087657	24795	ENSMUSG00000030228	ENSMUSG00000030228
chr6	141687033	141687434	6:141687033-141687434	.	.	141687033	141687434	0	1	401	141687032	cluster_1	Distal Intergenic	6	141681246	141685609	4364	1	ENSMUST00000160179	5788	ENSMUSG00000030236	ENSMUSG00000030236
chr7	37921895	37922296	7:37921895-37922296	.	.	37921895	37922296	0	1	401	37921892	cluster_1	Distal Intergenic	7	37960002	38019542	59541	2	ENSMUST00000085513	97246	ENSMUSG00000030421	ENSMUSG00000030421
chr13	67818639	67819040	13:67818639-67819040	.	.	67818639	67819040	0	1	401	67818633	cluster_1	Intron (ENSMUST00000012725/ENSMUSG00000030446, intron 1 of 3)	13	67813816	67827000	13185	1	ENSMUST00000012725	4824	ENSMUSG00000030446	ENSMUSG00000030446
chr7	30883975	30884376	7:30883975-30884376	.	.	30883975	30884376	0	1	401	30883972	cluster_1	Distal Intergenic	7	30865404	30880342	14939	2	ENSMUST00000108125	-3634	ENSMUSG00000030577	ENSMUSG00000030577
chr7	82154534	82154935	7:82154534-82154935	.	.	82154534	82154935	0	1	401	82154526	cluster_1	Distal Intergenic	7	82173840	82307087	133248	1	ENSMUST00000179318	-18905	ENSMUSG00000030638	ENSMUSG00000030638
chr7	118632758	118633159	7:118632758-118633159	.	.	118632758	118633159	0	1	401	118632757	cluster_1	Promoter (<=1kb)	7	118633736	118675086	41351	1	ENSMUST00000057320	-577	ENSMUSG00000030650	ENSMUSG00000030650
chr7	99708232	99708633	7:99708232-99708633	.	.	99708232	99708633	0	1	401	99708223	cluster_1	Promoter (1-2kb)	7	99658389	99707161	48773	2	ENSMUST00000107088	-1072	ENSMUSG00000030737	ENSMUSG00000030737
chr7	125450584	125450985	7:125450584-125450985	.	.	125450584	125450985	0	1	401	125450583	cluster_1	Intron (ENSMUST00000033010/ENSMUSG00000030752, intron 1 of 7)	7	125444684	125460021	15338	1	ENSMUST00000135129	5901	ENSMUSG00000030752	ENSMUSG00000030752
chr1	183075324	183075725	1:183075324-183075725	.	.	183075324	183075725	0	1	401	183075323	cluster_1	Distal Intergenic	1	183086270	183147461	61192	2	ENSMUST00000171366	71736	ENSMUSG00000030768	ENSMUSG00000030768
chr1	183177043	183177444	1:183177043-183177444	.	.	183177043	183177444	0	1	401	183177042	cluster_1	Intron (ENSMUST00000003035/ENSMUSG00000030768, intron 2 of 9)	1	183086270	183147461	61192	2	ENSMUST00000171366	-29583	ENSMUSG00000030768	ENSMUSG00000030768
chr7	112512994	112513395	7:112512994-112513395	.	.	112512994	112513395	0	1	401	112512993	cluster_1	Intron (ENSMUST00000106643/ENSMUSG00000030770, intron 2 of 13)	7	112519701	112588970	69270	1	ENSMUST00000106640	-6306	ENSMUSG00000030770	ENSMUSG00000030770
chr7	121832554	121832955	7:121832554-121832955	.	.	121832554	121832955	0	1	401	121832553	cluster_1	Distal Intergenic	7	121865111	121918515	53405	1	ENSMUST00000033161	-32156	ENSMUSG00000030873	ENSMUSG00000030873
chr7	120953598	120953999	7:120953598-120953999	.	.	120953598	120953999	0	1	401	120953597	cluster_1	Distal Intergenic	7	120957036	120981790	24755	2	ENSMUST00000140247	27791	ENSMUSG00000030878	ENSMUSG00000030878
chr7	120956822	120957223	7:120956822-120957223	.	.	120956822	120957223	0	1	401	120956821	cluster_1	Exon (ENSMUST00000140247/ENSMUSG00000030878, exon 1 of 5)	7	120957036	120981790	24755	2	ENSMUST00000140247	24567	ENSMUSG00000030878	ENSMUSG00000030878
chr7	105437980	105438381	7:105437980-105438381	.	.	105437980	105438381	0	1	401	105437979	cluster_1	Distal Intergenic	7	105425820	105436338	10519	1	ENSMUST00000033189	12161	ENSMUSG00000030898	ENSMUSG00000030898
chr7	132362971	132363372	7:132362971-132363372	.	.	132362971	132363372	0	1	401	132362970	cluster_1	Intron (ENSMUST00000124096/ENSMUSG00000030849, intron 2 of 6)	7	132235780	132317228	81449	2	ENSMUST00000080215	-45744	ENSMUSG00000030930	ENSMUSG00000030930
chr7	132503485	132503886	7:132503485-132503886	.	.	132503485	132503886	0	1	401	132503484	cluster_1	Intron (ENSMUST00000124096/ENSMUSG00000030849, intron 2 of 6)	7	132557475	132576398	18924	2	ENSMUST00000084500	72512	ENSMUSG00000030934	ENSMUSG00000030934
chr7	132812146	132812547	7:132812146-132812547	.	.	132812146	132812547	0	1	401	132812145	cluster_1	Promoter (<=1kb)	7	132759268	132813095	53828	2	ENSMUST00000106165	548	ENSMUSG00000030956	ENSMUSG00000030956
chr7	132950560	132950961	7:132950560-132950961	.	.	132950560	132950961	0	1	401	132950559	cluster_1	Promoter (<=1kb)	7	132949584	132983996	34413	1	ENSMUST00000033265	977	ENSMUSG00000030967	ENSMUSG00000030967
chr8	18723958	18724359	8:18723958-18724359	.	.	18723958	18724359	0	1	401	18723957	cluster_1	Intron (ENSMUST00000039412/ENSMUSG00000039842, intron 12 of 13)	8	18690263	18741562	51300	2	ENSMUST00000033846	17203	ENSMUSG00000031465	ENSMUSG00000031465
chr8	23031284	23031685	8:23031284-23031685	.	.	23031284	23031685	0	1	401	23031282	cluster_1	Intron (ENSMUST00000110688/ENSMUSG00000031543, intron 1 of 42)	8	23035099	23148790	113692	1	ENSMUST00000117662	-3414	ENSMUSG00000031543	ENSMUSG00000031543
chr8	23191570	23191971	8:23191570-23191971	.	.	23191570	23191971	0	1	401	23191568	cluster_1	Exon (ENSMUST00000167004/ENSMUSG00000031545, exon 12 of 13)	8	23172946	23208453	35508	2	ENSMUST00000167004	16482	ENSMUSG00000031545	ENSMUSG00000031545
chr8	24626823	24627224	8:24626823-24627224	.	.	24626823	24627224	0	1	401	24626821	cluster_1	Promoter (1-2kb)	8	24602250	24628254	26005	2	ENSMUST00000138232	1030	ENSMUSG00000031552	ENSMUSG00000031552
chr5	47794692	47795093	5:47794692-47795093	.	.	47794692	47795093	0	1	401	47794688	cluster_1	Distal Intergenic	5	47983155	47990332	7178	1	ENSMUST00000174061	-188062	ENSMUSG00000031558	ENSMUSG00000031558
chr8	48488660	48489061	8:48488660-48489061	.	.	48488660	48489061	0	1	401	48488656	cluster_1	Intron (ENSMUST00000033965/ENSMUSG00000031561, intron 2 of 28)	8	48334753	48555693	220941	2	ENSMUST00000110346	66632	ENSMUSG00000031561	ENSMUSG00000031561
chr8	48707932	48708333	8:48707932-48708333	.	.	48707932	48708333	0	1	401	48707928	cluster_1	Distal Intergenic	8	48227682	48674690	447009	2	ENSMUST00000033965	-33243	ENSMUSG00000031561	ENSMUSG00000031561
chr8	31160058	31160459	8:31160058-31160459	.	.	31160058	31160459	0	1	401	31160055	cluster_1	Exon (ENSMUST00000033983/ENSMUSG00000031578, exon 1 of 10)	8	31159468	31168724	9257	2	ENSMUST00000033983	8265	ENSMUSG00000031578	ENSMUSG00000031578
chr8	56366326	56366727	8:56366326-56366727	.	.	56366326	56366727	0	1	401	56366321	cluster_1	Distal Intergenic	8	56294552	56321046	26495	1	ENSMUST00000034026	71775	ENSMUSG00000031613	ENSMUSG00000031613
chr8	62194747	62195148	8:62194747-62195148	.	.	62194747	62195148	0	1	401	62194741	cluster_1	Distal Intergenic	8	62057521	62123118	65598	2	ENSMUST00000034054	-71630	ENSMUSG00000031635	ENSMUSG00000031635
chr8	79355512	79355913	8:79355512-79355913	.	.	79355512	79355913	0	1	401	79355505	cluster_1	Exon (ENSMUST00000066081/ENSMUSG00000031681, exon 1 of 4)	8	79338395	79399518	61124	2	ENSMUST00000066091	43605	ENSMUSG00000031681	ENSMUSG00000031681
chr8	79253769	79254170	8:79253769-79254170	.	.	79253769	79254170	0	1	401	79253762	cluster_1	Distal Intergenic	8	79210430	79248583	38154	2	ENSMUST00000034109	-5187	ENSMUSG00000031682	ENSMUSG00000031682
chr8	78806050	78806451	8:78806050-78806451	.	.	78806050	78806451	0	1	401	78806043	cluster_1	Exon (ENSMUST00000130325/ENSMUSG00000031683, exon 1 of 5)	8	78808037	78810210	2174	2	ENSMUST00000126174	3759	ENSMUSG00000031683	ENSMUSG00000031683
chr8	85304823	85305224	8:85304823-85305224	.	.	85304823	85305224	0	1	401	85304815	cluster_1	Exon (ENSMUST00000034132/ENSMUSG00000031697, exon 5 of 7)	8	85299632	85308278	8647	1	ENSMUST00000170141	5192	ENSMUSG00000031697	ENSMUSG00000031697
chr8	112524702	112525103	8:112524702-112525103	.	.	112524702	112525103	0	1	401	112524701	cluster_1	Distal Intergenic	8	112570043	112859516	289474	1	ENSMUST00000125976	-44940	ENSMUSG00000031772	ENSMUSG00000031772
chr8	112663990	112664391	8:112663990-112664391	.	.	112663990	112664391	0	1	401	112663989	cluster_1	Intron (ENSMUST00000125976/ENSMUSG00000031772, intron 2 of 20)	8	112731399	112733519	2121	1	ENSMUST00000127636	-67008	ENSMUSG00000031772	ENSMUSG00000031772
chr8	70798296	70798697	8:70798296-70798697	.	.	70798296	70798697	0	1	401	70798289	cluster_1	Distal Intergenic	8	70778117	70792433	14317	2	ENSMUST00000166004	-5864	ENSMUSG00000031833	ENSMUSG00000031833
chr8	125702816	125703217	8:125702816-125703217	.	.	125702816	125703217	0	1	401	125702815	cluster_1	Distal Intergenic	8	125729963	125745299	15337	1	ENSMUST00000146055	-26746	ENSMUSG00000031851	ENSMUSG00000031851
chr9	27541634	27542035	9:27541634-27542035	.	.	27541634	27542035	0	1	401	27541632	cluster_1	Distal Intergenic	9	27396821	27401710	4890	1	ENSMUST00000034473	144814	ENSMUSG00000031991	ENSMUSG00000031991
chr9	30964605	30965006	9:30964605-30965006	.	.	30964605	30965006	0	1	401	30964602	cluster_1	Distal Intergenic	9	30943458	30963838	20381	1	ENSMUST00000163037	21148	ENSMUSG00000031994	ENSMUSG00000031994
chr9	14308032	14308433	9:14308032-14308433	.	.	14308032	14308433	0	1	401	14308031	cluster_1	Intron (ENSMUST00000034507/ENSMUSG00000032009, intron 2 of 9)	9	14276301	14326138	49838	1	ENSMUST00000034507	31732	ENSMUSG00000032009	ENSMUSG00000032009
chr9	34574345	34574746	9:34574345-34574746	.	.	34574345	34574746	0	1	401	34574342	cluster_1	Intron (ENSMUST00000115148/ENSMUSG00000032036, intron 2 of 16)	9	34486126	35035280	549155	1	ENSMUST00000115148	88220	ENSMUSG00000032036	ENSMUSG00000032036
chr2	150842097	150842498	2:150842097-150842498	.	.	150842097	150842498	0	1	401	150842096	cluster_1	Promoter (<=1kb)	2	150832493	150842570	10078	2	ENSMUST00000156641	72	ENSMUSG00000032046	ENSMUSG00000032046
chr9	50856119	50856520	9:50856119-50856520	.	.	50856119	50856520	0	1	401	50856114	cluster_1	Promoter (<=1kb)	9	50856924	50892797	35874	1	ENSMUST00000174628	-404	ENSMUSG00000032058	ENSMUSG00000032058
chr9	47734935	47735336	9:47734935-47735336	.	.	47734935	47735336	0	1	401	47734931	cluster_1	Intron (ENSMUST00000114548/ENSMUSG00000032076, intron 1 of 9)	9	47530373	47850390	320018	1	ENSMUST00000034581	204563	ENSMUSG00000032076	ENSMUSG00000032076
chr9	49423952	49424353	9:49423952-49424353	.	.	49423952	49424353	0	1	401	49423948	cluster_1	Promoter (2-3kb)	9	49415222	49427021	11800	2	ENSMUST00000034792	2668	ENSMUSG00000032257	ENSMUSG00000032257
chr13	103803719	103804120	13:103803719-103804120	.	.	103803719	103804120	0	1	401	103803718	cluster_1	Distal Intergenic	13	103741615	103764504	22890	2	ENSMUST00000074616	-39216	ENSMUSG00000032621	ENSMUSG00000032621
chr6	12385567	12385968	6:12385567-12385968	.	.	12385567	12385968	0	1	401	12385566	cluster_1	Intron (ENSMUST00000046121/ENSMUSG00000032625, intron 11 of 27)	6	12317349	12419361	102013	2	ENSMUST00000122369	33393	ENSMUSG00000032625	ENSMUSG00000032625
chr1	152178048	152178449	1:152178048-152178449	.	.	152178048	152178449	0	1	401	152178047	cluster_1	Distal Intergenic	1	151884524	152090320	205797	2	ENSMUST00000044581	-87729	ENSMUSG00000032666	ENSMUSG00000032666
chr19	25351329	25351730	19:25351329-25351730	.	.	25351329	25351730	0	1	401	25351327	cluster_1	Intron (ENSMUST00000049400/ENSMUSG00000032702, intron 3 of 13)	19	25395303	25409772	14470	1	ENSMUST00000137260	-43573	ENSMUSG00000032702	ENSMUSG00000032702
chr18	61891318	61891719	18:61891318-61891719	.	.	61891318	61891719	0	1	401	61891312	cluster_1	Intron (ENSMUST00000049378/ENSMUSG00000032735, intron 1 of 22)	18	61799395	61911824	112430	2	ENSMUST00000049378	20105	ENSMUSG00000032735	ENSMUSG00000032735
chr7	125882395	125882796	7:125882395-125882796	.	.	125882395	125882796	0	1	401	125882394	cluster_1	Intron (ENSMUST00000073935/ENSMUSG00000046182, intron 6 of 6)	7	125865271	125868064	2794	1	ENSMUST00000155059	17125	ENSMUSG00000032743	ENSMUSG00000032743
chr7	101376723	101377124	7:101376723-101377124	.	.	101376723	101377124	0	1	401	101376722	cluster_1	Promoter (1-2kb)	7	101378190	101411744	33555	1	ENSMUST00000084895	-1066	ENSMUSG00000032812	ENSMUSG00000032812
chr14	118649461	118649862	14:118649461-118649862	.	.	118649461	118649862	0	1	401	118649460	cluster_1	Intron (ENSMUST00000036554/ENSMUSG00000032849, intron 4 of 30)	14	118482692	118706219	223528	2	ENSMUST00000036554	56357	ENSMUSG00000032849	ENSMUSG00000032849
chr11	28195386	28195787	11:28195386-28195787	.	.	28195386	28195787	0	1	401	28195384	cluster_1	Distal Intergenic	11	28339104	28339867	764	2	ENSMUST00000042595	144080	ENSMUSG00000032889	ENSMUSG00000032889
chr13	64235335	64235736	13:64235335-64235736	.	.	64235335	64235736	0	1	401	64235329	cluster_1	Intron (ENSMUST00000109769/ENSMUSG00000033102, intron 4 of 13)	13	64192545	64248526	55982	2	ENSMUST00000109769	12790	ENSMUSG00000033102	ENSMUSG00000033102
chr14	99146685	99147086	14:99146685-99147086	.	.	99146685	99147086	0	1	401	99146676	cluster_1	Intron (ENSMUST00000022650/ENSMUSG00000022064, intron 9 of 17)	14	99076634	99099770	23137	2	ENSMUST00000042471	-46916	ENSMUSG00000033166	ENSMUSG00000033166
chr19	23518709	23519110	19:23518709-23519110	.	.	23518709	23519110	0	1	401	23518707	cluster_1	Distal Intergenic	19	23302609	23448322	145714	2	ENSMUST00000036069	-70388	ENSMUSG00000033207	ENSMUSG00000033207
chr5	111222554	111222955	5:111222554-111222955	.	.	111222554	111222955	0	1	401	111222553	cluster_1	Promoter (2-3kb)	5	111225458	111229415	3958	1	ENSMUST00000125470	-2503	ENSMUSG00000033209	ENSMUSG00000033209
chr5	110611402	110611803	5:110611402-110611803	.	.	110611402	110611803	0	1	401	110611401	cluster_1	Intron (ENSMUST00000040001/ENSMUSG00000033316, intron 6 of 10)	5	110603505	110621382	17878	1	ENSMUST00000165856	7898	ENSMUSG00000033316	ENSMUSG00000033316
