# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.bZIP.0013	Smarcc2	ChIP-seq	N
GM.5.0.bZIP.0013	Smarcc1	ChIP-seq	N
GM.5.0.bZIP.0013	FOS	ChIP-seq	Y
GM.5.0.bZIP.0013	Fosb	ChIP-seq	N
GM.5.0.bZIP.0013	Fos	ChIP-seq	N
GM.5.0.bZIP.0013	FOSL2	ChIP-seq	Y
GM.5.0.bZIP.0013	JUN	ChIP-seq	Y
GM.5.0.bZIP.0013	FOSL1	ChIP-seq	Y
GM.5.0.bZIP.0013	JUNB	ChIP-seq	Y
GM.5.0.bZIP.0013	ATF3	ChIP-seq	Y
GM.5.0.bZIP.0013	JDP2	SELEX	Y
GM.5.0.bZIP.0013	NFE2	SELEX	Y
GM.5.0.bZIP.0013	Nfe2	SELEX	N
GM.5.0.bZIP.0013	Jdp2	SELEX	Y
GM.5.0.bZIP.0013	FOS	SMiLE-seq	Y
GM.5.0.bZIP.0013	JUN	SMiLE-seq	Y
GM.5.0.bZIP.0013	JDP2	HT-SELEX	Y
GM.5.0.bZIP.0013	NFE2	HT-SELEX	Y
GM.5.0.bZIP.0013	FOSL1	SMiLE-seq	Y
GM.5.0.bZIP.0013	FOSL2	SMiLE-seq	Y
GM.5.0.bZIP.0013	JUNB	SMiLE-seq	Y
GM.5.0.bZIP.0013	FOSB	SMiLE-seq	Y
GM.5.0.bZIP.0013	JUND	SMiLE-seq	Y
GM.5.0.bZIP.0013	MEF2A	ChIP-seq	N
GM.5.0.bZIP.0013	MEF2C	ChIP-seq	N
GM.5.0.bZIP.0013	NFE2	HT-SELEX	N
GM.5.0.bZIP.0013	NR3C1	ChIP-seq	N
GM.5.0.bZIP.0013	PRDM1	ChIP-seq	N
GM.5.0.bZIP.0013	SMARCB1	ChIP-seq	N
GM.5.0.bZIP.0013	TAL1	ChIP-seq	N
GM.5.0.bZIP.0013	TCF7L2	ChIP-seq	N
GM.5.0.bZIP.0013	TRIM28	ChIP-seq	N
GM.5.0.bZIP.0013	JUN	ChIP-seq	N
GM.5.0.bZIP.0013	JUNB	ChIP-seq	N
GM.5.0.bZIP.0013	JUND	ChIP-seq	N
GM.5.0.Unknown.0093	BCL3	ChIP-seq	N
GM.5.0.Unknown.0093	REST	ChIP-seq	N
GM.5.0.E2F.0020	E2F2	HT-SELEX	N
GM.5.0.E2F.0020	E2F3	HT-SELEX	N
GM.5.0.E2F.0020	E2F1	SELEX	N
GM.5.0.E2F.0020	E2f1	SELEX	N
GM.5.0.E2F.0020	E2F2	SELEX	N
GM.5.0.E2F.0020	E2F3	SELEX	N
GM.5.0.E2F.0020	E2F3	HT-SELEX	N
GM.5.0.E2F.0020	E2F2	HT-SELEX	N
GM.5.0.C2H2_ZF.0176	ZNF263	ChIP-seq	N
GM.5.0.C2H2_ZF.0176	ZNF263	ChIP-seq	N
GM.5.0.bHLH.0137	Ascl2	PBM	N
GM.5.0.bHLH.0137	ASCL2	PBM	N
GM.5.0.bHLH.0137	Ascl2	PBM	N
GM.5.0.bHLH.0137	Ascl1	PBM	N
GM.5.0.bHLH.0137	Tcf3	PBM	N
GM.5.0.bHLH.0137	Figla	PBM	N
GM.5.0.bHLH.0137	Tcf12	PBM	N
GM.5.0.bHLH.0137	Tcf4	PBM	N
GM.5.0.bHLH.0137	LYL1	SELEX	N
GM.5.0.bHLH.0137	NHLH1	SELEX	N
GM.5.0.bHLH.0137	NHLH2	SELEX	N
GM.5.0.bHLH.0137	Tal1	SELEX	N
GM.5.0.bHLH.0137	Lyl1	SELEX	N
GM.5.0.bHLH.0137	Nhlh1	SELEX	N
GM.5.0.bHLH.0137	NHLH1	HT-SELEX	N
GM.5.0.bHLH.0137	NHLH1	HT-SELEX	N
GM.5.0.C2H2_ZF.0043	Zfp740	PBM	N
GM.5.0.C2H2_ZF.0043	ZNF740	SELEX	N
GM.5.0.C2H2_ZF.0043	Zfp740	SELEX	N
GM.5.0.C2H2_ZF.0043	ZNF740	HT-SELEX	N
GM.5.0.C2H2_ZF.0043	Zfp740	PBM	N
GM.5.0.C2H2_ZF.0043	ZNF740	HT-SELEX	N
GM.5.0.C2H2_ZF.0043	Zfp740	HT-SELEX	N
GM.5.0.Mixed.0002	EMX1	Unknown	N
GM.5.0.Mixed.0002	EMX1	HT-SELEX	N
GM.5.0.Mixed.0002	EMX2	HT-SELEX	N
GM.5.0.Mixed.0002	Hoxa7	PBM	N
GM.5.0.Mixed.0002	Hoxb7	PBM	N
GM.5.0.Mixed.0002	Hoxd3	HT-SELEX	N
GM.5.0.Mixed.0002	POU6F1	PBM	N
GM.5.0.Mixed.0002	Noto	PBM	N
GM.5.0.Mixed.0002	Dlx6	PBM	N
GM.5.0.Mixed.0002	HOXD1	PBM	N
GM.5.0.Mixed.0002	Hoxb1	PBM	N
GM.5.0.Mixed.0002	Hoxb2	PBM	N
GM.5.0.Mixed.0002	EMX1	SELEX	N
GM.5.0.Mixed.0002	Emx1	SELEX	N
GM.5.0.Mixed.0002	EMX2	SELEX	N
GM.5.0.Mixed.0002	NOTO	SELEX	N
GM.5.0.Mixed.0002	VAX1	SELEX	N
GM.5.0.Mixed.0002	VAX2	SELEX	N
GM.5.0.Mixed.0002	HOXA6	SELEX	N
GM.5.0.Mixed.0002	HOXD3	SELEX	N
GM.5.0.Mixed.0002	AC012531.1	SELEX	N
GM.5.0.Mixed.0002	HOXB4	SELEX	N
GM.5.0.Mixed.0002	HOXC5	SELEX	N
GM.5.0.Mixed.0002	Hoxd4	SELEX	N
GM.5.0.Mixed.0002	Hoxb2	SELEX	N
GM.5.0.Mixed.0002	Hoxd3	SELEX	N
GM.5.0.Mixed.0002	NOTO	HT-SELEX	N
GM.5.0.Mixed.0002	VAX1	HT-SELEX	N
GM.5.0.Mixed.0002	VAX2	HT-SELEX	N
GM.5.0.Mixed.0002	EMX2	HT-SELEX	N
GM.5.0.Mixed.0002	Mnx1	PBM	N
GM.5.0.Mixed.0002	NOTO	HT-SELEX	N
GM.5.0.Mixed.0002	VAX1	HT-SELEX	N
GM.5.0.Mixed.0002	Vax2	PBM	N
GM.5.0.Mixed.0002	VAX2	HT-SELEX	N
GM.5.0.C2H2_ZF.0064	CTCFL	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	Ctcfl	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	Ctcfl	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	RXRA	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	ZBTB7A	ChIP-seq	N
GM.5.0.SMAD.0002	NFIC	JASPAR	N
GM.5.0.SMAD.0002	Nfix	JASPAR	N
GM.5.0.SMAD.0002	Nfib	JASPAR	N
GM.5.0.SMAD.0002	Nfia	JASPAR	N
GM.5.0.SMAD.0002	Nfic	JASPAR	N
GM.5.0.SMAD.0002	Nfib	ChIP-seq	N
GM.5.0.SMAD.0002	NFIC	TRANSFAC	N
GM.5.0.SMAD.0002	Nfic	ChIP-seq	N
GM.5.0.bHLH.0137	Tcf12	ChIP-seq	N
GM.5.0.bHLH.0137	Ptf1a	ChIP-seq	N
GM.5.0.bHLH.0137	MyoD	ChIP-seq	N
GM.5.0.bHLH.0137	E2A	ChIP-seq	N
GM.5.0.bHLH.0137	Ascl2	HT-SELEX	N
GM.5.0.bHLH.0137	TCF12	ChIP-seq	N
GM.5.0.bHLH.0137	TCF4	ChIP-seq	N
GM.5.0.bHLH.0137	Tcf3	JASPAR	N
GM.5.0.bHLH.0137	TCF3	SELEX	N
GM.5.0.bHLH.0137	TCF4	SELEX	N
GM.5.0.bHLH.0137	ASCL2	SELEX	N
GM.5.0.bHLH.0137	Ascl2	SELEX	N
GM.5.0.bHLH.0137	Ascl1	SELEX	N
GM.5.0.bHLH.0137	TCF3	HT-SELEX	N
GM.5.0.bHLH.0137	Ascl2	HT-SELEX	N
GM.5.0.bHLH.0137	TCF4	HT-SELEX	N
GM.5.0.bHLH.0137	ASCL1	ChIP-seq	N
GM.5.0.bHLH.0137	TCF12	ChIP-seq	N
GM.5.0.bHLH.0137	TCF3	HT-SELEX	N
GM.5.0.bHLH.0137	TCF4	HT-SELEX	N
GM.5.0.bHLH.0137	TCF3	ChIP-seq	N
GM.5.0.bHLH.0137	Tcf3	ChIP-seq	N
GM.5.0.bHLH.0137	Heb	ChIP-seq	N
GM.5.0.bHLH.0137	ZEB1	ChIP-seq	N
GM.5.0.Forkhead.0007	FOXO3	TRANSFAC	N
GM.5.0.Forkhead.0007	FOXO4	Unknown	N
GM.5.0.Forkhead.0007	FOXO4	TRANSFAC	N
GM.5.0.Forkhead.0007	FOXP1	JASPAR	N
GM.5.0.Forkhead.0007	FOXP4	JASPAR	N
GM.5.0.Forkhead.0007	Foxp4	JASPAR	N
GM.5.0.Forkhead.0007	Foxp3	JASPAR	N
GM.5.0.Forkhead.0007	FOXP2	JASPAR	N
GM.5.0.Forkhead.0007	FOXO3	Transfac	N
GM.5.0.Forkhead.0007	FOXO4	Transfac	N
GM.5.0.Forkhead.0007	FOXP2	ChIP-seq	N
GM.5.0.Sox.0025	SOX9	ChIP-seq	N
GM.5.0.Sox.0025	SOX10	JASPAR	N
GM.5.0.Runt.0006	RUNX1	ChIP-seq	N
GM.5.0.Runt.0006	ENSG00000250096	JASPAR	N
GM.5.0.Runt.0006	Runx1	JASPAR	N
GM.5.0.Runt.0006	Runx2	JASPAR	N
GM.5.0.Runt.0006	Runx3	JASPAR	N
GM.5.0.Runt.0006	MEF2A	ChIP-seq	N
GM.5.0.Runt.0006	MEF2C	ChIP-seq	N
GM.5.0.Runt.0006	RUNX1	JASPAR	N
GM.5.0.Runt.0006	Runx1	ChIP-seq	N
GM.5.0.Runt.0006	RUNX2	TRANSFAC	N
GM.5.0.Runt.0006	Runx2	ChIP-seq	N
GM.5.0.Runt.0006	RUNX3	ChIP-seq	N
GM.5.0.Runt.0006	Runx3	ChIP-seq	N
GM.5.0.Mixed.0002	Barx2	PBM	N
GM.5.0.Mixed.0002	DLX5	Unknown	N
GM.5.0.Mixed.0002	Dlx5	PBM	N
GM.5.0.Mixed.0002	Emx2	PBM	N
GM.5.0.Mixed.0002	Evx1	PBM	N
GM.5.0.Mixed.0002	EVX2	Unknown	N
GM.5.0.Mixed.0002	Evx2	PBM	N
GM.5.0.Mixed.0002	Gbx1	PBM	N
GM.5.0.Mixed.0002	Gbx2	PBM	N
GM.5.0.Mixed.0002	Hoxa3	PBM	N
GM.5.0.Mixed.0002	HOXB3	Unknown	N
GM.5.0.Mixed.0002	Hoxb3	PBM	N
GM.5.0.Mixed.0002	HOXD1	Unknown	N
GM.5.0.Mixed.0002	Hoxd1	PBM	N
GM.5.0.Mixed.0002	ISX	Unknown	N
GM.5.0.Mixed.0002	Isx	PBM	N
GM.5.0.Mixed.0002	Msx1	PBM	N
GM.5.0.Mixed.0002	NKX1-1	Unknown	N
GM.5.0.Mixed.0002	Nkx1-1	PBM	N
GM.5.0.Mixed.0002	Nkx1-2	PBM	N
GM.5.0.Unknown.0122	PBX1	JASPAR	N
GM.5.0.Unknown.0122	AL845464.3	JASPAR	N
GM.5.0.Unknown.0122	BX284686.1	JASPAR	N
GM.5.0.Unknown.0122	CR812478.2	JASPAR	N
GM.5.0.Unknown.0122	BX927239.6	JASPAR	N
GM.5.0.Unknown.0122	CR933878.8	JASPAR	N
GM.5.0.Unknown.0122	AL662830.5	JASPAR	N
GM.5.0.Unknown.0122	Pbx4	JASPAR	N
GM.5.0.Unknown.0122	Pbx2	JASPAR	N
GM.5.0.Unknown.0122	Pbx3	JASPAR	N
GM.5.0.Unknown.0122	PBX1	Transfac	N
GM.5.0.Unknown.0122	AL845464.3	Transfac	N
GM.5.0.Unknown.0122	BX284686.1	Transfac	N
GM.5.0.Unknown.0122	CR812478.2	Transfac	N
GM.5.0.Unknown.0122	BX927239.6	Transfac	N
GM.5.0.Unknown.0122	CR933878.8	Transfac	N
GM.5.0.Unknown.0122	AL662830.5	Transfac	N
GM.5.0.Unknown.0122	Pbx4	Transfac	N
GM.5.0.Unknown.0122	Pbx2	Transfac	N
GM.5.0.Unknown.0122	Pbx3	Transfac	N
GM.5.0.Unknown.0122	PBX1	ChIP-seq	N
GM.5.0.Unknown.0122	AL845464.3	ChIP-seq	N
GM.5.0.Unknown.0122	BX284686.1	ChIP-seq	N
GM.5.0.Unknown.0122	CR812478.2	ChIP-seq	N
GM.5.0.Unknown.0122	BX927239.6	ChIP-seq	N
GM.5.0.Unknown.0122	CR933878.8	ChIP-seq	N
GM.5.0.Unknown.0122	AL662830.5	ChIP-seq	N
GM.5.0.Unknown.0122	Pbx4	ChIP-seq	N
GM.5.0.Unknown.0122	Pbx2	ChIP-seq	N
GM.5.0.Unknown.0122	Pbx3	ChIP-seq	N
GM.5.0.Unknown.0122	PBX1	SELEX	N
GM.5.0.Unknown.0122	PBX1	Unknown	N
GM.5.0.Unknown.0122	PBX1	TRANSFAC	N
GM.5.0.SMAD.0002	NFIX	SELEX	N
GM.5.0.SMAD.0002	Nfix	SELEX	N
GM.5.0.SMAD.0002	Nfib	SELEX	N
GM.5.0.SMAD.0002	Nfia	SELEX	N
GM.5.0.SMAD.0002	Nfic	SELEX	N
GM.5.0.SMAD.0002	NFIX	HT-SELEX	N
GM.5.0.C2H2_ZF.0064	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	CTCFL	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	RAD21	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	SMC3	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	Ctcf	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	CTCF	JASPAR	N
GM.5.0.C2H2_ZF.0064	CTCF	HT-SELEX	N
GM.5.0.C2H2_ZF.0064	CTCF	SELEX	N
GM.5.0.C2H2_ZF.0064	MAX	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	MXI1	ChIP-seq	N
GM.5.0.C2H2_ZF.0064	MYC	ChIP-seq	N
GM.5.0.Mixed.0041	HOXA6	ChIP-seq	N
GM.5.0.Mixed.0041	HOXD3	ChIP-seq	N
GM.5.0.Mixed.0041	AC012531.1	ChIP-seq	N
GM.5.0.Mixed.0041	HOXB4	ChIP-seq	N
GM.5.0.Mixed.0041	HOXC5	ChIP-seq	N
GM.5.0.Mixed.0041	Hoxd4	ChIP-seq	N
GM.5.0.Mixed.0041	Hoxb2	ChIP-seq	N
GM.5.0.Mixed.0041	Pbx1	PBM	N
GM.5.0.Paired_box.0002	PAX5	Transfac	Y
GM.5.0.Paired_box.0002	Pax9	Transfac	N
GM.5.0.Paired_box.0002	Pax5	Transfac	N
GM.5.0.Paired_box.0002	Pax8	Transfac	N
GM.5.0.Paired_box.0002	Pax1	Transfac	N
GM.5.0.Paired_box.0002	PAX5	TRANSFAC	Y
GM.5.0.Paired_box.0002	Pax5	JASPAR	Y
GM.5.0.Mixed.0041	Gata2	JASPAR	N
GM.5.0.Mixed.0041	NKX2-3	ChIP-seq	N
GM.5.0.Mixed.0041	NKX2-6	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2F1	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2f3	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2F6	Unknown	N
GM.5.0.DP_E2F.0001	E2F6	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2f6	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2f3	JASPAR	N
GM.5.0.DP_E2F.0001	E2F4	JASPAR	N
GM.5.0.DP_E2F.0001	E2f4	JASPAR	N
GM.5.0.DP_E2F.0001	E2f5	JASPAR	N
GM.5.0.DP_E2F.0001	E2F6	JASPAR	N
GM.5.0.DP_E2F.0001	E2f6	JASPAR	N
GM.5.0.DP_E2F.0001	E2f6	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2F4	ChIP-seq	N
GM.5.0.DP_E2F.0001	TFDP1	ChIP-seq	N
GM.5.0.DP_E2F.0001	E2F7	ChIP-seq	N
GM.5.0.Mixed.0013	BCL3	ChIP-seq	N
GM.5.0.Mixed.0013	NFKB1	ChIP-seq	N
GM.5.0.Mixed.0013	SPI1	ChIP-seq	N
GM.5.0.Sox.0001	Sox6	ChIP-seq	N
GM.5.0.Sox.0001	Sox17	JASPAR	N
GM.5.0.Sox.0001	Sox17	SELEX	N
GM.5.0.Sox.0001	SOX14	Unknown	N
GM.5.0.Sox.0001	SOX6	Unknown	N
GM.5.0.bHLH.0037	CLOCK	TRANSFAC	N
GM.5.0.bHLH.0037	ARNTL	TRANSFAC	N
GM.5.0.bHLH.0037	MYCL1	JASPAR	N
GM.5.0.bHLH.0037	Mycl1	JASPAR	N
GM.5.0.bHLH.0037	Mycn	JASPAR	N
GM.5.0.bHLH.0037	Mycs	JASPAR	N
GM.5.0.bHLH.0037	MXI1	ChIP-seq	N
GM.5.0.bHLH.0037	NPAS2	B1H	N
GM.5.0.Homeodomain.0030	HOXA10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxa11	PBM	N
GM.5.0.Homeodomain.0030	Hoxa11	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXA13	Unknown	N
GM.5.0.Homeodomain.0030	Hoxa13	PBM	N
GM.5.0.Homeodomain.0030	HOXA13	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXB13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc10	PBM	N
GM.5.0.Homeodomain.0030	HOXC10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc11	PBM	N
GM.5.0.Homeodomain.0030	HOXC11	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc12	PBM	N
GM.5.0.Homeodomain.0030	HOXC12	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXC13	Unknown	N
GM.5.0.Homeodomain.0030	Hoxc13	PBM	N
GM.5.0.Homeodomain.0030	HOXC13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd11	PBM	N
GM.5.0.Homeodomain.0030	HOXD11	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd12	PBM	N
GM.5.0.Homeodomain.0030	HOXD12	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXD13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd9	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXA9	SELEX	Y
GM.5.0.Homeodomain.0030	HOXA6	SELEX	N
GM.5.0.Homeodomain.0030	HOXB9	SELEX	N
GM.5.0.Homeodomain.0030	HOXC9	SELEX	N
GM.5.0.Homeodomain.0030	Hoxb9	SELEX	N
GM.5.0.Homeodomain.0030	NP_032296.2	SELEX	N
GM.5.0.Homeodomain.0030	HOXA13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXB13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXA11	SELEX	N
GM.5.0.Homeodomain.0030	HOXC10	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC11	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC12	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd12	SELEX	N
GM.5.0.Homeodomain.0030	NP_032300.2	SELEX	N
GM.5.0.Homeodomain.0030	HOXC13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD11	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD12	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD13	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxa11	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxc10	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd13	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd9	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC11	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXD12	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC10	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC12	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC13	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXD11	HT-SELEX	Y
GM.5.0.Homeodomain.0030	Hoxa11	HT-SELEX	Y
GM.5.0.C2H2_ZF.0271	REST	JASPAR	N
GM.5.0.C2H2_ZF.0271	Rest	JASPAR	N
GM.5.0.C2H2_ZF.0271	REST	Transfac	N
GM.5.0.C2H2_ZF.0271	Rest	Transfac	N
GM.5.0.C2H2_ZF.0271	REST	ChIP-seq	N
GM.5.0.C2H2_ZF.0271	Rest	ChIP-seq	N
GM.5.0.C2H2_ZF.0271	REST	Unknown	N
GM.5.0.C2H2_ZF.0271	REST	ChIP-seq	N
GM.5.0.C2H2_ZF.0271	Rest	ChIP-seq	N
GM.5.0.C2H2_ZF.0271	REST	TRANSFAC	N
GM.5.0.STAT.0007	Stat5	ChIP-seq	N
GM.5.0.STAT.0007	Stat3	ChIP-seq	N
GM.5.0.STAT.0007	STAT1	JASPAR	N
GM.5.0.STAT.0007	Stat4	JASPAR	N
GM.5.0.STAT.0007	STAT1	ChIP-seq	N
GM.5.0.STAT.0007	Stat1	ChIP-seq	N
GM.5.0.STAT.0007	STAT3	ChIP-seq	N
GM.5.0.STAT.0007	Stat4	ChIP-seq	N
GM.5.0.STAT.0007	STAT1	ChIP-seq	N
GM.5.0.STAT.0007	STAT3	ChIP-seq	N
GM.5.0.STAT.0007	STAT4	ChIP-seq	N
GM.5.0.STAT.0007	STAT5A	Unknown	N
GM.5.0.STAT.0007	STAT	TRANSFAC	N
GM.5.0.STAT.0007	Stat3	JASPAR	N
GM.5.0.CSL.0003	RBPJ	ChIP-seq	N
GM.5.0.CSL.0003	RBPJ	TRANSFAC	N
GM.5.0.C2H2_ZF.0176	TAF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0176	WRNIP1	Unknown	N
GM.5.0.Mixed.0002	HOXA6	JASPAR	N
GM.5.0.Mixed.0002	HOXD3	JASPAR	N
GM.5.0.Mixed.0002	AC012531.1	JASPAR	N
GM.5.0.Mixed.0002	HOXB4	JASPAR	N
GM.5.0.Mixed.0002	HOXC5	JASPAR	N
GM.5.0.Mixed.0002	Hoxd4	JASPAR	N
GM.5.0.Mixed.0002	Vsx2	JASPAR	N
GM.5.0.Mixed.0002	NKX6-3	JASPAR	N
GM.5.0.Mixed.0002	Nkx6-2	JASPAR	N
GM.5.0.Mixed.0002	Nkx6-3	JASPAR	N
GM.5.0.Mixed.0002	NP_083278.1	JASPAR	N
GM.5.0.Mixed.0002	Hoxb2	JASPAR	N
GM.5.0.Mixed.0002	Gsx1	JASPAR	N
GM.5.0.Mixed.0002	HOXA6	B1H	N
GM.5.0.Mixed.0002	HOXD3	B1H	N
GM.5.0.Mixed.0002	AC012531.1	B1H	N
GM.5.0.Mixed.0002	HOXB4	B1H	N
GM.5.0.Mixed.0002	HOXC5	B1H	N
GM.5.0.Mixed.0002	Hoxd4	B1H	N
GM.5.0.Mixed.0002	Vsx2	B1H	N
GM.5.0.Mixed.0002	NKX6-3	B1H	N
GM.5.0.Mixed.0002	Nkx6-2	B1H	N
GM.5.0.Mixed.0002	Nkx6-3	B1H	N
GM.5.0.Mixed.0002	NP_083278.1	B1H	N
GM.5.0.Mixed.0002	Gsx1	B1H	N
GM.5.0.Mixed.0002	Hoxb1	B1H	N
GM.5.0.Mixed.0002	Hoxb2	B1H	N
GM.5.0.Mixed.0002	POU4F2	ChIP-seq	N
GM.5.0.Mixed.0002	Pou4f2	ChIP-seq	N
GM.5.0.Mixed.0002	Pou4f1	ChIP-seq	N
GM.5.0.Mixed.0002	POU4F2	Unknown	N
GM.5.0.Mixed.0002	Lhx3	ChIP-seq	N
GM.5.0.Mixed.0002	EN2	HT-SELEX	N
GM.5.0.Mixed.0002	En2	HT-SELEX	N
GM.5.0.Mixed.0002	Lhx4	PBM	N
GM.5.0.Mixed.0002	LHX6	Unknown	N
GM.5.0.Mixed.0002	Lhx6	PBM	N
GM.5.0.Mixed.0002	LHX6	HT-SELEX	N
GM.5.0.Mixed.0002	Lhx8	PBM	N
GM.5.0.Mixed.0002	Lhx8	HT-SELEX	N
GM.5.0.Mixed.0002	EN2	SELEX	N
GM.5.0.Mixed.0002	LHX6	SELEX	N
GM.5.0.Mixed.0002	LHX8	SELEX	N
GM.5.0.Mixed.0002	NP_001076596.1	SELEX	N
GM.5.0.Mixed.0002	En2	SELEX	N
GM.5.0.Mixed.0002	Lhx8	SELEX	N
GM.5.0.Mixed.0002	EN2	HT-SELEX	N
GM.5.0.Mixed.0002	LHX6	HT-SELEX	N
GM.5.0.Mixed.0002	Lhx8	HT-SELEX	N
GM.5.0.Mixed.0002	Lhx1	ChIP-seq	N
GM.5.0.Mixed.0010	ATF3	ChIP-seq	N
GM.5.0.Mixed.0010	THAP11	ChIP-seq	N
GM.5.0.Mixed.0010	Thap11	ChIP-seq	N
GM.5.0.Mixed.0010	ZBTB33	ChIP-seq	N
GM.5.0.Mixed.0010	ZNF143	ChIP-seq	N
GM.5.0.Mixed.0010	ZNF76	ChIP-seq	N
GM.5.0.Unknown.0208	MAFF	ChIP-seq	N
GM.5.0.Unknown.0208	MAFF	SELEX	N
GM.5.0.Unknown.0208	MAFG	SELEX	N
GM.5.0.Unknown.0208	MAFK	SELEX	N
GM.5.0.Unknown.0208	Mafa	SELEX	N
GM.5.0.Unknown.0208	Maf	SELEX	N
GM.5.0.Unknown.0208	Mafb	SELEX	N
GM.5.0.Unknown.0208	MAFG	HT-SELEX	N
GM.5.0.Unknown.0208	MAFF	HT-SELEX	N
GM.5.0.Unknown.0208	MAFG	HT-SELEX	N
GM.5.0.Unknown.0208	Mafb	HT-SELEX	N
GM.5.0.Unknown.0208	MAFK	HT-SELEX	N
GM.5.0.Mixed.0058	Zscan10	PBM	N
GM.5.0.Mixed.0058	MZF1	ChIP-seq	N
GM.5.0.STAT.0017	CEBPB	Unknown	N
GM.5.0.STAT.0017	CEBPB	TRANSFAC	N
GM.5.0.STAT.0017	EP300	ChIP-seq	N
GM.5.0.STAT.0017	CEBPB	Transfac	N
GM.5.0.C2H2_ZF.0092	HIC1	Unknown	N
GM.5.0.C2H2_ZF.0092	HIC1	TRANSFAC	N
GM.5.0.Sox.0036	LEF1	Unknown	N
GM.5.0.Sox.0036	LEF1	ChIP-seq	N
GM.5.0.Sox.0036	TCF7L1	Unknown	N
GM.5.0.Sox.0036	LEF1	TRANSFAC	N
GM.5.0.Forkhead.0007	Foxo3	ChIP-seq	Y
GM.5.0.Forkhead.0007	Foxa2	PBM	N
GM.5.0.Forkhead.0007	FOXF2	TRANSFAC	Y
GM.5.0.Forkhead.0007	FOXF2	JASPAR	Y
GM.5.0.Forkhead.0007	Foxk1	PBM	N
GM.5.0.Forkhead.0007	Foxl1	PBM	N
GM.5.0.Forkhead.0007	FOXK2	PBM	N
GM.5.0.Forkhead.0007	FOXD4	PBM	N
GM.5.0.Forkhead.0007	FOXE1	PBM	N
GM.5.0.Forkhead.0007	FOXS1	PBM	N
GM.5.0.Forkhead.0007	FOXD4L1	PBM	N
GM.5.0.Forkhead.0007	FOXI2	PBM	N
GM.5.0.Forkhead.0007	FOXE3	PBM	N
GM.5.0.Forkhead.0007	FOXD4L3	PBM	N
GM.5.0.Forkhead.0007	FOXB2	PBM	N
GM.5.0.Forkhead.0007	FOXD4L5	PBM	N
GM.5.0.Forkhead.0007	FOXD4L6	PBM	N
GM.5.0.Forkhead.0007	KIAA0415	PBM	N
GM.5.0.Forkhead.0007	Foxa1	PBM	N
