	z-score ATAC_gain	z-score ATAC_loss	ATAC_gain % with motif	ATAC_loss % with motif
GM.5.0.Unknown.0075	0.6201212519848734	0.7126973225074049	2.608695652173913	0.7092198581560284
GM.5.0.Paired_box.0005	0.2907643904947914	0.849233378458013	1.7391304347826086	1.0638297872340425
GM.5.0.RFX.0012	-0.9550040231905975	0.05888681736330933	1.7391304347826086	1.0638297872340425
GM.5.0.Unknown.0043	0.05467928302700779	-2.423388999201419	0.0	0.0
GM.5.0.C2H2_ZF.0150	-1.546543282942314	-1.1263128558988762	2.608695652173913	1.4184397163120568
GM.5.0.EIN3.0002	0.6817993920849127	-1.6445294920180176	4.3478260869565215	1.773049645390071
GM.5.0.Homeodomain.0148	-0.32110509466887316	0.6514045283288985	3.4782608695652173	3.1914893617021276
GM.5.0.C2H2_ZF.0070	-0.1626410518268886	2.0679441867565806	0.43478260869565216	2.8368794326241136
GM.5.0.bZIP.0043	1.1750263062963828	-0.3385707740138255	0.8695652173913043	1.773049645390071
GM.5.0.Sox.0009	-0.0867333723096949	0.5526872541123651	2.1739130434782608	2.127659574468085
GM.5.0.bHLH.0015	-0.16630680297989472	-0.38882834135727457	3.4782608695652173	3.546099290780142
GM.5.0.Paired_box.0018	-1.100220414323954	1.9348824443384678	0.8695652173913043	4.25531914893617
GM.5.0.Unknown.0079	-1.0119970332201635	2.2534927389680526	0.0	0.0
GM.5.0.C2H2_ZF.0053	0.57018277699124	-2.052530510391269	5.217391304347826	1.0638297872340425
GM.5.0.Homeodomain.0122	1.3641730399655054	-3.15173865170375	6.956521739130435	2.4822695035460995
GM.5.0.Homeodomain.0066	0.21246580575650884	-0.791573130635401	2.608695652173913	1.4184397163120568
GM.5.0.Unknown.0094	-1.4980983437127402	0.6910938444267933	1.3043478260869565	2.8368794326241136
GM.5.0.C2H2_ZF.0084	-3.4335559998006833	0.6473107971006477	0.43478260869565216	1.4184397163120568
GM.5.0.Ets.0028	-0.5302812439468393	1.8613397916320036	0.8695652173913043	3.546099290780142
GM.5.0.C2H2_ZF.0060	-0.046365229862524844	-0.1756092082806455	3.0434782608695654	0.7092198581560284
GM.5.0.Nuclear_receptor.0114	-0.38094399658861744	2.5990526724676104	0.8695652173913043	2.4822695035460995
GM.5.0.Forkhead.0024	-1.3430591686966047	0.489865524963829	1.3043478260869565	2.8368794326241136
GM.5.0.Rel.0010	-0.02418067056738219	0.5237145067675144	4.3478260869565215	3.546099290780142
GM.5.0.Forkhead.0031	-0.2417830075357746	-0.399338433442398	1.3043478260869565	3.900709219858156
GM.5.0.Homeodomain.0203	-0.2703477984499857	0.18577393404312795	3.0434782608695654	2.127659574468085
GM.5.0.C2H2_ZF.0193	-2.6343320462230984	0.0420171184055546	0.8695652173913043	2.4822695035460995
GM.5.0.RFX.0007	-3.1316851809259627	1.1860387038720044	0.0	2.8368794326241136
GM.5.0.SMAD.0002	1.5517107887600126	-1.03098287322022	0.0	0.0
GM.5.0.Unknown.0023	0.2480897083686729	-1.1689487094740938	5.217391304347826	1.0638297872340425
GM.5.0.C2H2_ZF.0043	-1.2574871172803461	0.34600198542133864	1.3043478260869565	2.4822695035460995
GM.5.0.Sox.0020	-0.0960817961856191	0.4398951546361347	1.7391304347826086	1.4184397163120568
GM.5.0.Unknown.0196	-0.5744020908063228	-0.31174526949958803	0.8695652173913043	0.7092198581560284
GM.5.0.GATA.0023	2.6592365896995043	-1.7778349567250311	4.782608695652174	1.773049645390071
GM.5.0.MADS_box.0001	-0.710301408242951	1.2070795793192182	3.0434782608695654	2.4822695035460995
GM.5.0.bHLH.0126	0.3838794034328154	1.0034646182688538	1.3043478260869565	1.773049645390071
GM.5.0.Homeodomain.0079	1.007820311996733	0.35261178295104684	0.0	0.0
GM.5.0.MADS_box.0019	-1.1009023370466302	2.784649700980394	0.8695652173913043	3.546099290780142
GM.5.0.C2H2_ZF.0226	1.7216949851611059	-1.7543946179656829	2.1739130434782608	2.4822695035460995
GM.5.0.C2H2_ZF.0088	0.019731458888404992	-1.0002703923261298	1.7391304347826086	1.4184397163120568
GM.5.0.THAP_finger.0005	-1.497110301021859	0.04370338602239345	1.7391304347826086	1.4184397163120568
GM.5.0.Unknown.0050	-0.5868789275840767	-0.21728400110306134	1.7391304347826086	2.8368794326241136
GM.5.0.C2H2_ZF.0252	0.6755904576404549	1.2110357282443887	2.1739130434782608	1.0638297872340425
GM.5.0.E2F.0017	1.4846987881856424	-0.4839152054697166	2.1739130434782608	0.3546099290780142
GM.5.0.Unknown.0148	0.7647235600773243	-0.1838413980751387	3.0434782608695654	1.4184397163120568
GM.5.0.bZIP.0084	0.545535020363361	1.011747089064682	0.8695652173913043	2.4822695035460995
GM.5.0.RFX.0017	-0.3735924527662449	0.306906623717167	2.1739130434782608	3.1914893617021276
GM.5.0.Ets.0036	0.2636071871436377	-0.6041768243383786	3.0434782608695654	1.773049645390071
GM.5.0.Ets.0011	-1.0089555330449047	3.1560138205225403	0.43478260869565216	2.8368794326241136
GM.5.0.TEA.0007	-2.188562307863403	2.179097726331065	2.608695652173913	6.028368794326241
GM.5.0.Mixed.0034	0.20039705851193243	-0.4645281376772422	0.8695652173913043	2.8368794326241136
GM.5.0.Unknown.0206	-0.47251920233732314	-0.026973221307801155	1.7391304347826086	1.0638297872340425
GM.5.0.THAP_finger.0006	-1.0133327287993352	0.02598989095808977	3.4782608695652173	1.773049645390071
GM.5.0.Mixed.0080	-0.08866441636922845	3.1296699914078836	0.0	0.0
GM.5.0.IRF.0021	-0.04192694270640737	-0.4042295983171751	2.608695652173913	1.4184397163120568
GM.5.0.Unknown.0032	-0.2830666793413645	0.5305168928270696	3.4782608695652173	3.1914893617021276
GM.5.0.bHLH.0104	0.3140626644757528	1.0723653312653327	2.608695652173913	1.4184397163120568
GM.5.0.GATA.0004	1.5444257080873796	-0.40009370769642655	0.0	0.0
GM.5.0.E2F.0008	-0.45937475066064354	-0.6451617784222243	1.7391304347826086	1.4184397163120568
GM.5.0.bHLH.0010	3.159616697704909	-2.3344691601278513	8.26086956521739	0.3546099290780142
GM.5.0.C2H2_ZF.0019	0.47886431164582965	-0.052302937289868054	0.0	0.0
GM.5.0.Forkhead.0047	0.17395496025314083	-0.1130568607011397	3.0434782608695654	2.8368794326241136
GM.5.0.Homeodomain.0200	1.5827864393763578	-0.7184618400413164	3.91304347826087	1.773049645390071
GM.5.0.C2H2_ZF.0036	-0.3744682122326502	1.6730795602630124	0.8695652173913043	2.8368794326241136
GM.5.0.bZIP.0065	0.799293570146012	0.02082286424802549	5.6521739130434785	1.773049645390071
GM.5.0.Mixed.0084	2.9480772095255765	-1.1723725904742153	2.1739130434782608	1.4184397163120568
GM.5.0.Mixed.0017	-1.3457046800656773	-0.3107204736215517	0.8695652173913043	2.127659574468085
GM.5.0.Rel.0017	-1.0991506787086147	0.07848649116162258	0.8695652173913043	1.0638297872340425
GM.5.0.SMAD.0012	0.8958278117240602	-1.4570871707170423	2.1739130434782608	1.0638297872340425
GM.5.0.bZIP.0092	-1.2978233501498255	0.5454208908407951	2.1739130434782608	2.8368794326241136
GM.5.0.Mixed.0011	2.7689588044948774	-1.3786867942031558	0.0	0.0
GM.5.0.STAT.0017	1.4504055545261283	-0.14449601021348596	3.91304347826087	3.900709219858156
GM.5.0.Mixed.0079	0.6364446701474983	-1.5759809243202472	3.0434782608695654	2.127659574468085
GM.5.0.Nuclear_receptor.0009	-1.6037140639575045	3.606962414497479	1.3043478260869565	3.1914893617021276
GM.5.0.Mixed.0072	0.678710957391937	0.378882792632146	1.7391304347826086	1.0638297872340425
GM.5.0.C2H2_ZF.0210	-0.21233394850472942	1.491320449640872	0.0	0.0
GM.5.0.MBD.0002	0.4552418902085969	-0.03547698199406872	0.0	0.0
GM.5.0.C2H2_ZF.0272	0.2738059566672172	-0.7371336881412449	5.6521739130434785	3.1914893617021276
GM.5.0.C2H2_ZF.0054	-1.2674680225185944	-0.013101949157459773	2.608695652173913	1.773049645390071
GM.5.0.MADS_box.0017	-0.8992490229017307	0.23473976917559525	3.0434782608695654	1.4184397163120568
GM.5.0.Homeodomain.0050	2.7589311385354325	-2.6343063169508856	13.91304347826087	1.4184397163120568
GM.5.0.MADS_box.0003	-0.7402727606687709	-0.36874950848425014	2.608695652173913	5.319148936170213
GM.5.0.Unknown.0182	0.35422230224755974	-0.8414148713031615	2.608695652173913	3.900709219858156
GM.5.0.Sox.0003	-1.3012462261367144	0.49317318240683117	1.3043478260869565	3.1914893617021276
GM.5.0.C2H2_ZF.0027	1.4146455123229773	-1.5969552137804621	0.0	0.0
GM.5.0.C2H2_ZF.0195	0.9391991411068594	-0.08642103603953703	0.8695652173913043	1.0638297872340425
GM.5.0.Nuclear_receptor.0048	-0.49460123363131114	-0.3016403122531903	2.608695652173913	3.1914893617021276
GM.5.0.Nuclear_receptor.0079	0.8500494860403094	0.3986602807706872	3.4782608695652173	3.546099290780142
GM.5.0.Unknown.0178	-1.144059278394757	-0.7549468458083496	1.3043478260869565	1.4184397163120568
GM.5.0.Sox.0014	0.0456979467922941	1.3854780495547263	5.217391304347826	2.4822695035460995
GM.5.0.Homeodomain.0129	3.78440254609933	-2.43024523466748	8.26086956521739	2.4822695035460995
GM.5.0.C2H2_ZF.0316	-0.3715592548957982	2.4958079643437903	0.43478260869565216	6.028368794326241
GM.5.0.Ets.0024	-1.2725626205902845	0.5493548265049083	3.4782608695652173	2.4822695035460995
GM.5.0.STAT.0007	-2.582544816000468	2.9783713330959087	2.1739130434782608	8.51063829787234
GM.5.0.Unknown.0004	-0.9070476251322629	2.5121935675022407	2.608695652173913	20.212765957446805
GM.5.0.C2H2_ZF.0136	0.22609085270005247	0.06314087958984567	2.1739130434782608	1.0638297872340425
GM.5.0.RFX.0003	0.5608258356316363	1.3249523176322988	3.91304347826087	3.900709219858156
GM.5.0.Unknown.0017	-1.2226754573174368	1.2508194592054296	1.3043478260869565	3.1914893617021276
GM.5.0.bHLH.0006	1.5210605145427354	-1.8974934666613186	5.6521739130434785	5.673758865248227
GM.5.0.C2H2_ZF.0243	2.0807640289385203	-0.7777663197016075	4.3478260869565215	2.127659574468085
GM.5.0.Ets.0046	2.0223728961043173	0.24152471249405646	0.0	0.0
GM.5.0.bZIP.0096	-1.8453678816598418	-1.1081574338685503	5.217391304347826	8.51063829787234
GM.5.0.Rel.0006	-2.1988627848625764	3.24980085810428	1.3043478260869565	14.184397163120568
GM.5.0.bZIP.0003	-1.291096590181923	4.554706215254282	0.43478260869565216	17.375886524822697
GM.5.0.Homeodomain.0178	2.668401995546314	-1.7132623332564176	0.0	0.0
GM.5.0.bZIP.0013	-2.1385526888699564	5.091381591215978	2.1739130434782608	46.45390070921986
GM.5.0.SAND.0004	3.251167118884941	-1.9123692498873561	0.0	0.0
GM.5.0.RFX.0018	0.2955494903387575	-1.4645385263869726	12.173913043478262	15.602836879432624
GM.5.0.Unknown.0124	-0.8056321234736719	0.4953334603736091	0.0	0.0
GM.5.0.GATA.0013	-0.33082993858856463	3.024370815776071	0.0	0.0
GM.5.0.Forkhead.0043	-0.5876527741755861	3.370610978396782	0.0	0.0
