# Note: this mapping is specifically created for this non-redundant set of motifs.
# It also includes factors for motifs that were similar, but this can be
# specific to this analysis.
Motif	Factor	Evidence	Curated
GM.5.0.bHLH.0056	Tcf3	JASPAR	N
GM.5.0.bHLH.0056	TCF3	SELEX	N
GM.5.0.bHLH.0056	TCF4	SELEX	N
GM.5.0.bHLH.0056	ASCL2	SELEX	N
GM.5.0.bHLH.0056	Ascl2	SELEX	N
GM.5.0.bHLH.0056	Ascl1	SELEX	N
GM.5.0.bHLH.0056	TCF3	HT-SELEX	N
GM.5.0.bHLH.0056	Ascl2	HT-SELEX	N
GM.5.0.bHLH.0056	TCF4	HT-SELEX	N
GM.5.0.bHLH.0056	ASCL1	ChIP-seq	N
GM.5.0.bHLH.0056	TCF12	ChIP-seq	N
GM.5.0.bHLH.0056	TCF3	HT-SELEX	N
GM.5.0.bHLH.0056	TCF4	HT-SELEX	N
GM.5.0.bHLH.0056	TCF3	ChIP-seq	N
GM.5.0.bHLH.0056	Tcf3	ChIP-seq	N
GM.5.0.bHLH.0056	Heb	ChIP-seq	N
GM.5.0.bHLH.0056	ZEB1	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXO3	TRANSFAC	N
GM.5.0.Forkhead.0020	FOXO4	Unknown	N
GM.5.0.Forkhead.0020	FOXO4	TRANSFAC	N
GM.5.0.Forkhead.0020	FOXP1	JASPAR	N
GM.5.0.Forkhead.0020	FOXP4	JASPAR	N
GM.5.0.Forkhead.0020	Foxp4	JASPAR	N
GM.5.0.Forkhead.0020	Foxp3	JASPAR	N
GM.5.0.Forkhead.0020	FOXP2	JASPAR	N
GM.5.0.Forkhead.0020	FOXO3	Transfac	N
GM.5.0.Forkhead.0020	FOXO4	Transfac	N
GM.5.0.Forkhead.0020	FOXP2	ChIP-seq	N
GM.5.0.Sox.0003	SOX9	ChIP-seq	N
GM.5.0.Sox.0003	SOX10	JASPAR	N
GM.5.0.Runt.0005	RUNX1	ChIP-seq	N
GM.5.0.Runt.0005	ENSG00000250096	JASPAR	N
GM.5.0.Runt.0005	Runx1	JASPAR	N
GM.5.0.Runt.0005	Runx2	JASPAR	N
GM.5.0.Runt.0005	Runx3	JASPAR	N
GM.5.0.Runt.0005	MEF2A	ChIP-seq	N
GM.5.0.Runt.0005	MEF2C	ChIP-seq	N
GM.5.0.Runt.0005	RUNX1	JASPAR	N
GM.5.0.Runt.0005	Runx1	ChIP-seq	N
GM.5.0.Runt.0005	RUNX2	TRANSFAC	N
GM.5.0.Runt.0005	Runx2	ChIP-seq	N
GM.5.0.Runt.0005	RUNX3	ChIP-seq	N
GM.5.0.Runt.0005	Runx3	ChIP-seq	N
GM.5.0.Homeodomain.0129	Barx2	PBM	N
GM.5.0.Homeodomain.0129	DLX5	Unknown	N
GM.5.0.Homeodomain.0129	Dlx5	PBM	N
GM.5.0.Homeodomain.0129	Emx2	PBM	N
GM.5.0.Homeodomain.0129	Evx1	PBM	N
GM.5.0.Homeodomain.0129	EVX2	Unknown	N
GM.5.0.Homeodomain.0129	Evx2	PBM	N
GM.5.0.Homeodomain.0129	Gbx1	PBM	N
GM.5.0.Homeodomain.0129	Gbx2	PBM	N
GM.5.0.Homeodomain.0129	Hoxa3	PBM	N
GM.5.0.Homeodomain.0129	HOXB3	Unknown	N
GM.5.0.Homeodomain.0129	Hoxb3	PBM	N
GM.5.0.Homeodomain.0129	HOXD1	Unknown	N
GM.5.0.Homeodomain.0129	Hoxd1	PBM	N
GM.5.0.Homeodomain.0129	ISX	Unknown	N
GM.5.0.Homeodomain.0129	Isx	PBM	N
GM.5.0.Homeodomain.0129	Msx1	PBM	N
GM.5.0.Homeodomain.0129	NKX1-1	Unknown	N
GM.5.0.Homeodomain.0129	Nkx1-1	PBM	N
GM.5.0.Homeodomain.0129	Nkx1-2	PBM	N
GM.5.0.Homeodomain.0017	PBX1	JASPAR	N
GM.5.0.Homeodomain.0017	AL845464.3	JASPAR	N
GM.5.0.Homeodomain.0017	BX284686.1	JASPAR	N
GM.5.0.Homeodomain.0017	CR812478.2	JASPAR	N
GM.5.0.Homeodomain.0017	BX927239.6	JASPAR	N
GM.5.0.Homeodomain.0017	CR933878.8	JASPAR	N
GM.5.0.Homeodomain.0017	AL662830.5	JASPAR	N
GM.5.0.Homeodomain.0017	Pbx4	JASPAR	N
GM.5.0.Homeodomain.0017	Pbx2	JASPAR	N
GM.5.0.Homeodomain.0017	Pbx3	JASPAR	N
GM.5.0.Homeodomain.0017	PBX1	Transfac	N
GM.5.0.Homeodomain.0017	AL845464.3	Transfac	N
GM.5.0.Homeodomain.0017	BX284686.1	Transfac	N
GM.5.0.Homeodomain.0017	CR812478.2	Transfac	N
GM.5.0.Homeodomain.0017	BX927239.6	Transfac	N
GM.5.0.Homeodomain.0017	CR933878.8	Transfac	N
GM.5.0.Homeodomain.0017	AL662830.5	Transfac	N
GM.5.0.Homeodomain.0017	Pbx4	Transfac	N
GM.5.0.Homeodomain.0017	Pbx2	Transfac	N
GM.5.0.Homeodomain.0017	Pbx3	Transfac	N
GM.5.0.Homeodomain.0017	PBX1	ChIP-seq	N
GM.5.0.Homeodomain.0017	AL845464.3	ChIP-seq	N
GM.5.0.Homeodomain.0017	BX284686.1	ChIP-seq	N
GM.5.0.Homeodomain.0017	CR812478.2	ChIP-seq	N
GM.5.0.Homeodomain.0017	BX927239.6	ChIP-seq	N
GM.5.0.Homeodomain.0017	CR933878.8	ChIP-seq	N
GM.5.0.Homeodomain.0017	AL662830.5	ChIP-seq	N
GM.5.0.Homeodomain.0017	Pbx4	ChIP-seq	N
GM.5.0.Homeodomain.0017	Pbx2	ChIP-seq	N
GM.5.0.Homeodomain.0017	Pbx3	ChIP-seq	N
GM.5.0.Homeodomain.0017	PBX1	SELEX	N
GM.5.0.Homeodomain.0017	PBX1	Unknown	N
GM.5.0.Homeodomain.0017	PBX1	TRANSFAC	N
GM.5.0.SMAD.0002	NFIX	SELEX	N
GM.5.0.SMAD.0002	Nfix	SELEX	N
GM.5.0.SMAD.0002	Nfib	SELEX	N
GM.5.0.SMAD.0002	Nfia	SELEX	N
GM.5.0.SMAD.0002	Nfic	SELEX	N
GM.5.0.SMAD.0002	NFIX	HT-SELEX	N
GM.5.0.C2H2_ZF.0243	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	CTCF	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	CTCFL	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	RAD21	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	SMC3	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	Ctcf	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	CTCF	JASPAR	N
GM.5.0.C2H2_ZF.0243	CTCF	HT-SELEX	N
GM.5.0.C2H2_ZF.0243	CTCF	SELEX	N
GM.5.0.C2H2_ZF.0243	MAX	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	MXI1	ChIP-seq	N
GM.5.0.C2H2_ZF.0243	MYC	ChIP-seq	N
GM.5.0.Homeodomain.0017	HOXA6	ChIP-seq	N
GM.5.0.Homeodomain.0017	HOXD3	ChIP-seq	N
GM.5.0.Homeodomain.0017	AC012531.1	ChIP-seq	N
GM.5.0.Homeodomain.0017	HOXB4	ChIP-seq	N
GM.5.0.Homeodomain.0017	HOXC5	ChIP-seq	N
GM.5.0.Homeodomain.0017	Hoxd4	ChIP-seq	N
GM.5.0.Homeodomain.0017	Hoxb2	ChIP-seq	N
GM.5.0.Homeodomain.0017	Pbx1	PBM	N
GM.5.0.Mixed.0017	PAX5	Transfac	N
GM.5.0.Mixed.0017	Pax9	Transfac	N
GM.5.0.Mixed.0017	Pax5	Transfac	N
GM.5.0.Mixed.0017	Pax8	Transfac	N
GM.5.0.Mixed.0017	Pax1	Transfac	N
GM.5.0.Mixed.0017	PAX5	TRANSFAC	N
GM.5.0.Mixed.0017	Pax5	JASPAR	N
GM.5.0.CUT_Homeodomain.0012	Gata2	JASPAR	N
GM.5.0.CUT_Homeodomain.0012	NKX2-3	ChIP-seq	N
GM.5.0.CUT_Homeodomain.0012	NKX2-6	ChIP-seq	N
GM.5.0.E2F.0017	E2F1	ChIP-seq	N
GM.5.0.E2F.0017	E2f3	ChIP-seq	N
GM.5.0.E2F.0017	E2F6	Unknown	N
GM.5.0.E2F.0017	E2F6	ChIP-seq	N
GM.5.0.E2F.0017	E2f6	ChIP-seq	N
GM.5.0.E2F.0017	E2f3	JASPAR	N
GM.5.0.E2F.0017	E2F4	JASPAR	N
GM.5.0.E2F.0017	E2f4	JASPAR	N
GM.5.0.E2F.0017	E2f5	JASPAR	N
GM.5.0.E2F.0017	E2F6	JASPAR	N
GM.5.0.E2F.0017	E2f6	JASPAR	N
GM.5.0.E2F.0017	E2f6	ChIP-seq	N
GM.5.0.E2F.0017	E2F4	ChIP-seq	N
GM.5.0.E2F.0017	TFDP1	ChIP-seq	N
GM.5.0.E2F.0017	E2F7	ChIP-seq	N
GM.5.0.Paired_box.0005	BCL3	ChIP-seq	N
GM.5.0.Paired_box.0005	NFKB1	ChIP-seq	N
GM.5.0.Paired_box.0005	SPI1	ChIP-seq	N
GM.5.0.Unknown.0109	Sox6	ChIP-seq	N
GM.5.0.Unknown.0109	Sox17	JASPAR	N
GM.5.0.Unknown.0109	Sox17	SELEX	N
GM.5.0.Unknown.0109	SOX14	Unknown	N
GM.5.0.Unknown.0109	SOX6	Unknown	N
GM.5.0.bHLH.0058	CLOCK	TRANSFAC	N
GM.5.0.bHLH.0058	ARNTL	TRANSFAC	N
GM.5.0.bHLH.0058	MYCL1	JASPAR	N
GM.5.0.bHLH.0058	Mycl1	JASPAR	N
GM.5.0.bHLH.0058	Mycn	JASPAR	N
GM.5.0.bHLH.0058	Mycs	JASPAR	N
GM.5.0.bHLH.0058	MXI1	ChIP-seq	N
GM.5.0.bHLH.0058	NPAS2	B1H	N
GM.5.0.Homeodomain.0030	HOXA10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxa11	PBM	N
GM.5.0.Homeodomain.0030	Hoxa11	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXA13	Unknown	N
GM.5.0.Homeodomain.0030	Hoxa13	PBM	N
GM.5.0.Homeodomain.0030	HOXA13	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXB13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc10	PBM	N
GM.5.0.Homeodomain.0030	HOXC10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc10	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc11	PBM	N
GM.5.0.Homeodomain.0030	HOXC11	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxc12	PBM	N
GM.5.0.Homeodomain.0030	HOXC12	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXC13	Unknown	N
GM.5.0.Homeodomain.0030	Hoxc13	PBM	N
GM.5.0.Homeodomain.0030	HOXC13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd11	PBM	N
GM.5.0.Homeodomain.0030	HOXD11	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd12	PBM	N
GM.5.0.Homeodomain.0030	HOXD12	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXD13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd13	HT-SELEX	N
GM.5.0.Homeodomain.0030	Hoxd9	HT-SELEX	N
GM.5.0.Homeodomain.0030	HOXA9	SELEX	Y
GM.5.0.Homeodomain.0030	HOXA6	SELEX	N
GM.5.0.Homeodomain.0030	HOXB9	SELEX	N
GM.5.0.Homeodomain.0030	HOXC9	SELEX	N
GM.5.0.Homeodomain.0030	Hoxb9	SELEX	N
GM.5.0.Homeodomain.0030	NP_032296.2	SELEX	N
GM.5.0.Homeodomain.0030	HOXA13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXB13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXA11	SELEX	N
GM.5.0.Homeodomain.0030	HOXC10	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC11	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC12	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd12	SELEX	N
GM.5.0.Homeodomain.0030	NP_032300.2	SELEX	N
GM.5.0.Homeodomain.0030	HOXC13	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD11	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD12	SELEX	Y
GM.5.0.Homeodomain.0030	HOXD13	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxa11	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxc10	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd13	SELEX	Y
GM.5.0.Homeodomain.0030	Hoxd9	SELEX	Y
GM.5.0.Homeodomain.0030	HOXC11	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXD12	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC10	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC12	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXC13	HT-SELEX	Y
GM.5.0.Homeodomain.0030	HOXD11	HT-SELEX	Y
GM.5.0.Homeodomain.0030	Hoxa11	HT-SELEX	Y
GM.5.0.Unknown.0118	REST	JASPAR	N
GM.5.0.Unknown.0118	Rest	JASPAR	N
GM.5.0.Unknown.0118	REST	Transfac	N
GM.5.0.Unknown.0118	Rest	Transfac	N
GM.5.0.Unknown.0118	REST	ChIP-seq	N
GM.5.0.Unknown.0118	Rest	ChIP-seq	N
GM.5.0.Unknown.0118	REST	Unknown	N
GM.5.0.Unknown.0118	REST	ChIP-seq	N
GM.5.0.Unknown.0118	Rest	ChIP-seq	N
GM.5.0.Unknown.0118	REST	TRANSFAC	N
GM.5.0.STAT.0007	Stat5	ChIP-seq	N
GM.5.0.STAT.0007	Stat3	ChIP-seq	N
GM.5.0.STAT.0007	STAT1	JASPAR	N
GM.5.0.STAT.0007	Stat4	JASPAR	N
GM.5.0.STAT.0007	STAT1	ChIP-seq	N
GM.5.0.STAT.0007	Stat1	ChIP-seq	N
GM.5.0.STAT.0007	STAT3	ChIP-seq	N
GM.5.0.STAT.0007	Stat4	ChIP-seq	N
GM.5.0.STAT.0007	STAT1	ChIP-seq	N
GM.5.0.STAT.0007	STAT3	ChIP-seq	N
GM.5.0.STAT.0007	STAT4	ChIP-seq	N
GM.5.0.STAT.0007	STAT5A	Unknown	N
GM.5.0.STAT.0007	STAT	TRANSFAC	N
GM.5.0.STAT.0007	Stat3	JASPAR	N
GM.5.0.C2H2_ZF.0210	RBPJ	ChIP-seq	N
GM.5.0.C2H2_ZF.0210	RBPJ	TRANSFAC	N
GM.5.0.C2H2_ZF.0054	TAF1	ChIP-seq	N
GM.5.0.C2H2_ZF.0054	WRNIP1	Unknown	N
GM.5.0.Homeodomain.0129	HOXA6	JASPAR	N
GM.5.0.Homeodomain.0129	HOXD3	JASPAR	N
GM.5.0.Homeodomain.0129	AC012531.1	JASPAR	N
GM.5.0.Homeodomain.0129	HOXB4	JASPAR	N
GM.5.0.Homeodomain.0129	HOXC5	JASPAR	N
GM.5.0.Homeodomain.0129	Hoxd4	JASPAR	N
GM.5.0.Homeodomain.0129	Vsx2	JASPAR	N
GM.5.0.Homeodomain.0129	NKX6-3	JASPAR	N
GM.5.0.Homeodomain.0129	Nkx6-2	JASPAR	N
GM.5.0.Homeodomain.0129	Nkx6-3	JASPAR	N
GM.5.0.Homeodomain.0129	NP_083278.1	JASPAR	N
GM.5.0.Homeodomain.0129	Hoxb2	JASPAR	N
GM.5.0.Homeodomain.0129	Gsx1	JASPAR	N
GM.5.0.Homeodomain.0129	HOXA6	B1H	N
GM.5.0.Homeodomain.0129	HOXD3	B1H	N
GM.5.0.Homeodomain.0129	AC012531.1	B1H	N
GM.5.0.Homeodomain.0129	HOXB4	B1H	N
GM.5.0.Homeodomain.0129	HOXC5	B1H	N
GM.5.0.Homeodomain.0129	Hoxd4	B1H	N
GM.5.0.Homeodomain.0129	Vsx2	B1H	N
GM.5.0.Homeodomain.0129	NKX6-3	B1H	N
GM.5.0.Homeodomain.0129	Nkx6-2	B1H	N
GM.5.0.Homeodomain.0129	Nkx6-3	B1H	N
GM.5.0.Homeodomain.0129	NP_083278.1	B1H	N
GM.5.0.Homeodomain.0129	Gsx1	B1H	N
GM.5.0.Homeodomain.0129	Hoxb1	B1H	N
GM.5.0.Homeodomain.0129	Hoxb2	B1H	N
GM.5.0.Homeodomain.0129	POU4F2	ChIP-seq	N
GM.5.0.Homeodomain.0129	Pou4f2	ChIP-seq	N
GM.5.0.Homeodomain.0129	Pou4f1	ChIP-seq	N
GM.5.0.Homeodomain.0129	POU4F2	Unknown	N
GM.5.0.Homeodomain.0129	Lhx3	ChIP-seq	N
GM.5.0.Homeodomain.0129	EN2	HT-SELEX	N
GM.5.0.Homeodomain.0129	En2	HT-SELEX	N
GM.5.0.Homeodomain.0129	Lhx4	PBM	N
GM.5.0.Homeodomain.0129	LHX6	Unknown	N
GM.5.0.Homeodomain.0129	Lhx6	PBM	N
GM.5.0.Homeodomain.0129	LHX6	HT-SELEX	N
GM.5.0.Homeodomain.0129	Lhx8	PBM	N
GM.5.0.Homeodomain.0129	Lhx8	HT-SELEX	N
GM.5.0.Homeodomain.0129	EN2	SELEX	N
GM.5.0.Homeodomain.0129	LHX6	SELEX	N
GM.5.0.Homeodomain.0129	LHX8	SELEX	N
GM.5.0.Homeodomain.0129	NP_001076596.1	SELEX	N
GM.5.0.Homeodomain.0129	En2	SELEX	N
GM.5.0.Homeodomain.0129	Lhx8	SELEX	N
GM.5.0.Homeodomain.0129	EN2	HT-SELEX	N
GM.5.0.Homeodomain.0129	LHX6	HT-SELEX	N
GM.5.0.Homeodomain.0129	Lhx8	HT-SELEX	N
GM.5.0.Homeodomain.0129	Lhx1	ChIP-seq	N
GM.5.0.bHLH.0104	ATF3	ChIP-seq	N
GM.5.0.bHLH.0104	THAP11	ChIP-seq	N
GM.5.0.bHLH.0104	Thap11	ChIP-seq	N
GM.5.0.bHLH.0104	ZBTB33	ChIP-seq	N
GM.5.0.bHLH.0104	ZNF143	ChIP-seq	N
GM.5.0.bHLH.0104	ZNF76	ChIP-seq	N
GM.5.0.bZIP.0026	MAFF	ChIP-seq	N
GM.5.0.bZIP.0026	MAFF	SELEX	N
GM.5.0.bZIP.0026	MAFG	SELEX	N
GM.5.0.bZIP.0026	MAFK	SELEX	N
GM.5.0.bZIP.0026	Mafa	SELEX	N
GM.5.0.bZIP.0026	Maf	SELEX	N
GM.5.0.bZIP.0026	Mafb	SELEX	N
GM.5.0.bZIP.0026	MAFG	HT-SELEX	N
GM.5.0.bZIP.0026	MAFF	HT-SELEX	N
GM.5.0.bZIP.0026	MAFG	HT-SELEX	N
GM.5.0.bZIP.0026	Mafb	HT-SELEX	N
GM.5.0.bZIP.0026	MAFK	HT-SELEX	N
GM.5.0.C2H2_ZF.0027	Zscan10	PBM	Y
GM.5.0.C2H2_ZF.0027	MZF1	ChIP-seq	Y
GM.5.0.STAT.0017	CEBPB	Unknown	N
GM.5.0.STAT.0017	CEBPB	TRANSFAC	N
GM.5.0.STAT.0017	EP300	ChIP-seq	N
GM.5.0.STAT.0017	CEBPB	Transfac	N
GM.5.0.C2H2_ZF.0092	HIC1	Unknown	N
GM.5.0.C2H2_ZF.0092	HIC1	TRANSFAC	N
GM.5.0.Sox.0009	LEF1	Unknown	N
GM.5.0.Sox.0009	LEF1	ChIP-seq	Y
GM.5.0.Sox.0009	TCF7L1	Unknown	N
GM.5.0.Sox.0009	LEF1	TRANSFAC	Y
GM.5.0.Forkhead.0020	Foxo3	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxa2	PBM	N
GM.5.0.Forkhead.0020	FOXF2	TRANSFAC	N
GM.5.0.Forkhead.0020	FOXF2	JASPAR	N
GM.5.0.Forkhead.0020	Foxk1	PBM	N
GM.5.0.Forkhead.0020	Foxl1	PBM	N
GM.5.0.Forkhead.0020	FOXK2	PBM	N
GM.5.0.Forkhead.0020	FOXD4	PBM	N
GM.5.0.Forkhead.0020	FOXE1	PBM	N
GM.5.0.Forkhead.0020	FOXS1	PBM	N
GM.5.0.Forkhead.0020	FOXD4L1	PBM	N
GM.5.0.Forkhead.0020	FOXI2	PBM	N
GM.5.0.Forkhead.0020	FOXE3	PBM	N
GM.5.0.Forkhead.0020	FOXD4L3	PBM	N
GM.5.0.Forkhead.0020	FOXB2	PBM	N
GM.5.0.Forkhead.0020	FOXD4L5	PBM	N
GM.5.0.Forkhead.0020	FOXD4L6	PBM	N
GM.5.0.Forkhead.0020	KIAA0415	PBM	N
GM.5.0.Forkhead.0020	Foxa1	PBM	N
GM.5.0.Forkhead.0020	Foxf2	PBM	N
GM.5.0.Forkhead.0020	Foxq1	PBM	N
GM.5.0.Forkhead.0020	Foxk2	PBM	N
GM.5.0.Forkhead.0020	Foxa3	PBM	N
GM.5.0.Forkhead.0020	Foxf1a	PBM	N
GM.5.0.Forkhead.0020	Foxe3	PBM	N
GM.5.0.Forkhead.0020	Foxi1	PBM	N
GM.5.0.Forkhead.0020	Foxi2	PBM	N
GM.5.0.Forkhead.0020	Foxl2	PBM	N
GM.5.0.Forkhead.0020	Foxd4	PBM	N
GM.5.0.Forkhead.0020	Foxd2	PBM	N
GM.5.0.Forkhead.0020	Foxi3	PBM	N
GM.5.0.Forkhead.0020	Foxb2	PBM	N
GM.5.0.Forkhead.0020	Foxd3	PBM	N
GM.5.0.Forkhead.0020	Foxe1	PBM	N
GM.5.0.Forkhead.0020	Foxs1	PBM	N
GM.5.0.Forkhead.0020	FOXG1	PBM	N
GM.5.0.Forkhead.0020	FOXK2	JASPAR	N
GM.5.0.Forkhead.0020	FOXD4	JASPAR	N
GM.5.0.Forkhead.0020	FOXE1	JASPAR	N
GM.5.0.Forkhead.0020	FOXS1	JASPAR	N
GM.5.0.Forkhead.0020	FOXD4L1	JASPAR	N
GM.5.0.Forkhead.0020	FOXI2	JASPAR	N
GM.5.0.Forkhead.0020	FOXE3	JASPAR	N
GM.5.0.Forkhead.0020	FOXD4L3	JASPAR	N
GM.5.0.Forkhead.0020	FOXB2	JASPAR	N
GM.5.0.Forkhead.0020	FOXD4L5	JASPAR	N
GM.5.0.Forkhead.0020	FOXD4L6	JASPAR	N
GM.5.0.Forkhead.0020	KIAA0415	JASPAR	N
GM.5.0.Forkhead.0020	Foxa1	JASPAR	N
GM.5.0.Forkhead.0020	Foxf2	JASPAR	N
GM.5.0.Forkhead.0020	Foxq1	JASPAR	N
GM.5.0.Forkhead.0020	Foxk2	JASPAR	N
GM.5.0.Forkhead.0020	Foxa3	JASPAR	N
GM.5.0.Forkhead.0020	Foxf1a	JASPAR	N
GM.5.0.Forkhead.0020	Foxe3	JASPAR	N
GM.5.0.Forkhead.0020	Foxi1	JASPAR	N
GM.5.0.Forkhead.0020	Foxi2	JASPAR	N
GM.5.0.Forkhead.0020	Foxl2	JASPAR	N
GM.5.0.Forkhead.0020	Foxd4	JASPAR	N
GM.5.0.Forkhead.0020	Foxd2	JASPAR	N
GM.5.0.Forkhead.0020	Foxi3	JASPAR	N
GM.5.0.Forkhead.0020	Foxb2	JASPAR	N
GM.5.0.Forkhead.0020	Foxd3	JASPAR	N
GM.5.0.Forkhead.0020	Foxe1	JASPAR	N
GM.5.0.Forkhead.0020	Foxs1	JASPAR	N
GM.5.0.Forkhead.0020	FOXF2	Transfac	N
GM.5.0.Forkhead.0020	FOXK2	Transfac	N
GM.5.0.Forkhead.0020	FOXD4	Transfac	N
GM.5.0.Forkhead.0020	FOXE1	Transfac	N
GM.5.0.Forkhead.0020	FOXS1	Transfac	N
GM.5.0.Forkhead.0020	FOXD4L1	Transfac	N
GM.5.0.Forkhead.0020	FOXI2	Transfac	N
GM.5.0.Forkhead.0020	FOXE3	Transfac	N
GM.5.0.Forkhead.0020	FOXD4L3	Transfac	N
GM.5.0.Forkhead.0020	FOXB2	Transfac	N
GM.5.0.Forkhead.0020	FOXD4L5	Transfac	N
GM.5.0.Forkhead.0020	FOXD4L6	Transfac	N
GM.5.0.Forkhead.0020	KIAA0415	Transfac	N
GM.5.0.Forkhead.0020	Foxa1	Transfac	N
GM.5.0.Forkhead.0020	Foxf2	Transfac	N
GM.5.0.Forkhead.0020	Foxq1	Transfac	N
GM.5.0.Forkhead.0020	Foxk2	Transfac	N
GM.5.0.Forkhead.0020	Foxa3	Transfac	N
GM.5.0.Forkhead.0020	Foxf1a	Transfac	N
GM.5.0.Forkhead.0020	Foxe3	Transfac	N
GM.5.0.Forkhead.0020	Foxi1	Transfac	N
GM.5.0.Forkhead.0020	Foxi2	Transfac	N
GM.5.0.Forkhead.0020	Foxl2	Transfac	N
GM.5.0.Forkhead.0020	Foxd4	Transfac	N
GM.5.0.Forkhead.0020	Foxd2	Transfac	N
GM.5.0.Forkhead.0020	Foxi3	Transfac	N
GM.5.0.Forkhead.0020	Foxb2	Transfac	N
GM.5.0.Forkhead.0020	Foxd3	Transfac	N
GM.5.0.Forkhead.0020	Foxe1	Transfac	N
GM.5.0.Forkhead.0020	Foxs1	Transfac	N
GM.5.0.Forkhead.0020	FOXK2	DeBoer11	N
GM.5.0.Forkhead.0020	FOXD4	DeBoer11	N
GM.5.0.Forkhead.0020	FOXD4L1	DeBoer11	N
GM.5.0.Forkhead.0020	KIAA0415	DeBoer11	N
GM.5.0.Forkhead.0020	Foxk2	DeBoer11	N
GM.5.0.Forkhead.0020	Foxd4	DeBoer11	N
GM.5.0.Forkhead.0020	FOXK2	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXE1	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXS1	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4L1	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXI2	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXE3	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4L3	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXB2	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4L5	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4L6	ChIP-seq	N
GM.5.0.Forkhead.0020	KIAA0415	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxa1	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxf2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxk2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxa3	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxf1a	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxe3	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxi1	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxi2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxl2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxd4	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxd2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxi3	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxb2	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxd3	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxe1	ChIP-seq	N
GM.5.0.Forkhead.0020	Foxs1	ChIP-seq	N
GM.5.0.Forkhead.0020	FOXD4	B1H	N
GM.5.0.Forkhead.0020	FOXE1	B1H	N
GM.5.0.Forkhead.0020	FOXS1	B1H	N
GM.5.0.Forkhead.0020	FOXD4L1	B1H	N
GM.5.0.Forkhead.0020	FOXE3	B1H	N
GM.5.0.Forkhead.0020	FOXD4L3	B1H	N
GM.5.0.Forkhead.0020	FOXD4L5	B1H	N
