Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr10	127068927	127071235	Promoter (<=1kb)	10	127067317	127070261	2945	2	ENSMUST00000060991	0	ENSMUSG00000006736	ENSMUSG00000006736
chr18	6239755	6241444	Promoter (<=1kb)	18	6214569	6241470	26902	2	ENSMUST00000163210	26	ENSMUSG00000006740	ENSMUSG00000006740
chr18	6242130	6242377	Promoter (<=1kb)	18	6241314	6242174	861	2	ENSMUST00000170959	0	ENSMUSG00000006740	ENSMUSG00000006740
chr7	46709700	46710665	Promoter (<=1kb)	7	46689304	46710641	21338	2	ENSMUST00000006948	0	ENSMUSG00000006763	ENSMUSG00000006763
chr11	100574713	100575786	Promoter (<=1kb)	11	100574904	100581728	6825	1	ENSMUST00000103120	0	ENSMUSG00000006782	ENSMUSG00000006782
chr17	13007551	13009937	Promoter (<=1kb)	17	13007839	13018119	10281	1	ENSMUST00000007012	0	ENSMUSG00000006818	ENSMUSG00000006818
chr18	36735045	36736108	Promoter (<=1kb)	18	36735068	36742391	7324	1	ENSMUST00000007046	0	ENSMUSG00000006850	ENSMUSG00000006850
chr6	83571439	83573415	Promoter (<=1kb)	6	83543206	83572504	29299	2	ENSMUST00000068054	0	ENSMUSG00000006906	ENSMUSG00000006906
chr11	101225742	101226744	Promoter (<=1kb)	11	101191115	101226463	35349	2	ENSMUST00000107284	0	ENSMUSG00000006920	ENSMUSG00000006920
chr11	100354978	100356916	Promoter (<=1kb)	11	100347327	100356128	8802	2	ENSMUST00000138603	0	ENSMUSG00000006930	ENSMUSG00000006930
chr9	120934312	120935480	Promoter (<=1kb)	9	120933818	120951293	17476	1	ENSMUST00000145093	495	ENSMUSG00000006932	ENSMUSG00000006932
chr9	120491995	120492752	Promoter (<=1kb)	9	120492606	120495327	2722	1	ENSMUST00000007139	0	ENSMUSG00000006941	ENSMUSG00000006941
chr9	120492984	120494758	Promoter (<=1kb)	9	120492606	120495327	2722	1	ENSMUST00000007139	379	ENSMUSG00000006941	ENSMUSG00000006941
chr16	20732985	20733952	Promoter (<=1kb)	16	20733127	20738152	5026	1	ENSMUST00000115423	0	ENSMUSG00000006958	ENSMUSG00000006958
chr16	20651176	20653216	Promoter (<=1kb)	16	20651652	20663414	11763	1	ENSMUST00000007212	0	ENSMUSG00000006998	ENSMUSG00000006998
chr17	24688530	24690333	Promoter (<=1kb)	17	24685092	24689955	4864	2	ENSMUST00000007236	0	ENSMUSG00000007021	ENSMUSG00000007021
chr17	35000623	35002328	Promoter (<=1kb)	17	35000987	35016322	15336	1	ENSMUST00000087315	0	ENSMUSG00000007029	ENSMUSG00000007029
chr17	35089397	35090249	Promoter (<=1kb)	17	35089870	35091966	2097	1	ENSMUST00000173190	0	ENSMUSG00000007036	ENSMUSG00000007036
chr17	35059018	35060335	Promoter (<=1kb)	17	35059035	35062091	3057	1	ENSMUST00000007255	0	ENSMUSG00000007039	ENSMUSG00000007039
chr17	35050560	35051847	Promoter (<=1kb)	17	35049966	35058749	8784	1	ENSMUST00000007257	595	ENSMUSG00000007041	ENSMUSG00000007041
chr17	34980987	34982843	Promoter (<=1kb)	17	34981862	34983981	2120	1	ENSMUST00000172523	0	ENSMUSG00000007050	ENSMUSG00000007050
chr5	110285580	110287057	Promoter (<=1kb)	5	110286306	110337474	51169	1	ENSMUST00000007296	0	ENSMUSG00000007080	ENSMUSG00000007080
chr5	135023510	135024588	Promoter (<=1kb)	5	135023560	135051100	27541	1	ENSMUST00000150838	0	ENSMUSG00000007207	ENSMUSG00000007207
chr19	6057171	6057661	Promoter (<=1kb)	19	6053630	6057751	4122	2	ENSMUST00000007482	90	ENSMUSG00000007338	ENSMUSG00000007338
chr12	111574998	111577092	Promoter (<=1kb)	12	111574510	111656227	81718	1	ENSMUST00000084953	489	ENSMUSG00000007411	ENSMUSG00000007411
chr5	3646327	3647970	Promoter (<=1kb)	5	3639961	3647934	7974	2	ENSMUST00000007559	0	ENSMUSG00000007415	ENSMUSG00000007415
chr18	37143211	37145080	Promoter (<=1kb)	18	37143969	37187657	43689	1	ENSMUST00000047479	0	ENSMUSG00000007440	ENSMUSG00000007440
chr6	122296957	122297952	Distal Intergenic	6	122308720	122317680	8961	1	ENSMUST00000007602	-10768	ENSMUSG00000007458	ENSMUSG00000007458
chr6	122308651	122310580	Promoter (<=1kb)	6	122308720	122317680	8961	1	ENSMUST00000007602	0	ENSMUSG00000007458	ENSMUSG00000007458
chr2	30236645	30237526	Promoter (<=1kb)	2	30237715	30263785	26071	1	ENSMUST00000113654	-189	ENSMUSG00000007476	ENSMUSG00000007476
chr17	20944261	20945130	Promoter (<=1kb)	17	20945311	20965916	20606	1	ENSMUST00000007708	-181	ENSMUSG00000007564	ENSMUSG00000007564
chr17	20945396	20947614	Promoter (<=1kb)	17	20945487	20958784	13298	1	ENSMUST00000173658	0	ENSMUSG00000007564	ENSMUSG00000007564
chr14	55681071	55681850	Promoter (<=1kb)	14	55679083	55681817	2735	2	ENSMUST00000007733	0	ENSMUSG00000007589	ENSMUSG00000007589
chr17	56764444	56765989	Promoter (<=1kb)	17	56764751	56770092	5342	1	ENSMUST00000007747	0	ENSMUSG00000007603	ENSMUSG00000007603
chr8	71487742	71489775	Promoter (<=1kb)	8	71488103	71493400	5298	1	ENSMUST00000007754	0	ENSMUSG00000007610	ENSMUSG00000007610
chr4	47352324	47353026	Promoter (<=1kb)	4	47353222	47414931	61710	1	ENSMUST00000007757	-196	ENSMUSG00000007613	ENSMUSG00000007613
chr4	47353288	47354579	Promoter (<=1kb)	4	47353307	47412133	58827	1	ENSMUST00000044234	0	ENSMUSG00000007613	ENSMUSG00000007613
chr13	93302881	93307994	Promoter (<=1kb)	13	93303757	93386744	82988	1	ENSMUST00000109494	0	ENSMUSG00000007617	ENSMUSG00000007617
chr11	87403871	87404224	Promoter (<=1kb)	11	87379384	87404423	25040	2	ENSMUST00000129400	199	ENSMUSG00000007646	ENSMUSG00000007646
chr11	42420000	42422071	Promoter (<=1kb)	11	42421279	42487545	66267	1	ENSMUST00000136050	0	ENSMUSG00000007653	ENSMUSG00000007653
chr9	75037701	75039300	Promoter (<=1kb)	9	75037718	75060313	22596	1	ENSMUST00000007800	0	ENSMUSG00000007656	ENSMUSG00000007656
chr2	152826363	152826939	Promoter (1-2kb)	2	152781411	152828535	47125	2	ENSMUST00000173755	1596	ENSMUSG00000007659	ENSMUSG00000007659
chr2	152827115	152828476	Promoter (<=1kb)	2	152781411	152828535	47125	2	ENSMUST00000173755	59	ENSMUSG00000007659	ENSMUSG00000007659
chr2	152828758	152831164	Promoter (<=1kb)	2	152780672	152830666	49995	2	ENSMUST00000109820	0	ENSMUSG00000007659	ENSMUSG00000007659
chr17	57030113	57031478	Promoter (<=1kb)	17	57021058	57031507	10450	2	ENSMUST00000007814	29	ENSMUSG00000007670	ENSMUSG00000007670
chr17	57031966	57032632	Promoter (<=1kb)	17	57021058	57031507	10450	2	ENSMUST00000007814	-460	ENSMUSG00000007670	ENSMUSG00000007670
chr8	70872510	70873740	Promoter (<=1kb)	8	70868227	70873490	5264	2	ENSMUST00000007865	0	ENSMUSG00000007721	ENSMUSG00000007721
chr11	22990607	22992394	Promoter (<=1kb)	11	22990626	22994389	3764	1	ENSMUST00000173853	0	ENSMUSG00000007739	ENSMUSG00000007739
chr11	51688870	51689473	Promoter (<=1kb)	11	51685386	51688874	3489	2	ENSMUST00000109098	0	ENSMUSG00000007777	ENSMUSG00000007777
chr7	44973183	44974923	Promoter (<=1kb)	7	44959373	44974851	15479	2	ENSMUST00000063761	0	ENSMUSG00000007783	ENSMUSG00000007783
chr5	145230992	145233024	Promoter (<=1kb)	5	145231723	145247302	15580	1	ENSMUST00000167316	0	ENSMUSG00000007812	ENSMUSG00000007812
chr9	108306352	108308149	Promoter (<=1kb)	9	108306205	108337939	31735	1	ENSMUST00000007959	148	ENSMUSG00000007815	ENSMUSG00000007815
chr14	25457916	25460149	Promoter (<=1kb)	14	25459185	25538492	79308	1	ENSMUST00000161766	0	ENSMUSG00000007817	ENSMUSG00000007817
chr14	25606545	25609078	Promoter (<=1kb)	14	25607357	25643657	36301	1	ENSMUST00000160190	0	ENSMUSG00000007817	ENSMUSG00000007817
chr6	118561282	118562971	Promoter (<=1kb)	6	118502564	118562256	59693	2	ENSMUST00000112830	0	ENSMUSG00000007827	ENSMUSG00000007827
chr13	58126188	58127405	Promoter (1-2kb)	13	58125879	58128556	2678	2	ENSMUST00000007980	1151	ENSMUSG00000007836	ENSMUSG00000007836
chr13	58127776	58129345	Promoter (<=1kb)	13	58125879	58128556	2678	2	ENSMUST00000007980	0	ENSMUSG00000007836	ENSMUSG00000007836
chr7	45053582	45054187	Promoter (<=1kb)	7	45053895	45054880	986	2	ENSMUST00000135099	693	ENSMUSG00000007837	ENSMUSG00000007837
chr11	50376518	50377468	Promoter (<=1kb)	11	50376990	50386528	9539	1	ENSMUST00000109142	0	ENSMUSG00000007850	ENSMUSG00000007850
chr11	50377790	50379108	Promoter (<=1kb)	11	50378291	50380190	1900	1	ENSMUST00000128220	0	ENSMUSG00000007850	ENSMUSG00000007850
chr12	86082575	86083277	Promoter (<=1kb)	12	86082561	86162458	79898	1	ENSMUST00000054565	15	ENSMUSG00000007867	ENSMUSG00000007867
chr4	133750549	133752263	Promoter (1-2kb)	4	133679008	133753611	74604	2	ENSMUST00000105897	1348	ENSMUSG00000007880	ENSMUSG00000007880
chr4	133755776	133756831	Promoter (<=1kb)	4	133679941	133756769	76829	2	ENSMUST00000008024	0	ENSMUSG00000007880	ENSMUSG00000007880
chr8	70493201	70494701	Promoter (<=1kb)	8	70493361	70500930	7570	1	ENSMUST00000132648	0	ENSMUSG00000007888	ENSMUSG00000007888
chr7	142385926	142386788	Promoter (1-2kb)	7	142375929	142387819	11891	2	ENSMUST00000066401	1031	ENSMUSG00000007891	ENSMUSG00000007891
chr7	142387139	142387769	Promoter (<=1kb)	7	142375929	142387819	11891	2	ENSMUST00000066401	50	ENSMUSG00000007891	ENSMUSG00000007891
chr9	61913584	61915018	Promoter (<=1kb)	9	61913284	61914538	1255	2	ENSMUST00000008036	0	ENSMUSG00000007892	ENSMUSG00000007892
chr7	27653670	27654563	Promoter (<=1kb)	7	27653915	27656208	2294	1	ENSMUST00000008088	0	ENSMUSG00000007944	ENSMUSG00000007944
chr8	71462812	71464141	Promoter (<=1kb)	8	71456700	71463657	6958	2	ENSMUST00000008094	0	ENSMUSG00000007950	ENSMUSG00000007950
chr5	136918889	136919773	Distal Intergenic	5	136908150	136913244	5095	1	ENSMUST00000008131	10740	ENSMUSG00000007987	ENSMUSG00000007987
chr14	65260689	65263153	Promoter (<=1kb)	14	65201026	65262463	61438	2	ENSMUST00000131309	0	ENSMUSG00000007989	ENSMUSG00000007989
chr7	44374268	44374977	Promoter (<=1kb)	7	44360099	44374514	14416	2	ENSMUST00000137946	0	ENSMUSG00000008028	ENSMUSG00000008028
chr7	16738458	16739681	Promoter (<=1kb)	7	16738410	16749290	10881	1	ENSMUST00000086112	49	ENSMUSG00000008036	ENSMUSG00000008036
chr5	108694180	108694961	Promoter (<=1kb)	5	108694229	108706950	12722	1	ENSMUST00000013633	0	ENSMUSG00000008090	ENSMUSG00000008090
chr8	84147169	84148393	Promoter (<=1kb)	8	84148025	84162347	14323	1	ENSMUST00000143833	0	ENSMUSG00000008129	ENSMUSG00000008129
chr1	43163315	43163837	Promoter (<=1kb)	1	43123074	43163961	40888	2	ENSMUST00000008280	124	ENSMUSG00000008136	ENSMUSG00000008136
chr7	44495297	44497213	Promoter (<=1kb)	7	44489937	44496529	6593	2	ENSMUST00000118808	0	ENSMUSG00000008140	ENSMUSG00000008140
chr6	124463546	124464791	Promoter (<=1kb)	6	124461610	124464101	2492	2	ENSMUST00000150774	0	ENSMUSG00000008153	ENSMUSG00000008153
chr8	85060031	85061663	Promoter (<=1kb)	8	85060055	85067121	7067	1	ENSMUST00000095220	0	ENSMUSG00000008167	ENSMUSG00000008167
chr2	90744883	90747300	Promoter (<=1kb)	2	90745370	90781021	35652	1	ENSMUST00000013759	0	ENSMUSG00000008200	ENSMUSG00000008200
chr8	4493047	4493356	Promoter (<=1kb)	8	4493140	4515725	22586	1	ENSMUST00000176042	0	ENSMUSG00000008206	ENSMUSG00000008206
chr8	4493563	4494079	Promoter (<=1kb)	8	4493521	4520533	27013	1	ENSMUST00000176705	43	ENSMUSG00000008206	ENSMUSG00000008206
chr18	56572039	56574012	Promoter (<=1kb)	18	56572822	56587712	14891	1	ENSMUST00000008445	0	ENSMUSG00000008301	ENSMUSG00000008301
chr4	72196439	72200912	Promoter (<=1kb)	4	72117805	72200857	83053	2	ENSMUST00000072695	0	ENSMUSG00000008305	ENSMUSG00000008305
chr7	100863035	100863363	Promoter (<=1kb)	7	100851122	100863158	12037	2	ENSMUST00000136231	0	ENSMUSG00000008318	ENSMUSG00000008318
chr2	143062736	143064342	Promoter (<=1kb)	2	143063039	143072853	9815	1	ENSMUST00000008477	0	ENSMUSG00000008333	ENSMUSG00000008333
chr5	125388207	125390038	Promoter (<=1kb)	5	125385965	125390014	4050	2	ENSMUST00000136312	0	ENSMUSG00000008348	ENSMUSG00000008348
chr5	125405552	125406393	Distal Intergenic	5	125385977	125390202	4226	2	ENSMUST00000156249	-15351	ENSMUSG00000008348	ENSMUSG00000008348
chr7	27486361	27486830	Promoter (<=1kb)	7	27486910	27490316	3407	1	ENSMUST00000008528	-80	ENSMUSG00000008384	ENSMUSG00000008384
chr7	27487063	27488459	Promoter (<=1kb)	7	27487375	27489507	2133	1	ENSMUST00000135881	0	ENSMUSG00000008384	ENSMUSG00000008384
chr16	8670426	8672775	Promoter (<=1kb)	16	8658587	8672153	13567	2	ENSMUST00000008537	0	ENSMUSG00000008393	ENSMUSG00000008393
chr10	93309863	93310593	Promoter (<=1kb)	10	93249323	93310811	61489	2	ENSMUST00000129827	218	ENSMUSG00000008398	ENSMUSG00000008398
chr9	25147842	25152455	Promoter (<=1kb)	9	25108130	25151781	43652	2	ENSMUST00000008573	0	ENSMUSG00000008429	ENSMUSG00000008429
chr7	4444453	4445669	Promoter (<=1kb)	7	4424770	4445601	20832	2	ENSMUST00000119485	0	ENSMUSG00000008435	ENSMUSG00000008435
chr8	105860559	105862011	Promoter (<=1kb)	8	105860634	105880402	19769	1	ENSMUST00000008594	0	ENSMUSG00000008450	ENSMUSG00000008450
chr1	152766616	152767870	Promoter (<=1kb)	1	152766542	152775597	9056	1	ENSMUST00000097536	75	ENSMUSG00000008475	ENSMUSG00000008475
chr4	91370246	91371057	Promoter (<=1kb)	4	91308771	91371956	63186	2	ENSMUST00000176362	899	ENSMUSG00000008489	ENSMUSG00000008489
chr4	91371188	91372432	Promoter (<=1kb)	4	91250763	91372034	121272	2	ENSMUST00000107110	0	ENSMUSG00000008489	ENSMUSG00000008489
chr4	91374086	91377403	Promoter (<=1kb)	4	91250763	91376463	125701	2	ENSMUST00000107120	0	ENSMUSG00000008489	ENSMUSG00000008489
chr4	82493570	82494771	Intron (ENSMUST00000050872/ENSMUSG00000008575, intron 2 of 11)	4	82498544	82499316	773	2	ENSMUST00000152588	4545	ENSMUSG00000008575	ENSMUSG00000008575
chr4	82494942	82497811	Promoter (1-2kb)	4	82498544	82499316	773	2	ENSMUST00000152588	1505	ENSMUSG00000008575	ENSMUSG00000008575
chr4	82498031	82498566	Promoter (<=1kb)	4	82498544	82499316	773	2	ENSMUST00000152588	750	ENSMUSG00000008575	ENSMUSG00000008575
chr4	82498670	82504307	Promoter (<=1kb)	4	82498544	82499316	773	2	ENSMUST00000152588	0	ENSMUSG00000008575	ENSMUSG00000008575
chr4	82504399	82512431	Promoter (<=1kb)	4	82290173	82505308	215136	2	ENSMUST00000050872	0	ENSMUSG00000008575	ENSMUSG00000008575
chr3	88551681	88555179	Promoter (<=1kb)	3	88553716	88569725	16010	1	ENSMUST00000008748	0	ENSMUSG00000008604	ENSMUSG00000008604
chr16	6348824	6349728	Distal Intergenic	16	6809222	7409813	600592	1	ENSMUST00000115841	-459494	ENSMUSG00000008658	ENSMUSG00000008658
chr17	33954314	33956024	Promoter (<=1kb)	17	33951999	33955140	3142	2	ENSMUST00000174609	0	ENSMUSG00000008668	ENSMUSG00000008668
chr7	118113849	118115855	Promoter (<=1kb)	7	118104378	118115256	10879	2	ENSMUST00000172457	0	ENSMUSG00000008683	ENSMUSG00000008683
chr15	89354978	89357065	Promoter (<=1kb)	15	89355719	89372826	17108	1	ENSMUST00000036987	0	ENSMUSG00000008690	ENSMUSG00000008690
chr3	103790006	103791242	Promoter (<=1kb)	3	103743562	103791075	47514	2	ENSMUST00000106845	0	ENSMUSG00000008730	ENSMUSG00000008730
chr7	118993938	118995140	Promoter (<=1kb)	7	118972040	118995211	23172	2	ENSMUST00000008878	71	ENSMUSG00000008734	ENSMUSG00000008734
chr3	100682521	100685491	Promoter (<=1kb)	3	100620033	100684613	64581	2	ENSMUST00000130066	0	ENSMUSG00000008763	ENSMUSG00000008763
chr12	85279618	85280349	Promoter (<=1kb)	12	85272409	85280306	7898	2	ENSMUST00000117138	0	ENSMUSG00000008822	ENSMUSG00000008822
chr12	85288241	85288760	Promoter (<=1kb)	12	85272547	85288438	15892	2	ENSMUST00000121930	0	ENSMUSG00000008822	ENSMUSG00000008822
chr11	102228947	102231050	Promoter (<=1kb)	11	102194432	102230166	35735	2	ENSMUST00000107151	0	ENSMUSG00000008855	ENSMUSG00000008855
chr13	17942583	17945091	Promoter (<=1kb)	13	17880575	17944239	63665	2	ENSMUST00000009003	0	ENSMUSG00000008859	ENSMUSG00000008859
chr8	22592597	22594508	Promoter (<=1kb)	8	22577075	22593813	16739	2	ENSMUST00000009036	0	ENSMUSG00000008892	ENSMUSG00000008892
chr3	95110558	95111636	Promoter (<=1kb)	3	95111022	95123051	12030	1	ENSMUST00000009102	0	ENSMUSG00000008958	ENSMUSG00000008958
chr16	84833690	84836430	Promoter (<=1kb)	16	84834925	84861315	26391	1	ENSMUST00000114184	0	ENSMUSG00000008976	ENSMUSG00000008976
chr2	172939471	172940822	Promoter (<=1kb)	2	172868012	172940321	72310	2	ENSMUST00000009143	0	ENSMUSG00000008999	ENSMUSG00000008999
chr5	115299016	115300789	Promoter (<=1kb)	5	115298431	115299435	1005	2	ENSMUST00000123292	0	ENSMUSG00000009013	ENSMUSG00000009013
chr2	37358548	37359762	Promoter (<=1kb)	2	37350074	37359332	9259	2	ENSMUST00000009174	0	ENSMUSG00000009030	ENSMUSG00000009030
chr15	79402302	79403770	Promoter (<=1kb)	15	79360684	79402919	42236	2	ENSMUST00000178522	0	ENSMUSG00000009035	ENSMUSG00000009035
chr11	4847923	4848950	Promoter (<=1kb)	11	4767665	4848985	81321	2	ENSMUST00000056290	35	ENSMUSG00000009073	ENSMUSG00000009073
chr11	4746443	4747549	Promoter (<=1kb)	11	4736892	4746778	9887	2	ENSMUST00000009219	0	ENSMUSG00000009075	ENSMUSG00000009075
chr11	4703411	4705348	Promoter (<=1kb)	11	4704678	4737669	32992	1	ENSMUST00000009220	0	ENSMUSG00000009076	ENSMUSG00000009076
chr11	5096882	5100702	Promoter (<=1kb)	11	5069689	5099266	29578	2	ENSMUST00000079949	0	ENSMUSG00000009079	ENSMUSG00000009079
chr11	4986988	4987687	Promoter (<=1kb)	11	4986934	5016851	29918	1	ENSMUST00000133014	55	ENSMUSG00000009090	ENSMUSG00000009090
chr6	120835563	120837496	Promoter (<=1kb)	6	120836230	120892842	56613	1	ENSMUST00000009256	0	ENSMUSG00000009112	ENSMUSG00000009112
chr2	74577949	74579362	Promoter (<=1kb)	2	74520291	74578948	58658	2	ENSMUST00000111993	0	ENSMUSG00000009207	ENSMUSG00000009207
chr10	77581732	77582688	Promoter (<=1kb)	10	77581756	77587429	5674	1	ENSMUST00000159116	0	ENSMUSG00000009291	ENSMUSG00000009291
chr10	77621761	77623201	Promoter (<=1kb)	10	77622275	77645993	23719	1	ENSMUST00000174510	0	ENSMUSG00000009293	ENSMUSG00000009293
chr6	115135967	115136850	Promoter (1-2kb)	6	115134902	115282626	147725	1	ENSMUST00000009538	1066	ENSMUSG00000009394	ENSMUSG00000009394
chr1	135583864	135586087	Promoter (<=1kb)	1	135434580	135585355	150776	2	ENSMUST00000040599	0	ENSMUSG00000009418	ENSMUSG00000009418
chr13	98925101	98926948	Promoter (<=1kb)	13	98839019	98926384	87366	2	ENSMUST00000109401	0	ENSMUSG00000009470	ENSMUSG00000009470
chr18	68298503	68301644	Promoter (<=1kb)	18	68300355	68324852	24498	1	ENSMUST00000009679	0	ENSMUSG00000009535	ENSMUSG00000009535
chr2	118478396	118479142	Promoter (<=1kb)	2	118475851	118478883	3033	2	ENSMUST00000149615	0	ENSMUSG00000009549	ENSMUSG00000009549
chr2	32693357	32694146	Promoter (<=1kb)	2	32682610	32694135	11526	2	ENSMUST00000130164	0	ENSMUSG00000009566	ENSMUSG00000009566
chr16	13256293	13256513	Promoter (<=1kb)	16	13256481	13415063	158583	1	ENSMUST00000009713	0	ENSMUSG00000009569	ENSMUSG00000009569
chr16	13256823	13257454	Promoter (<=1kb)	16	13256506	13332922	76417	1	ENSMUST00000115809	318	ENSMUSG00000009569	ENSMUSG00000009569
chr16	13359435	13360260	Promoter (1-2kb)	16	13358421	13417529	59109	1	ENSMUST00000149359	1015	ENSMUSG00000009569	ENSMUSG00000009569
chr15	103214627	103215170	Promoter (<=1kb)	15	103199255	103215305	16051	2	ENSMUST00000122182	135	ENSMUSG00000009575	ENSMUSG00000009575
chr15	103239509	103241731	Promoter (<=1kb)	15	103191544	103239816	48273	2	ENSMUST00000118152	0	ENSMUSG00000009575	ENSMUSG00000009575
chr2	27425886	27427013	Promoter (<=1kb)	2	27262104	27426912	164809	2	ENSMUST00000149005	0	ENSMUSG00000009621	ENSMUSG00000009621
chr2	27442512	27443023	Downstream (2-3kb)	2	27262104	27427033	164930	2	ENSMUST00000056176	-15480	ENSMUSG00000009621	ENSMUSG00000009621
chr8	33517253	33517834	Promoter (<=1kb)	8	33517324	33573558	56235	1	ENSMUST00000124496	0	ENSMUSG00000009628	ENSMUSG00000009628
chr8	33600697	33601126	Promoter (1-2kb)	8	33599621	33619794	20174	1	ENSMUST00000009774	1077	ENSMUSG00000009630	ENSMUSG00000009630
chr4	117681431	117682734	Promoter (<=1kb)	4	117674681	117682253	7573	2	ENSMUST00000135582	0	ENSMUSG00000009640	ENSMUSG00000009640
chr10	59615627	59616970	Promoter (<=1kb)	10	59446984	59616692	169709	2	ENSMUST00000020312	0	ENSMUSG00000009647	ENSMUSG00000009647
chr10	75060813	75064156	Promoter (<=1kb)	10	75060896	75184923	124028	1	ENSMUST00000164107	0	ENSMUSG00000009681	ENSMUSG00000009681
chr15	100551676	100552579	Promoter (<=1kb)	15	100502799	100552008	49210	2	ENSMUST00000009877	0	ENSMUSG00000009733	ENSMUSG00000009733
chr15	100599068	100599706	Promoter (<=1kb)	15	100586742	100599864	13123	2	ENSMUST00000177247	158	ENSMUSG00000009739	ENSMUSG00000009739
chr9	113931452	113932881	Promoter (<=1kb)	9	113931564	113976817	45254	1	ENSMUST00000116492	0	ENSMUSG00000009741	ENSMUSG00000009741
chr1	132316060	132317478	Promoter (<=1kb)	1	132316126	132333293	17168	1	ENSMUST00000072177	0	ENSMUSG00000009772	ENSMUSG00000009772
chr9	78113265	78115083	Promoter (<=1kb)	9	78113284	78125656	12373	1	ENSMUST00000009972	0	ENSMUSG00000009828	ENSMUSG00000009828
chr4	140961439	140962238	Promoter (<=1kb)	4	140961403	140974297	12895	1	ENSMUST00000125780	37	ENSMUSG00000009863	ENSMUSG00000009863
chr11	59449895	59451099	Promoter (<=1kb)	11	59407134	59449999	42866	2	ENSMUST00000010038	0	ENSMUSG00000009894	ENSMUSG00000009894
chr1	106758518	106760581	Promoter (<=1kb)	1	106720410	106759742	39333	2	ENSMUST00000010049	0	ENSMUSG00000009905	ENSMUSG00000009905
chr1	106795044	106797229	Promoter (<=1kb)	1	106764071	106796667	32597	2	ENSMUST00000112736	0	ENSMUSG00000009907	ENSMUSG00000009907
chr9	44406085	44408757	Promoter (<=1kb)	9	44407714	44410405	2692	1	ENSMUST00000080300	0	ENSMUSG00000009927	ENSMUSG00000009927
chr11	61265783	61267087	Promoter (<=1kb)	11	61264170	61267127	2958	2	ENSMUST00000128991	40	ENSMUSG00000010025	ENSMUSG00000010025
chr9	107534118	107535025	Promoter (<=1kb)	9	107533945	107538656	4712	1	ENSMUST00000010189	174	ENSMUSG00000010045	ENSMUSG00000010045
chr9	107535328	107536969	Promoter (1-2kb)	9	107533945	107538656	4712	1	ENSMUST00000010189	1384	ENSMUSG00000010045	ENSMUSG00000010045
chr9	107568613	107570141	Promoter (<=1kb)	9	107569117	107572776	3660	1	ENSMUST00000010191	0	ENSMUSG00000010047	ENSMUSG00000010047
chr9	107587658	107588287	Promoter (<=1kb)	9	107587718	107593038	5321	1	ENSMUST00000010192	0	ENSMUSG00000010048	ENSMUSG00000010048
chr9	107562797	107564143	Promoter (<=1kb)	9	107563255	107566108	2854	1	ENSMUST00000010198	0	ENSMUSG00000010054	ENSMUSG00000010054
chr9	107541004	107542968	Promoter (<=1kb)	9	107542209	107545704	3496	1	ENSMUST00000010201	0	ENSMUSG00000010057	ENSMUSG00000010057
chr9	107554626	107555978	Promoter (<=1kb)	9	107554656	107562263	7608	1	ENSMUST00000010211	0	ENSMUSG00000010067	ENSMUSG00000010067
chr19	8711102	8714542	Promoter (<=1kb)	19	8706882	8713897	7016	2	ENSMUST00000010239	0	ENSMUSG00000010095	ENSMUSG00000010095
chr19	8722063	8723252	Promoter (<=1kb)	19	8706882	8723369	16488	2	ENSMUST00000170157	117	ENSMUSG00000010095	ENSMUSG00000010095
chr19	8756295	8756818	Promoter (<=1kb)	19	8757103	8770909	13807	1	ENSMUST00000010241	-285	ENSMUSG00000010097	ENSMUSG00000010097
chr19	8757042	8758128	Promoter (<=1kb)	19	8757103	8770909	13807	1	ENSMUST00000010241	0	ENSMUSG00000010097	ENSMUSG00000010097
chr19	8741432	8742878	Promoter (<=1kb)	19	8741470	8742670	1201	1	ENSMUST00000175642	0	ENSMUSG00000010110	ENSMUSG00000010110
chr8	123332938	123334009	Promoter (<=1kb)	8	123332713	123369515	36803	1	ENSMUST00000010298	226	ENSMUSG00000010154	ENSMUSG00000010154
chr1	190169030	190170781	Promoter (<=1kb)	1	190118038	190170680	52643	2	ENSMUST00000175916	0	ENSMUSG00000010175	ENSMUSG00000010175
chr11	78261767	78262302	Promoter (<=1kb)	11	78261752	78290623	28872	1	ENSMUST00000010421	16	ENSMUSG00000010277	ENSMUSG00000010277
chr1	43097676	43099566	Promoter (<=1kb)	1	43098710	43115947	17238	1	ENSMUST00000010434	0	ENSMUSG00000010290	ENSMUSG00000010290
chr7	47050042	47051629	Promoter (<=1kb)	7	47050640	47054776	4137	1	ENSMUST00000010451	0	ENSMUSG00000010307	ENSMUSG00000010307
chr11	76762529	76763589	Promoter (<=1kb)	11	76726602	76763579	36978	2	ENSMUST00000010536	0	ENSMUSG00000010392	ENSMUSG00000010392
chr14	54426242	54427540	Promoter (<=1kb)	14	54426909	54429750	2842	1	ENSMUST00000010550	0	ENSMUSG00000010406	ENSMUSG00000010406
chr1	36367679	36368758	Promoter (<=1kb)	1	36335730	36369181	33452	2	ENSMUST00000010597	423	ENSMUSG00000010453	ENSMUSG00000010453
chr10	23349081	23350728	Promoter (<=1kb)	10	23104168	23349895	245728	2	ENSMUST00000092665	0	ENSMUSG00000010461	ENSMUSG00000010461
