Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr16	81200918	81201363	Promoter (<=1kb)	16	81200697	81624285	423589	1	ENSMUST00000067602	222	ENSMUSG00000022762	ENSMUSG00000022762
chr16	81202252	81203381	Promoter (1-2kb)	16	81200697	81624285	423589	1	ENSMUST00000067602	1556	ENSMUSG00000022762	ENSMUSG00000022762
chr16	17405995	17407067	Promoter (<=1kb)	16	17406003	17430826	24824	1	ENSMUST00000023449	0	ENSMUSG00000022765	ENSMUSG00000022765
chr16	17131591	17132296	Promoter (<=1kb)	16	17130138	17132383	2246	2	ENSMUST00000023453	87	ENSMUSG00000022769	ENSMUSG00000022769
chr16	31664505	31664900	Promoter (<=1kb)	16	31664150	31872684	208535	1	ENSMUST00000023454	356	ENSMUSG00000022770	ENSMUSG00000022770
chr16	17109981	17111338	Promoter (<=1kb)	16	17086555	17111252	24698	2	ENSMUST00000164458	0	ENSMUSG00000022771	ENSMUSG00000022771
chr16	32001976	32002891	Promoter (<=1kb)	16	31976960	32003178	26219	2	ENSMUST00000144320	287	ENSMUSG00000022772	ENSMUSG00000022772
chr16	17070378	17070955	Promoter (<=1kb)	16	17070304	17082694	12391	1	ENSMUST00000090199	75	ENSMUSG00000022773	ENSMUSG00000022773
chr16	31948547	31949137	Promoter (<=1kb)	16	31948601	31957148	8548	1	ENSMUST00000140965	0	ENSMUSG00000022774	ENSMUSG00000022774
chr16	32078341	32078878	Promoter (<=1kb)	16	32016290	32079342	63053	2	ENSMUST00000023467	464	ENSMUSG00000022781	ENSMUSG00000022781
chr16	32245870	32247637	Promoter (<=1kb)	16	32247227	32256753	9527	1	ENSMUST00000141820	0	ENSMUSG00000022787	ENSMUSG00000022787
chr16	16558648	16560169	Promoter (<=1kb)	16	16435706	16560046	124341	2	ENSMUST00000172181	0	ENSMUSG00000022788	ENSMUSG00000022788
chr16	16599320	16600162	Promoter (<=1kb)	16	16422563	16599978	177416	2	ENSMUST00000162671	0	ENSMUSG00000022788	ENSMUSG00000022788
chr16	16357562	16358926	Promoter (<=1kb)	16	16312235	16359030	46796	2	ENSMUST00000023477	104	ENSMUSG00000022789	ENSMUSG00000022789
chr16	32644760	32645094	Promoter (<=1kb)	16	32644826	32683492	38667	1	ENSMUST00000115123	0	ENSMUSG00000022791	ENSMUSG00000022791
chr16	16302580	16304151	Promoter (<=1kb)	16	16302965	16308942	5978	1	ENSMUST00000159962	0	ENSMUSG00000022792	ENSMUSG00000022792
chr16	38742552	38743219	Promoter (<=1kb)	16	38742296	38768848	26553	1	ENSMUST00000154902	257	ENSMUSG00000022793	ENSMUSG00000022793
chr16	32608577	32610123	Promoter (<=1kb)	16	32608920	32632794	23875	1	ENSMUST00000023486	0	ENSMUSG00000022797	ENSMUSG00000022797
chr16	38712691	38713228	Promoter (<=1kb)	16	38623163	38712899	89737	2	ENSMUST00000124866	0	ENSMUSG00000022799	ENSMUSG00000022799
chr16	32876913	32878560	Promoter (<=1kb)	16	32877500	32891409	13910	1	ENSMUST00000143151	0	ENSMUSG00000022800	ENSMUSG00000022800
chr16	32914193	32915677	Promoter (<=1kb)	16	32914142	33012699	98558	1	ENSMUST00000135193	52	ENSMUSG00000022801	ENSMUSG00000022801
chr16	33185257	33185875	Promoter (<=1kb)	16	33185071	33243311	58241	1	ENSMUST00000039733	187	ENSMUSG00000022807	ENSMUSG00000022807
chr16	33250817	33251637	Promoter (<=1kb)	16	33251456	33299562	48107	1	ENSMUST00000023502	0	ENSMUSG00000022808	ENSMUSG00000022808
chr16	33251930	33252737	Promoter (<=1kb)	16	33251456	33299562	48107	1	ENSMUST00000023502	475	ENSMUSG00000022808	ENSMUSG00000022808
chr16	38087419	38088941	Promoter (<=1kb)	16	38089001	38246084	157084	1	ENSMUST00000023507	-60	ENSMUSG00000022812	ENSMUSG00000022812
chr16	38089452	38091802	Promoter (<=1kb)	16	38090288	38240779	150492	1	ENSMUST00000114750	0	ENSMUSG00000022812	ENSMUSG00000022812
chr16	38092223	38093481	Promoter (1-2kb)	16	38090288	38240779	150492	1	ENSMUST00000114750	1936	ENSMUSG00000022812	ENSMUSG00000022812
chr16	37777327	37778099	Promoter (<=1kb)	16	37777152	37818942	41791	1	ENSMUST00000135668	176	ENSMUSG00000022816	ENSMUSG00000022816
chr16	37653730	37653968	Promoter (<=1kb)	16	37647170	37654453	7284	2	ENSMUST00000023514	485	ENSMUSG00000022820	ENSMUSG00000022820
chr16	20425254	20426322	Promoter (<=1kb)	16	20392675	20425986	33312	2	ENSMUST00000077867	0	ENSMUSG00000022822	ENSMUSG00000022822
chr16	37539223	37540714	Promoter (<=1kb)	16	37539885	37572385	32501	1	ENSMUST00000023524	0	ENSMUSG00000022827	ENSMUSG00000022827
chr16	37384611	37385598	Promoter (<=1kb)	16	37114942	37384923	269982	2	ENSMUST00000114787	0	ENSMUSG00000022829	ENSMUSG00000022829
chr16	36828368	36828670	Promoter (<=1kb)	16	36828385	36831565	3181	1	ENSMUST00000146272	0	ENSMUSG00000022837	ENSMUSG00000022837
chr16	35154192	35154705	Promoter (<=1kb)	16	35154877	35305737	150861	1	ENSMUST00000114913	-172	ENSMUSG00000022840	ENSMUSG00000022840
chr16	20535658	20537233	Promoter (<=1kb)	16	20535549	20537839	2291	1	ENSMUST00000133443	110	ENSMUSG00000022841	ENSMUSG00000022841
chr16	20611628	20612106	Promoter (<=1kb)	16	20611794	20645915	34122	1	ENSMUST00000147849	0	ENSMUSG00000022842	ENSMUSG00000022842
chr16	20715400	20716060	Promoter (<=1kb)	16	20703223	20716111	12889	2	ENSMUST00000120099	51	ENSMUSG00000022843	ENSMUSG00000022843
chr16	35768403	35769119	Promoter (<=1kb)	16	35697548	35769330	71783	2	ENSMUST00000149892	211	ENSMUSG00000022848	ENSMUSG00000022848
chr16	35769352	35771303	Promoter (<=1kb)	16	35694062	35769356	75295	2	ENSMUST00000023554	0	ENSMUSG00000022848	ENSMUSG00000022848
chr16	21793829	21794197	Distal Intergenic	16	21761287	21787844	26558	2	ENSMUST00000023559	-5986	ENSMUSG00000022853	ENSMUSG00000022853
chr16	21794429	21794907	Distal Intergenic	16	21761287	21787844	26558	2	ENSMUST00000023559	-6586	ENSMUSG00000022853	ENSMUSG00000022853
chr16	22009510	22010195	Promoter (<=1kb)	16	22009484	22049269	39786	1	ENSMUST00000023561	27	ENSMUSG00000022855	ENSMUSG00000022855
chr16	22263909	22265893	Promoter (<=1kb)	16	22246462	22265829	19368	2	ENSMUST00000162413	0	ENSMUSG00000022858	ENSMUSG00000022858
chr16	22266083	22266501	Promoter (<=1kb)	16	22244549	22266005	21457	2	ENSMUST00000161286	-79	ENSMUSG00000022858	ENSMUSG00000022858
chr16	22656885	22657427	Promoter (<=1kb)	16	22468461	22657173	188713	2	ENSMUST00000089925	0	ENSMUSG00000022861	ENSMUSG00000022861
chr16	78575522	78576623	Promoter (<=1kb)	16	78544012	78576657	32646	2	ENSMUST00000114220	34	ENSMUSG00000022864	ENSMUSG00000022864
chr16	78301230	78302432	Promoter (<=1kb)	16	78301496	78340752	39257	1	ENSMUST00000023572	0	ENSMUSG00000022865	ENSMUSG00000022865
chr16	78302579	78303449	Promoter (<=1kb)	16	78301756	78359785	58030	1	ENSMUST00000114229	824	ENSMUSG00000022865	ENSMUSG00000022865
chr16	77013804	77014930	Promoter (<=1kb)	16	77014069	77116779	102711	1	ENSMUST00000023580	0	ENSMUSG00000022867	ENSMUSG00000022867
chr16	23127430	23128797	Promoter (<=1kb)	16	23113943	23127737	13795	2	ENSMUST00000023598	0	ENSMUSG00000022881	ENSMUSG00000022881
chr16	72662785	72664032	Promoter (<=1kb)	16	72663149	73046095	382947	1	ENSMUST00000023600	0	ENSMUSG00000022883	ENSMUSG00000022883
chr16	23107250	23109233	Promoter (<=1kb)	16	23107444	23113947	6504	1	ENSMUST00000023599	0	ENSMUSG00000022884	ENSMUSG00000022884
chr16	23224703	23227031	Promoter (<=1kb)	16	23224740	23360348	135609	1	ENSMUST00000023601	0	ENSMUSG00000022885	ENSMUSG00000022885
chr16	23520352	23521041	Promoter (<=1kb)	16	23451785	23520590	68806	2	ENSMUST00000089883	0	ENSMUSG00000022887	ENSMUSG00000022887
chr16	84734592	84735181	Promoter (<=1kb)	16	84734168	84735230	1063	2	ENSMUST00000133901	49	ENSMUSG00000022889	ENSMUSG00000022889
chr16	84834350	84834834	Promoter (<=1kb)	16	84833523	84834832	1310	2	ENSMUST00000150502	0	ENSMUSG00000022890	ENSMUSG00000022890
chr16	84835131	84835519	Promoter (<=1kb)	16	84827871	84835503	7633	2	ENSMUST00000114191	0	ENSMUSG00000022890	ENSMUSG00000022890
chr16	84835830	84836377	Promoter (<=1kb)	16	84827871	84835625	7755	2	ENSMUST00000023608	-206	ENSMUSG00000022890	ENSMUSG00000022890
chr16	85171493	85174034	Promoter (<=1kb)	16	84954440	85173707	219268	2	ENSMUST00000005406	0	ENSMUSG00000022892	ENSMUSG00000022892
chr16	85800833	85803732	Promoter (<=1kb)	16	85793827	85803113	9287	2	ENSMUST00000023610	0	ENSMUSG00000022893	ENSMUSG00000022893
chr16	85900469	85901376	Promoter (<=1kb)	16	85858170	85901125	42956	2	ENSMUST00000023611	0	ENSMUSG00000022894	ENSMUSG00000022894
chr16	95701963	95703020	Promoter (<=1kb)	16	95702075	95721051	18977	1	ENSMUST00000023612	0	ENSMUSG00000022895	ENSMUSG00000022895
chr16	95703254	95703885	Promoter (<=1kb)	16	95702500	95712564	10065	1	ENSMUST00000143554	755	ENSMUSG00000022895	ENSMUSG00000022895
chr16	94569643	94570199	Promoter (<=1kb)	16	94570010	94695067	125058	1	ENSMUST00000119878	0	ENSMUSG00000022897	ENSMUSG00000022897
chr16	94724481	94725106	Distal Intergenic	16	94668896	94679521	10626	1	ENSMUST00000134383	55586	ENSMUSG00000022897	ENSMUSG00000022897
chr16	94525639	94527901	Promoter (<=1kb)	16	94497783	94526830	29048	2	ENSMUST00000023615	0	ENSMUSG00000022898	ENSMUSG00000022898
chr16	35982175	35984427	Promoter (<=1kb)	16	35983315	36037131	53817	1	ENSMUST00000004054	0	ENSMUSG00000022905	ENSMUSG00000022905
chr16	62846243	62847480	Promoter (<=1kb)	16	62793685	62847040	53356	2	ENSMUST00000089289	0	ENSMUSG00000022911	ENSMUSG00000022911
chr16	95990161	95991671	Promoter (<=1kb)	16	95979933	95990960	11028	2	ENSMUST00000023630	0	ENSMUSG00000022913	ENSMUSG00000022913
chr16	96080828	96082534	Promoter (<=1kb)	16	95992092	96082428	90337	2	ENSMUST00000099502	0	ENSMUSG00000022914	ENSMUSG00000022914
chr16	94369292	94372302	Promoter (<=1kb)	16	94358763	94370289	11527	2	ENSMUST00000113917	0	ENSMUSG00000022940	ENSMUSG00000022940
chr16	93710982	93712143	Promoter (<=1kb)	16	93711907	93810585	98679	1	ENSMUST00000045004	0	ENSMUSG00000022946	ENSMUSG00000022946
chr16	93712348	93712696	Promoter (<=1kb)	16	93711907	93810585	98679	1	ENSMUST00000045004	442	ENSMUSG00000022946	ENSMUSG00000022946
chr16	93603415	93604022	Promoter (<=1kb)	16	93583457	93603791	20335	2	ENSMUST00000123756	0	ENSMUSG00000022948	ENSMUSG00000022948
chr16	92464404	92466181	Promoter (<=1kb)	16	92391953	92466146	74194	2	ENSMUST00000060005	0	ENSMUSG00000022951	ENSMUSG00000022951
chr16	91930667	91931501	Promoter (<=1kb)	16	91925313	91931274	5962	2	ENSMUST00000139277	0	ENSMUSG00000022956	ENSMUSG00000022956
chr16	91727936	91729607	Promoter (<=1kb)	16	91729281	91870210	140930	1	ENSMUST00000114001	0	ENSMUSG00000022957	ENSMUSG00000022957
chr16	91729973	91730750	Promoter (<=1kb)	16	91729592	91870497	140906	1	ENSMUST00000113993	382	ENSMUSG00000022957	ENSMUSG00000022957
chr16	91688067	91688652	Promoter (<=1kb)	16	91679828	91688703	8876	2	ENSMUST00000138560	51	ENSMUSG00000022960	ENSMUSG00000022960
chr16	91646209	91647508	Promoter (<=1kb)	16	91647506	91679207	31702	1	ENSMUST00000117633	0	ENSMUSG00000022961	ENSMUSG00000022961
chr16	91648401	91648735	Promoter (<=1kb)	16	91647885	91679221	31337	1	ENSMUST00000122302	517	ENSMUSG00000022961	ENSMUSG00000022961
chr16	91597100	91597682	Promoter (<=1kb)	16	91575758	91597664	21907	2	ENSMUST00000133180	0	ENSMUSG00000022964	ENSMUSG00000022964
chr16	91597838	91598210	Promoter (<=1kb)	16	91580202	91597800	17599	2	ENSMUST00000141885	-39	ENSMUSG00000022964	ENSMUSG00000022964
chr16	91547096	91547635	Promoter (<=1kb)	16	91547147	91560649	13503	1	ENSMUST00000127644	0	ENSMUSG00000022965	ENSMUSG00000022965
chr16	91484714	91486298	Promoter (<=1kb)	16	91485238	91507441	22204	1	ENSMUST00000023689	0	ENSMUSG00000022967	ENSMUSG00000022967
chr16	91372511	91373700	Promoter (<=1kb)	16	91372783	91405589	32807	1	ENSMUST00000023693	0	ENSMUSG00000022971	ENSMUSG00000022971
chr16	90933943	90935590	Promoter (<=1kb)	16	90925809	90934827	9019	2	ENSMUST00000023694	0	ENSMUSG00000022972	ENSMUSG00000022972
chr16	91009821	91010963	Promoter (<=1kb)	16	90964264	91011060	46797	2	ENSMUST00000130813	97	ENSMUSG00000022973	ENSMUSG00000022973
chr16	91011184	91012154	Promoter (<=1kb)	16	90936092	91011308	75217	2	ENSMUST00000121759	0	ENSMUSG00000022973	ENSMUSG00000022973
chr16	90726662	90728162	Promoter (<=1kb)	16	90719312	90727404	8093	2	ENSMUST00000099554	0	ENSMUSG00000022978	ENSMUSG00000022978
chr16	90142034	90143708	Distal Intergenic	16	90220742	90226322	5581	1	ENSMUST00000023707	-77034	ENSMUSG00000022982	ENSMUSG00000022982
chr16	90144303	90144737	Distal Intergenic	16	90220742	90226322	5581	1	ENSMUST00000023707	-76005	ENSMUSG00000022982	ENSMUSG00000022982
chr16	90219977	90222012	Promoter (<=1kb)	16	90220742	90226322	5581	1	ENSMUST00000023707	0	ENSMUSG00000022982	ENSMUSG00000022982
chr16	90283005	90283629	Promoter (<=1kb)	16	90228957	90284308	55352	2	ENSMUST00000163419	679	ENSMUSG00000022983	ENSMUSG00000022983
chr16	90284679	90285103	Promoter (<=1kb)	16	90229156	90284425	55270	2	ENSMUST00000039280	-255	ENSMUSG00000022983	ENSMUSG00000022983
chr15	98533251	98534278	Promoter (<=1kb)	15	98518821	98534244	15424	2	ENSMUST00000023727	0	ENSMUSG00000022992	ENSMUSG00000022992
chr15	98608625	98609346	Promoter (<=1kb)	15	98589994	98607633	17640	2	ENSMUST00000096224	-993	ENSMUSG00000022994	ENSMUSG00000022994
chr15	98609556	98610072	Promoter (1-2kb)	15	98589994	98607633	17640	2	ENSMUST00000096224	-1924	ENSMUSG00000022994	ENSMUSG00000022994
chr1	182018288	182019832	Promoter (<=1kb)	1	181904445	182019980	115536	2	ENSMUST00000078719	148	ENSMUSG00000022995	ENSMUSG00000022995
chr1	182019974	182020833	Promoter (<=1kb)	1	181904445	182019980	115536	2	ENSMUST00000078719	0	ENSMUSG00000022995	ENSMUSG00000022995
chr15	98916563	98918158	Promoter (<=1kb)	15	98913502	98918055	4554	2	ENSMUST00000128818	0	ENSMUSG00000022999	ENSMUSG00000022999
chr15	98933169	98934790	Promoter (<=1kb)	15	98931425	98934565	3141	2	ENSMUST00000077577	0	ENSMUSG00000023004	ENSMUSG00000023004
chr15	99294596	99294916	Promoter (<=1kb)	15	99295087	99305965	10879	1	ENSMUST00000128352	-171	ENSMUSG00000023007	ENSMUSG00000023007
chr15	99295310	99295869	Promoter (<=1kb)	15	99295895	99317010	21116	1	ENSMUST00000136980	-26	ENSMUSG00000023007	ENSMUSG00000023007
chr15	99369506	99370200	Promoter (<=1kb)	15	99317225	99370449	53225	2	ENSMUST00000081224	249	ENSMUSG00000023008	ENSMUSG00000023008
chr15	99456673	99458308	Promoter (<=1kb)	15	99422035	99457748	35714	2	ENSMUST00000023747	0	ENSMUSG00000023009	ENSMUSG00000023009
chr15	99392393	99393978	Promoter (<=1kb)	15	99392882	99410049	17168	1	ENSMUST00000023749	0	ENSMUSG00000023010	ENSMUSG00000023010
chr15	99702540	99703496	Promoter (<=1kb)	15	99702287	99713995	11709	1	ENSMUST00000023759	254	ENSMUSG00000023018	ENSMUSG00000023018
chr15	99725760	99726737	Promoter (<=1kb)	15	99725618	99728136	2519	1	ENSMUST00000023761	143	ENSMUSG00000023020	ENSMUSG00000023020
chr15	99770969	99771482	Promoter (<=1kb)	15	99747035	99772092	25058	2	ENSMUST00000176627	610	ENSMUSG00000023021	ENSMUSG00000023021
chr15	99874703	99875353	Promoter (<=1kb)	15	99841228	99875416	34189	2	ENSMUST00000171450	63	ENSMUSG00000023022	ENSMUSG00000023022
chr15	99875638	99875910	Promoter (<=1kb)	15	99778470	99875428	96959	2	ENSMUST00000073691	-211	ENSMUSG00000023022	ENSMUSG00000023022
chr15	99972294	99972628	Promoter (<=1kb)	15	99972780	100016351	43572	1	ENSMUST00000100206	-152	ENSMUSG00000023025	ENSMUSG00000023025
chr15	100039014	100040471	Promoter (<=1kb)	15	100038664	100219473	180810	1	ENSMUST00000100203	351	ENSMUSG00000023026	ENSMUSG00000023026
chr15	100227352	100227622	Promoter (<=1kb)	15	100227819	100261244	33426	1	ENSMUST00000023769	-197	ENSMUSG00000023027	ENSMUSG00000023027
chr15	100227913	100229338	Promoter (<=1kb)	15	100228263	100232814	4552	1	ENSMUST00000171869	0	ENSMUSG00000023027	ENSMUSG00000023027
chr15	100422290	100423507	Promoter (<=1kb)	15	100387898	100423055	35158	2	ENSMUST00000023774	0	ENSMUSG00000023030	ENSMUSG00000023030
chr15	100761105	100762364	Promoter (<=1kb)	15	100761747	100823968	62222	1	ENSMUST00000023776	0	ENSMUSG00000023032	ENSMUSG00000023032
chr15	100870098	100870524	Promoter (<=1kb)	15	100870683	101045929	175247	1	ENSMUST00000082209	-159	ENSMUSG00000023033	ENSMUSG00000023033
chr15	100871167	100871864	Promoter (<=1kb)	15	100870683	101045929	175247	1	ENSMUST00000082209	485	ENSMUSG00000023033	ENSMUSG00000023033
chr15	100872115	100873430	Promoter (1-2kb)	15	100870683	101045929	175247	1	ENSMUST00000082209	1433	ENSMUSG00000023033	ENSMUSG00000023033
chr15	101253854	101254918	Distal Intergenic	15	101266846	101274792	7947	1	ENSMUST00000023779	-11928	ENSMUSG00000023034	ENSMUSG00000023034
chr18	37805929	37808646	Promoter (<=1kb)	18	37806410	37841873	35464	1	ENSMUST00000076807	0	ENSMUSG00000023036	ENSMUSG00000023036
chr18	37814478	37816444	Promoter (<=1kb)	18	37815079	37841870	26792	1	ENSMUST00000066140	0	ENSMUSG00000023036	ENSMUSG00000023036
chr15	102509626	102511491	Promoter (<=1kb)	15	102498776	102510700	11925	2	ENSMUST00000171565	0	ENSMUSG00000023050	ENSMUSG00000023050
chr15	102515835	102517748	Promoter (<=1kb)	15	102497649	102516836	19188	2	ENSMUST00000023812	0	ENSMUSG00000023050	ENSMUSG00000023050
chr15	102518511	102519250	Promoter (<=1kb)	15	102518547	102523604	5058	1	ENSMUST00000142114	0	ENSMUSG00000023051	ENSMUSG00000023051
chr18	88971501	88972372	Promoter (<=1kb)	18	88971790	89131013	159224	1	ENSMUST00000023828	0	ENSMUSG00000023066	ENSMUSG00000023066
chr17	29093826	29095442	Promoter (<=1kb)	17	29093772	29100722	6951	1	ENSMUST00000023829	55	ENSMUSG00000023067	ENSMUSG00000023067
chr10	52417580	52419185	Promoter (<=1kb)	10	52417547	52440192	22646	1	ENSMUST00000023830	34	ENSMUSG00000023068	ENSMUSG00000023068
chr7	35397180	35397680	Promoter (<=1kb)	7	35397116	35409643	12528	1	ENSMUST00000129064	65	ENSMUSG00000023072	ENSMUSG00000023072
chr4	123748785	123750344	Promoter (<=1kb)	4	123738940	123750231	11292	2	ENSMUST00000153472	0	ENSMUSG00000023075	ENSMUSG00000023075
chr5	134455029	134456706	Promoter (<=1kb)	5	134357669	134456262	98594	2	ENSMUST00000111244	0	ENSMUSG00000023079	ENSMUSG00000023079
chr3	51224134	51225811	Promoter (<=1kb)	3	51224447	51251644	27198	1	ENSMUST00000023849	0	ENSMUSG00000023087	ENSMUSG00000023087
chr16	14361791	14362284	Promoter (<=1kb)	16	14361581	14405061	43481	1	ENSMUST00000134776	211	ENSMUSG00000023088	ENSMUSG00000023088
chr6	24526316	24528513	Promoter (<=1kb)	6	24518666	24527570	8905	2	ENSMUST00000118558	0	ENSMUSG00000023089	ENSMUSG00000023089
chr2	19371395	19372030	Promoter (<=1kb)	2	19371440	19383284	11845	1	ENSMUST00000137812	0	ENSMUSG00000023094	ENSMUSG00000023094
chr5	134582758	134583290	Promoter (<=1kb)	5	134582690	134598328	15639	1	ENSMUST00000023867	69	ENSMUSG00000023104	ENSMUSG00000023104
chr5	123907253	123907877	Promoter (<=1kb)	5	123907269	123908508	1240	1	ENSMUST00000168899	0	ENSMUSG00000023106	ENSMUSG00000023106
chr14	54516392	54517355	Promoter (<=1kb)	14	54516151	54517361	1211	2	ENSMUST00000132801	6	ENSMUSG00000023110	ENSMUSG00000023110
chr14	54517801	54518252	Promoter (<=1kb)	14	54507187	54517525	10339	2	ENSMUST00000023873	-277	ENSMUSG00000023110	ENSMUSG00000023110
chr7	19024772	19025380	Promoter (<=1kb)	7	19024426	19051753	27328	1	ENSMUST00000146903	347	ENSMUSG00000023118	ENSMUSG00000023118
chr16	5203712	5203929	Promoter (<=1kb)	16	5195289	5204002	8714	2	ENSMUST00000147567	73	ENSMUSG00000023143	ENSMUSG00000023143
chr16	96145395	96146391	Promoter (<=1kb)	16	96145407	96146764	1358	1	ENSMUST00000138198	0	ENSMUSG00000023147	ENSMUSG00000023147
chr1	151343987	151346547	Promoter (<=1kb)	1	151344498	151356798	12301	1	ENSMUST00000111887	0	ENSMUSG00000023150	ENSMUSG00000023150
chr14	8080273	8081258	Promoter (<=1kb)	14	8080367	8091834	11468	1	ENSMUST00000023924	0	ENSMUSG00000023156	ENSMUSG00000023156
chr15	96640170	96643533	Promoter (<=1kb)	15	96571418	96641962	70545	2	ENSMUST00000100262	0	ENSMUSG00000023169	ENSMUSG00000023169
chr11	69914048	69914953	Promoter (<=1kb)	11	69914050	69916590	2541	1	ENSMUST00000116358	0	ENSMUSG00000023170	ENSMUSG00000023170
chr10	79704108	79705207	Promoter (<=1kb)	10	79704491	79711969	7479	1	ENSMUST00000179781	0	ENSMUSG00000023175	ENSMUSG00000023175
chr9	38718343	38718975	Promoter (<=1kb)	9	38719038	38722616	3579	1	ENSMUST00000129598	-63	ENSMUSG00000023186	ENSMUSG00000023186
chr6	124856625	124857141	Promoter (<=1kb)	6	124841206	124857729	16524	2	ENSMUST00000135127	588	ENSMUSG00000023191	ENSMUSG00000023191
chr2	11705480	11706055	Promoter (<=1kb)	2	11705552	11733401	27850	1	ENSMUST00000126394	0	ENSMUSG00000023206	ENSMUSG00000023206
chr8	4325304	4326154	Promoter (<=1kb)	8	4325241	4333299	8059	1	ENSMUST00000153254	64	ENSMUSG00000023235	ENSMUSG00000023235
chr14	20181554	20181880	Promoter (<=1kb)	14	20140058	20181782	41725	2	ENSMUST00000024011	0	ENSMUSG00000023243	ENSMUSG00000023243
chr9	108853436	108854878	Promoter (<=1kb)	9	108854037	108912558	58522	1	ENSMUST00000098376	0	ENSMUSG00000023259	ENSMUSG00000023259
chr17	47688291	47689832	Promoter (<=1kb)	17	47689030	47699551	10522	1	ENSMUST00000156118	0	ENSMUSG00000023266	ENSMUSG00000023266
chr17	47694339	47695876	Promoter (<=1kb)	17	47695198	47704286	9089	1	ENSMUST00000113296	0	ENSMUSG00000023266	ENSMUSG00000023266
chr15	88819662	88821055	Promoter (<=1kb)	15	88819646	88826681	7036	1	ENSMUST00000024042	17	ENSMUSG00000023272	ENSMUSG00000023272
chr9	106202634	106203704	Promoter (<=1kb)	9	106203108	106215387	12280	1	ENSMUST00000024047	0	ENSMUSG00000023277	ENSMUSG00000023277
chr5	110110026	110111061	Promoter (<=1kb)	5	110110092	110129794	19703	1	ENSMUST00000112528	0	ENSMUSG00000023284	ENSMUSG00000023284
chr4	155943918	155944774	Promoter (<=1kb)	4	155943992	155957566	13575	1	ENSMUST00000118192	0	ENSMUSG00000023286	ENSMUSG00000023286
chr19	37206715	37207628	Promoter (<=1kb)	19	37207543	37222139	14597	1	ENSMUST00000024078	0	ENSMUSG00000023307	ENSMUSG00000023307
chr2	126151555	126152917	Promoter (<=1kb)	2	126152141	126165276	13136	1	ENSMUST00000170908	0	ENSMUSG00000023330	ENSMUSG00000023330
chr5	24451982	24453156	Promoter (<=1kb)	5	24452177	24502047	49871	1	ENSMUST00000024123	0	ENSMUSG00000023353	ENSMUSG00000023353
chr5	32784827	32785982	Promoter (<=1kb)	5	32736301	32785585	49285	2	ENSMUST00000142779	0	ENSMUSG00000023452	ENSMUSG00000023452
chr6	124812900	124814164	Promoter (<=1kb)	6	124811259	124813070	1812	2	ENSMUST00000149610	0	ENSMUSG00000023456	ENSMUSG00000023456
chr17	66518516	66519134	Promoter (<=1kb)	17	66500349	66519377	19029	2	ENSMUST00000135620	243	ENSMUSG00000023460	ENSMUSG00000023460
chr9	108824554	108827361	Promoter (<=1kb)	9	108826320	108852963	26644	1	ENSMUST00000024238	0	ENSMUSG00000023473	ENSMUSG00000023473
chr9	106454038	106454999	Promoter (<=1kb)	9	106453838	106464007	10170	1	ENSMUST00000024260	201	ENSMUSG00000023495	ENSMUSG00000023495
chr6	124828319	124830057	Promoter (<=1kb)	6	124829547	124832664	3118	1	ENSMUST00000150120	0	ENSMUSG00000023505	ENSMUSG00000023505
chr2	121008581	121009259	Promoter (<=1kb)	2	121008704	121010577	1874	1	ENSMUST00000151532	0	ENSMUSG00000023572	ENSMUSG00000023572
chr5	124111330	124113212	Promoter (<=1kb)	5	124112297	124115483	3187	1	ENSMUST00000024470	0	ENSMUSG00000023707	ENSMUSG00000023707
chr11	88204456	88205208	Promoter (<=1kb)	11	88204444	88210971	6528	1	ENSMUST00000144070	13	ENSMUSG00000023723	ENSMUSG00000023723
chr8	104641062	104642439	Promoter (<=1kb)	8	104641807	104658587	16781	1	ENSMUST00000171130	0	ENSMUSG00000023737	ENSMUSG00000023737
chr15	98880696	98881300	Promoter (<=1kb)	15	98878046	98881090	3045	2	ENSMUST00000147015	0	ENSMUSG00000023755	ENSMUSG00000023755
chr11	69118132	69118650	Promoter (1-2kb)	11	69120404	69124055	3652	1	ENSMUST00000024543	-1754	ENSMUSG00000023781	ENSMUSG00000023781
chr11	69121392	69122561	Promoter (<=1kb)	11	69120404	69124055	3652	1	ENSMUST00000024543	989	ENSMUSG00000023781	ENSMUSG00000023781
chr16	32098983	32099928	Promoter (<=1kb)	16	32084424	32099704	15281	2	ENSMUST00000143011	0	ENSMUSG00000023791	ENSMUSG00000023791
chr17	3083062	3085001	Promoter (<=1kb)	17	3078168	3084183	6016	2	ENSMUST00000127960	0	ENSMUSG00000023795	ENSMUSG00000023795
chr17	3326601	3327150	Promoter (<=1kb)	17	3326573	3519397	192825	1	ENSMUST00000169838	29	ENSMUSG00000023800	ENSMUSG00000023800
chr17	5941799	5942497	Promoter (<=1kb)	17	5941403	6038555	97153	1	ENSMUST00000080283	397	ENSMUSG00000023805	ENSMUSG00000023805
chr17	6948474	6949097	Promoter (<=1kb)	17	6904716	6948356	43641	2	ENSMUST00000024572	-119	ENSMUSG00000023806	ENSMUSG00000023806
chr17	7170330	7170743	Promoter (<=1kb)	17	7170115	7303313	133199	1	ENSMUST00000024575	216	ENSMUSG00000023809	ENSMUSG00000023809
