baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000108955	14.3949833839542	-0.0252429797707979	0.0958159561378035	0.0960508215945502	0.52160910457955	RP23-442J18.3
ENSMUSG00000020733	585.025457161198	0.0659027243339657	0.114724602432187	0.0962719615754725	0.521769598536958	Slc9a3r1
ENSMUSG00000030243	677.786229251015	-0.0936903738377641	0.106588554350269	0.0962943953098356	0.521769598536958	Recql
ENSMUSG00000031904	900.97333128065	-0.0941042644676889	0.103406461335253	0.0962671011218553	0.521769598536958	Slc7a6
ENSMUSG00000098318	39.6629260832416	0.0268860385964867	0.0963561695465617	0.096211049988448	0.521769598536958	Lockd
ENSMUSG00000002985	11055.6336438609	0.0445502942232318	0.103910901319903	0.0963838297236984	0.522084303425277	Apoe
ENSMUSG00000022212	566.047705734209	-0.0579699861425137	0.110729526038122	0.0965138242507858	0.522503963540294	Cpne6
ENSMUSG00000028158	591.081880926799	0.0910610428170108	0.112670345357209	0.0965240641312801	0.522503963540294	Mttp
ENSMUSG00000029439	2699.45090893552	-0.0957164442508994	0.0977801811817938	0.0966055322792435	0.522775013968698	Sfswap
ENSMUSG00000007950	6464.10049745835	-0.0750773956921046	0.116810267766216	0.0967089932574903	0.523164862485533	Abhd8
ENSMUSG00000030862	61.9371191320711	0.0305240396175955	0.0975945557911223	0.0967922234480202	0.523427469026098	Cpxm2
ENSMUSG00000054976	2398.98362347715	-0.0611869728851729	0.111987373419301	0.0968204074590343	0.523427469026098	Nyap2
ENSMUSG00000050671	138.53412132314	0.0745660309514053	0.117668293264826	0.0968753385293052	0.523554450454872	Ism2
ENSMUSG00000037725	265.912683422408	0.0428204441881547	0.102614611644091	0.096910468231534	0.523574369410536	Ckap2
ENSMUSG00000025133	1150.83006123886	0.0948935785745351	0.100591928037003	0.0969818333075236	0.523756180267741	Ints4
ENSMUSG00000061313	1517.60760751932	-0.094229471854025	0.0967866477136286	0.0970070302051357	0.523756180267741	Ddhd2
ENSMUSG00000000708	277.534934518427	0.0835953901868526	0.117406531534775	0.097130806737481	0.524254477467033	Kat2b
ENSMUSG00000001249	18.8699645419061	0.0213946372280535	0.0947446951843482	0.0971630387202839	0.524258508662167	Hpn
ENSMUSG00000067786	86439.1567165526	0.0537732738215947	0.108296608796721	0.0972036923906444	0.524307963069848	Nnat
ENSMUSG00000002550	2966.12223106364	0.0912549833193145	0.106899304532969	0.0973958468685949	0.524533217500354	Uck1
ENSMUSG00000015733	8694.77462018987	-0.0794342280422574	0.119611533535429	0.0972954855412149	0.524533217500354	Capza2
ENSMUSG00000022248	383.158586253968	-0.0754691712504255	0.117290685072555	0.0973803383434368	0.524533217500354	Rad1
ENSMUSG00000025626	1728.55670877055	-0.093047809944012	0.108467152766309	0.0974112625969024	0.524533217500354	Phf6
ENSMUSG00000040428	69.1596344043662	0.0447734056225036	0.103660866245402	0.0974344628988406	0.524533217500354	Plekha4
ENSMUSG00000043923	228.372384712453	-0.0766907333236058	0.117977099098345	0.0974278002243324	0.524533217500354	Ccdc84
ENSMUSG00000031467	2480.1893949105	-0.0927119764400301	0.0877480010543751	0.0975155908074311	0.524800291704762	Agpat5
ENSMUSG00000056486	6220.22178604557	-0.0702090134112266	0.113929201283	0.0976762873544616	0.525495270028801	Chn1
ENSMUSG00000022964	3444.15286625896	-0.0782259794914116	0.117910566241896	0.0977392740560204	0.525597087557884	Tmem50b
ENSMUSG00000046096	1739.44311922957	-0.0929988332935975	0.105267140864338	0.09775834365304	0.525597087557884	RP23-17C12.7
ENSMUSG00000109695	27.3473550639465	0.0242243029806465	0.0955171993758062	0.0978483399897089	0.52591113917645	RP23-389K5.5
ENSMUSG00000022306	1863.99384631927	0.0769179353144455	0.119366169514041	0.0979774200066045	0.526434985650201	Zfpm2
ENSMUSG00000087314	16.7357229745571	-0.0179647760814227	0.0939135445872722	0.0980112553044179	0.526446907120601	Prkag2os2
ENSMUSG00000038206	577.319008403362	0.0744160070981962	0.118870664840861	0.0980824875981559	0.526560361080429	Fbxo8
ENSMUSG00000049624	692.060642704502	-0.0936303552398342	0.100794466907246	0.098095624291123	0.526560361080429	Slc17a5
ENSMUSG00000022604	438.473941133682	-0.0906731163942087	0.111722340320317	0.0981879103687376	0.526784129221751	Cep97
ENSMUSG00000026955	61.3082980317049	0.0382306287732019	0.100643646261493	0.0982281999921154	0.526784129221751	Sapcd2
ENSMUSG00000046908	10.630755714116	0.0188575088795317	0.0941069024569268	0.0982322215622808	0.526784129221751	Ltb4r1
ENSMUSG00000001750	139.411810163883	0.048410111598409	0.105432018153266	0.0982798820777735	0.526811297133591	Tcirg1
ENSMUSG00000002257	110.273281930358	0.0442801670621396	0.103419538245447	0.0983005645423137	0.526811297133591	Def6
ENSMUSG00000019359	89.5664656157304	0.0348816547580946	0.0992315774234576	0.098441603188682	0.52736089488212	Gdpd2
ENSMUSG00000022175	2578.66857174865	0.0830956070980637	0.117351601695852	0.0985091606376141	0.52736089488212	Lrp10
ENSMUSG00000028972	13.6106497721862	0.0105656842789864	0.0926238909194859	0.0985785362495627	0.52736089488212	Car6
ENSMUSG00000030032	674.144980142136	0.0644499218609718	0.113361637787871	0.098523634433355	0.52736089488212	Wdr54
ENSMUSG00000037990	3494.09001215236	-0.094721773379684	0.0937125299713433	0.0985700416812149	0.52736089488212	Sh3rf3
ENSMUSG00000040820	518.525592275229	-0.0886065324830162	0.114047528421903	0.0986881597773518	0.52736089488212	Hlcs
ENSMUSG00000050332	1394.45854509047	-0.0710052279486655	0.116467967283932	0.0986179238043783	0.52736089488212	Amer1
ENSMUSG00000058905	21.5900538331076	-0.0329486069744437	0.0984266950159373	0.0986658833081343	0.52736089488212	AC164607.1
ENSMUSG00000114003	42.046505797951	-0.0449550373109346	0.103648990225413	0.0986872227696886	0.52736089488212	RP23-223E16.4
ENSMUSG00000086771	51.1251573357186	-0.0263633772685909	0.0961478683018158	0.0987397218867422	0.52746715082969	RP23-62O17.1
ENSMUSG00000017861	34.4277194987685	0.0365863223676186	0.0999219910182871	0.0988715711646626	0.527488883162764	Mybl2
ENSMUSG00000018865	14648.6570389424	-0.080811988174194	0.106856290440695	0.0988468844076505	0.527488883162764	Sult4a1
ENSMUSG00000020638	797.822421802052	-0.0406804986713784	0.101717657642806	0.09879443459198	0.527488883162764	Cmpk2
ENSMUSG00000022899	103.65900648997	0.0469982260058212	0.104677212316525	0.0989807854631673	0.527488883162764	Slc15a2
ENSMUSG00000026525	124.904572153014	0.0318916950478284	0.0980568216070436	0.0989606274131694	0.527488883162764	Opn3
ENSMUSG00000042988	73.8409241894557	0.0330702823581298	0.0985048889826392	0.098997222982622	0.527488883162764	Notum
ENSMUSG00000060224	57.4605888562925	0.0467609694721199	0.10457257063772	0.0989901066025955	0.527488883162764	Pyroxd2
ENSMUSG00000105489	15.1171142278563	0.0270211604782386	0.0963538686869356	0.0989794415666087	0.527488883162764	RP24-156O12.1
ENSMUSG00000021313	2968.80247951428	-0.0677075358215043	0.114434655440706	0.0990886622022235	0.527699717460982	Ryr2
ENSMUSG00000097025	12.3259838781027	0.0251334142239206	0.0957682165221459	0.0991001751546749	0.527699717460982	Gm26558
ENSMUSG00000025466	118.099764210473	0.0430919049707881	0.102860914543177	0.0992051936646776	0.527921278271188	Fuom
ENSMUSG00000046442	18780.4871526576	-0.0829973048615432	0.116959640408823	0.09917575357912	0.527921278271188	Ppm1e
ENSMUSG00000026278	415.961663551445	-0.0376593396248705	0.100352743371753	0.0992615201727804	0.528052259551746	Bok
ENSMUSG00000021108	125.827635925868	-0.0362653062510007	0.0997592175562187	0.0993732774326792	0.528140581720888	Prkch
ENSMUSG00000031730	785.099493219035	-0.0919574276275142	0.10600894302925	0.0993164887341785	0.528140581720888	Dhodh
ENSMUSG00000032369	34.4486729855675	0.0314242953363817	0.0978649313480682	0.0993569073959263	0.528140581720888	Plscr1
ENSMUSG00000035093	3972.51733205437	-0.0930040408813383	0.101537810310112	0.0994447315672466	0.528351699210665	Secisbp2l
ENSMUSG00000062760	5463.25737329277	-0.0447225012884353	0.103359326711843	0.0995049430493796	0.528502968649193	RP23-95H5.1
ENSMUSG00000081272	1525.96103475173	-0.0918333904788574	0.109220466524611	0.0997741894991946	0.529764039971648	RP23-167N13.2
ENSMUSG00000004771	6615.74397740393	-0.0879965340118	0.118847391253003	0.100092135090706	0.529973623053771	Rab11a
ENSMUSG00000006476	37886.4517713458	-0.0704097913197081	0.115533451047538	0.0998998086455788	0.529973623053771	Nsmf
ENSMUSG00000021624	28.8145306256662	0.022911207264397	0.0951305936646219	0.100227430124096	0.529973623053771	Cd180
ENSMUSG00000022471	584.479278641056	0.0910408123471392	0.108066657924287	0.100103661500723	0.529973623053771	Xrcc6
ENSMUSG00000024927	1023.74866378685	0.0869269085892921	0.114214128486608	0.100192528175326	0.529973623053771	Rela
ENSMUSG00000026686	90.4343234884783	0.0358152347452637	0.0995898997895165	0.0999094702043388	0.529973623053771	Lmx1a
ENSMUSG00000031264	14.8075079859105	0.017317182470824	0.0937723829264325	0.100014828848379	0.529973623053771	Btk
ENSMUSG00000031949	284.807509865687	-0.0841378953032763	0.116183013847985	0.100219055571248	0.529973623053771	Adat1
ENSMUSG00000034792	11.2734388068814	0.0172358474819155	0.0937447150200222	0.0999631182273642	0.529973623053771	Gna15
ENSMUSG00000039156	1797.22648232408	-0.0653851498409728	0.113644673378803	0.100181664378046	0.529973623053771	Stim2
ENSMUSG00000046192	109.145808427576	0.0390318296094116	0.100937298758051	0.0999082747246674	0.529973623053771	Iqub
ENSMUSG00000055334	652.192497413917	0.0895157058666972	0.106739086964686	0.099981097543702	0.529973623053771	Snupn
ENSMUSG00000060530	687.877931349101	0.0719861536549139	0.116055503162279	0.100141245731929	0.529973623053771	RP24-288B1.2
ENSMUSG00000034258	18.5245800605878	0.0201286234523992	0.0944092289524552	0.100281685930788	0.530092175375732	Mfsd7c
ENSMUSG00000051951	5602.51552925314	-0.0446657202954813	0.103547357534023	0.100440224730207	0.530761720718084	Xkr4
ENSMUSG00000055109	10.7523017452037	0.0226790335016621	0.0950507085699003	0.100511968735977	0.530972332304175	RP23-174M24.1
ENSMUSG00000042364	1029.86674086589	0.0653918748743189	0.113879178072228	0.10062759946193	0.531414576162576	Snx18
ENSMUSG00000037857	2148.82248575928	-0.0913649317046014	0.108030294929882	0.10067328910485	0.531487297680679	Nufip2
ENSMUSG00000028039	3599.56088441817	-0.0544963597482415	0.110488105357709	0.100717143702149	0.53155028836275	Efna3
ENSMUSG00000046605	345.040651138023	0.0901919683713266	0.110555905445565	0.10077663274047	0.531695726160193	B3gntl1
ENSMUSG00000032252	2509.78262457606	0.0563372690011261	0.109244954223036	0.100914704847561	0.532255543369253	Glce
ENSMUSG00000029030	3860.54800454606	-0.0926129724871654	0.0910286744516557	0.101032141812658	0.532537573068238	Tprgl
ENSMUSG00000035576	597.311965828724	-0.0566352610297687	0.109342550301454	0.101027517499032	0.532537573068238	L3mbtl1
ENSMUSG00000031967	1786.05868125048	0.0880488997517367	0.10990843501719	0.101130234403439	0.532548871932846	Afg3l1
ENSMUSG00000048458	1203.81205401798	-0.0593230029899335	0.111083237497306	0.101102448844662	0.532548871932846	Fam212b
ENSMUSG00000056501	281.38342355479	0.0134938991496871	0.0930624115844874	0.101080488551076	0.532548871932846	Cebpb
ENSMUSG00000029196	1509.69614109179	-0.0892277122265054	0.107303104622456	0.101225272095989	0.532880811150906	Tada2b
ENSMUSG00000104301	47.4240661230085	-0.0264365769918295	0.096143745498015	0.101261175626373	0.532901338607691	Wdr49
ENSMUSG00000083327	163.304606598691	-0.0650013616147779	0.113229526427954	0.101357301644471	0.53323868236401	Vcp-rs
ENSMUSG00000034413	2817.82624625593	-0.0791024862037398	0.118340944143225	0.101445883889902	0.533536137918751	Neurl1b
ENSMUSG00000034194	1472.27103039157	0.0905231133102538	0.0865179037248865	0.101606286257934	0.534026838372574	R3hcc1
ENSMUSG00000046721	99.3176456257031	-0.059745137127364	0.110753246816572	0.101616183235155	0.534026838372574	Rpl14-ps1
ENSMUSG00000087479	107.224718271009	-0.0591536870578988	0.11053633849854	0.101635400324466	0.534026838372574	RP24-414E6.2
ENSMUSG00000000561	1536.25145746163	-0.0898076025860404	0.107551273933395	0.101699706371137	0.534196154822022	Wdr77
ENSMUSG00000037313	291.534460847952	0.0795364727789659	0.11689833653261	0.101893429392817	0.535044936240871	Tacc3
ENSMUSG00000025353	122.930910931284	0.0530120178548213	0.107342688826313	0.102103029049241	0.53545995655218	Ormdl2
ENSMUSG00000025576	4784.47188646537	-0.058100009046121	0.109961254696297	0.102043313474155	0.53545995655218	Rbfox3
ENSMUSG00000034551	222.972914164535	-0.073700395357319	0.116001723954615	0.102133254579889	0.53545995655218	Hdx
ENSMUSG00000034732	192.175963691234	-0.0756627989933652	0.116596841388092	0.102099768051577	0.53545995655218	Pabpc5
ENSMUSG00000062257	13482.0507039301	-0.0421375321346366	0.102312501829138	0.102098102428049	0.53545995655218	Opcml
ENSMUSG00000044583	22.7487487102388	0.0207339962389037	0.0945448056561142	0.102176554716554	0.535518354606653	Tlr7
ENSMUSG00000033730	1304.80346413374	-0.052972394554278	0.107439792892888	0.102358350987501	0.536302360696313	Egr3
ENSMUSG00000022679	4339.43947185461	-0.0682851043233202	0.115243493412576	0.10243100658492	0.536514215365054	Mpv17l
ENSMUSG00000032754	53.1259860106008	0.0309313140584317	0.0976501391831104	0.102536223003476	0.536558972102726	Slc8b1
ENSMUSG00000039148	2019.89109115848	0.0826474559157318	0.116619359749337	0.102507477157659	0.536558972102726	Sart1
ENSMUSG00000039313	150.498571580009	0.0221553654432027	0.0949235832661816	0.102477276759071	0.536558972102726	RP23-407B23.1
ENSMUSG00000024150	1942.00911267707	0.0763689843369941	0.11761451422007	0.102702903592773	0.536924975737287	Mcfd2
ENSMUSG00000028370	58.9331417844648	0.0211622980690004	0.0946612658539011	0.102679906131285	0.536924975737287	Pappa
ENSMUSG00000029405	11703.8809822315	-0.0855145224395301	0.111762557459426	0.102678170786677	0.536924975737287	G3bp2
ENSMUSG00000024217	1838.62186585494	0.0920413183883875	0.0911216631522965	0.102885440410809	0.536983565961439	Snrpc
ENSMUSG00000029434	4363.23825335071	-0.0911820745223161	0.0917728275568972	0.102833146253968	0.536983565961439	Vps33a
ENSMUSG00000030766	278.470315396722	0.0520446307885912	0.106997084221905	0.102972105345918	0.536983565961439	Arhgap17
ENSMUSG00000035239	56.3022192296572	0.0422350580509038	0.102267005552542	0.102885607463914	0.536983565961439	Neu3
ENSMUSG00000037499	788.818797642001	0.087865351340042	0.112486947821681	0.102883717384093	0.536983565961439	Nenf
ENSMUSG00000047897	45.6204316642479	0.047680645464717	0.104827408866046	0.102910817753756	0.536983565961439	Ripply2
ENSMUSG00000059883	17.1593485522698	0.0251544647102	0.0957361708314894	0.102943377582165	0.536983565961439	Irak4
ENSMUSG00000109125	452.323506665196	-0.0454761329220141	0.103793061005518	0.102840625793675	0.536983565961439	RP24-267C3.3
ENSMUSG00000010057	1029.68612354209	-0.0915896608619741	0.0957073606603513	0.103021930407404	0.53698893227973	Nprl2
ENSMUSG00000100691	334.375453378042	0.0904239303946167	0.117412671307951	0.103037633693696	0.53698893227973	RP23-410L16.1
ENSMUSG00000109032	11.0245058649394	0.0183368920886129	0.0939736476114989	0.103234015612905	0.537844053182252	RP24-365N15.2
ENSMUSG00000031508	2694.81568697435	-0.0924461262270439	0.0965403979330143	0.103270362899757	0.537865127508246	Ankrd10
ENSMUSG00000041594	386.694948515366	-0.0723826108311549	0.115292306220381	0.103333266607863	0.538024459752199	Tmtc4
ENSMUSG00000020271	8427.4339152114	-0.087092229049344	0.077692663526088	0.103404258149811	0.538118060646582	Fbxw11
ENSMUSG00000025531	2102.67176042289	-0.0880910288223605	0.103021861151489	0.103523285856426	0.538118060646582	Chm
ENSMUSG00000037318	32.2881311648692	0.0191499707599144	0.0941628567504339	0.103545148418212	0.538118060646582	Traf3ip3
ENSMUSG00000038059	103.863178100007	0.0369500897481543	0.0999675889660577	0.103433690160483	0.538118060646582	Smim3
ENSMUSG00000041658	3439.69006487203	-0.090729137809981	0.100575896951586	0.103457111733882	0.538118060646582	Rragb
ENSMUSG00000042608	1555.82959668543	0.0382169212294466	0.100516604150671	0.103501045478817	0.538118060646582	Stk40
ENSMUSG00000062661	12035.9339272515	-0.0877838986870466	0.117095340331046	0.103592240328298	0.538194818629172	Ncs1
ENSMUSG00000010936	2248.07741968898	-0.0870708617528509	0.114733493821566	0.103781914759869	0.538415817112927	Vac14
ENSMUSG00000021140	9012.216773643	-0.0795566560627184	0.116702593288764	0.103796455043691	0.538415817112927	Pcnx
ENSMUSG00000028455	1673.25946977124	0.0928716131971246	0.10067662566923	0.103768003487645	0.538415817112927	Stoml2
ENSMUSG00000032332	927.148853621028	-0.0368724857201639	0.0999046048080163	0.103683600034046	0.538415817112927	Col12a1
ENSMUSG00000032412	3163.70247226939	0.0835572438706559	0.113183522281974	0.103781648928642	0.538415817112927	Atp1b3
ENSMUSG00000003746	715.849151665737	0.0289425346324189	0.0969863014829508	0.1038984898543	0.538441878171166	Man1a
ENSMUSG00000020646	1806.02719076199	-0.0910660329448902	0.0954360510495607	0.103883932998308	0.538441878171166	Mboat2
ENSMUSG00000055862	1236.13345494421	-0.0733686355877993	0.115705149455883	0.103894319074779	0.538441878171166	Izumo4
ENSMUSG00000040724	2785.46541640716	-0.090047681195622	0.106986252747593	0.103991786754348	0.538757697960998	Kcna2
ENSMUSG00000047842	8376.81183446515	-0.0580323070200591	0.108791543176423	0.104141630983897	0.539366188962012	Diras2
ENSMUSG00000005892	21.1051273639842	0.0190022027366319	0.0941213578964986	0.104553442641364	0.539547570137276	Trh
ENSMUSG00000006784	44.5017929931308	0.0427819560097987	0.102468358163728	0.104356722574333	0.539547570137276	Ttc25
ENSMUSG00000010358	67.730510378778	0.0307406526902774	0.0975553891596119	0.104506095495033	0.539547570137276	Ifi35
ENSMUSG00000017607	25.8088115148297	0.0228041066117671	0.095061145647338	0.10499419501672	0.539547570137276	Tns4
ENSMUSG00000019710	1285.76767159192	0.0871869288257596	0.109902223743882	0.105019138479065	0.539547570137276	Mrpl24
ENSMUSG00000021048	1232.08522141891	0.078465740411215	0.116074578612692	0.104352788160227	0.539547570137276	Mthfd1
ENSMUSG00000021870	2818.76249307777	-0.093233892574764	0.0965498051956903	0.1047854468264	0.539547570137276	Slmap
ENSMUSG00000022075	2975.11179658378	0.0874510815074615	0.108582325370403	0.104948115868803	0.539547570137276	Rhobtb2
ENSMUSG00000024269	2196.49257050178	-0.0905364385645967	0.0966488016646757	0.105017492676999	0.539547570137276	Tpgs2
ENSMUSG00000024985	46.4154333374527	0.0389511430537177	0.10078291547861	0.104344423214826	0.539547570137276	Tcf7l2
ENSMUSG00000030324	25.787231683129	0.0226774766936938	0.0950330521375952	0.104996783602367	0.539547570137276	Rho
ENSMUSG00000030790	52.4823687319037	0.0183449286458366	0.0939803393184248	0.104403664504705	0.539547570137276	Adm
ENSMUSG00000034402	19.3418756956957	0.0287552474669438	0.0968682363254234	0.104730041491301	0.539547570137276	Kcnh5
ENSMUSG00000037705	59.3224496831723	0.0236496451934601	0.0953082019938396	0.104609921499085	0.539547570137276	Tecta
ENSMUSG00000038781	21.9221017602505	0.0293539816125462	0.0970754556615054	0.104577906890752	0.539547570137276	Stap2
ENSMUSG00000041119	571.472320278805	-0.06302696538837	0.111875944666858	0.104365818668772	0.539547570137276	Pde9a
ENSMUSG00000044177	28.889072055689	0.0180596130914366	0.0939129864304024	0.104764033505055	0.539547570137276	Wfikkn2
ENSMUSG00000048402	58.3920187116976	0.0218692715703813	0.0947942929629869	0.104812943269392	0.539547570137276	Gli2
ENSMUSG00000051331	6231.1309341148	-0.0748539704351713	0.115692652555409	0.104560180107475	0.539547570137276	Cacna1c
ENSMUSG00000051705	420.002208301326	-0.0884496189804048	0.10858668008022	0.104418186312118	0.539547570137276	Senp8
ENSMUSG00000052014	34.3531543301329	-0.027577658664999	0.0964687830623653	0.104702953262496	0.539547570137276	AC113029.1
ENSMUSG00000054604	2908.95337184741	-0.0883467415949699	0.0909529451542252	0.104876299384329	0.539547570137276	Cggbp1
ENSMUSG00000062991	773.792263431418	0.0857642717617372	0.112604375098178	0.104452830278004	0.539547570137276	Nrg1
ENSMUSG00000071856	162.26781419379	0.043274319315634	0.102696020342738	0.104981794738014	0.539547570137276	Mcc
ENSMUSG00000086292	25.1024404440217	-0.0235124820326849	0.0952426814798204	0.104619182756353	0.539547570137276	CH36-125B10.6
ENSMUSG00000103659	13.5278704964389	-0.0174644153736369	0.0937765942717215	0.104839266000216	0.539547570137276	RP23-152I6.2
ENSMUSG00000090439	42.224346718054	0.0294995474704594	0.0970879887589702	0.105244185261973	0.540536992226132	RP23-161B11.4
ENSMUSG00000032300	819.593568808129	-0.0536046802567303	0.107579446155426	0.105308498353905	0.540700526084143	RP23-437A9.3
ENSMUSG00000024515	1756.19371182094	-0.0879450434068526	0.0971452892469032	0.105346658297057	0.540729718651139	Smad4
ENSMUSG00000042579	337.960332305531	-0.0770997347155709	0.115454150386407	0.105441895603098	0.540885090476644	RP24-122I22.2
ENSMUSG00000105139	11.3825693482728	-0.0179883676856582	0.0938755866665171	0.105433179740966	0.540885090476644	RP23-288B16.4
ENSMUSG00000052026	1824.18800983291	-0.0556949486911978	0.108515469330518	0.105476870571335	0.540897866302218	Slc6a7
ENSMUSG00000071713	13.2438984410513	0.0254207064993324	0.0957903925117544	0.105532781811343	0.541017964883211	Csf2rb
ENSMUSG00000053030	21.126231392455	0.0214982644522198	0.0947237923747762	0.105590063194451	0.541145011465312	Spink2
ENSMUSG00000058799	6630.65161284811	-0.0840095171270955	0.118467234454964	0.105651504340952	0.541293291932673	Nap1l1
ENSMUSG00000028149	10527.3751510228	-0.0893540329025171	0.101985917090577	0.105714506244195	0.541449475076002	Rap1gds1
ENSMUSG00000040721	504.806365302615	0.0477125441526402	0.104739728431093	0.105798974005872	0.541715472377542	Zfhx2
ENSMUSG00000031591	1580.56473617621	0.0780132747467762	0.114598306998984	0.10590157285153	0.541907525983657	Asah1
ENSMUSG00000061080	28083.882937775	-0.0668131437294886	0.119231450940926	0.105891408045025	0.541907525983657	Lsamp
ENSMUSG00000036667	23059.9436388551	-0.0843633922787209	0.108762667216105	0.106043410164316	0.542300006955169	Tcaf1
ENSMUSG00000049184	1108.52662727154	-0.0680001254988942	0.113698215351665	0.106043156392105	0.542300006955169	Purg
ENSMUSG00000006058	1405.60356145019	-0.0902804102213226	0.0953209772736114	0.106149762316889	0.542677215946736	Snf8
ENSMUSG00000045730	12.0862331141975	0.0228564413308376	0.0950574607788394	0.106247303378604	0.543009161619746	Adrb2
ENSMUSG00000015653	362.774469847455	0.0749681780503807	0.115253017196339	0.10630194035318	0.543121696477693	Steap2
ENSMUSG00000107476	1103.94318637004	0.0492940889410803	0.105462178326578	0.106363454752187	0.543269289901432	Zfp862-ps
ENSMUSG00000013419	5276.98564982844	-0.0897711717105537	0.0886957442366922	0.106431325827704	0.54344925064615	Zfp651
ENSMUSG00000030726	660.476247078363	0.0780661493306246	0.116447060051666	0.106496302430066	0.543614326107614	Pold3
ENSMUSG00000039990	1772.61246283255	-0.0718644986449616	0.106799664915121	0.106594114060928	0.543946856643736	Edrf1
ENSMUSG00000042757	2086.87306693046	0.0769783238846487	0.115006163317455	0.106720130868792	0.54442306957606	Tmem108
ENSMUSG00000025723	69.8443392845991	0.0544011651566407	0.107846718791935	0.106761516603317	0.54446738528693	Nmb
ENSMUSG00000022619	12242.7498144985	-0.0882079705183398	0.106508030568762	0.106903844616616	0.545026306402718	Mapk8ip2
ENSMUSG00000048047	1581.07962459054	-0.0790690052203407	0.115722695591821	0.106970301042617	0.545198188754395	Zbtb33
ENSMUSG00000005371	4479.69554359296	-0.0895590482759805	0.103881398574794	0.107205714002819	0.545811204171722	Fbxo11
ENSMUSG00000030342	743.851924117158	0.0448819981534253	0.103352723206299	0.107221695324347	0.545811204171722	Cd9
ENSMUSG00000048355	2601.45807152413	0.0706394490778554	0.114511561569353	0.10717769805087	0.545811204171722	Arxes1
ENSMUSG00000070044	637.61798004675	0.0532426378145016	0.107455582568341	0.10721914936898	0.545811204171722	Fam149a
ENSMUSG00000031157	2133.99372602961	0.0889835327567556	0.107231104616483	0.107310076440879	0.546094157340181	Pqbp1
ENSMUSG00000000409	228.229030228016	0.0362256639533716	0.0995621329648393	0.107480194062733	0.546292036428135	Lck
ENSMUSG00000022204	792.490849490166	0.0709683894605556	0.114594590161141	0.107471833086281	0.546292036428135	Ngdn
ENSMUSG00000028522	866.927211490884	-0.0867441738125142	0.106332426736934	0.107454237345718	0.546292036428135	Mier1
ENSMUSG00000042116	132.501972341518	0.0496108575668033	0.105533604374472	0.107455680785396	0.546292036428135	Vwa1
ENSMUSG00000039232	20.8867217727565	0.0159044543483509	0.0934615788509453	0.107560034707703	0.546531015537982	Stx11
ENSMUSG00000092335	27.458540742963	-0.028929324118702	0.096872577580905	0.107594529544404	0.546539509287332	RP23-390N24.1
ENSMUSG00000074698	5775.50966498536	-0.0879169909565535	0.106014078656222	0.107699615151228	0.54690646291037	Csnk2a1
ENSMUSG00000038267	3340.4835628221	0.0576427477879627	0.109346778754578	0.107923962501716	0.547544759176137	Slc22a23
ENSMUSG00000042816	42.6540243596099	0.0126344177677678	0.0929061890260542	0.10791191594158	0.547544759176137	Gpr151
ENSMUSG00000048578	9963.7097363616	0.0867058756966817	0.113110654484722	0.107889335319353	0.547544759176137	Mlec
ENSMUSG00000030218	508.084018958448	0.0151260333888059	0.0933269255691841	0.108043879008977	0.547986180133558	Mgp
ENSMUSG00000001665	22.6398322229943	0.0177871726075166	0.0938394372769603	0.108089593934451	0.548051104933783	Gstt3
ENSMUSG00000112742	23.3761207599517	-0.0294448917275369	0.097052221403522	0.1082317589999	0.548604876440587	CH25-11N3.2
ENSMUSG00000041117	60.1967296764974	0.0464756393480724	0.104019339421183	0.108321942342676	0.548894906253165	Ccdc8
ENSMUSG00000037461	1216.87711600644	-0.088518753867741	0.104328616277411	0.108456688476042	0.549410501921075	Ints7
ENSMUSG00000021224	430.544885397672	0.0584919078012469	0.109690074525539	0.108768505592033	0.549986148379271	Numb
ENSMUSG00000026585	13191.892717402	-0.0847439503497879	0.111937423506294	0.108614310358332	0.549986148379271	Kifap3
ENSMUSG00000026721	10390.4976161789	-0.0852132592714828	0.119069741030978	0.108706475114777	0.549986148379271	Rabgap1l
ENSMUSG00000029095	1538.8143656861	-0.08920988186472	0.0983365490824009	0.1087462229333	0.549986148379271	Ablim2
ENSMUSG00000034021	2943.88953468288	-0.0800387714701002	0.10188691214342	0.1087066264652	0.549986148379271	Pds5b
ENSMUSG00000098090	48.157648882074	0.0320878906318604	0.0979738813098575	0.108725387166795	0.549986148379271	RP24-465N15.1
ENSMUSG00000070803	15.6951091673346	0.027486983437904	0.0963991610035819	0.108827810110984	0.550118963618092	Cited4
ENSMUSG00000027509	2429.02425283708	0.0858759473130461	0.108002755426434	0.108862876927233	0.550129215088121	Rae1
ENSMUSG00000027314	64.1286951522687	-0.0511675513562029	0.106126450194744	0.108938146633627	0.550342560557197	Dll4
ENSMUSG00000015027	694.109862845774	0.0751724954671286	0.11406300026748	0.109199152305285	0.551326587336354	Galns
ENSMUSG00000027793	34.1630254762032	-0.0269426748007262	0.0962160861662709	0.109166468269351	0.551326587336354	Ccna1
ENSMUSG00000003534	2914.0719342465	0.0817248191377674	0.1119444953378	0.109264361581213	0.551488597965678	Ddr1
ENSMUSG00000029084	19.893359105418	0.0247837642895397	0.0955690001154026	0.109342949111455	0.551718013834801	Cd38
