Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr12	8327088	8327899	Intron (ENSMUST00000020927/ENSMUSG00000020605, intron 4 of 6)	12	8313433	8343824	30392	1	ENSMUST00000020927	13656	ENSMUSG00000020605	ENSMUSG00000020605
chr11	109360021	109360856	Promoter (1-2kb)	11	109362831	109380475	17645	1	ENSMUST00000106702	-1975	ENSMUSG00000020611	ENSMUSG00000020611
chr11	109649535	109651153	Promoter (<=1kb)	11	109650575	109661753	11179	1	ENSMUST00000106676	0	ENSMUSG00000020612	ENSMUSG00000020612
chr12	25096411	25097099	Promoter (<=1kb)	12	25093801	25096092	2292	2	ENSMUST00000020974	-320	ENSMUSG00000020644	ENSMUSG00000020644
chr12	31533561	31533858	Intron (ENSMUST00000001253/ENSMUSG00000020651, intron 13 of 20)	12	31519827	31559969	40143	2	ENSMUST00000001253	26111	ENSMUSG00000020651	ENSMUSG00000020651
chr12	24537090	24537548	Intron (ENSMUST00000075954/ENSMUSG00000059669, intron 8 of 14)	12	24572287	24617387	45101	1	ENSMUST00000085553	-34739	ENSMUSG00000020656	ENSMUSG00000020656
chr12	31499494	31500605	Promoter (<=1kb)	12	31484829	31499616	14788	2	ENSMUST00000064240	0	ENSMUSG00000020659	ENSMUSG00000020659
chr12	3365189	3365727	Promoter (<=1kb)	12	3365132	3406494	41363	1	ENSMUST00000020999	58	ENSMUSG00000020668	ENSMUSG00000020668
chr12	29882450	29882840	Intron (ENSMUST00000049784/ENSMUSG00000061911, intron 18 of 24)	12	29938036	30017658	79623	1	ENSMUST00000122328	-55196	ENSMUSG00000020674	ENSMUSG00000020674
chr11	106788602	106789205	Promoter (<=1kb)	11	106785496	106789185	3690	2	ENSMUST00000129585	0	ENSMUSG00000020719	ENSMUSG00000020719
chr11	115603141	115604313	Promoter (<=1kb)	11	115584255	115604051	19797	2	ENSMUST00000019135	0	ENSMUSG00000020740	ENSMUSG00000020740
chr11	74722194	74723107	Promoter (<=1kb)	11	74689085	74723171	34087	2	ENSMUST00000155493	64	ENSMUSG00000020745	ENSMUSG00000020745
chr11	116030015	116031349	Promoter (<=1kb)	11	116030322	116061214	30893	1	ENSMUST00000021116	0	ENSMUSG00000020770	ENSMUSG00000020770
chr11	116198320	116199082	Promoter (<=1kb)	11	116171888	116198801	26914	2	ENSMUST00000072948	0	ENSMUSG00000020777	ENSMUSG00000020777
chr11	70700251	70701214	Promoter (<=1kb)	11	70700548	70707568	7021	1	ENSMUST00000152618	0	ENSMUSG00000020821	ENSMUSG00000020821
chr11	117115696	117116337	Promoter (<=1kb)	11	117115252	117128763	13512	1	ENSMUST00000146585	445	ENSMUSG00000020823	ENSMUSG00000020823
chr11	93995222	93995817	Promoter (<=1kb)	11	93996091	94043628	47538	1	ENSMUST00000132772	-274	ENSMUSG00000020859	ENSMUSG00000020859
chr11	94044242	94044815	Promoter (<=1kb)	11	94044268	94126085	81818	1	ENSMUST00000103168	0	ENSMUSG00000020859	ENSMUSG00000020859
chr11	94321325	94321638	Promoter (<=1kb)	11	94292774	94321895	29122	2	ENSMUST00000107822	257	ENSMUSG00000020863	ENSMUSG00000020863
chr11	70017852	70018284	Promoter (<=1kb)	11	70018466	70045532	27067	1	ENSMUST00000108588	-182	ENSMUSG00000020886	ENSMUSG00000020886
chr11	70018643	70019299	Promoter (<=1kb)	11	70018728	70045532	26805	1	ENSMUST00000018700	0	ENSMUSG00000020886	ENSMUSG00000020886
chr11	70028881	70029224	Promoter (<=1kb)	11	70029742	70039042	9301	1	ENSMUST00000132597	-518	ENSMUSG00000020886	ENSMUSG00000020886
chr11	69095884	69096762	Promoter (<=1kb)	11	69095217	69106458	11242	1	ENSMUST00000101004	668	ENSMUSG00000020893	ENSMUSG00000020893
chr11	68692176	68692790	Promoter (<=1kb)	11	68692316	68816624	124309	1	ENSMUST00000092984	0	ENSMUSG00000020900	ENSMUSG00000020900
chr12	64964739	64965476	Promoter (<=1kb)	12	64942440	64965536	23097	2	ENSMUST00000021331	60	ENSMUSG00000020948	ENSMUSG00000020948
chr12	49374189	49383655	Promoter (<=1kb)	12	49382693	49384364	1672	1	ENSMUST00000135006	0	ENSMUSG00000020950	ENSMUSG00000020950
chr12	91587630	91588308	Promoter (1-2kb)	12	91586625	91589639	3015	2	ENSMUST00000163693	1331	ENSMUSG00000020962	ENSMUSG00000020962
chr12	91590235	91590657	Promoter (<=1kb)	12	91558688	91590487	31800	2	ENSMUST00000063314	0	ENSMUSG00000020962	ENSMUSG00000020962
chr12	59011099	59011917	Promoter (<=1kb)	12	58958383	59012017	53635	2	ENSMUST00000021375	100	ENSMUSG00000020986	ENSMUSG00000020986
chr12	59066384	59066814	Promoter (<=1kb)	12	59066919	59074017	7099	1	ENSMUST00000021381	-105	ENSMUSG00000020994	ENSMUSG00000020994
chr12	98259061	98259307	Promoter (<=1kb)	12	98202304	98259459	57156	2	ENSMUST00000021390	152	ENSMUSG00000021003	ENSMUSG00000021003
chr12	98747513	98747760	Promoter (<=1kb)	12	98746968	98787774	40807	1	ENSMUST00000110105	546	ENSMUSG00000021012	ENSMUSG00000021012
chr12	55302825	55303428	Promoter (<=1kb)	12	55280814	55303000	22187	2	ENSMUST00000021410	0	ENSMUSG00000021022	ENSMUSG00000021022
chr12	46521256	46521843	Distal Intergenic	12	46694517	46818775	124259	2	ENSMUST00000021438	296932	ENSMUSG00000021047	ENSMUSG00000021047
chr12	46817945	46818401	Promoter (<=1kb)	12	46694517	46818775	124259	2	ENSMUST00000021438	374	ENSMUSG00000021047	ENSMUSG00000021047
chr12	76287409	76288267	Intron (ENSMUST00000021443/ENSMUSG00000021048, intron 8 of 27)	12	76255232	76319820	64589	1	ENSMUST00000021443	32178	ENSMUSG00000021048	ENSMUSG00000021048
chr12	72235291	72236411	Promoter (<=1kb)	12	72211752	72235739	23988	2	ENSMUST00000150156	0	ENSMUSG00000021087	ENSMUSG00000021087
chr12	72265555	72266172	Intron (ENSMUST00000078505/ENSMUSG00000021087, intron 3 of 8)	12	72212289	72236724	24436	2	ENSMUST00000137990	-28832	ENSMUSG00000021087	ENSMUSG00000021087
chr12	72760540	72761038	Promoter (<=1kb)	12	72761211	72794940	33730	1	ENSMUST00000021514	-173	ENSMUSG00000021096	ENSMUSG00000021096
chr12	79924872	79926364	Distal Intergenic	12	80108698	80112998	4301	2	ENSMUST00000165114	186634	ENSMUSG00000021127	ENSMUSG00000021127
chr12	80034457	80034831	Distal Intergenic	12	80108698	80112998	4301	2	ENSMUST00000165114	78167	ENSMUSG00000021127	ENSMUSG00000021127
chr12	80062052	80062439	Distal Intergenic	12	80108698	80112998	4301	2	ENSMUST00000165114	50559	ENSMUSG00000021127	ENSMUSG00000021127
chr12	80643031	80643451	Promoter (<=1kb)	12	80634357	80643832	9476	2	ENSMUST00000166931	381	ENSMUSG00000021131	ENSMUSG00000021131
chr12	80945553	80946091	Promoter (<=1kb)	12	80945570	80947528	1959	1	ENSMUST00000138434	0	ENSMUSG00000021134	ENSMUSG00000021134
chr13	8870733	8871656	Promoter (<=1kb)	13	8802995	8871044	68050	2	ENSMUST00000021572	0	ENSMUSG00000021147	ENSMUSG00000021147
chr12	100724811	100725109	Promoter (<=1kb)	12	100549778	100725028	175251	2	ENSMUST00000043599	0	ENSMUSG00000021180	ENSMUSG00000021180
chr12	100779201	100779626	Promoter (<=1kb)	12	100779136	100841383	62248	1	ENSMUST00000154603	66	ENSMUSG00000021185	ENSMUSG00000021185
chr12	100779767	100780116	Promoter (<=1kb)	12	100779136	100841383	62248	1	ENSMUST00000154603	632	ENSMUSG00000021185	ENSMUSG00000021185
chr13	3538047	3538920	Promoter (<=1kb)	13	3538075	3566261	28187	1	ENSMUST00000059515	0	ENSMUSG00000021218	ENSMUSG00000021218
chr12	85373862	85374458	Promoter (<=1kb)	12	85340614	85374717	34104	2	ENSMUST00000040766	259	ENSMUSG00000021248	ENSMUSG00000021248
chr12	85471183	85471842	Promoter (2-3kb)	12	85473890	85477273	3384	1	ENSMUST00000021674	-2048	ENSMUSG00000021250	ENSMUSG00000021250
chr12	85472370	85473202	Promoter (<=1kb)	12	85473890	85477273	3384	1	ENSMUST00000021674	-688	ENSMUSG00000021250	ENSMUSG00000021250
chr12	108793478	108794538	Promoter (<=1kb)	12	108792973	108816632	23660	1	ENSMUST00000021692	506	ENSMUSG00000021264	ENSMUSG00000021264
chr12	111167191	111168566	Promoter (<=1kb)	12	111166548	111267144	100597	1	ENSMUST00000060274	644	ENSMUSG00000021277	ENSMUSG00000021277
chr12	111537061	111537876	Promoter (<=1kb)	12	111538101	111546753	8653	1	ENSMUST00000166123	-225	ENSMUSG00000021282	ENSMUSG00000021282
chr13	24049298	24050129	Exon (ENSMUST00000125901/ENSMUSG00000021338, exon 11 of 26)	13	24036417	24059319	22903	2	ENSMUST00000147261	9190	ENSMUSG00000021338	ENSMUSG00000021338
chr13	34875304	34875793	Promoter (<=1kb)	13	34875494	34902877	27384	1	ENSMUST00000077853	0	ENSMUSG00000021413	ENSMUSG00000021413
chr13	37388181	37388568	Intron (ENSMUST00000021860/ENSMUSG00000021423, intron 3 of 4)	13	37345345	37419036	73692	1	ENSMUST00000021860	42837	ENSMUSG00000021423	ENSMUSG00000021423
chr13	51567800	51568432	Promoter (<=1kb)	13	51431041	51567084	136044	2	ENSMUST00000021898	-717	ENSMUSG00000021448	ENSMUSG00000021448
chr13	51603525	51603952	Distal Intergenic	13	51431041	51567084	136044	2	ENSMUST00000021898	-36442	ENSMUSG00000021448	ENSMUSG00000021448
chr13	51777912	51778699	Promoter (<=1kb)	13	51725390	51777111	51722	2	ENSMUST00000139858	-802	ENSMUSG00000021451	ENSMUSG00000021451
chr13	51846671	51847818	Promoter (<=1kb)	13	51846678	51848468	1791	1	ENSMUST00000021903	0	ENSMUSG00000021453	ENSMUSG00000021453
chr13	63563524	63564240	Promoter (1-2kb)	13	63511533	63565520	53988	2	ENSMUST00000021921	1280	ENSMUSG00000021466	ENSMUSG00000021466
chr13	63566180	63566989	Promoter (<=1kb)	13	63511533	63565520	53988	2	ENSMUST00000021921	-661	ENSMUSG00000021466	ENSMUSG00000021466
chr13	63814268	63815194	Promoter (<=1kb)	13	63815240	63853810	38571	1	ENSMUST00000021926	-46	ENSMUSG00000021470	ENSMUSG00000021470
chr13	55714671	55715095	Promoter (<=1kb)	13	55714650	55726221	11572	1	ENSMUST00000021959	22	ENSMUSG00000021497	ENSMUSG00000021497
chr13	66932856	66933523	Promoter (<=1kb)	13	66912118	66933088	20971	2	ENSMUST00000021991	0	ENSMUSG00000021519	ENSMUSG00000021519
chr13	81783225	81783686	Promoter (<=1kb)	13	81783292	81797143	13852	1	ENSMUST00000022009	0	ENSMUSG00000021537	ENSMUSG00000021537
chr13	58401557	58403426	Promoter (<=1kb)	13	58391142	58403343	12202	2	ENSMUST00000116403	0	ENSMUSG00000021546	ENSMUSG00000021546
chr13	59556571	59557257	Promoter (<=1kb)	13	59449880	59556922	107043	2	ENSMUST00000169745	0	ENSMUSG00000021557	ENSMUSG00000021557
chr13	59584449	59584963	Promoter (<=1kb)	13	59532043	59585211	53169	2	ENSMUST00000170520	248	ENSMUSG00000021557	ENSMUSG00000021557
chr13	60601950	60603112	Promoter (<=1kb)	13	60602211	60763185	160975	1	ENSMUST00000044083	0	ENSMUSG00000021559	ENSMUSG00000021559
chr13	74350042	74350779	Promoter (<=1kb)	13	74322254	74350280	28027	2	ENSMUST00000022062	0	ENSMUSG00000021577	ENSMUSG00000021577
chr13	69611647	69612001	Promoter (<=1kb)	13	69612016	69634334	22319	1	ENSMUST00000109699	-15	ENSMUSG00000021595	ENSMUSG00000021595
chr13	91807248	91808403	Promoter (<=1kb)	13	91796533	91807705	11173	2	ENSMUST00000022121	0	ENSMUSG00000021621	ENSMUSG00000021621
chr13	99344058	99344553	Promoter (<=1kb)	13	99319649	99344678	25030	2	ENSMUST00000022153	125	ENSMUSG00000021650	ENSMUSG00000021650
chr13	96542817	96543226	Promoter (<=1kb)	13	96542735	96640167	97433	1	ENSMUST00000109444	83	ENSMUSG00000021669	ENSMUSG00000021669
chr13	96669859	96670805	Promoter (<=1kb)	13	96666120	96670482	4363	2	ENSMUST00000171537	0	ENSMUSG00000021670	ENSMUSG00000021670
chr13	107021219	107021657	Promoter (<=1kb)	13	106979738	107021749	42012	2	ENSMUST00000125038	92	ENSMUSG00000021693	ENSMUSG00000021693
chr13	107022561	107022821	Promoter (<=1kb)	13	106961852	107022126	60275	2	ENSMUST00000159772	-436	ENSMUSG00000021693	ENSMUSG00000021693
chr13	110395112	110395945	Promoter (<=1kb)	13	110395044	110400844	5801	1	ENSMUST00000022212	69	ENSMUSG00000021701	ENSMUSG00000021701
chr13	104228273	104228867	Promoter (<=1kb)	13	104205121	104228844	23724	2	ENSMUST00000022226	0	ENSMUSG00000021713	ENSMUSG00000021713
chr13	117024529	117025292	Promoter (<=1kb)	13	116854824	117025516	170693	2	ENSMUST00000022239	224	ENSMUSG00000021725	ENSMUSG00000021725
chr14	12340852	12341235	Downstream (<1kb)	14	12341892	12345865	3974	2	ENSMUST00000022262	4630	ENSMUSG00000021743	ENSMUSG00000021743
chr14	12343528	12344080	Promoter (1-2kb)	14	12341892	12345865	3974	2	ENSMUST00000022262	1785	ENSMUSG00000021743	ENSMUSG00000021743
chr14	12345275	12348183	Promoter (<=1kb)	14	12341892	12345865	3974	2	ENSMUST00000022262	0	ENSMUSG00000021743	ENSMUSG00000021743
chr14	21750660	21751627	Promoter (<=1kb)	14	21744931	21751181	6251	2	ENSMUST00000127051	0	ENSMUSG00000021768	ENSMUSG00000021768
chr14	21848300	21848768	Promoter (<=1kb)	14	21847275	21848687	1413	2	ENSMUST00000177527	0	ENSMUSG00000021773	ENSMUSG00000021773
chr14	34548490	34549511	Intron (ENSMUST00000090040/ENSMUSG00000021798, intron 10 of 14)	14	34511619	34522801	11183	2	ENSMUST00000022325	-25690	ENSMUSG00000021797	ENSMUSG00000021797
chr14	20347689	20348060	Promoter (<=1kb)	14	20319859	20348121	28263	2	ENSMUST00000022344	61	ENSMUSG00000021810	ENSMUSG00000021810
chr14	20707071	20707527	Promoter (<=1kb)	14	20707552	20723618	16067	1	ENSMUST00000022358	-25	ENSMUSG00000021819	ENSMUSG00000021819
chr14	47298326	47298835	Promoter (<=1kb)	14	47298314	47323091	24778	1	ENSMUST00000166743	13	ENSMUSG00000021840	ENSMUSG00000021840
chr14	31660774	31661855	Intron (ENSMUST00000128014/ENSMUSG00000021900, intron 1 of 2)	14	31635648	31641286	5639	2	ENSMUST00000135751	-19489	ENSMUSG00000021884	ENSMUSG00000021884
chr14	31205935	31206617	Promoter (<=1kb)	14	31185690	31206700	21011	2	ENSMUST00000165981	83	ENSMUSG00000021910	ENSMUSG00000021910
chr14	56777356	56778172	Promoter (<=1kb)	14	56748858	56777927	29070	2	ENSMUST00000168575	0	ENSMUSG00000021938	ENSMUSG00000021938
chr14	56886915	56887531	Promoter (<=1kb)	14	56887795	56962579	74785	1	ENSMUST00000022511	-264	ENSMUSG00000021945	ENSMUSG00000021945
chr14	30548454	30549306	Promoter (<=1kb)	14	30549131	30574722	25592	1	ENSMUST00000022529	0	ENSMUSG00000021957	ENSMUSG00000021957
chr14	30549618	30550012	Promoter (<=1kb)	14	30549211	30560606	11396	1	ENSMUST00000162356	408	ENSMUSG00000021957	ENSMUSG00000021957
chr14	60377653	60378141	Promoter (<=1kb)	14	60378286	60381003	2718	1	ENSMUST00000022561	-145	ENSMUSG00000021986	ENSMUSG00000021986
chr14	60378427	60378948	Promoter (<=1kb)	14	60378286	60381003	2718	1	ENSMUST00000022561	142	ENSMUSG00000021986	ENSMUSG00000021986
chr14	76503622	76504424	Promoter (<=1kb)	14	76504214	76507763	3550	1	ENSMUST00000177207	0	ENSMUSG00000022010	ENSMUSG00000022010
chr14	76505060	76505849	Promoter (<=1kb)	14	76505098	76507002	1905	1	ENSMUST00000133224	0	ENSMUSG00000022010	ENSMUSG00000022010
chr14	78536235	78536818	Promoter (<=1kb)	14	78492246	78536808	44563	2	ENSMUST00000123853	0	ENSMUSG00000022016	ENSMUSG00000022016
chr14	87415937	87416395	Promoter (<=1kb)	14	87416639	87514766	98128	1	ENSMUST00000169504	-244	ENSMUSG00000022019	ENSMUSG00000022019
chr14	79397725	79398617	Promoter (<=1kb)	14	79397772	79423650	25879	1	ENSMUST00000022600	0	ENSMUSG00000022022	ENSMUSG00000022022
chr14	79481066	79481506	Promoter (<=1kb)	14	79459937	79481268	21332	2	ENSMUST00000022601	0	ENSMUSG00000022023	ENSMUSG00000022023
chr14	81030606	81031429	Distal Intergenic	14	80000302	80021930	21629	1	ENSMUST00000088735	1030305	ENSMUSG00000022026	ENSMUSG00000022026
chr14	66345213	66345544	Promoter (<=1kb)	14	66344381	66358102	13722	1	ENSMUST00000147477	833	ENSMUSG00000022044	ENSMUSG00000022044
chr14	66867710	66868424	Promoter (<=1kb)	14	66802864	66868688	65825	2	ENSMUST00000022629	264	ENSMUSG00000022048	ENSMUSG00000022048
chr14	69805008	69805260	Promoter (<=1kb)	14	69784990	69805530	20541	2	ENSMUST00000022665	270	ENSMUSG00000022075	ENSMUSG00000022075
chr14	73326169	73326639	Promoter (<=1kb)	14	73195502	73325822	130321	2	ENSMUST00000022701	-348	ENSMUSG00000022105	ENSMUSG00000022105
chr14	105176302	105177605	Promoter (<=1kb)	14	105114965	105176860	61896	2	ENSMUST00000163545	0	ENSMUSG00000022119	ENSMUSG00000022119
chr14	103099142	103099510	Promoter (<=1kb)	14	103080239	103099554	19316	2	ENSMUST00000022720	44	ENSMUSG00000022124	ENSMUSG00000022124
chr14	120275760	120276589	Promoter (<=1kb)	14	120275669	120431697	156029	1	ENSMUST00000167459	92	ENSMUSG00000022139	ENSMUSG00000022139
chr14	120276883	120277392	Promoter (1-2kb)	14	120275669	120431697	156029	1	ENSMUST00000167459	1215	ENSMUSG00000022139	ENSMUSG00000022139
chr15	8443892	8445366	Promoter (<=1kb)	15	8291225	8444463	153239	2	ENSMUST00000052965	0	ENSMUSG00000022141	ENSMUSG00000022141
chr15	5185398	5185808	Promoter (<=1kb)	15	5185525	5218336	32812	1	ENSMUST00000118193	0	ENSMUSG00000022151	ENSMUSG00000022151
chr14	52304529	52305424	Promoter (<=1kb)	14	52294668	52305083	10416	2	ENSMUST00000153539	0	ENSMUSG00000022160	ENSMUSG00000022160
chr15	4025911	4026389	Promoter (<=1kb)	15	4026383	4155344	128962	1	ENSMUST00000110690	0	ENSMUSG00000022186	ENSMUSG00000022186
chr15	4026765	4027135	Promoter (<=1kb)	15	4026684	4153963	127280	1	ENSMUST00000138927	82	ENSMUSG00000022186	ENSMUSG00000022186
chr14	54894215	54895246	Promoter (<=1kb)	14	54894573	54897557	2985	1	ENSMUST00000141446	0	ENSMUSG00000022194	ENSMUSG00000022194
chr14	55109251	55109721	Promoter (<=1kb)	14	55109642	55110558	917	2	ENSMUST00000132992	837	ENSMUSG00000022208	ENSMUSG00000022208
chr14	55116153	55117303	Promoter (<=1kb)	14	55106830	55116935	10106	2	ENSMUST00000022819	0	ENSMUSG00000022208	ENSMUSG00000022208
chr15	30172946	30173955	Promoter (<=1kb)	15	30172593	31029311	856719	1	ENSMUST00000081728	354	ENSMUSG00000022240	ENSMUSG00000022240
chr15	34081786	34082541	Promoter (<=1kb)	15	34082694	34103345	20652	1	ENSMUST00000172082	-153	ENSMUSG00000022255	ENSMUSG00000022255
chr15	27937215	27939146	Intron (ENSMUST00000090247/ENSMUSG00000022263, intron 1 of 56)	15	27730652	28025848	295197	2	ENSMUST00000090247	86702	ENSMUSG00000022263	ENSMUSG00000022263
chr15	28024898	28025946	Promoter (<=1kb)	15	27730652	28025848	295197	2	ENSMUST00000090247	0	ENSMUSG00000022263	ENSMUSG00000022263
chr15	27466558	27467590	Promoter (<=1kb)	15	27466677	27594909	128233	1	ENSMUST00000022875	0	ENSMUSG00000022265	ENSMUSG00000022265
chr15	25773863	25774107	Promoter (<=1kb)	15	25773987	25781057	7071	1	ENSMUST00000125667	0	ENSMUSG00000022272	ENSMUSG00000022272
chr15	36794391	36795049	Promoter (<=1kb)	15	36770770	36794538	23769	2	ENSMUST00000022894	0	ENSMUSG00000022285	ENSMUSG00000022285
chr15	39943417	39943725	Promoter (<=1kb)	15	39904266	39943706	39441	2	ENSMUST00000146714	0	ENSMUSG00000022305	ENSMUSG00000022305
chr15	40653863	40654405	Promoter (<=1kb)	15	40655042	41104592	449551	1	ENSMUST00000053467	-637	ENSMUSG00000022306	ENSMUSG00000022306
chr15	42675099	42675579	Promoter (1-2kb)	15	42424727	42676977	252251	2	ENSMUST00000022921	1398	ENSMUSG00000022309	ENSMUSG00000022309
chr15	42676173	42676866	Promoter (<=1kb)	15	42424727	42676977	252251	2	ENSMUST00000022921	111	ENSMUSG00000022309	ENSMUSG00000022309
chr15	48790123	48790519	Promoter (1-2kb)	15	47580637	48791933	1211297	2	ENSMUST00000160658	1414	ENSMUSG00000022311	ENSMUSG00000022311
chr15	48791068	48792296	Promoter (<=1kb)	15	47580637	48791933	1211297	2	ENSMUST00000160658	0	ENSMUSG00000022311	ENSMUSG00000022311
chr15	18818673	18819980	Promoter (<=1kb)	15	18818947	19014236	195290	1	ENSMUST00000166873	0	ENSMUSG00000022321	ENSMUSG00000022321
chr15	34490702	34490998	Promoter (<=1kb)	15	34484024	34489800	5777	2	ENSMUST00000125286	-903	ENSMUSG00000022323	ENSMUSG00000022323
chr15	68258051	68258489	Promoter (<=1kb)	15	68084321	68258787	174467	2	ENSMUST00000162173	298	ENSMUSG00000022335	ENSMUSG00000022335
chr15	59079278	59081368	Promoter (<=1kb)	15	58941244	59082026	140783	2	ENSMUST00000080371	658	ENSMUSG00000022353	ENSMUSG00000022353
chr15	58974799	58975856	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	40990	ENSMUSG00000022354	ENSMUSG00000022354
chr15	58976908	58977764	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	43099	ENSMUSG00000022354	ENSMUSG00000022354
chr15	58993225	58994199	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	59416	ENSMUSG00000022354	ENSMUSG00000022354
chr15	55557059	55557537	Promoter (<=1kb)	15	55557408	55626423	69016	1	ENSMUST00000022998	0	ENSMUSG00000022369	ENSMUSG00000022369
chr15	81810608	81810867	Promoter (<=1kb)	15	81811046	81821256	10211	1	ENSMUST00000168200	-179	ENSMUSG00000022389	ENSMUSG00000022389
chr15	81811969	81812449	Promoter (<=1kb)	15	81812159	81815209	3051	1	ENSMUST00000172208	0	ENSMUSG00000022389	ENSMUSG00000022389
chr15	81663957	81664389	Promoter (<=1kb)	15	81664001	81682065	18065	1	ENSMUST00000174274	0	ENSMUSG00000022394	ENSMUSG00000022394
chr15	81466020	81466940	Promoter (<=1kb)	15	81466316	81476369	10054	1	ENSMUST00000023036	0	ENSMUSG00000022400	ENSMUSG00000022400
chr15	81399829	81400068	Promoter (<=1kb)	15	81363669	81400043	36375	2	ENSMUST00000172107	0	ENSMUSG00000022403	ENSMUSG00000022403
chr15	79773726	79774187	Promoter (<=1kb)	15	79761453	79774383	12931	2	ENSMUST00000069877	196	ENSMUSG00000022420	ENSMUSG00000022420
chr15	77815342	77817458	Promoter (2-3kb)	15	77794652	77813231	18580	2	ENSMUST00000124844	-2112	ENSMUSG00000022443	ENSMUSG00000022443
chr15	77817795	77818251	Intron (ENSMUST00000016771/ENSMUSG00000022443, intron 1 of 40)	15	77794652	77813231	18580	2	ENSMUST00000124844	-4565	ENSMUSG00000022443	ENSMUSG00000022443
chr15	82275534	82276359	Promoter (<=1kb)	15	82275247	82292057	16811	1	ENSMUST00000116423	288	ENSMUSG00000022456	ENSMUSG00000022456
chr15	81872014	81872355	Promoter (<=1kb)	15	81872309	81915133	42825	1	ENSMUST00000023116	0	ENSMUSG00000022477	ENSMUSG00000022477
chr16	8829218	8829669	Promoter (<=1kb)	16	8830100	8858916	28817	1	ENSMUST00000023150	-431	ENSMUSG00000022507	ENSMUSG00000022507
chr16	8830169	8830658	Promoter (<=1kb)	16	8830100	8858916	28817	1	ENSMUST00000023150	70	ENSMUSG00000022507	ENSMUSG00000022507
chr16	23988410	23989171	Promoter (<=1kb)	16	23965052	23988852	23801	2	ENSMUST00000023151	0	ENSMUSG00000022508	ENSMUSG00000022508
chr16	4939208	4939842	Promoter (<=1kb)	16	4939111	4941020	1910	1	ENSMUST00000050881	98	ENSMUSG00000022516	ENSMUSG00000022516
chr16	4885732	4886041	Promoter (<=1kb)	16	4886100	4938296	52197	1	ENSMUST00000023159	-59	ENSMUSG00000022517	ENSMUSG00000022517
chr16	5049169	5049822	Promoter (<=1kb)	16	5013906	5049910	36005	2	ENSMUST00000023189	88	ENSMUSG00000022536	ENSMUSG00000022536
chr15	75566494	75566877	Promoter (<=1kb)	15	75551268	75566648	15381	2	ENSMUST00000126129	0	ENSMUSG00000022577	ENSMUSG00000022577
chr16	55966581	55967196	Promoter (<=1kb)	16	55966547	55969774	3228	1	ENSMUST00000126419	35	ENSMUSG00000022601	ENSMUSG00000022601
chr15	89429778	89430349	Promoter (<=1kb)	15	89426360	89429860	3501	2	ENSMUST00000170334	0	ENSMUSG00000022617	ENSMUSG00000022617
chr15	91049171	91049903	Promoter (<=1kb)	15	90933276	91049948	116673	2	ENSMUST00000067205	45	ENSMUSG00000022629	ENSMUSG00000022629
chr16	45408108	45408981	Promoter (<=1kb)	16	45382183	45408875	26693	2	ENSMUST00000023341	0	ENSMUSG00000022661	ENSMUSG00000022661
chr16	45097814	45098146	Intron (ENSMUST00000099498/ENSMUSG00000022665, intron 3 of 8)	16	45094053	45127924	33872	1	ENSMUST00000061050	3762	ENSMUSG00000022665	ENSMUSG00000022665
chr16	44745657	44746274	Promoter (<=1kb)	16	44739265	44746283	7019	2	ENSMUST00000161436	9	ENSMUSG00000022668	ENSMUSG00000022668
chr16	15862360	15863250	Promoter (<=1kb)	16	15848443	15862722	14280	2	ENSMUST00000137864	0	ENSMUSG00000022671	ENSMUSG00000022671
chr16	13780395	13781396	Promoter (<=1kb)	16	13780699	13814840	34142	1	ENSMUST00000023363	0	ENSMUSG00000022682	ENSMUSG00000022682
chr16	42909440	42910835	Promoter (1-2kb)	16	42907652	43642602	734951	1	ENSMUST00000114694	1789	ENSMUSG00000022708	ENSMUSG00000022708
chr16	42923191	42923894	Intron (ENSMUST00000126354/ENSMUSG00000022708, intron 2 of 7)	16	42907652	43642602	734951	1	ENSMUST00000114694	15540	ENSMUSG00000022708	ENSMUSG00000022708
chr16	43464177	43465418	Intron (ENSMUST00000132881/ENSMUSG00000022708, intron 4 of 4)	16	43503614	43577193	73580	1	ENSMUST00000126100	-38196	ENSMUSG00000022708	ENSMUSG00000022708
chr16	43465720	43466761	Intron (ENSMUST00000132881/ENSMUSG00000022708, intron 4 of 4)	16	43503614	43577193	73580	1	ENSMUST00000126100	-36853	ENSMUSG00000022708	ENSMUSG00000022708
chr16	43489583	43490632	Intron (ENSMUST00000132881/ENSMUSG00000022708, intron 4 of 4)	16	43503614	43577193	73580	1	ENSMUST00000126100	-12982	ENSMUSG00000022708	ENSMUSG00000022708
chr16	43501575	43508514	Promoter (<=1kb)	16	43503614	43577193	73580	1	ENSMUST00000126100	0	ENSMUSG00000022708	ENSMUSG00000022708
chr16	43508705	43511563	Promoter (<=1kb)	16	43510308	43619137	108830	1	ENSMUST00000114695	0	ENSMUSG00000022708	ENSMUSG00000022708
