Chrom	Start	End	region_74811	X0.0	X.	X77852212.1	X77852413.1	X0	X1	X201	X77852205	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr15	51517562	51517763	region_64321	0	+	51517562	51517763	0	1	201	51517557	cluster_2	Distal Intergenic	15	51786558	51865481	78924	2	ENSMUST00000022925	347718	ENSMUSG00000022312	ENSMUSG00000022312
chr15	51598354	51598555	region_64329	0	+	51598354	51598555	0	1	201	51598349	cluster_2	Distal Intergenic	15	51786558	51865481	78924	2	ENSMUST00000022925	266926	ENSMUSG00000022312	ENSMUSG00000022312
chr15	51991022	51991223	region_64353	0	+	51991022	51991223	0	1	201	51991017	cluster_2	Promoter (<=1kb)	15	51962605	51991760	29156	2	ENSMUST00000022927	537	ENSMUSG00000022314	ENSMUSG00000022314
chr15	52382269	52382470	region_64387	0	+	52382269	52382470	0	1	201	52382264	cluster_2	Distal Intergenic	15	52295553	52335798	40246	1	ENSMUST00000037240	86717	ENSMUSG00000022315	ENSMUSG00000022315
chr15	18819844	18820045	region_62030	0	+	18819844	18820045	0	1	201	18819843	cluster_2	Promoter (<=1kb)	15	18820329	19014236	193908	1	ENSMUST00000040562	-284	ENSMUSG00000022321	ENSMUSG00000022321
chr15	19359825	19360026	region_62080	0	+	19359825	19360026	0	1	201	19359824	cluster_2	Distal Intergenic	15	19006980	19014236	7257	1	ENSMUST00000176409	352846	ENSMUSG00000022321	ENSMUSG00000022321
chr15	18820341	18820542	region_62031	0	+	18820341	18820542	0	1	201	18820340	cluster_2	Promoter (<=1kb)	15	18820329	19014236	193908	1	ENSMUST00000040562	13	ENSMUSG00000022321	ENSMUSG00000022321
chr15	19154139	19154340	region_62059	0	+	19154139	19154340	0	1	201	19154138	cluster_2	Distal Intergenic	15	19006980	19014236	7257	1	ENSMUST00000176409	147160	ENSMUSG00000022321	ENSMUSG00000022321
chr15	19235515	19235716	region_62070	0	+	19235515	19235716	0	1	201	19235514	cluster_2	Distal Intergenic	15	19006980	19014236	7257	1	ENSMUST00000176409	228536	ENSMUSG00000022321	ENSMUSG00000022321
chr15	19203844	19204045	region_62068	0	+	19203844	19204045	0	1	201	19203843	cluster_2	Distal Intergenic	15	19006980	19014236	7257	1	ENSMUST00000176409	196865	ENSMUSG00000022321	ENSMUSG00000022321
chr15	35154452	35154653	region_63146	0	+	35154452	35154653	0	1	201	35154449	cluster_2	Promoter (1-2kb)	15	35072479	35155669	83191	2	ENSMUST00000138841	1016	ENSMUSG00000022329	ENSMUSG00000022329
chr15	35333146	35333347	region_63161	0	+	35333146	35333347	0	1	201	35333143	cluster_2	Distal Intergenic	15	35296098	35303304	7207	1	ENSMUST00000022952	37049	ENSMUSG00000022330	ENSMUSG00000022330
chr15	69084404	69084605	region_65761	0	+	69084404	69084605	0	1	201	69084398	cluster_2	Intron (ENSMUST00000022954/ENSMUSG00000022332, intron 7 of 8)	15	68928420	69093512	165093	1	ENSMUST00000022954	155985	ENSMUSG00000022332	ENSMUSG00000022332
chr15	69064520	69064721	region_65756	0	+	69064520	69064721	0	1	201	69064514	cluster_2	Intron (ENSMUST00000022954/ENSMUSG00000022332, intron 7 of 8)	15	68928420	69093512	165093	1	ENSMUST00000022954	136101	ENSMUSG00000022332	ENSMUSG00000022332
chr15	68947880	68948081	region_65739	0	+	68947880	68948081	0	1	201	68947874	cluster_2	Intron (ENSMUST00000022954/ENSMUSG00000022332, intron 1 of 8)	15	68928420	69093512	165093	1	ENSMUST00000022954	19461	ENSMUSG00000022332	ENSMUSG00000022332
chr15	69107967	69108168	region_65765	0	+	69107967	69108168	0	1	201	69107961	cluster_2	Distal Intergenic	15	68928420	69093512	165093	1	ENSMUST00000022954	179548	ENSMUSG00000022332	ENSMUSG00000022332
chr15	68927260	68927461	region_65730	0	+	68927260	68927461	0	1	201	68927254	cluster_2	Promoter (<=1kb)	15	68928420	69093512	165093	1	ENSMUST00000022954	-959	ENSMUSG00000022332	ENSMUSG00000022332
chr15	69064011	69064212	region_65755	0	+	69064011	69064212	0	1	201	69064005	cluster_2	Intron (ENSMUST00000022954/ENSMUSG00000022332, intron 7 of 8)	15	68928420	69093512	165093	1	ENSMUST00000022954	135592	ENSMUSG00000022332	ENSMUSG00000022332
chr15	69092310	69092511	region_65763	0	+	69092310	69092511	0	1	201	69092304	cluster_2	Intron (ENSMUST00000022954/ENSMUSG00000022332, intron 8 of 8)	15	68928420	69093512	165093	1	ENSMUST00000022954	163891	ENSMUSG00000022332	ENSMUSG00000022332
chr15	68109976	68110177	region_65652	0	+	68109976	68110177	0	1	201	68109970	cluster_2	Intron (ENSMUST00000162054/ENSMUSG00000022335, intron 13 of 15)	15	68084321	68258787	174467	2	ENSMUST00000162173	148610	ENSMUSG00000022335	ENSMUSG00000022335
chr15	68189132	68189333	region_65658	0	+	68189132	68189333	0	1	201	68189126	cluster_2	Intron (ENSMUST00000162054/ENSMUSG00000022335, intron 3 of 15)	15	68084321	68258787	174467	2	ENSMUST00000162173	69454	ENSMUSG00000022335	ENSMUSG00000022335
chr15	67877000	67877201	region_65633	0	+	67877000	67877201	0	1	201	67876994	cluster_2	Distal Intergenic	15	68084321	68258787	174467	2	ENSMUST00000162173	381586	ENSMUSG00000022335	ENSMUSG00000022335
chr15	67788309	67788510	region_65625	0	+	67788309	67788510	0	1	201	67788303	cluster_2	Distal Intergenic	15	68084321	68258787	174467	2	ENSMUST00000162173	470277	ENSMUSG00000022335	ENSMUSG00000022335
chr15	67950256	67950457	region_65643	0	+	67950256	67950457	0	1	201	67950250	cluster_2	Distal Intergenic	15	68084321	68258787	174467	2	ENSMUST00000162173	308330	ENSMUSG00000022335	ENSMUSG00000022335
chr15	44427774	44427975	region_63992	0	+	44427774	44427975	0	1	201	44427770	cluster_2	Promoter (<=1kb)	15	44428111	44437685	9575	1	ENSMUST00000060652	-136	ENSMUSG00000022338	ENSMUSG00000022338
chr15	44618862	44619063	region_63999	0	+	44618862	44619063	0	1	201	44618858	cluster_2	Promoter (<=1kb)	15	44619641	44641024	21384	1	ENSMUST00000022964	-578	ENSMUSG00000022339	ENSMUSG00000022339
chr15	44670205	44670406	region_64003	0	+	44670205	44670406	0	1	201	44670201	cluster_2	Downstream (1-2kb)	15	44619641	44641024	21384	1	ENSMUST00000022964	50565	ENSMUSG00000022339	ENSMUSG00000022339
chr15	44823147	44823348	region_64034	0	+	44823147	44823348	0	1	201	44823143	cluster_2	Distal Intergenic	15	44671859	44788063	116205	2	ENSMUST00000110269	-35085	ENSMUSG00000022340	ENSMUSG00000022340
chr15	44748208	44748409	region_64016	0	+	44748208	44748409	0	1	201	44748204	cluster_2	Exon (ENSMUST00000110267/ENSMUSG00000022340, exon 7 of 8)	15	44671859	44752458	80600	2	ENSMUST00000110267	4049	ENSMUSG00000022340	ENSMUSG00000022340
chr15	44716619	44716820	region_64011	0	+	44716619	44716820	0	1	201	44716615	cluster_2	Intron (ENSMUST00000110267/ENSMUSG00000022340, intron 4 of 7)	15	44671859	44752458	80600	2	ENSMUST00000110267	35638	ENSMUSG00000022340	ENSMUSG00000022340
chr15	44751261	44751462	region_64019	0	+	44751261	44751462	0	1	201	44751257	cluster_2	Promoter (<=1kb)	15	44671859	44752458	80600	2	ENSMUST00000110267	996	ENSMUSG00000022340	ENSMUSG00000022340
chr15	45114224	45114425	region_64060	0	+	45114224	45114425	0	1	201	45114220	cluster_2	Promoter (<=1kb)	15	45106284	45114934	8651	2	ENSMUST00000022967	509	ENSMUSG00000022342	ENSMUSG00000022342
chr15	45156686	45156887	region_64064	0	+	45156686	45156887	0	1	201	45156682	cluster_2	Distal Intergenic	15	45106284	45114934	8651	2	ENSMUST00000022967	-41753	ENSMUSG00000022342	ENSMUSG00000022342
chr15	61710416	61710617	region_65118	0	+	61710416	61710617	0	1	201	61710410	cluster_2	Distal Intergenic	15	61985391	61990350	4960	1	ENSMUST00000022971	-274774	ENSMUSG00000022346	ENSMUSG00000022346
chr15	61766765	61766966	region_65125	0	+	61766765	61766966	0	1	201	61766759	cluster_2	Distal Intergenic	15	61985391	61990350	4960	1	ENSMUST00000022971	-218425	ENSMUSG00000022346	ENSMUSG00000022346
chr15	61984258	61984459	region_65145	0	+	61984258	61984459	0	1	201	61984252	cluster_2	Promoter (<=1kb)	15	61985391	61990350	4960	1	ENSMUST00000022971	-932	ENSMUSG00000022346	ENSMUSG00000022346
chr15	61985036	61985237	region_65146	0	+	61985036	61985237	0	1	201	61985030	cluster_2	Promoter (<=1kb)	15	61985391	61990350	4960	1	ENSMUST00000022971	-154	ENSMUSG00000022346	ENSMUSG00000022346
chr15	60897623	60897824	region_65058	0	+	60897623	60897824	0	1	201	60897617	cluster_2	Distal Intergenic	15	60917589	60921270	3682	2	ENSMUST00000096418	23446	ENSMUSG00000022347	ENSMUSG00000022347
chr15	59314576	59314777	region_64944	0	+	59314576	59314777	0	1	201	59314571	cluster_2	Promoter (<=1kb)	15	59315077	59328958	13882	1	ENSMUST00000162142	-300	ENSMUSG00000022351	ENSMUSG00000022351
chr15	59026328	59026529	region_64910	0	+	59026328	59026529	0	1	201	59026323	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58941244	59082026	140783	2	ENSMUST00000080371	55497	ENSMUSG00000022353	ENSMUSG00000022353
chr15	59080067	59080268	region_64927	0	+	59080067	59080268	0	1	201	59080062	cluster_2	Promoter (1-2kb)	15	58941244	59082026	140783	2	ENSMUST00000080371	1758	ENSMUSG00000022353	ENSMUSG00000022353
chr15	59026638	59026839	region_64911	0	+	59026638	59026839	0	1	201	59026633	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58941244	59082026	140783	2	ENSMUST00000080371	55187	ENSMUSG00000022353	ENSMUSG00000022353
chr15	59030228	59030429	region_64913	0	+	59030228	59030429	0	1	201	59030223	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58941244	59082026	140783	2	ENSMUST00000080371	51597	ENSMUSG00000022353	ENSMUSG00000022353
chr15	59036354	59036555	region_64918	0	+	59036354	59036555	0	1	201	59036349	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58941244	59082026	140783	2	ENSMUST00000080371	45471	ENSMUSG00000022353	ENSMUSG00000022353
chr15	59040486	59040687	region_64919	0	+	59040486	59040687	0	1	201	59040481	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58941244	59082026	140783	2	ENSMUST00000080371	41339	ENSMUSG00000022353	ENSMUSG00000022353
chr15	58987994	58988195	region_64895	0	+	58987994	58988195	0	1	201	58987989	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	54185	ENSMUSG00000022354	ENSMUSG00000022354
chr15	58990395	58990596	region_64897	0	+	58990395	58990596	0	1	201	58990390	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	56586	ENSMUSG00000022354	ENSMUSG00000022354
chr15	58976665	58976866	region_64891	0	+	58976665	58976866	0	1	201	58976660	cluster_2	Intron (ENSMUST00000080371/ENSMUSG00000022353, intron 3 of 14)	15	58933810	58939489	5680	1	ENSMUST00000022980	42856	ENSMUSG00000022354	ENSMUSG00000022354
chr15	58219872	58220073	region_64827	0	+	58219872	58220073	0	1	201	58219867	cluster_2	Intron (ENSMUST00000147638/ENSMUSG00000086801, intron 1 of 1)	15	58175879	58214892	39014	2	ENSMUST00000022986	-4981	ENSMUSG00000022358	ENSMUSG00000022358
chr15	58075248	58075449	region_64802	0	+	58075248	58075449	0	1	201	58075243	cluster_2	Promoter (<=1kb)	15	58048504	58076183	27680	2	ENSMUST00000177504	734	ENSMUSG00000022361	ENSMUSG00000022361
chr15	58078094	58078295	region_64806	0	+	58078094	58078295	0	1	201	58078089	cluster_2	Promoter (1-2kb)	15	58068660	58076541	7882	2	ENSMUST00000176713	-1554	ENSMUSG00000022361	ENSMUSG00000022361
chr15	58076231	58076432	region_64804	0	+	58076231	58076432	0	1	201	58076226	cluster_2	Promoter (<=1kb)	15	58047017	58076245	29229	2	ENSMUST00000175805	0	ENSMUSG00000022361	ENSMUSG00000022361
chr15	58034102	58034303	region_64798	0	+	58034102	58034303	0	1	201	58034097	cluster_2	Promoter (<=1kb)	15	58022276	58034294	12019	2	ENSMUST00000100655	0	ENSMUSG00000022362	ENSMUSG00000022362
chr15	57935025	57935226	region_64788	0	+	57935025	57935226	0	1	201	57935020	cluster_2	Intron (ENSMUST00000022992/ENSMUSG00000022364, intron 5 of 20)	15	57916013	57955217	39205	1	ENSMUST00000162157	19013	ENSMUSG00000022364	ENSMUSG00000022364
chr15	57907965	57908166	region_64778	0	+	57907965	57908166	0	1	201	57907960	cluster_2	Distal Intergenic	15	57912199	57970061	57863	1	ENSMUST00000022992	-4033	ENSMUSG00000022364	ENSMUSG00000022364
chr15	57902908	57903109	region_64774	0	+	57902908	57903109	0	1	201	57902903	cluster_2	Distal Intergenic	15	57912199	57970061	57863	1	ENSMUST00000022992	-9090	ENSMUSG00000022364	ENSMUSG00000022364
chr15	57828613	57828814	region_64760	0	+	57828613	57828814	0	1	201	57828608	cluster_2	Intron (ENSMUST00000096430/ENSMUSG00000071757, intron 3 of 3)	15	57869502	57892418	22917	2	ENSMUST00000022993	63604	ENSMUSG00000022365	ENSMUSG00000022365
chr15	57892593	57892794	region_64772	0	+	57892593	57892794	0	1	201	57892588	cluster_2	Promoter (<=1kb)	15	57869502	57892418	22917	2	ENSMUST00000022993	-176	ENSMUSG00000022365	ENSMUSG00000022365
chr15	57891723	57891924	region_64771	0	+	57891723	57891924	0	1	201	57891718	cluster_2	Promoter (<=1kb)	15	57869502	57892418	22917	2	ENSMUST00000022993	494	ENSMUSG00000022365	ENSMUSG00000022365
chr15	57464197	57464398	region_64698	0	+	57464197	57464398	0	1	201	57464192	cluster_2	Intron (ENSMUST00000110196/ENSMUSG00000022366, intron 2 of 11)	15	57243771	57477625	233855	2	ENSMUST00000110196	13227	ENSMUSG00000022366	ENSMUSG00000022366
chr15	56727002	56727203	region_64662	0	+	56727002	56727203	0	1	201	56726997	cluster_2	Intron (ENSMUST00000166290/ENSMUSG00000086541, intron 2 of 2)	15	56665627	56694539	28913	2	ENSMUST00000050544	-32464	ENSMUSG00000022367	ENSMUSG00000022367
chr15	55556902	55557103	region_64604	0	+	55556902	55557103	0	1	201	55556897	cluster_2	Promoter (<=1kb)	15	55549454	55557275	7822	2	ENSMUST00000170135	172	ENSMUSG00000022370	ENSMUSG00000022370
chr15	55347382	55347583	region_64586	0	+	55347382	55347583	0	1	201	55347377	cluster_2	Intron (ENSMUST00000110221/ENSMUSG00000022371, intron 5 of 47)	15	55307751	55520801	213051	1	ENSMUST00000110217	39632	ENSMUSG00000022371	ENSMUSG00000022371
chr15	55385731	55385932	region_64589	0	+	55385731	55385932	0	1	201	55385726	cluster_2	Intron (ENSMUST00000110221/ENSMUSG00000022371, intron 12 of 47)	15	55448826	55519689	70864	1	ENSMUST00000125416	-62894	ENSMUSG00000022371	ENSMUSG00000022371
chr15	66824620	66824821	region_65542	0	+	66824620	66824821	0	1	201	66824614	cluster_2	Intron (ENSMUST00000065916/ENSMUSG00000053469, intron 41 of 47)	15	66780819	66831646	50828	2	ENSMUST00000164163	6825	ENSMUSG00000022372	ENSMUSG00000022372
chr15	66500564	66500765	region_65504	0	+	66500564	66500765	0	1	201	66500558	cluster_2	Promoter (<=1kb)	15	66379858	66500910	121053	2	ENSMUST00000023006	145	ENSMUSG00000022375	ENSMUSG00000022375
chr15	64921018	64921219	region_65400	0	+	64921018	64921219	0	1	201	64921012	cluster_2	Promoter (1-2kb)	15	64699042	64922296	223255	2	ENSMUST00000023007	1077	ENSMUSG00000022376	ENSMUSG00000022376
chr15	64921639	64921840	region_65401	0	+	64921639	64921840	0	1	201	64921633	cluster_2	Promoter (<=1kb)	15	64699042	64922296	223255	2	ENSMUST00000023007	456	ENSMUSG00000022376	ENSMUSG00000022376
chr15	64311980	64312181	region_65350	0	+	64311980	64312181	0	1	201	64311974	cluster_2	Promoter (<=1kb)	15	64191537	64311689	120153	2	ENSMUST00000176516	-292	ENSMUSG00000022377	ENSMUSG00000022377
chr15	64056324	64056525	region_65322	0	+	64056324	64056525	0	1	201	64056318	cluster_2	Intron (ENSMUST00000063838/ENSMUSG00000022378, intron 1 of 11)	15	63929097	64060448	131352	2	ENSMUST00000063838	3923	ENSMUSG00000022378	ENSMUSG00000022378
chr15	63997307	63997508	region_65311	0	+	63997307	63997508	0	1	201	63997301	cluster_2	Promoter (<=1kb)	15	63930944	63997969	67026	2	ENSMUST00000164532	461	ENSMUSG00000022378	ENSMUSG00000022378
chr15	85625734	85625935	region_67400	0	+	85625734	85625935	0	1	201	85625726	cluster_2	Distal Intergenic	15	85535439	85581821	46383	2	ENSMUST00000023015	-43914	ENSMUSG00000022382	ENSMUSG00000022382
chr15	85613031	85613232	region_67398	0	+	85613031	85613232	0	1	201	85613023	cluster_2	Distal Intergenic	15	85535439	85581821	46383	2	ENSMUST00000023015	-31211	ENSMUSG00000022382	ENSMUSG00000022382
chr15	85776770	85776971	region_67443	0	+	85776770	85776971	0	1	201	85776762	cluster_2	Intron (ENSMUST00000134880/ENSMUSG00000022383, intron 2 of 2)	15	85772214	85777767	5554	1	ENSMUST00000136453	4557	ENSMUSG00000022383	ENSMUSG00000022383
chr15	85892709	85892910	region_67453	0	+	85892709	85892910	0	1	201	85892701	cluster_2	Promoter (<=1kb)	15	85892577	85894476	1900	1	ENSMUST00000161784	133	ENSMUSG00000022386	ENSMUSG00000022386
chr15	85878990	85879191	region_67451	0	+	85878990	85879191	0	1	201	85878982	cluster_2	Promoter (<=1kb)	15	85879312	85892598	13287	1	ENSMUST00000162491	-121	ENSMUSG00000022386	ENSMUSG00000022386
chr15	88667771	88667972	region_67703	0	+	88667771	88667972	0	1	201	88667763	cluster_2	Distal Intergenic	15	88696046	88700864	4819	2	ENSMUST00000150004	32892	ENSMUSG00000022387	ENSMUSG00000022387
chr15	81811826	81812027	region_66951	0	+	81811826	81812027	0	1	201	81811818	cluster_2	Promoter (<=1kb)	15	81812159	81815209	3051	1	ENSMUST00000172208	-132	ENSMUSG00000022389	ENSMUSG00000022389
chr15	81802509	81802710	region_66948	0	+	81802509	81802710	0	1	201	81802501	cluster_2	Promoter (<=1kb)	15	81802707	81806049	3343	1	ENSMUST00000166302	0	ENSMUSG00000022389	ENSMUSG00000022389
chr15	81745065	81745266	region_66945	0	+	81745065	81745266	0	1	201	81745057	cluster_2	Promoter (<=1kb)	15	81744848	81796269	51422	1	ENSMUST00000109554	218	ENSMUSG00000022390	ENSMUSG00000022390
chr15	81741008	81741209	region_66941	0	+	81741008	81741209	0	1	201	81741000	cluster_2	Distal Intergenic	15	81744848	81796269	51422	1	ENSMUST00000109554	-3639	ENSMUSG00000022390	ENSMUSG00000022390
chr15	81718311	81718512	region_66939	0	+	81718311	81718512	0	1	201	81718303	cluster_2	Intron (ENSMUST00000052374/ENSMUSG00000022391, intron 5 of 15)	15	81704618	81729866	25249	2	ENSMUST00000171115	11354	ENSMUSG00000022391	ENSMUSG00000022391
chr15	80659099	80659300	region_66824	0	+	80659099	80659300	0	1	201	80659091	cluster_2	Distal Intergenic	15	80671847	80700420	28574	1	ENSMUST00000023044	-12547	ENSMUSG00000022408	ENSMUSG00000022408
chr15	80133058	80133259	region_66777	0	+	80133058	80133259	0	1	201	80133050	cluster_2	Promoter (<=1kb)	15	80133154	80161701	28548	1	ENSMUST00000023050	0	ENSMUSG00000022414	ENSMUSG00000022414
chr15	55112677	55112878	region_64563	0	+	55112677	55112878	0	1	201	55112672	cluster_2	Promoter (<=1kb)	15	55112424	55220340	107917	1	ENSMUST00000100660	254	ENSMUSG00000022419	ENSMUSG00000022419
chr15	79766660	79766861	region_66727	0	+	79766660	79766861	0	1	201	79766653	cluster_2	Intron (ENSMUST00000069877/ENSMUSG00000022420, intron 1 of 4)	15	79761453	79774383	12931	2	ENSMUST00000069877	7522	ENSMUSG00000022420	ENSMUSG00000022420
chr15	79765075	79765276	region_66725	0	+	79765075	79765276	0	1	201	79765068	cluster_2	Intron (ENSMUST00000069877/ENSMUSG00000022420, intron 1 of 4)	15	79761453	79774383	12931	2	ENSMUST00000069877	9107	ENSMUSG00000022420	ENSMUSG00000022420
chr15	79765948	79766149	region_66726	0	+	79765948	79766149	0	1	201	79765941	cluster_2	Intron (ENSMUST00000069877/ENSMUSG00000022420, intron 1 of 4)	15	79761453	79774383	12931	2	ENSMUST00000069877	8234	ENSMUSG00000022420	ENSMUSG00000022420
chr15	79763442	79763643	region_66724	0	+	79763442	79763643	0	1	201	79763435	cluster_2	Exon (ENSMUST00000069877/ENSMUSG00000022420, exon 3 of 5)	15	79761453	79774383	12931	2	ENSMUST00000069877	10740	ENSMUSG00000022420	ENSMUSG00000022420
chr15	54979687	54979888	region_64550	0	+	54979687	54979888	0	1	201	54979682	cluster_2	Distal Intergenic	15	54838898	54920146	81249	2	ENSMUST00000171545	-59542	ENSMUSG00000022425	ENSMUSG00000022425
chr15	54952170	54952371	region_64549	0	+	54952170	54952371	0	1	201	54952165	cluster_2	Distal Intergenic	15	54838898	54920146	81249	2	ENSMUST00000171545	-32025	ENSMUSG00000022425	ENSMUSG00000022425
chr15	79600353	79600554	region_66710	0	+	79600353	79600554	0	1	201	79600346	cluster_2	Intron (ENSMUST00000023065/ENSMUSG00000022429, intron 3 of 13)	15	79561500	79605084	43585	2	ENSMUST00000023065	4530	ENSMUSG00000022429	ENSMUSG00000022429
chr15	85036604	85036805	region_67327	0	+	85036604	85036805	0	1	201	85036596	cluster_2	Promoter (<=1kb)	15	85037062	85062828	25767	1	ENSMUST00000023069	-257	ENSMUSG00000022434	ENSMUSG00000022434
chr15	84366658	84366859	region_67241	0	+	84366658	84366859	0	1	201	84366650	cluster_2	Distal Intergenic	15	84326119	84342978	16860	1	ENSMUST00000163667	40540	ENSMUSG00000022439	ENSMUSG00000022439
chr15	84373285	84373486	region_67243	0	+	84373285	84373486	0	1	201	84373277	cluster_2	Distal Intergenic	15	84326119	84342978	16860	1	ENSMUST00000163667	47167	ENSMUSG00000022439	ENSMUSG00000022439
chr15	78529651	78529852	region_66589	0	+	78529651	78529852	0	1	201	78529644	cluster_2	Promoter (<=1kb)	15	78523346	78529625	6280	2	ENSMUST00000147093	-27	ENSMUSG00000022440	ENSMUSG00000022440
chr15	83997047	83997248	region_67182	0	+	83997047	83997248	0	1	201	83997039	cluster_2	Intron (ENSMUST00000156187/ENSMUSG00000022441, intron 6 of 31)	15	83972483	83988982	16500	2	ENSMUST00000140633	-8066	ENSMUSG00000022441	ENSMUSG00000022441
chr15	84008042	84008243	region_67186	0	+	84008042	84008243	0	1	201	84008034	cluster_2	Intron (ENSMUST00000156187/ENSMUSG00000022441, intron 6 of 31)	15	83972483	83988982	16500	2	ENSMUST00000140633	-19061	ENSMUSG00000022441	ENSMUSG00000022441
chr15	94503586	94503787	region_68185	0	+	94503586	94503787	0	1	201	94503577	cluster_2	Distal Intergenic	15	94394734	94465418	70685	2	ENSMUST00000128797	-38169	ENSMUSG00000022449	ENSMUSG00000022449
chr15	94263933	94264134	region_68166	0	+	94263933	94264134	0	1	201	94263924	cluster_2	Distal Intergenic	15	94270163	94404258	134096	2	ENSMUST00000035342	140124	ENSMUSG00000022449	ENSMUSG00000022449
chr15	82354259	82354460	region_67024	0	+	82354259	82354460	0	1	201	82354251	cluster_2	Promoter (<=1kb)	15	82350139	82354291	4153	2	ENSMUST00000023085	0	ENSMUSG00000022450	ENSMUSG00000022450
chr15	82346086	82346287	region_67023	0	+	82346086	82346287	0	1	201	82346078	cluster_2	Promoter (<=1kb)	15	82346014	82349091	3078	1	ENSMUST00000161892	73	ENSMUSG00000022452	ENSMUSG00000022452
chr15	95527781	95527982	region_68297	0	+	95527781	95527982	0	1	201	95527772	cluster_2	Promoter (<=1kb)	15	95219933	95528252	308320	2	ENSMUST00000075275	270	ENSMUSG00000022454	ENSMUSG00000022454
chr15	82274956	82275157	region_67016	0	+	82274956	82275157	0	1	201	82274948	cluster_2	Promoter (<=1kb)	15	82274935	82294442	19508	1	ENSMUST00000023095	22	ENSMUSG00000022456	ENSMUSG00000022456
chr15	96698600	96698801	region_68396	0	+	96698600	96698801	0	1	201	96698591	cluster_2	Promoter (<=1kb)	15	96687394	96699698	12305	2	ENSMUST00000023099	897	ENSMUSG00000022462	ENSMUSG00000022462
chr15	96709795	96709996	region_68399	0	+	96709795	96709996	0	1	201	96709786	cluster_2	Distal Intergenic	15	96687394	96699698	12305	2	ENSMUST00000023099	-10098	ENSMUSG00000022462	ENSMUSG00000022462
chr15	82146575	82146776	region_66993	0	+	82146575	82146776	0	1	201	82146567	cluster_2	Promoter (<=1kb)	15	82147266	82205376	58111	1	ENSMUST00000023100	-490	ENSMUSG00000022463	ENSMUSG00000022463
chr15	82147229	82147430	region_66994	0	+	82147229	82147430	0	1	201	82147221	cluster_2	Promoter (<=1kb)	15	82147266	82205376	58111	1	ENSMUST00000023100	0	ENSMUSG00000022463	ENSMUSG00000022463
chr15	97672268	97672469	region_68454	0	+	97672268	97672469	0	1	201	97672259	cluster_2	Downstream (2-3kb)	15	97675105	97705822	30718	2	ENSMUST00000023104	33353	ENSMUSG00000022466	ENSMUSG00000022466
chr15	97723670	97723871	region_68460	0	+	97723670	97723871	0	1	201	97723661	cluster_2	Promoter (2-3kb)	15	97711019	97721150	10132	2	ENSMUST00000023105	-2521	ENSMUSG00000022468	ENSMUSG00000022468
chr15	97767428	97767629	region_68463	0	+	97767428	97767629	0	1	201	97767419	cluster_2	Promoter (<=1kb)	15	97746528	97767587	21060	2	ENSMUST00000123397	0	ENSMUSG00000022469	ENSMUSG00000022469
chr15	97830746	97830947	region_68482	0	+	97830746	97830947	0	1	201	97830737	cluster_2	Promoter (<=1kb)	15	97797799	97831469	33671	2	ENSMUST00000156045	522	ENSMUSG00000022475	ENSMUSG00000022475
chr15	97849617	97849818	region_68483	0	+	97849617	97849818	0	1	201	97849608	cluster_2	Distal Intergenic	15	97792666	97844502	51837	2	ENSMUST00000116408	-5116	ENSMUSG00000022475	ENSMUSG00000022475
chr15	97812194	97812395	region_68476	0	+	97812194	97812395	0	1	201	97812185	cluster_2	Promoter (2-3kb)	15	97792688	97814863	22176	2	ENSMUST00000121514	2468	ENSMUSG00000022475	ENSMUSG00000022475
chr15	81926017	81926218	region_66968	0	+	81926017	81926218	0	1	201	81926009	cluster_2	Promoter (<=1kb)	15	81915030	81926213	11184	2	ENSMUST00000023113	0	ENSMUSG00000022476	ENSMUSG00000022476
chr15	81894965	81895166	region_66963	0	+	81894965	81895166	0	1	201	81894957	cluster_2	Intron (ENSMUST00000023116/ENSMUSG00000022477, intron 2 of 17)	15	81907079	81910509	3431	1	ENSMUST00000126352	-11913	ENSMUSG00000022477	ENSMUSG00000022477
chr15	81872071	81872272	region_66961	0	+	81872071	81872272	0	1	201	81872063	cluster_2	Promoter (<=1kb)	15	81872309	81915133	42825	1	ENSMUST00000023116	-37	ENSMUSG00000022477	ENSMUSG00000022477
chr15	103522413	103522614	region_69066	0	+	103522413	103522614	0	1	201	103522412	cluster_2	Intron (ENSMUST00000023132/ENSMUSG00000022489, intron 6 of 15)	15	103530279	103537992	7714	2	ENSMUST00000023133	15378	ENSMUSG00000022490	ENSMUSG00000022490
