Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr2	73911282	73911428	Promoter (<=1kb)	2	73908447	73911325	2879	2	ENSMUST00000111996	0	ENSMUSG00000018770	ENSMUSG00000018770
chr2	73925230	73925362	Distal Intergenic	2	73908447	73911326	2880	2	ENSMUST00000018914	-13905	ENSMUSG00000018770	ENSMUSG00000018770
chr8	46470735	46471153	Promoter (<=1kb)	8	46471041	46536051	65011	1	ENSMUST00000034046	0	ENSMUSG00000018796	ENSMUSG00000018796
chr8	46488180	46488431	Promoter (2-3kb)	8	46490974	46505712	14739	1	ENSMUST00000130563	-2543	ENSMUSG00000018796	ENSMUSG00000018796
chr7	142470842	142471103	Promoter (<=1kb)	7	142471843	142494599	22757	1	ENSMUST00000038946	-740	ENSMUSG00000018819	ENSMUSG00000018819
chr19	42170436	42170687	Promoter (<=1kb)	19	42170567	42194590	24024	1	ENSMUST00000169536	0	ENSMUSG00000018820	ENSMUSG00000018820
chr19	42128904	42129325	Promoter (<=1kb)	19	42123273	42129059	5787	2	ENSMUST00000018965	0	ENSMUSG00000018821	ENSMUSG00000018821
chr11	82890569	82890739	Promoter (<=1kb)	11	82876434	82890589	14156	2	ENSMUST00000146053	0	ENSMUSG00000018841	ENSMUSG00000018841
chr11	35769297	35769564	Promoter (<=1kb)	11	35769484	35791285	21802	1	ENSMUST00000018990	0	ENSMUSG00000018846	ENSMUSG00000018846
chr11	35834455	35834666	Promoter (<=1kb)	11	35808381	35834506	26126	2	ENSMUST00000018992	0	ENSMUSG00000018848	ENSMUSG00000018848
chr11	35856792	35857096	Intron (ENSMUST00000018993/ENSMUSG00000018849, intron 17 of 22)	11	35852195	35853554	1360	2	ENSMUST00000131001	-3239	ENSMUSG00000018849	ENSMUSG00000018849
chr11	35865059	35865283	Intron (ENSMUST00000018993/ENSMUSG00000018849, intron 15 of 22)	11	35868745	35875712	6968	2	ENSMUST00000127086	10429	ENSMUSG00000018849	ENSMUSG00000018849
chr11	35893065	35893365	Intron (ENSMUST00000018993/ENSMUSG00000018849, intron 5 of 22)	11	35868745	35875712	6968	2	ENSMUST00000127086	-17354	ENSMUSG00000018849	ENSMUSG00000018849
chr11	35894484	35894729	Intron (ENSMUST00000018993/ENSMUSG00000018849, intron 5 of 22)	11	35868745	35875712	6968	2	ENSMUST00000127086	-18773	ENSMUSG00000018849	ENSMUSG00000018849
chr11	35976618	35976815	Intron (ENSMUST00000018993/ENSMUSG00000018849, intron 1 of 22)	11	35838400	35980527	142128	2	ENSMUST00000018993	3712	ENSMUSG00000018849	ENSMUSG00000018849
chr11	115412916	115413486	Promoter (2-3kb)	11	115410160	115410908	749	1	ENSMUST00000134386	2757	ENSMUSG00000018858	ENSMUSG00000018858
chr11	115276837	115277383	Promoter (<=1kb)	11	115268024	115276914	8891	2	ENSMUST00000155130	0	ENSMUSG00000018861	ENSMUSG00000018861
chr11	97309449	97309602	Distal Intergenic	11	97315716	97329920	14205	1	ENSMUST00000019026	-6114	ENSMUSG00000018882	ENSMUSG00000018882
chr11	97315615	97315849	Promoter (<=1kb)	11	97315716	97329920	14205	1	ENSMUST00000019026	0	ENSMUSG00000018882	ENSMUSG00000018882
chr11	53761930	53762162	Distal Intergenic	11	53770014	53777323	7310	1	ENSMUST00000108920	-7852	ENSMUSG00000018899	ENSMUSG00000018899
chr11	53763599	53764182	Distal Intergenic	11	53770014	53777323	7310	1	ENSMUST00000108920	-5832	ENSMUSG00000018899	ENSMUSG00000018899
chr11	53769806	53770105	Promoter (<=1kb)	11	53770014	53777323	7310	1	ENSMUST00000108920	0	ENSMUSG00000018899	ENSMUSG00000018899
chr11	53891669	53892060	Promoter (<=1kb)	11	53864542	53891660	27119	2	ENSMUST00000019044	-10	ENSMUSG00000018900	ENSMUSG00000018900
chr11	54112932	54113184	Promoter (<=1kb)	11	54113203	54114274	1072	1	ENSMUST00000155299	-19	ENSMUSG00000018906	ENSMUSG00000018906
chr11	54140049	54140267	Distal Intergenic	11	54127693	54131665	3973	1	ENSMUST00000139315	12357	ENSMUSG00000018906	ENSMUSG00000018906
chr11	54140503	54140708	Distal Intergenic	11	54127693	54131665	3973	1	ENSMUST00000139315	12811	ENSMUSG00000018906	ENSMUSG00000018906
chr7	99535354	99535795	Promoter (<=1kb)	7	99535466	99606771	71306	1	ENSMUST00000098266	0	ENSMUSG00000018909	ENSMUSG00000018909
chr7	99603967	99604265	3' UTR	7	99594623	99600081	5459	1	ENSMUST00000162290	9345	ENSMUSG00000018909	ENSMUSG00000018909
chr11	70410019	70410227	Promoter (<=1kb)	11	70392883	70410028	17146	2	ENSMUST00000019065	0	ENSMUSG00000018921	ENSMUSG00000018921
chr11	70452151	70452346	Promoter (<=1kb)	11	70451932	70453564	1633	1	ENSMUST00000152348	220	ENSMUSG00000018923	ENSMUSG00000018923
chr11	60931860	60932097	Promoter (<=1kb)	11	60932033	60952811	20779	1	ENSMUST00000019076	0	ENSMUSG00000018932	ENSMUSG00000018932
chr11	60953908	60954073	Distal Intergenic	11	60950662	60951821	1160	1	ENSMUST00000137609	3247	ENSMUSG00000018932	ENSMUSG00000018932
chr5	33018618	33019039	Promoter (<=1kb)	5	33018816	33027966	9151	1	ENSMUST00000019109	0	ENSMUSG00000018965	ENSMUSG00000018965
chr7	96951320	96951615	Promoter (<=1kb)	7	96951505	97064761	113257	1	ENSMUST00000044466	0	ENSMUSG00000018995	ENSMUSG00000018995
chr6	34176910	34177199	Promoter (<=1kb)	6	34153380	34177111	23732	2	ENSMUST00000019143	0	ENSMUSG00000018999	ENSMUSG00000018999
chr5	136953053	136953290	Promoter (<=1kb)	5	136953275	136966232	12958	1	ENSMUST00000111094	0	ENSMUSG00000019054	ENSMUSG00000019054
chr4	147936652	147936851	Promoter (<=1kb)	4	147909753	147936767	27015	2	ENSMUST00000019199	0	ENSMUSG00000019055	ENSMUSG00000019055
chr9	21918147	21918389	Promoter (<=1kb)	9	21907491	21918192	10702	2	ENSMUST00000115351	0	ENSMUSG00000019066	ENSMUSG00000019066
chr6	54540257	54540432	Intron (ENSMUST00000019268/ENSMUSG00000019124, intron 2 of 7)	6	54551718	54554446	2729	2	ENSMUST00000140235	14014	ENSMUSG00000019124	ENSMUSG00000019124
chr6	54554407	54554617	Promoter (<=1kb)	6	54534525	54554455	19931	2	ENSMUST00000129744	0	ENSMUSG00000019124	ENSMUSG00000019124
chr13	24800712	24800868	Promoter (<=1kb)	13	24801657	24814013	12357	1	ENSMUST00000019276	-789	ENSMUSG00000019132	ENSMUSG00000019132
chr13	24801110	24801273	Promoter (<=1kb)	13	24801657	24814013	12357	1	ENSMUST00000019276	-384	ENSMUSG00000019132	ENSMUSG00000019132
chr15	78119790	78120117	Promoter (<=1kb)	15	77991748	78120028	128281	2	ENSMUST00000019290	0	ENSMUSG00000019146	ENSMUSG00000019146
chr7	16452716	16452958	Promoter (<=1kb)	7	16452779	16455489	2711	1	ENSMUST00000019302	0	ENSMUSG00000019158	ENSMUSG00000019158
chr11	100738154	100738527	Promoter (<=1kb)	11	100715009	100738215	23207	2	ENSMUST00000107364	0	ENSMUSG00000019173	ENSMUSG00000019173
chr5	135778332	135778719	Promoter (<=1kb)	5	135747221	135778385	31165	2	ENSMUST00000178515	0	ENSMUSG00000019178	ENSMUSG00000019178
chr2	152669325	152669509	Promoter (<=1kb)	2	152669461	152708670	39210	1	ENSMUST00000125366	0	ENSMUSG00000019188	ENSMUSG00000019188
chr2	152696888	152697031	Intron (ENSMUST00000125366/ENSMUSG00000019188, intron 10 of 11)	2	152691839	152696241	4403	1	ENSMUST00000129439	5050	ENSMUSG00000019188	ENSMUSG00000019188
chr2	152707687	152707895	3' UTR	2	152691839	152696241	4403	1	ENSMUST00000129439	15849	ENSMUSG00000019188	ENSMUSG00000019188
chr11	44518847	44518999	Promoter (<=1kb)	11	44518964	44565520	46557	1	ENSMUST00000019333	0	ENSMUSG00000019189	ENSMUSG00000019189
chr6	120822696	120822937	Promoter (<=1kb)	6	120795245	120822685	27441	2	ENSMUST00000019354	-12	ENSMUSG00000019210	ENSMUSG00000019210
chr17	25727371	25727761	Promoter (<=1kb)	17	25718926	25727419	8494	2	ENSMUST00000048054	0	ENSMUSG00000019214	ENSMUSG00000019214
chr7	4498260	4498628	Promoter (2-3kb)	7	4481520	4501361	19842	2	ENSMUST00000124248	2733	ENSMUSG00000019254	ENSMUSG00000019254
chr7	4501605	4501872	Promoter (<=1kb)	7	4481520	4501680	20161	2	ENSMUST00000013886	0	ENSMUSG00000019254	ENSMUSG00000019254
chr5	33657903	33658152	Promoter (<=1kb)	5	33653216	33657977	4762	2	ENSMUST00000019439	0	ENSMUSG00000019295	ENSMUSG00000019295
chr11	101009342	101009570	Promoter (<=1kb)	11	101009452	101021410	11959	1	ENSMUST00000151554	0	ENSMUSG00000019302	ENSMUSG00000019302
chr11	101095400	101095531	Promoter (<=1kb)	11	101091823	101095436	3614	2	ENSMUST00000019447	0	ENSMUSG00000019303	ENSMUSG00000019303
chr17	24696055	24696313	Promoter (<=1kb)	17	24696234	24700529	4296	1	ENSMUST00000019464	0	ENSMUSG00000019320	ENSMUSG00000019320
chr3	95015442	95015783	Promoter (<=1kb)	3	95011840	95015448	3609	2	ENSMUST00000132195	0	ENSMUSG00000019338	ENSMUSG00000019338
chr7	16923908	16924389	Promoter (<=1kb)	7	16915379	16924114	8736	2	ENSMUST00000019514	0	ENSMUSG00000019370	ENSMUSG00000019370
chr11	59839727	59839930	Promoter (<=1kb)	11	59817795	59839838	22044	2	ENSMUST00000019517	0	ENSMUSG00000019373	ENSMUSG00000019373
chr8	70527599	70527809	Promoter (<=1kb)	8	70527724	70535328	7605	1	ENSMUST00000119353	0	ENSMUSG00000019428	ENSMUSG00000019428
chr17	35241654	35241855	Promoter (<=1kb)	17	35241746	35253707	11962	1	ENSMUST00000068056	0	ENSMUSG00000019432	ENSMUSG00000019432
chr8	83652416	83652740	Promoter (<=1kb)	8	83652678	83664788	12111	1	ENSMUST00000019577	0	ENSMUSG00000019433	ENSMUSG00000019433
chr11	78177920	78178265	Promoter (<=1kb)	11	78178130	78179622	1493	1	ENSMUST00000147819	0	ENSMUSG00000019437	ENSMUSG00000019437
chr8	3621256	3621597	Promoter (<=1kb)	8	3608421	3621305	12885	2	ENSMUST00000163038	0	ENSMUSG00000019470	ENSMUSG00000019470
chr8	123753193	123753374	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	123805985	123835287	29303	1	ENSMUST00000118535	-52611	ENSMUSG00000019478	ENSMUSG00000019478
chr8	123777444	123777731	Intron (ENSMUST00000127664/ENSMUSG00000092329, intron 1 of 15)	8	123805985	123835287	29303	1	ENSMUST00000118535	-28254	ENSMUSG00000019478	ENSMUSG00000019478
chr11	62550970	62551220	Promoter (<=1kb)	11	62551171	62553213	2043	1	ENSMUST00000019649	0	ENSMUSG00000019505	ENSMUSG00000019505
chr11	62551492	62551760	Promoter (<=1kb)	11	62551676	62552853	1178	1	ENSMUST00000136938	0	ENSMUSG00000019505	ENSMUSG00000019505
chr5	138171868	138172114	Promoter (<=1kb)	5	138172002	138178708	6707	1	ENSMUST00000019662	0	ENSMUSG00000019518	ENSMUSG00000019518
chr3	20154952	20155143	Promoter (<=1kb)	3	20122087	20155096	33010	2	ENSMUST00000178328	0	ENSMUSG00000019528	ENSMUSG00000019528
chr10	79934331	79934569	Intron (ENSMUST00000019708/ENSMUSG00000019564, intron 3 of 8)	10	79930424	79931218	795	1	ENSMUST00000131118	3908	ENSMUSG00000019564	ENSMUSG00000019564
chr6	5496316	5496821	Promoter (<=1kb)	6	5483351	5496309	12959	2	ENSMUST00000019721	-8	ENSMUSG00000019577	ENSMUSG00000019577
chr6	5589782	5589917	Distal Intergenic	6	5483351	5496309	12959	2	ENSMUST00000019721	-93474	ENSMUSG00000019577	ENSMUSG00000019577
chr17	56183862	56184047	Promoter (<=1kb)	17	56175744	56183920	8177	2	ENSMUST00000019723	0	ENSMUSG00000019579	ENSMUSG00000019579
chr18	47368812	47369049	Promoter (<=1kb)	18	47245254	47368830	123577	2	ENSMUST00000019791	0	ENSMUSG00000019647	ENSMUSG00000019647
chr9	110656390	110656604	Promoter (<=1kb)	9	110656503	110711590	55088	1	ENSMUST00000019803	0	ENSMUSG00000019659	ENSMUSG00000019659
chr6	38533492	38533977	Promoter (<=1kb)	6	38533502	38539448	5947	1	ENSMUST00000147651	0	ENSMUSG00000019689	ENSMUSG00000019689
chr1	177258429	177258588	Promoter (<=1kb)	1	177022116	177258203	236088	2	ENSMUST00000111159	-227	ENSMUSG00000019699	ENSMUSG00000019699
chr1	177258743	177258970	Promoter (<=1kb)	1	177022116	177258203	236088	2	ENSMUST00000111159	-541	ENSMUSG00000019699	ENSMUSG00000019699
chr1	177322781	177323131	Distal Intergenic	1	177022116	177258203	236088	2	ENSMUST00000111159	-64579	ENSMUSG00000019699	ENSMUSG00000019699
chr1	177338737	177339094	Distal Intergenic	1	177022116	177258203	236088	2	ENSMUST00000111159	-80535	ENSMUSG00000019699	ENSMUSG00000019699
chr3	87919444	87919678	Promoter (<=1kb)	3	87919506	87923662	4157	1	ENSMUST00000119968	0	ENSMUSG00000019710	ENSMUSG00000019710
chr2	29935293	29935549	Promoter (<=1kb)	2	29935426	29960371	24946	1	ENSMUST00000019859	0	ENSMUSG00000019715	ENSMUSG00000019715
chr13	13538668	13538880	Distal Intergenic	13	13590409	13777440	187032	1	ENSMUST00000110559	-51529	ENSMUSG00000019726	ENSMUSG00000019726
chr13	13573662	13573820	Distal Intergenic	13	13590409	13777440	187032	1	ENSMUST00000110559	-16589	ENSMUSG00000019726	ENSMUSG00000019726
chr13	13590163	13590497	Promoter (<=1kb)	13	13590409	13777440	187032	1	ENSMUST00000110559	0	ENSMUSG00000019726	ENSMUSG00000019726
chr8	72492596	72493029	Promoter (<=1kb)	8	72480641	72492614	11974	2	ENSMUST00000152080	0	ENSMUSG00000019731	ENSMUSG00000019731
chr8	72443679	72443938	Promoter (<=1kb)	8	72424176	72443870	19695	2	ENSMUST00000019876	0	ENSMUSG00000019732	ENSMUSG00000019732
chr10	4432250	4432648	Promoter (<=1kb)	10	4401915	4432388	30474	2	ENSMUST00000042251	0	ENSMUSG00000019763	ENSMUSG00000019763
chr10	5805447	5805716	Promoter (<=1kb)	10	5799160	5805600	6441	2	ENSMUST00000019907	0	ENSMUSG00000019773	ENSMUSG00000019773
chr10	5805922	5806156	Promoter (<=1kb)	10	5799160	5805600	6441	2	ENSMUST00000019907	-323	ENSMUSG00000019773	ENSMUSG00000019773
chr10	5823899	5824455	Promoter (<=1kb)	10	5811887	5823910	12024	2	ENSMUST00000019908	0	ENSMUSG00000019774	ENSMUSG00000019774
chr10	5922375	5922586	Promoter (<=1kb)	10	5825663	5922386	96724	2	ENSMUST00000131996	0	ENSMUSG00000019775	ENSMUSG00000019775
chr10	34019494	34019948	Promoter (<=1kb)	10	33996555	34019624	23070	2	ENSMUST00000019917	0	ENSMUSG00000019782	ENSMUSG00000019782
chr10	30842704	30843193	Promoter (<=1kb)	10	30832359	30842801	10443	2	ENSMUST00000019924	0	ENSMUSG00000019789	ENSMUSG00000019789
chr10	9901164	9901387	Promoter (<=1kb)	10	9759958	9901079	141122	2	ENSMUST00000141722	-86	ENSMUSG00000019790	ENSMUSG00000019790
chr10	9902011	9902199	Promoter (<=1kb)	10	9759958	9901079	141122	2	ENSMUST00000141722	-933	ENSMUSG00000019790	ENSMUSG00000019790
chr10	30618146	30618596	Promoter (<=1kb)	10	30608141	30618479	10339	2	ENSMUST00000161074	0	ENSMUSG00000019791	ENSMUSG00000019791
chr10	7725827	7726136	Promoter (<=1kb)	10	7726000	7763149	37150	1	ENSMUST00000019929	0	ENSMUSG00000019794	ENSMUSG00000019794
chr10	7589607	7589925	Promoter (<=1kb)	10	7589800	7608567	18768	1	ENSMUST00000134346	0	ENSMUSG00000019796	ENSMUSG00000019796
chr10	43540863	43541131	Promoter (<=1kb)	10	43525121	43540994	15874	2	ENSMUST00000019932	0	ENSMUSG00000019797	ENSMUSG00000019797
chr10	42761347	42761617	Promoter (<=1kb)	10	42761496	42832514	71019	1	ENSMUST00000019937	0	ENSMUSG00000019802	ENSMUSG00000019802
chr10	42501829	42502291	Promoter (<=1kb)	10	42502030	42534787	32758	1	ENSMUST00000105500	0	ENSMUSG00000019804	ENSMUSG00000019804
chr10	13868741	13869021	Promoter (<=1kb)	10	13647054	13868980	221927	2	ENSMUST00000162610	0	ENSMUSG00000019806	ENSMUSG00000019806
chr10	13553024	13553235	Promoter (<=1kb)	10	13523842	13553142	29301	2	ENSMUST00000170376	0	ENSMUSG00000019809	ENSMUSG00000019809
chr10	41809941	41810219	Promoter (<=1kb)	10	41718846	41809607	90762	2	ENSMUST00000019951	-335	ENSMUSG00000019813	ENSMUSG00000019813
chr10	13193105	13193279	Promoter (<=1kb)	10	13178640	13193137	14498	2	ENSMUST00000019950	0	ENSMUSG00000019814	ENSMUSG00000019814
chr10	13090469	13090929	Promoter (<=1kb)	10	13090691	13124860	34170	1	ENSMUST00000123135	0	ENSMUSG00000019817	ENSMUSG00000019817
chr10	41519054	41519242	Promoter (<=1kb)	10	41519500	41531042	11543	1	ENSMUST00000019962	-258	ENSMUSG00000019818	ENSMUSG00000019818
chr10	41519371	41519537	Promoter (<=1kb)	10	41519500	41531042	11543	1	ENSMUST00000019962	0	ENSMUSG00000019818	ENSMUSG00000019818
chr10	12868103	12868333	Distal Intergenic	10	12382188	12861735	479548	2	ENSMUST00000076817	-6369	ENSMUSG00000019820	ENSMUSG00000019820
chr10	12878679	12878984	Distal Intergenic	10	12382188	12861735	479548	2	ENSMUST00000076817	-16945	ENSMUSG00000019820	ENSMUSG00000019820
chr10	41490195	41490496	Promoter (<=1kb)	10	41485642	41490330	4689	2	ENSMUST00000126833	0	ENSMUSG00000019822	ENSMUSG00000019822
chr10	41450259	41450570	Promoter (<=1kb)	10	41450396	41465571	15176	1	ENSMUST00000080771	0	ENSMUSG00000019826	ENSMUSG00000019826
chr10	40883333	40883576	Promoter (<=1kb)	10	40883475	40938569	55095	1	ENSMUST00000019975	0	ENSMUSG00000019831	ENSMUSG00000019831
chr10	10558203	10558333	Promoter (<=1kb)	10	10545011	10558233	13223	2	ENSMUST00000019974	0	ENSMUSG00000019832	ENSMUSG00000019832
chr10	40516545	40516747	Distal Intergenic	10	40570336	40604132	33797	1	ENSMUST00000078314	-53589	ENSMUSG00000019834	ENSMUSG00000019834
chr10	40142196	40142461	Promoter (<=1kb)	10	40033535	40142254	108720	2	ENSMUST00000092566	0	ENSMUSG00000019838	ENSMUSG00000019838
chr10	39369565	39369882	Promoter (<=1kb)	10	39369764	39565381	195618	1	ENSMUST00000063091	0	ENSMUSG00000019843	ENSMUSG00000019843
chr10	45066983	45067254	Promoter (<=1kb)	10	45067206	45158997	91792	1	ENSMUST00000099858	0	ENSMUSG00000019849	ENSMUSG00000019849
chr10	19015220	19015535	Promoter (<=1kb)	10	19000910	19015410	14501	2	ENSMUST00000019997	0	ENSMUSG00000019850	ENSMUSG00000019850
chr10	18508610	18508873	Intron (ENSMUST00000159299/ENSMUSG00000039835, intron 3 of 4)	10	18540123	18546076	5954	2	ENSMUST00000020000	37203	ENSMUSG00000019853	ENSMUSG00000019853
chr10	18055392	18055615	Promoter (<=1kb)	10	18055861	18125130	69270	1	ENSMUST00000154718	-246	ENSMUSG00000019854	ENSMUSG00000019854
chr10	53679865	53680119	Promoter (<=1kb)	10	53638180	53679054	40875	2	ENSMUST00000168949	-812	ENSMUSG00000019856	ENSMUSG00000019856
chr10	53751121	53751345	Promoter (<=1kb)	10	53696997	53750909	53913	2	ENSMUST00000170839	-213	ENSMUSG00000019856	ENSMUSG00000019856
chr10	53596589	53597003	Promoter (<=1kb)	10	53596961	53609213	12253	1	ENSMUST00000020004	0	ENSMUSG00000019857	ENSMUSG00000019857
chr10	52381948	52382320	Promoter (<=1kb)	10	52337024	52382124	45101	2	ENSMUST00000020008	0	ENSMUSG00000019861	ENSMUSG00000019861
chr10	43901633	43901854	Promoter (<=1kb)	10	43874188	43901745	27558	2	ENSMUST00000020012	0	ENSMUSG00000019863	ENSMUSG00000019863
chr10	43943757	43944010	Intron (ENSMUST00000054418/ENSMUSG00000019864, intron 8 of 8)	10	43921035	43947862	26828	1	ENSMUST00000105492	22723	ENSMUSG00000019864	ENSMUSG00000019864
chr10	14705476	14705674	Promoter (<=1kb)	10	14654755	14705560	50806	2	ENSMUST00000154132	0	ENSMUSG00000019868	ENSMUSG00000019868
chr10	57822564	57822769	Distal Intergenic	10	57794568	57807470	12903	1	ENSMUST00000125076	27997	ENSMUSG00000019872	ENSMUSG00000019872
chr10	57828683	57828936	Distal Intergenic	10	57794568	57807470	12903	1	ENSMUST00000125076	34116	ENSMUSG00000019872	ENSMUSG00000019872
chr10	57784589	57784976	Promoter (<=1kb)	10	57784881	57788450	3570	1	ENSMUST00000020024	0	ENSMUSG00000019874	ENSMUSG00000019874
chr10	57532376	57532641	Promoter (<=1kb)	10	57515774	57532530	16757	2	ENSMUST00000020027	0	ENSMUSG00000019877	ENSMUSG00000019877
chr10	57486139	57486410	Promoter (<=1kb)	10	57486385	57513133	26749	1	ENSMUST00000079833	0	ENSMUSG00000019878	ENSMUSG00000019878
chr10	29313314	29313585	Promoter (<=1kb)	10	29313500	29346661	33162	1	ENSMUST00000020034	0	ENSMUSG00000019883	ENSMUSG00000019883
chr10	28074591	28074964	Promoter (<=1kb)	10	28074820	28597397	522578	1	ENSMUST00000166468	0	ENSMUSG00000019889	ENSMUSG00000019889
chr10	103236179	103236378	Promoter (<=1kb)	10	103063198	103236322	173125	2	ENSMUST00000166240	0	ENSMUSG00000019892	ENSMUSG00000019892
chr10	103369106	103369339	Promoter (1-2kb)	10	103367808	103419378	51571	1	ENSMUST00000179636	1299	ENSMUSG00000019894	ENSMUSG00000019894
chr10	103443157	103443290	Distal Intergenic	10	103367808	103419378	51571	1	ENSMUST00000179636	75350	ENSMUSG00000019894	ENSMUSG00000019894
chr10	105840944	105841098	Promoter (<=1kb)	10	105841067	105847833	6767	1	ENSMUST00000020049	0	ENSMUSG00000019897	ENSMUSG00000019897
chr10	105841281	105841517	Promoter (<=1kb)	10	105841504	105842982	1479	1	ENSMUST00000155406	0	ENSMUSG00000019897	ENSMUSG00000019897
chr10	108133699	108134142	Distal Intergenic	10	108162400	108277575	115176	1	ENSMUST00000070663	-28258	ENSMUSG00000019907	ENSMUSG00000019907
chr10	108161705	108162365	Promoter (<=1kb)	10	108162400	108277575	115176	1	ENSMUST00000070663	-35	ENSMUSG00000019907	ENSMUSG00000019907
chr10	50894509	50894697	Promoter (<=1kb)	10	50895651	50989152	93502	1	ENSMUST00000020071	-954	ENSMUSG00000019913	ENSMUSG00000019913
chr10	59310829	59311083	Distal Intergenic	10	59323296	59373304	50009	1	ENSMUST00000009789	-12213	ENSMUSG00000019916	ENSMUSG00000019916
chr10	59323092	59323417	Promoter (<=1kb)	10	59323296	59373304	50009	1	ENSMUST00000009789	0	ENSMUSG00000019916	ENSMUSG00000019916
chr10	59221759	59222006	Promoter (<=1kb)	10	59164113	59221847	57735	2	ENSMUST00000165971	0	ENSMUSG00000019917	ENSMUSG00000019917
chr10	58322993	58323715	Promoter (<=1kb)	10	58323466	58424691	101226	1	ENSMUST00000020078	0	ENSMUSG00000019920	ENSMUSG00000019920
chr10	72654611	72654998	Promoter (<=1kb)	10	72654845	72674964	20120	1	ENSMUST00000020081	0	ENSMUSG00000019923	ENSMUSG00000019923
chr10	97313721	97313904	Distal Intergenic	10	97479500	97518162	38663	1	ENSMUST00000105287	-165596	ENSMUSG00000019929	ENSMUSG00000019929
chr10	69326562	69326772	Distal Intergenic	10	69340599	69342729	2131	2	ENSMUST00000123458	15957	ENSMUSG00000019942	ENSMUSG00000019942
chr10	69352864	69353122	Promoter (<=1kb)	10	69336635	69352938	16304	2	ENSMUST00000020099	0	ENSMUSG00000019942	ENSMUSG00000019942
chr10	98914203	98914700	Promoter (<=1kb)	10	98915152	99026143	110992	1	ENSMUST00000020107	-452	ENSMUSG00000019943	ENSMUSG00000019943
chr10	98914983	98915163	Promoter (<=1kb)	10	98915152	99026143	110992	1	ENSMUST00000020107	0	ENSMUSG00000019943	ENSMUSG00000019943
chr10	69185984	69186216	Intron (ENSMUST00000167286/ENSMUSG00000019944, intron 2 of 4)	10	69208552	69289900	81349	1	ENSMUST00000164034	-22336	ENSMUSG00000019944	ENSMUSG00000019944
chr10	69213005	69213265	Promoter (<=1kb)	10	69213084	69266190	53107	1	ENSMUST00000163497	0	ENSMUSG00000019944	ENSMUSG00000019944
chr10	89744890	89745069	Promoter (<=1kb)	10	89744991	89819869	74879	1	ENSMUST00000020112	0	ENSMUSG00000019951	ENSMUSG00000019951
chr10	99263041	99263410	Promoter (<=1kb)	10	99263231	99267488	4258	1	ENSMUST00000020118	0	ENSMUSG00000019960	ENSMUSG00000019960
chr10	91171564	91171794	Promoter (<=1kb)	10	91147571	91171582	24012	2	ENSMUST00000072239	0	ENSMUSG00000019961	ENSMUSG00000019961
chr10	91181367	91181895	Distal Intergenic	10	91160417	91171582	11166	2	ENSMUST00000020123	-9786	ENSMUSG00000019961	ENSMUSG00000019961
chr10	91236943	91237156	Distal Intergenic	10	91160417	91171582	11166	2	ENSMUST00000020123	-65362	ENSMUSG00000019961	ENSMUSG00000019961
chr12	83688034	83688296	Promoter (<=1kb)	12	83688203	83734113	45911	1	ENSMUST00000041806	0	ENSMUSG00000019969	ENSMUSG00000019969
chr10	21994462	21994763	Promoter (<=1kb)	10	21994666	21999903	5238	1	ENSMUST00000020145	0	ENSMUSG00000019970	ENSMUSG00000019970
chr10	91082693	91083069	Promoter (<=1kb)	10	91082940	91102607	19668	1	ENSMUST00000020150	0	ENSMUSG00000019975	ENSMUSG00000019975
chr10	21295901	21296059	Promoter (<=1kb)	10	21295979	21311198	15220	1	ENSMUST00000092674	0	ENSMUSG00000019977	ENSMUSG00000019977
chr10	25359615	25359934	Promoter (<=1kb)	10	25359798	25523519	163722	1	ENSMUST00000053748	0	ENSMUSG00000019978	ENSMUSG00000019978
chr10	24869759	24870057	Promoter (<=1kb)	10	24869986	24913681	43696	1	ENSMUST00000092646	0	ENSMUSG00000019984	ENSMUSG00000019984
chr10	20952408	20952758	Promoter (<=1kb)	10	20952547	21080428	127882	1	ENSMUST00000105525	0	ENSMUSG00000019986	ENSMUSG00000019986
chr10	92722314	92722517	Promoter (<=1kb)	10	92684746	92722420	37675	2	ENSMUST00000020163	0	ENSMUSG00000019988	ENSMUSG00000019988
chr10	20724991	20725234	Promoter (<=1kb)	10	20398004	20725078	327075	2	ENSMUST00000020165	0	ENSMUSG00000019990	ENSMUSG00000019990
chr10	20347612	20347830	Promoter (<=1kb)	10	20347819	20361669	13851	1	ENSMUST00000169712	0	ENSMUSG00000019992	ENSMUSG00000019992
chr10	20170596	20170846	Intron (ENSMUST00000020173/ENSMUSG00000019996, intron 1 of 17)	10	20148920	20281589	132670	1	ENSMUST00000116259	21677	ENSMUSG00000019996	ENSMUSG00000019996
chr10	24595384	24595826	Promoter (<=1kb)	10	24595442	24598678	3237	1	ENSMUST00000020171	0	ENSMUSG00000019997	ENSMUSG00000019997
chr10	24149204	24149381	Promoter (<=1kb)	10	24149317	24188959	39643	1	ENSMUST00000020174	0	ENSMUSG00000019998	ENSMUSG00000019998
chr10	19907311	19907464	Promoter (<=1kb)	10	19884785	19907545	22761	2	ENSMUST00000134220	81	ENSMUSG00000020003	ENSMUSG00000020003
