Chrom	Start	End	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr16	90692772	90693091	Distal Intergenic	16	90721447	90727139	5693	2	ENSMUST00000147546	34048	ENSMUSG00000022978	ENSMUSG00000022978
chr16	90709711	90710183	Distal Intergenic	16	90721447	90727139	5693	2	ENSMUST00000147546	16956	ENSMUSG00000022978	ENSMUSG00000022978
chr16	90712475	90712602	Distal Intergenic	16	90721447	90727139	5693	2	ENSMUST00000147546	14537	ENSMUSG00000022978	ENSMUSG00000022978
chr16	90727306	90727548	Promoter (<=1kb)	16	90719312	90727404	8093	2	ENSMUST00000099554	0	ENSMUSG00000022978	ENSMUSG00000022978
chr16	90143750	90144019	Distal Intergenic	16	90220742	90226322	5581	1	ENSMUST00000023707	-76723	ENSMUSG00000022982	ENSMUSG00000022982
chr16	90220433	90220789	Promoter (<=1kb)	16	90220742	90226322	5581	1	ENSMUST00000023707	0	ENSMUSG00000022982	ENSMUSG00000022982
chr16	90284329	90284661	Promoter (<=1kb)	16	90229156	90284425	55270	2	ENSMUST00000039280	0	ENSMUSG00000022983	ENSMUSG00000022983
chr15	98533892	98534041	Promoter (<=1kb)	15	98519101	98534221	15121	2	ENSMUST00000116400	180	ENSMUSG00000022992	ENSMUSG00000022992
chr15	98534197	98534519	Promoter (<=1kb)	15	98518821	98534244	15424	2	ENSMUST00000023727	0	ENSMUSG00000022992	ENSMUSG00000022992
chr15	98918031	98918407	Promoter (<=1kb)	15	98903921	98918231	14311	2	ENSMUST00000023736	0	ENSMUSG00000022999	ENSMUSG00000022999
chr15	98928611	98928863	Downstream (2-3kb)	15	98932776	98934438	1663	2	ENSMUST00000140969	5575	ENSMUSG00000023004	ENSMUSG00000023004
chr15	98933920	98934103	Promoter (<=1kb)	15	98932776	98934438	1663	2	ENSMUST00000140969	335	ENSMUSG00000023004	ENSMUSG00000023004
chr15	98934406	98934678	Promoter (<=1kb)	15	98931425	98934565	3141	2	ENSMUST00000077577	0	ENSMUSG00000023004	ENSMUSG00000023004
chr15	99294961	99295309	Promoter (<=1kb)	15	99295087	99305965	10879	1	ENSMUST00000128352	0	ENSMUSG00000023007	ENSMUSG00000023007
chr15	99370359	99370652	Promoter (<=1kb)	15	99317225	99370449	53225	2	ENSMUST00000081224	0	ENSMUSG00000023008	ENSMUSG00000023008
chr15	99457738	99457940	Promoter (<=1kb)	15	99422035	99457748	35714	2	ENSMUST00000023747	0	ENSMUSG00000023009	ENSMUSG00000023009
chr15	99392732	99393059	Promoter (<=1kb)	15	99392882	99410049	17168	1	ENSMUST00000023749	0	ENSMUSG00000023010	ENSMUSG00000023010
chr15	99651586	99651788	Promoter (<=1kb)	15	99620496	99651643	31148	2	ENSMUST00000171702	0	ENSMUSG00000023015	ENSMUSG00000023015
chr15	99702007	99702262	Promoter (<=1kb)	15	99702287	99713995	11709	1	ENSMUST00000023759	-25	ENSMUSG00000023018	ENSMUSG00000023018
chr15	99714996	99715129	Promoter (2-3kb)	15	99717515	99725005	7491	1	ENSMUST00000023760	-2386	ENSMUSG00000023019	ENSMUSG00000023019
chr15	99725373	99725773	Promoter (<=1kb)	15	99725618	99728136	2519	1	ENSMUST00000023761	0	ENSMUSG00000023020	ENSMUSG00000023020
chr15	99772378	99772610	Promoter (<=1kb)	15	99733506	99772601	39096	2	ENSMUST00000023762	0	ENSMUSG00000023021	ENSMUSG00000023021
chr15	99972721	99972893	Promoter (<=1kb)	15	99972780	100016351	43572	1	ENSMUST00000100206	0	ENSMUSG00000023025	ENSMUSG00000023025
chr15	100038514	100038830	Promoter (<=1kb)	15	100038664	100219473	180810	1	ENSMUST00000100203	0	ENSMUSG00000023026	ENSMUSG00000023026
chr15	100143314	100143643	Intron (ENSMUST00000100203/ENSMUSG00000023026, intron 4 of 37)	15	100154396	100215666	61271	1	ENSMUST00000023768	-10753	ENSMUSG00000023026	ENSMUSG00000023026
chr15	100227667	100227998	Promoter (<=1kb)	15	100227819	100261244	33426	1	ENSMUST00000023769	0	ENSMUSG00000023027	ENSMUSG00000023027
chr15	100422996	100423222	Promoter (<=1kb)	15	100387898	100423055	35158	2	ENSMUST00000023774	0	ENSMUSG00000023030	ENSMUSG00000023030
chr15	100761584	100761791	Promoter (<=1kb)	15	100761747	100823968	62222	1	ENSMUST00000023776	0	ENSMUSG00000023032	ENSMUSG00000023032
chr15	101246202	101246726	Distal Intergenic	15	101266846	101274792	7947	1	ENSMUST00000023779	-20120	ENSMUSG00000023034	ENSMUSG00000023034
chr15	101253874	101254303	Distal Intergenic	15	101266846	101274792	7947	1	ENSMUST00000023779	-12543	ENSMUSG00000023034	ENSMUSG00000023034
chr15	101260328	101260652	Distal Intergenic	15	101266846	101274792	7947	1	ENSMUST00000023779	-6194	ENSMUSG00000023034	ENSMUSG00000023034
chr15	101266515	101266963	Promoter (<=1kb)	15	101266846	101274792	7947	1	ENSMUST00000023779	0	ENSMUSG00000023034	ENSMUSG00000023034
chr18	37806169	37806514	Promoter (<=1kb)	18	37806410	37841873	35464	1	ENSMUST00000076807	0	ENSMUSG00000023036	ENSMUSG00000023036
chr18	37824270	37824512	Intron (ENSMUST00000073447/ENSMUSG00000023036, intron 1 of 3)	18	37819546	37841873	22328	1	ENSMUST00000055935	4725	ENSMUSG00000023036	ENSMUSG00000023036
chr18	37826392	37826684	Intron (ENSMUST00000073447/ENSMUSG00000023036, intron 2 of 3)	18	37819546	37841873	22328	1	ENSMUST00000055935	6847	ENSMUSG00000023036	ENSMUSG00000023036
chr15	102510628	102510880	Promoter (<=1kb)	15	102498776	102510700	11925	2	ENSMUST00000171565	0	ENSMUSG00000023050	ENSMUSG00000023050
chr15	102517894	102518482	Promoter (<=1kb)	15	102518192	102523674	5483	1	ENSMUST00000131184	0	ENSMUSG00000023051	ENSMUSG00000023051
chr15	102722105	102722368	Promoter (<=1kb)	15	102706779	102722178	15400	2	ENSMUST00000023818	0	ENSMUSG00000023055	ENSMUSG00000023055
chr17	29093669	29093837	Promoter (<=1kb)	17	29093772	29100722	6951	1	ENSMUST00000023829	0	ENSMUSG00000023067	ENSMUSG00000023067
chr17	29095312	29095701	Promoter (1-2kb)	17	29093772	29100722	6951	1	ENSMUST00000023829	1541	ENSMUSG00000023067	ENSMUSG00000023067
chr10	52417321	52417625	Promoter (<=1kb)	10	52417547	52440192	22646	1	ENSMUST00000023830	0	ENSMUSG00000023068	ENSMUSG00000023068
chr7	35396806	35397098	Promoter (<=1kb)	7	35397035	35438687	41653	1	ENSMUST00000141704	0	ENSMUSG00000023072	ENSMUSG00000023072
chr4	123750231	123750504	Promoter (<=1kb)	4	123734559	123750345	15787	2	ENSMUST00000102636	0	ENSMUSG00000023075	ENSMUSG00000023075
chr3	51096067	51096335	Distal Intergenic	3	51224447	51251644	27198	1	ENSMUST00000023849	-128112	ENSMUSG00000023087	ENSMUSG00000023087
chr3	51195349	51195574	Distal Intergenic	3	51224447	51251644	27198	1	ENSMUST00000023849	-28873	ENSMUSG00000023087	ENSMUSG00000023087
chr3	51224444	51224756	Promoter (<=1kb)	3	51224447	51251644	27198	1	ENSMUST00000023849	0	ENSMUSG00000023087	ENSMUSG00000023087
chr3	51234575	51234783	Intron (ENSMUST00000023849/ENSMUSG00000023087, intron 1 of 2)	3	51240206	51251624	11419	1	ENSMUST00000144826	-5423	ENSMUSG00000023087	ENSMUSG00000023087
chr16	14361458	14361699	Promoter (<=1kb)	16	14361558	14473902	112345	1	ENSMUST00000130671	0	ENSMUSG00000023088	ENSMUSG00000023088
chr6	24527510	24527762	Promoter (<=1kb)	6	24518666	24527570	8905	2	ENSMUST00000118558	0	ENSMUSG00000023089	ENSMUSG00000023089
chr5	134582607	134582824	Promoter (<=1kb)	5	134582690	134598328	15639	1	ENSMUST00000023867	0	ENSMUSG00000023104	ENSMUSG00000023104
chr5	123906990	123907312	Promoter (<=1kb)	5	123907175	123928832	21658	1	ENSMUST00000023869	0	ENSMUSG00000023106	ENSMUSG00000023106
chr14	54517335	54517775	Promoter (<=1kb)	14	54507187	54517525	10339	2	ENSMUST00000023873	0	ENSMUSG00000023110	ENSMUSG00000023110
chr7	19024157	19024413	Promoter (<=1kb)	7	19024377	19054617	30241	1	ENSMUST00000023882	0	ENSMUSG00000023118	ENSMUSG00000023118
chr16	96145134	96145503	Promoter (<=1kb)	16	96145407	96146764	1358	1	ENSMUST00000138198	0	ENSMUSG00000023147	ENSMUSG00000023147
chr1	151344286	151344583	Promoter (<=1kb)	1	151344498	151356798	12301	1	ENSMUST00000111887	0	ENSMUSG00000023150	ENSMUSG00000023150
chr14	8080181	8080351	Promoter (<=1kb)	14	8080367	8091834	11468	1	ENSMUST00000023924	-16	ENSMUSG00000023156	ENSMUSG00000023156
chr11	69913908	69914063	Promoter (<=1kb)	11	69914050	69916590	2541	1	ENSMUST00000116358	0	ENSMUSG00000023170	ENSMUSG00000023170
chr10	79704244	79704509	Promoter (<=1kb)	10	79704491	79711969	7479	1	ENSMUST00000179781	0	ENSMUSG00000023175	ENSMUSG00000023175
chr16	30236458	30236609	Distal Intergenic	16	30256378	30267532	11155	2	ENSMUST00000064856	30923	ENSMUSG00000023176	ENSMUSG00000023176
chr6	124847385	124847621	Intron (ENSMUST00000023958/ENSMUSG00000023191, intron 9 of 14)	6	124845325	124850993	5669	2	ENSMUST00000147296	3372	ENSMUSG00000023191	ENSMUSG00000023191
chr6	124857048	124857464	Promoter (<=1kb)	6	124841206	124857729	16524	2	ENSMUST00000135127	265	ENSMUSG00000023191	ENSMUSG00000023191
chr8	4324990	4325301	Promoter (<=1kb)	8	4325210	4359998	34789	1	ENSMUST00000155797	0	ENSMUSG00000023235	ENSMUSG00000023235
chr2	113828985	113829212	Promoter (<=1kb)	2	113776362	113829121	52760	2	ENSMUST00000024005	0	ENSMUSG00000023236	ENSMUSG00000023236
chr9	106476928	106477344	Promoter (<=1kb)	9	106470322	106476949	6628	2	ENSMUST00000067218	0	ENSMUSG00000023249	ENSMUSG00000023249
chr9	108853881	108854170	Promoter (<=1kb)	9	108854037	108912558	58522	1	ENSMUST00000098376	0	ENSMUSG00000023259	ENSMUSG00000023259
chr9	106438184	106438543	Promoter (<=1kb)	9	106432996	106438236	5241	2	ENSMUST00000024031	0	ENSMUSG00000023262	ENSMUSG00000023262
chr17	47694907	47695198	Promoter (<=1kb)	17	47695198	47704286	9089	1	ENSMUST00000113296	0	ENSMUSG00000023266	ENSMUSG00000023266
chr15	88819142	88819687	Promoter (<=1kb)	15	88819646	88826681	7036	1	ENSMUST00000024042	0	ENSMUSG00000023272	ENSMUSG00000023272
chr9	106202890	106203243	Promoter (<=1kb)	9	106203108	106215387	12280	1	ENSMUST00000024047	0	ENSMUSG00000023277	ENSMUSG00000023277
chr9	106212040	106212197	Intron (ENSMUST00000024047/ENSMUSG00000023277, intron 3 of 8)	9	106203108	106215387	12280	1	ENSMUST00000024047	8933	ENSMUSG00000023277	ENSMUSG00000023277
chr4	155943602	155943860	Promoter (<=1kb)	4	155943831	155957711	13881	1	ENSMUST00000103175	0	ENSMUSG00000023286	ENSMUSG00000023286
chr19	37207446	37207657	Promoter (<=1kb)	19	37207543	37222139	14597	1	ENSMUST00000024078	0	ENSMUSG00000023307	ENSMUSG00000023307
chr2	126151973	126152232	Promoter (<=1kb)	2	126152141	126165276	13136	1	ENSMUST00000170908	0	ENSMUSG00000023330	ENSMUSG00000023330
chr9	78039028	78039331	Distal Intergenic	9	78051958	78065624	13667	1	ENSMUST00000024104	-12627	ENSMUSG00000023333	ENSMUSG00000023333
chr8	119676534	119676662	Intron (ENSMUST00000024107/ENSMUSG00000023336, intron 1 of 6)	8	119666523	119688222	21700	1	ENSMUST00000024107	10012	ENSMUSG00000023336	ENSMUSG00000023336
chr9	106280916	106281058	Promoter (<=1kb)	9	106281061	106349891	68831	1	ENSMUST00000072206	-3	ENSMUSG00000023345	ENSMUSG00000023345
chr9	106318167	106318307	Intron (ENSMUST00000072206/ENSMUSG00000023345, intron 9 of 10)	9	106281061	106349891	68831	1	ENSMUST00000072206	37107	ENSMUSG00000023345	ENSMUSG00000023345
chr5	137314157	137314363	Promoter (<=1kb)	5	137309899	137314241	4343	2	ENSMUST00000024119	0	ENSMUSG00000023348	ENSMUSG00000023348
chr6	123231235	123231476	Promoter (1-2kb)	6	123229857	123247019	17163	1	ENSMUST00000151714	1379	ENSMUSG00000023349	ENSMUSG00000023349
chr2	180745383	180745534	Distal Intergenic	2	180738274	180741416	3143	1	ENSMUST00000140955	7110	ENSMUSG00000023393	ENSMUSG00000023393
chr5	32741537	32741761	Promoter (<=1kb)	5	32736424	32742475	6052	2	ENSMUST00000071829	714	ENSMUSG00000023452	ENSMUSG00000023452
chr5	32785606	32785864	Promoter (<=1kb)	5	32736301	32785646	49346	2	ENSMUST00000061895	0	ENSMUSG00000023452	ENSMUSG00000023452
chr6	124814129	124814343	Promoter (<=1kb)	6	124810586	124814296	3711	2	ENSMUST00000172132	0	ENSMUSG00000023456	ENSMUSG00000023456
chr17	66519663	66519827	Promoter (<=1kb)	17	66494512	66519670	25159	2	ENSMUST00000167962	0	ENSMUSG00000023460	ENSMUSG00000023460
chr9	108825162	108825327	Promoter (<=1kb)	9	108826320	108852963	26644	1	ENSMUST00000024238	-993	ENSMUSG00000023473	ENSMUSG00000023473
chr9	108825880	108826043	Promoter (<=1kb)	9	108826320	108852963	26644	1	ENSMUST00000024238	-277	ENSMUSG00000023473	ENSMUSG00000023473
chr9	108832507	108832656	Intron (ENSMUST00000024238/ENSMUSG00000023473, intron 2 of 34)	9	108826320	108852963	26644	1	ENSMUST00000024238	6188	ENSMUSG00000023473	ENSMUSG00000023473
chr6	124829413	124829811	Promoter (<=1kb)	6	124829547	124832664	3118	1	ENSMUST00000150120	0	ENSMUSG00000023505	ENSMUSG00000023505
chr6	124830050	124830187	Promoter (<=1kb)	6	124830217	124832585	2369	1	ENSMUST00000131847	-30	ENSMUSG00000023505	ENSMUSG00000023505
chr2	121008303	121008531	Promoter (<=1kb)	2	121008403	121016904	8502	1	ENSMUST00000060455	0	ENSMUSG00000023572	ENSMUSG00000023572
chr5	124112178	124112369	Promoter (<=1kb)	5	124112297	124115483	3187	1	ENSMUST00000024470	0	ENSMUSG00000023707	ENSMUSG00000023707
chr11	88204284	88204432	Promoter (<=1kb)	11	88204388	88211507	7120	1	ENSMUST00000024486	0	ENSMUSG00000023723	ENSMUSG00000023723
chr8	104655089	104655223	Promoter (2-3kb)	8	104652617	104658447	5831	1	ENSMUST00000067136	2473	ENSMUSG00000023737	ENSMUSG00000023737
chr15	98881368	98881592	Promoter (<=1kb)	15	98877778	98881404	3627	2	ENSMUST00000024518	0	ENSMUSG00000023755	ENSMUSG00000023755
chr11	3142530	3142727	Promoter (<=1kb)	11	3131890	3142378	10489	2	ENSMUST00000137633	-153	ENSMUSG00000023764	ENSMUSG00000023764
chr11	3172502	3172651	Promoter (1-2kb)	11	3156812	3170704	13893	2	ENSMUST00000156655	-1799	ENSMUSG00000023764	ENSMUSG00000023764
chr11	3193109	3193521	Promoter (<=1kb)	11	3131850	3193407	61558	2	ENSMUST00000081318	0	ENSMUSG00000023764	ENSMUSG00000023764
chr17	3081665	3081980	Promoter (<=1kb)	17	3076578	3082496	5919	2	ENSMUST00000142526	516	ENSMUSG00000023795	ENSMUSG00000023795
chr17	3083954	3084484	Promoter (<=1kb)	17	3078168	3084183	6016	2	ENSMUST00000127960	0	ENSMUSG00000023795	ENSMUSG00000023795
chr17	3314280	3314526	Distal Intergenic	17	3326573	3519397	192825	1	ENSMUST00000169838	-12047	ENSMUSG00000023800	ENSMUSG00000023800
chr17	3363261	3363577	Intron (ENSMUST00000169838/ENSMUSG00000023800, intron 1 of 26)	17	3397207	3519397	122191	1	ENSMUST00000072156	-33630	ENSMUSG00000023800	ENSMUSG00000023800
chr17	6006258	6006414	Promoter (1-2kb)	17	6007580	6032929	25350	1	ENSMUST00000115784	-1166	ENSMUSG00000023805	ENSMUSG00000023805
chr17	7169730	7170199	Promoter (<=1kb)	17	7170115	7303313	133199	1	ENSMUST00000024575	0	ENSMUSG00000023809	ENSMUSG00000023809
chr17	11157650	11157813	Intron (ENSMUST00000168593/ENSMUSG00000023826, intron 1 of 5)	17	11067125	11635446	568322	1	ENSMUST00000066658	90526	ENSMUSG00000023826	ENSMUSG00000023826
chr17	12046020	12046241	Distal Intergenic	17	12118704	12210710	92007	1	ENSMUST00000164143	-72463	ENSMUSG00000023827	ENSMUSG00000023827
chr17	12119005	12119360	Promoter (<=1kb)	17	12119284	12219645	100362	1	ENSMUST00000024594	0	ENSMUSG00000023827	ENSMUSG00000023827
chr17	12133972	12134291	Promoter (<=1kb)	17	12133205	12210361	77157	1	ENSMUST00000167792	768	ENSMUSG00000023827	ENSMUSG00000023827
chr17	12168566	12168831	Intron (ENSMUST00000164143/ENSMUSG00000023827, intron 2 of 4)	17	12151772	12219079	67308	1	ENSMUST00000170858	16795	ENSMUSG00000023827	ENSMUSG00000023827
chr17	12688763	12689038	Exon (ENSMUST00000024599/ENSMUSG00000023830, exon 6 of 48)	17	12698527	12701279	2753	2	ENSMUST00000161738	12241	ENSMUSG00000023830	ENSMUSG00000023830
chr17	12769633	12769806	Promoter (<=1kb)	17	12682406	12769664	87259	2	ENSMUST00000024599	0	ENSMUSG00000023830	ENSMUSG00000023830
chr17	12960300	12960849	Promoter (<=1kb)	17	12942890	12960747	17858	2	ENSMUST00000007005	0	ENSMUSG00000023832	ENSMUSG00000023832
chr17	17624494	17624761	Promoter (<=1kb)	17	17527723	17624489	96767	2	ENSMUST00000041047	-6	ENSMUSG00000023845	ENSMUSG00000023845
chr17	17625012	17625503	Promoter (<=1kb)	17	17527723	17624489	96767	2	ENSMUST00000041047	-524	ENSMUSG00000023845	ENSMUSG00000023845
chr17	17374065	17374315	Promoter (<=1kb)	17	17374332	17394898	20567	1	ENSMUST00000024620	-17	ENSMUSG00000023846	ENSMUSG00000023846
chr17	15704809	15705047	Promoter (<=1kb)	17	15704967	15772610	67644	1	ENSMUST00000024627	0	ENSMUSG00000023852	ENSMUSG00000023852
chr17	8283603	8284066	Promoter (<=1kb)	17	8283762	8297661	13900	1	ENSMUST00000155364	0	ENSMUSG00000023861	ENSMUSG00000023861
chr17	8506140	8506338	Distal Intergenic	17	8525372	8981671	456300	1	ENSMUST00000115715	-19034	ENSMUSG00000023868	ENSMUSG00000023868
chr17	8508329	8508590	Distal Intergenic	17	8525372	8981671	456300	1	ENSMUST00000115715	-16782	ENSMUSG00000023868	ENSMUSG00000023868
chr17	8524708	8525143	Promoter (<=1kb)	17	8525372	8981671	456300	1	ENSMUST00000115715	-229	ENSMUSG00000023868	ENSMUSG00000023868
chr17	14545883	14546177	Distal Intergenic	17	14665500	14694262	28763	2	ENSMUST00000170872	148085	ENSMUSG00000023885	ENSMUSG00000023885
chr17	14672483	14672636	Intron (ENSMUST00000170872/ENSMUSG00000023885, intron 17 of 21)	17	14665500	14694262	28763	2	ENSMUST00000170872	21626	ENSMUSG00000023885	ENSMUSG00000023885
chr17	23630293	23630448	Exon (ENSMUST00000024696/ENSMUSG00000023903, exon 1 of 10)	17	23629458	23645269	15812	2	ENSMUST00000024696	14821	ENSMUSG00000023903	ENSMUSG00000023903
chr17	23677440	23677623	Promoter (<=1kb)	17	23675447	23677449	2003	2	ENSMUST00000024698	0	ENSMUSG00000023905	ENSMUSG00000023905
chr17	23726244	23726457	Promoter (<=1kb)	17	23726336	23736729	10394	1	ENSMUST00000024701	0	ENSMUSG00000023908	ENSMUSG00000023908
chr17	23740260	23740514	Promoter (<=1kb)	17	23736186	23740330	4145	2	ENSMUST00000024702	0	ENSMUSG00000023909	ENSMUSG00000023909
chr17	23786069	23786237	Promoter (<=1kb)	17	23776916	23786081	9166	2	ENSMUST00000024704	0	ENSMUSG00000023911	ENSMUSG00000023911
chr17	43667093	43667343	Promoter (<=1kb)	17	43641900	43667015	25116	2	ENSMUST00000024705	-79	ENSMUSG00000023912	ENSMUSG00000023912
chr17	43557506	43558048	Distal Intergenic	17	43568098	43600591	32494	1	ENSMUST00000167214	-10050	ENSMUSG00000023913	ENSMUSG00000023913
chr17	43518727	43518866	Distal Intergenic	17	43474324	43502812	28489	2	ENSMUST00000117137	-15916	ENSMUSG00000023914	ENSMUSG00000023914
chr17	43016380	43016583	Promoter (<=1kb)	17	43016555	43089188	72634	1	ENSMUST00000024708	0	ENSMUSG00000023915	ENSMUSG00000023915
chr17	40934445	40934778	Promoter (<=1kb)	17	40934685	40961989	27305	1	ENSMUST00000169611	0	ENSMUSG00000023921	ENSMUSG00000023921
chr17	51179244	51179535	Promoter (<=1kb)	17	50733127	51179349	446223	2	ENSMUST00000024717	0	ENSMUSG00000023923	ENSMUSG00000023923
chr17	45433532	45433926	Promoter (<=1kb)	17	45391892	45433707	41816	2	ENSMUST00000024727	0	ENSMUSG00000023932	ENSMUSG00000023932
chr17	45686200	45686454	Promoter (<=1kb)	17	45686322	45698495	12174	1	ENSMUST00000024734	0	ENSMUSG00000023939	ENSMUSG00000023939
chr17	53689235	53689539	Promoter (<=1kb)	17	53674786	53689333	14548	2	ENSMUST00000024736	0	ENSMUSG00000023940	ENSMUSG00000023940
chr17	45573236	45573428	Promoter (<=1kb)	17	45567775	45573271	5497	2	ENSMUST00000024739	0	ENSMUSG00000023944	ENSMUSG00000023944
chr17	45555545	45555738	Promoter (<=1kb)	17	45555716	45563169	7454	1	ENSMUST00000024742	0	ENSMUSG00000023947	ENSMUSG00000023947
chr17	46160829	46161064	Promoter (<=1kb)	17	46161032	46169368	8337	1	ENSMUST00000169383	0	ENSMUSG00000023952	ENSMUSG00000023952
chr17	46202517	46202828	Promoter (<=1kb)	17	46172004	46202625	30622	2	ENSMUST00000024749	0	ENSMUSG00000023953	ENSMUSG00000023953
chr17	44261892	44262160	Intron (ENSMUST00000024755/ENSMUSG00000023959, intron 4 of 5)	17	44188572	44280168	91597	1	ENSMUST00000024755	73321	ENSMUSG00000023959	ENSMUSG00000023959
chr17	44078718	44078920	Promoter (<=1kb)	17	44078813	44086567	7755	1	ENSMUST00000154166	0	ENSMUSG00000023960	ENSMUSG00000023960
chr17	44105650	44106052	Promoter (<=1kb)	17	44096308	44105809	9502	2	ENSMUST00000024757	0	ENSMUSG00000023961	ENSMUSG00000023961
chr17	63500407	63500671	Promoter (<=1kb)	17	63057452	63500017	442566	2	ENSMUST00000024761	-391	ENSMUSG00000023965	ENSMUSG00000023965
chr17	46674231	46674470	Promoter (<=1kb)	17	46667458	46674255	6798	2	ENSMUST00000024766	0	ENSMUSG00000023971	ENSMUSG00000023971
chr17	46752098	46752451	Promoter (<=1kb)	17	46735705	46752214	16510	2	ENSMUST00000059844	0	ENSMUSG00000023973	ENSMUSG00000023973
chr17	47010474	47010664	Promoter (<=1kb)	17	46928292	47010532	82241	2	ENSMUST00000113335	0	ENSMUSG00000023977	ENSMUSG00000023977
chr17	47502223	47502422	Promoter (<=1kb)	17	47488050	47502287	14238	2	ENSMUST00000067103	0	ENSMUSG00000023980	ENSMUSG00000023980
chr17	47611471	47611606	Promoter (<=1kb)	17	47611589	47650289	38701	1	ENSMUST00000146105	0	ENSMUSG00000023984	ENSMUSG00000023984
chr17	47593336	47593573	Intron (ENSMUST00000037333/ENSMUSG00000034165, intron 2 of 6)	17	47599331	47611492	12162	2	ENSMUST00000024783	17919	ENSMUSG00000023988	ENSMUSG00000023988
chr17	47736949	47737132	Promoter (<=1kb)	17	47737030	47792419	55390	1	ENSMUST00000086932	0	ENSMUSG00000023990	ENSMUSG00000023990
chr17	47763013	47763287	Promoter (<=1kb)	17	47763170	47786297	23128	1	ENSMUST00000130208	0	ENSMUSG00000023990	ENSMUSG00000023990
chr17	47924636	47924852	Promoter (<=1kb)	17	47867133	47924645	57513	2	ENSMUST00000113265	0	ENSMUSG00000023991	ENSMUSG00000023991
chr17	48409483	48410232	Promoter (<=1kb)	17	48386885	48409765	22881	2	ENSMUST00000078800	0	ENSMUSG00000023994	ENSMUSG00000023994
chr17	49624618	49624912	Intron (ENSMUST00000024798/ENSMUSG00000023999, intron 3 of 11)	17	49615172	49909847	294676	1	ENSMUST00000162854	9447	ENSMUSG00000023999	ENSMUSG00000023999
chr17	29338229	29338488	Promoter (1-2kb)	17	29335581	29340453	4873	2	ENSMUST00000151739	1965	ENSMUSG00000024012	ENSMUSG00000024012
chr17	29347742	29348035	Promoter (<=1kb)	17	29332072	29347904	15833	2	ENSMUST00000095427	0	ENSMUSG00000024012	ENSMUSG00000024012
chr17	29437040	29437567	Distal Intergenic	17	29490812	29495445	4634	1	ENSMUST00000024811	-53245	ENSMUSG00000024014	ENSMUSG00000024014
chr17	29490365	29490822	Promoter (<=1kb)	17	29490812	29495445	4634	1	ENSMUST00000024811	0	ENSMUSG00000024014	ENSMUSG00000024014
chr17	29703072	29703315	3' UTR	17	29699999	29716963	16965	2	ENSMUST00000131807	13648	ENSMUSG00000024018	ENSMUSG00000024018
chr17	29716970	29717125	Promoter (<=1kb)	17	29689378	29717009	27632	2	ENSMUST00000137079	0	ENSMUSG00000024018	ENSMUSG00000024018
chr17	29549633	29549854	Promoter (<=1kb)	17	29549799	29674187	124389	1	ENSMUST00000150388	0	ENSMUSG00000024019	ENSMUSG00000024019
chr17	29660497	29660725	Promoter (<=1kb)	17	29660595	29705979	45385	1	ENSMUST00000024816	0	ENSMUSG00000024019	ENSMUSG00000024019
chr17	31277293	31277461	Promoter (<=1kb)	17	31255019	31277356	22338	2	ENSMUST00000024832	0	ENSMUSG00000024033	ENSMUSG00000024033
chr17	31512232	31512386	Promoter (<=1kb)	17	31494323	31512268	17946	2	ENSMUST00000172284	0	ENSMUSG00000024037	ENSMUSG00000024037
chr17	31519931	31520152	Promoter (<=1kb)	17	31503526	31519965	16440	2	ENSMUST00000171291	0	ENSMUSG00000024037	ENSMUSG00000024037
chr17	31637171	31637325	Promoter (<=1kb)	17	31612623	31637199	24577	2	ENSMUST00000067801	0	ENSMUSG00000024039	ENSMUSG00000024039
chr17	31685613	31685751	Distal Intergenic	17	31677933	31681722	3790	1	ENSMUST00000019192	7681	ENSMUSG00000024041	ENSMUSG00000024041
chr17	31705697	31705910	Distal Intergenic	17	31677933	31681722	3790	1	ENSMUST00000019192	27765	ENSMUSG00000024041	ENSMUSG00000024041
chr17	31790625	31791025	Distal Intergenic	17	31844248	31855792	11545	2	ENSMUST00000024839	64767	ENSMUSG00000024042	ENSMUSG00000024042
chr17	31827306	31827468	Distal Intergenic	17	31844248	31855792	11545	2	ENSMUST00000024839	28324	ENSMUSG00000024042	ENSMUSG00000024042
chr17	31855780	31856131	Promoter (<=1kb)	17	31844248	31855792	11545	2	ENSMUST00000024839	0	ENSMUSG00000024042	ENSMUSG00000024042
chr17	32321121	32321462	Promoter (<=1kb)	17	32303676	32321153	17478	2	ENSMUST00000002699	0	ENSMUSG00000024045	ENSMUSG00000024045
chr17	71002482	71002742	Promoter (<=1kb)	17	70993656	71002554	8899	2	ENSMUST00000148960	0	ENSMUSG00000024048	ENSMUSG00000024048
chr17	32364411	32364631	Promoter (<=1kb)	17	32361675	32364463	2789	2	ENSMUST00000168943	0	ENSMUSG00000024050	ENSMUSG00000024050
chr17	71183323	71183637	Promoter (<=1kb)	17	71183556	71232306	48751	1	ENSMUST00000156570	0	ENSMUSG00000024052	ENSMUSG00000024052
chr17	71475277	71475602	Promoter (<=1kb)	17	71344489	71475343	130855	2	ENSMUST00000127430	0	ENSMUSG00000024054	ENSMUSG00000024054
chr17	71526793	71527199	Promoter (<=1kb)	17	71496100	71526857	30758	2	ENSMUST00000024851	0	ENSMUSG00000024056	ENSMUSG00000024056
