	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000031987	3166.391912	0.699708713	0.191182581	3.63726E-05	0.000369925	Egln1
ENSMUSG00000039983	1731.976164	0.420700167	0.107707603	3.64468E-05	0.000370494	Ccdc32
ENSMUSG00000001985	1246.639929	-0.738571241	0.203660074	3.65793E-05	0.000371281	Grik3
ENSMUSG00000008333	1505.216202	0.319944135	0.078502305	3.65765E-05	0.000371281	Snrpb2
ENSMUSG00000027663	4509.50157	0.676743593	0.18512244	3.65792E-05	0.000371281	Zmat3
ENSMUSG00000027016	1252.995807	-0.819096201	0.226208549	3.67466E-05	0.000372792	Zfp385b
ENSMUSG00000029404	1126.536723	0.446832379	0.116133967	3.68365E-05	0.000373349	Arl6ip4
ENSMUSG00000029821	586.685196	0.527882736	0.138952363	3.68385E-05	0.000373349	Dfna5
ENSMUSG00000057421	2656.5416	-0.312778347	0.078356878	3.68865E-05	0.000373649	Las1l
ENSMUSG00000035181	715.0055988	-0.440928784	0.114813331	3.69579E-05	0.000374185	Heatr5a
ENSMUSG00000019564	272.4134815	-0.780550273	0.215946159	3.70845E-05	0.000375091	Arid3a
ENSMUSG00000020694	2232.745033	0.426885054	0.109587091	3.70798E-05	0.000375091	Tlk2
ENSMUSG00000018548	9587.482651	-0.527319207	0.138970804	3.72083E-05	0.000376156	Trim37
ENSMUSG00000026204	16579.80656	-0.714969541	0.195247972	3.72972E-05	0.000376866	Ptprn
ENSMUSG00000027531	1982.677217	-0.46722716	0.118281869	3.74314E-05	0.000378033	Impa1
ENSMUSG00000054702	60.53735767	-0.869149852	0.242353391	3.74899E-05	0.00037834	Ap1s3
ENSMUSG00000086697	24.62616561	1.312242646	0.378806928	3.74992E-05	0.00037834	AC117663.2
ENSMUSG00000040964	1232.823993	0.633121337	0.173095854	3.75529E-05	0.000378504	Arhgef10l
ENSMUSG00000090691	43.59931872	-1.304893819	0.379971985	3.75408E-05	0.000378504	RP23-390C6.1
ENSMUSG00000022514	1358.609087	-0.521045233	0.138264223	3.76387E-05	0.00037918	Il1rap
ENSMUSG00000036777	885.9003404	-1.340439853	0.438593657	3.83698E-05	0.000386352	Anln
ENSMUSG00000047259	69.81554325	-1.138806638	0.333874018	3.8546E-05	0.000387548	Mc4r
ENSMUSG00000095432	374.7519461	-0.539322749	0.142086993	3.85129E-05	0.000387548	Zfp748
ENSMUSG00000107068	54.54695363	-1.030791821	0.293361655	3.85374E-05	0.000387548	RP23-142A14.4
ENSMUSG00000043311	686.0065778	0.37238823	0.094524218	3.89214E-05	0.000391128	RP23-115O3.10
ENSMUSG00000025935	1891.81298	0.451308302	0.116638989	3.89881E-05	0.000391604	Tram1
ENSMUSG00000040972	1189.19312	-0.855584196	0.240520915	3.90935E-05	0.000392468	Igsf21
ENSMUSG00000022428	2974.110769	0.338049289	0.084750655	3.93107E-05	0.000394452	Cby1
ENSMUSG00000027397	4349.135446	-0.707256034	0.193001534	3.94795E-05	0.00039595	Slc20a1
ENSMUSG00000032558	439.4662802	-0.570435367	0.152122751	3.97106E-05	0.00039807	Nphp3
ENSMUSG00000015889	1991.631708	0.454188437	0.117897266	3.97614E-05	0.000398185	Lta4h
ENSMUSG00000030043	287.7152547	-0.837462436	0.234193072	3.97614E-05	0.000398185	Tacr1
ENSMUSG00000025371	1386.041878	0.369087839	0.093856948	4.00224E-05	0.0004006	Chmp6
ENSMUSG00000034341	11220.18484	0.413937577	0.106841192	4.02997E-05	0.000403176	Wbp2
ENSMUSG00000042178	973.2924278	0.531812401	0.141671763	4.03522E-05	0.000403502	Armc5
ENSMUSG00000029860	3903.621776	-0.34227947	0.084491787	4.04794E-05	0.000404574	Zyx
ENSMUSG00000040380	76.48599228	-0.833053792	0.233047101	4.06117E-05	0.000405696	Cbln3
ENSMUSG00000043483	159.1792201	0.697422441	0.191464108	4.07672E-05	0.000407048	RP23-126M2.1
ENSMUSG00000025422	14906.83346	-0.736480399	0.203396375	4.10872E-05	0.000410041	Agap2
ENSMUSG00000032724	587.1759032	-0.74029956	0.207092415	4.12115E-05	0.000411078	Abtb2
ENSMUSG00000020562	47.0508958	1.272347066	0.37142696	4.13429E-05	0.000412186	Efcab10
ENSMUSG00000079434	30.55761642	1.566281479	0.471140319	4.14446E-05	0.000412996	Neu2
ENSMUSG00000006526	828.1333771	-0.412347142	0.106267681	4.17934E-05	0.000416266	Tmem110
ENSMUSG00000091243	2204.697035	-0.498347497	0.130869962	4.18138E-05	0.000416266	Vgll3
ENSMUSG00000047632	272.3525186	-0.556354997	0.148207824	4.20249E-05	0.000418161	Fgfbp3
ENSMUSG00000075592	1743.113629	-0.563529643	0.152342073	4.21614E-05	0.000419313	Nynrin
ENSMUSG00000028437	2008.631873	-0.444911255	0.115640584	4.23112E-05	0.000420596	Ubap1
ENSMUSG00000041815	4451.202282	0.429702428	0.11132848	4.25311E-05	0.000422574	Poldip3
ENSMUSG00000049858	1311.993019	-0.719797906	0.201054818	4.27547E-05	0.000424588	Suox
ENSMUSG00000071711	2013.469	0.488407339	0.128289356	4.30966E-05	0.000427773	Mpst
ENSMUSG00000062762	11270.25491	0.318557369	0.07957615	4.31639E-05	0.000428231	Ei24
ENSMUSG00000030101	1854.852527	0.916545567	0.266008296	4.32977E-05	0.000429347	Sumf1
ENSMUSG00000021962	942.6691705	-0.370813051	0.094764985	4.3366E-05	0.000429814	Dcp1a
ENSMUSG00000020485	1572.161806	0.449805336	0.116886002	4.35479E-05	0.000431406	Supt4a
ENSMUSG00000064105	997.929661	0.566097778	0.150803414	4.36045E-05	0.000431755	Cnnm2
ENSMUSG00000010476	35.32080333	1.434474181	0.427788934	4.36326E-05	0.000431822	Ebf3
ENSMUSG00000035653	2700.119221	-0.935858665	0.271645365	4.36756E-05	0.000432036	Lrfn5
ENSMUSG00000032511	829.4408542	-1.11275874	0.323262307	4.42068E-05	0.000437077	Scn5a
ENSMUSG00000024304	14723.23532	-0.477013669	0.125283277	4.44596E-05	0.000438933	Cdh2
ENSMUSG00000026616	78.15432102	-2.04546755	0.762567135	4.44267E-05	0.000438933	Cr2
ENSMUSG00000037872	1242.955316	-0.678801555	0.18809545	4.4456E-05	0.000438933	Ackr1
ENSMUSG00000046230	1554.106232	-0.597401531	0.16115133	4.45282E-05	0.000439396	Vps13a
ENSMUSG00000070305	202.2173345	-0.545658409	0.145524205	4.49235E-05	0.00044308	Mpzl3
ENSMUSG00000026781	2877.411367	-0.391209986	0.100734021	4.50227E-05	0.000443626	Acbd5
ENSMUSG00000116610	15.66921303	-4.076228274	1.262099403	4.50209E-05	0.000443626	RP23-415I21.2
ENSMUSG00000027406	6950.920355	0.343128853	0.087433486	4.54736E-05	0.000447633	Idh3b
ENSMUSG00000109125	78.22673626	-1.94200537	0.625548432	4.5453E-05	0.000447633	RP24-267C3.3
ENSMUSG00000030309	561.0684025	0.466722061	0.122569734	4.56659E-05	0.000449307	Caprin2
ENSMUSG00000025262	1671.320216	-0.737994255	0.207610524	4.57514E-05	0.000449792	Fam120c
ENSMUSG00000036198	119.66027	1.700581793	0.608381647	4.57816E-05	0.000449792	Arhgap36
ENSMUSG00000038046	456.9161943	0.44480013	0.116064906	4.57819E-05	0.000449792	Mrm3
ENSMUSG00000022292	1057.028082	-0.481209311	0.126709189	4.58616E-05	0.000450357	Rrm2b
ENSMUSG00000030862	281.8763257	0.990295365	0.286302598	4.59639E-05	0.000450923	Cpxm2
ENSMUSG00000097365	25.94258822	-1.83905656	0.581937861	4.59581E-05	0.000450923	RP23-423L24.1
ENSMUSG00000019302	17608.81896	-0.576840268	0.156634476	4.62213E-05	0.000453228	Atp6v0a1
ENSMUSG00000049164	486.3195173	-0.490780906	0.13000625	4.63773E-05	0.000454538	Zfp518a
ENSMUSG00000097929	923.862625	-0.983408378	0.289382852	4.66954E-05	0.000457434	Tunar
ENSMUSG00000004360	2468.403924	-0.338475903	0.086339824	4.67731E-05	0.000457859	RP23-331E5.6
ENSMUSG00000041444	5195.108694	-0.618737497	0.168451682	4.67841E-05	0.000457859	Arhgap32
ENSMUSG00000028020	2754.512958	-0.634776076	0.173465818	4.69005E-05	0.000458777	Glrb
ENSMUSG00000073805	607.6128323	-0.57899321	0.156483173	4.6944E-05	0.00045898	Fam196a
ENSMUSG00000032968	1276.831978	-0.585079558	0.157782582	4.69911E-05	0.000459218	Inha
ENSMUSG00000045636	1442.996104	0.618755209	0.168536081	4.72449E-05	0.000461476	Mtus1
ENSMUSG00000018770	12435.77051	0.378192104	0.097487843	4.73227E-05	0.000462013	Atp5g3
ENSMUSG00000031673	3697.296247	-0.703064807	0.196815002	4.74004E-05	0.000462549	Cdh11
ENSMUSG00000019814	656.824886	-0.413562346	0.108259039	4.75153E-05	0.000463446	Ltv1
ENSMUSG00000028986	4179.35924	-0.318855126	0.081159952	4.76244E-05	0.000464287	Klhl7
ENSMUSG00000026021	3344.071193	0.411680715	0.10640061	4.77134E-05	0.000464929	Sumo1
ENSMUSG00000027412	556.7273434	-0.491552733	0.130154582	4.79867E-05	0.000467368	Lpin3
ENSMUSG00000029121	33885.49025	-0.551268456	0.148363264	4.82218E-05	0.000469431	Crmp1
ENSMUSG00000071042	48.01385769	-1.766728405	0.562377492	4.84127E-05	0.000471063	Rasgrp3
ENSMUSG00000106847	7892.398602	-0.763956864	0.215952201	4.8436E-05	0.000471063	Peg13
ENSMUSG00000004319	7183.063276	-0.269253778	0.069096262	4.84862E-05	0.000471325	Clcn3
ENSMUSG00000029152	11745.52207	0.298135358	0.074997803	4.89045E-05	0.000475163	Ociad1
ENSMUSG00000033565	12519.2906	-0.519974034	0.135019101	4.89971E-05	0.000475834	Rbfox2
ENSMUSG00000022150	1428.37497	-0.366861656	0.094347812	4.91798E-05	0.000477379	Dab2
ENSMUSG00000035711	57.29957665	-1.357558029	0.418876306	4.93812E-05	0.000479104	Dok3
ENSMUSG00000021848	1252.049297	0.881134353	0.254008451	4.96029E-05	0.000481025	Otx2
ENSMUSG00000043241	1154.313647	0.322140356	0.082120108	4.96302E-05	0.000481059	Upf2
ENSMUSG00000099481	266.3361904	-0.570206829	0.154029526	4.96793E-05	0.000481304	Xndc1
ENSMUSG00000097123	103.7177379	0.957629001	0.276872067	4.98556E-05	0.000482781	Gm6297
ENSMUSG00000031634	1397.499766	0.414600981	0.10813482	4.99038E-05	0.000482786	Ufsp2
ENSMUSG00000060735	1034.386538	-0.648892076	0.179277373	4.98952E-05	0.000482786	Rxfp3
ENSMUSG00000075297	321.2251053	-0.82663074	0.237634027	5.01928E-05	0.000485349	H60b
ENSMUSG00000018411	62658.46156	-0.508291438	0.136226943	5.02462E-05	0.000485633	Mapt
ENSMUSG00000058914	300.7905405	-1.127931779	0.331465007	5.0608E-05	0.000488897	C1qtnf3
ENSMUSG00000027933	3794.480781	-0.298684183	0.076333176	5.07058E-05	0.000489608	Ints3
ENSMUSG00000064329	1234.755533	-1.104314982	0.326130119	5.08605E-05	0.000490867	Scn1a
ENSMUSG00000028970	885.6163347	-0.436569536	0.11456517	5.11068E-05	0.000493009	Abcb1b
ENSMUSG00000021379	2932.057167	1.031310621	0.300687009	5.11931E-05	0.000493455	Id4
ENSMUSG00000030269	837.9505107	-0.40873579	0.106576643	5.12018E-05	0.000493455	Mtmr14
ENSMUSG00000030881	3208.75203	-0.369670258	0.095062	5.17446E-05	0.000498449	Arfip2
ENSMUSG00000053465	497.5343095	-1.131396951	0.344442481	5.18804E-05	0.000499519	Hs6st3
ENSMUSG00000078348	1934.039376	0.501653975	0.134294153	5.20288E-05	0.000500709	Sf3b5
ENSMUSG00000039670	254.882426	0.66655254	0.184894998	5.20855E-05	0.000501017	Oxld1
ENSMUSG00000002266	1948.556361	-0.846707686	0.244502031	5.22052E-05	0.00050193	Zim1
ENSMUSG00000041975	412.3857806	0.62297071	0.170978922	5.24239E-05	0.000503792	Mettl8
ENSMUSG00000017548	1769.262533	0.490702015	0.131442087	5.27695E-05	0.000506873	Suz12
ENSMUSG00000074281	52.67049628	-0.991643659	0.289365735	5.28873E-05	0.000507763	RP23-27B23.7
ENSMUSG00000030096	7569.746616	-0.623239585	0.172358491	5.32027E-05	0.000510549	Slc6a6
ENSMUSG00000048756	5432.435922	0.487164152	0.129349774	5.32419E-05	0.000510683	Foxo3
ENSMUSG00000026610	384.3868856	0.829906017	0.238149878	5.35295E-05	0.000513198	Esrrg
ENSMUSG00000060594	552.9768257	-0.897863722	0.261785944	5.35649E-05	0.000513294	Layn
ENSMUSG00000079260	225.8957116	-0.806278492	0.229371704	5.37615E-05	0.000514934	Tmppe
ENSMUSG00000059518	1849.136393	0.394294697	0.103123343	5.38609E-05	0.000515642	Znhit1
ENSMUSG00000016344	3318.50845	0.350553022	0.091399368	5.39102E-05	0.00051587	Ppdpf
ENSMUSG00000005732	1849.845825	0.42863057	0.11259965	5.42396E-05	0.000518777	Ranbp1
ENSMUSG00000031902	1688.54265	0.546708031	0.148792555	5.46144E-05	0.000522114	Nfatc3
ENSMUSG00000027282	5503.128568	-0.373100038	0.097523591	5.47942E-05	0.000523586	Mtch2
ENSMUSG00000026656	34.88403801	-1.866342459	0.619987953	5.516E-05	0.000526833	Fcgr2b
ENSMUSG00000022023	2386.526307	0.354559882	0.091765928	5.52522E-05	0.000527408	Wbp4
ENSMUSG00000027605	1731.819281	-0.455243062	0.121900113	5.52724E-05	0.000527408	Acss2
ENSMUSG00000041096	3658.319606	0.425086756	0.112535502	5.54274E-05	0.000528638	Tspyl2
ENSMUSG00000062797	1850.976921	0.366135587	0.094754671	5.55827E-05	0.000529869	l7Rn6
ENSMUSG00000022538	921.404201	0.525285684	0.142189742	5.58324E-05	0.000531516	Lsg1
ENSMUSG00000051527	2000.656883	0.875124957	0.260463217	5.58269E-05	0.000531516	Usp29
ENSMUSG00000052512	4220.572276	-0.574351255	0.156830224	5.58343E-05	0.000531516	Nav2
ENSMUSG00000063146	7159.489685	-0.439334831	0.115832745	5.58798E-05	0.000531699	Clip2
ENSMUSG00000090399	18.34171323	-1.875964556	0.575623879	5.59164E-05	0.000531798	RP24-409F22.2
ENSMUSG00000020656	165.3111372	-0.632820882	0.175242583	5.6139E-05	0.000533664	Grhl1
ENSMUSG00000036299	5391.709913	0.354417334	0.09179089	5.63311E-05	0.000534752	BC031181
ENSMUSG00000067242	1412.563523	-0.734054131	0.208032375	5.63328E-05	0.000534752	Lgi1
ENSMUSG00000091537	3793.307323	-0.439632347	0.116439076	5.63314E-05	0.000534752	Tma7
ENSMUSG00000026062	111.4981575	-1.345399411	0.439033917	5.63758E-05	0.000534909	Slc9a2
ENSMUSG00000074570	14.37266818	2.017858827	0.618737712	5.64149E-05	0.000535029	Cass4
ENSMUSG00000116673	161.6183438	-0.623725401	0.172101112	5.6505E-05	0.000535632	RP23-49H16.3
ENSMUSG00000024146	2164.079877	0.62661193	0.173933623	5.6882E-05	0.000538953	Cript
ENSMUSG00000039737	1281.603867	0.377851122	0.098659627	5.77059E-05	0.000546504	Prkrip1
ENSMUSG00000050069	148.0056364	1.033631723	0.305414167	5.78011E-05	0.00054715	Grem2
ENSMUSG00000037275	1271.120962	-0.4832533	0.129304455	5.79535E-05	0.000548335	Gemin5
ENSMUSG00000039568	3355.060864	0.771869094	0.222891813	5.79819E-05	0.000548348	Ubald1
ENSMUSG00000021932	531.5392122	0.418515215	0.110259975	5.88552E-05	0.000556347	Rnaseh2b
ENSMUSG00000033854	2117.481374	-0.658123793	0.184537748	5.92294E-05	0.000559577	Kcnk10
ENSMUSG00000039826	1074.769942	-0.40067942	0.105047696	5.92523E-05	0.000559577	Trub2
ENSMUSG00000032349	5034.363285	-0.462296434	0.122547954	5.97882E-05	0.000564375	Elovl5
ENSMUSG00000028452	22096.02543	-0.464326845	0.124054558	6.01074E-05	0.000567124	Vcp
ENSMUSG00000029535	1101.486919	0.354120687	0.091993136	6.02953E-05	0.000568631	Triap1
ENSMUSG00000026311	3612.580421	-0.526513187	0.142758629	6.06181E-05	0.000571207	Asb1
ENSMUSG00000026443	8913.298949	-0.603374713	0.168165161	6.06249E-05	0.000571207	Lrrn2
ENSMUSG00000042719	2589.076242	-0.442145025	0.117712518	6.09677E-05	0.000574169	Naa25
ENSMUSG00000108079	60.5700269	-1.038189251	0.307760361	6.11133E-05	0.000575273	RP23-4F16.6
ENSMUSG00000044854	38.40676403	1.340165718	0.40857619	6.11966E-05	0.000575789	RP23-326A12.1
ENSMUSG00000056537	3524.873795	0.325136642	0.084048345	6.12309E-05	0.000575844	Rlim
ENSMUSG00000052485	38.52734399	-1.548801707	0.475840063	6.13135E-05	0.000576352	Tmem171
ENSMUSG00000022674	1610.109068	-0.370183322	0.096915349	6.15798E-05	0.000578177	Ube2v2
ENSMUSG00000035842	197.7756432	-0.654464063	0.183171809	6.15881E-05	0.000578177	Ddx11
ENSMUSG00000059423	441.3784505	0.653158519	0.182766492	6.15933E-05	0.000578177	Zfp933
ENSMUSG00000051721	392.0803856	-0.61483385	0.171469666	6.16878E-05	0.000578527	RP23-335F6.3
ENSMUSG00000075318	6185.625075	-0.911113494	0.270010672	6.16801E-05	0.000578527	Scn2a1
ENSMUSG00000026987	1122.621203	0.970877006	0.299436627	6.22589E-05	0.000583612	Baz2b
ENSMUSG00000001729	7728.220017	-0.312797473	0.080867194	6.2502E-05	0.00058562	Akt1
ENSMUSG00000063049	611.4351042	0.374594505	0.09947618	6.28255E-05	0.000588378	Ing2
ENSMUSG00000084883	2950.709602	0.585863637	0.162460131	6.31372E-05	0.000591024	Ccdc85c
ENSMUSG00000046699	1186.131454	-0.922406868	0.270621606	6.35728E-05	0.000594619	Slitrk4
ENSMUSG00000060708	445.0356027	0.795054794	0.231204158	6.358E-05	0.000594619	Bloc1s4
ENSMUSG00000032640	1805.959475	0.474740396	0.127558098	6.39181E-05	0.000597504	Chsy1
ENSMUSG00000090063	869.8773283	1.115660717	0.339839184	6.39952E-05	0.000597949	Dlx6os1
ENSMUSG00000036078	1666.496652	-0.531454537	0.14437807	6.40726E-05	0.000598395	Sigmar1
ENSMUSG00000063875	81.10416927	1.439873637	0.464894737	6.41391E-05	0.00059874	RP24-127H11.10
ENSMUSG00000021938	2104.058172	-0.461865047	0.123798445	6.49869E-05	0.000606375	Pspc1
ENSMUSG00000026792	2003.154147	-0.379985407	0.099982073	6.50538E-05	0.000606718	Lrsam1
ENSMUSG00000020740	2428.468824	-0.403241696	0.106808564	6.5155E-05	0.000607383	Gga3
ENSMUSG00000034484	2760.083432	0.29898885	0.078313707	6.5519E-05	0.000610495	Snx2
ENSMUSG00000032329	3841.1719	0.54333748	0.149761397	6.57096E-05	0.000611988	Hmg20a
ENSMUSG00000001211	9452.965862	-0.352743661	0.092431439	6.57866E-05	0.000612424	Agpat3
ENSMUSG00000036769	633.2687769	-0.440333416	0.118795088	6.59542E-05	0.000613702	Wdr44
ENSMUSG00000019945	29.72488289	1.480315722	0.454505651	6.60993E-05	0.000614769	RP23-2A21.1
ENSMUSG00000019762	38.4377501	-1.304811284	0.399681412	6.64212E-05	0.000617479	Iyd
ENSMUSG00000039154	506.5998776	0.492703401	0.132510572	6.66268E-05	0.000619106	Shd
ENSMUSG00000049811	404.8174758	0.64011372	0.17971604	6.67934E-05	0.000620369	Fam161a
ENSMUSG00000015942	586.6828358	0.469370871	0.127324144	6.74682E-05	0.000626176	Gtf2ird2
ENSMUSG00000024347	3371.938006	0.810693121	0.240038701	6.74805E-05	0.000626176	Psd2
ENSMUSG00000037771	2047.107423	0.872209491	0.251961875	6.75311E-05	0.000626358	Slc32a1
ENSMUSG00000000838	1570.251008	-0.368950822	0.097129594	6.77623E-05	0.000628002	Fmr1
ENSMUSG00000022489	2118.630417	0.336897743	0.091210909	6.77705E-05	0.000628002	Pde1b
ENSMUSG00000034349	763.8857642	0.468036509	0.126087985	6.83405E-05	0.000632994	Smc4
ENSMUSG00000020385	1762.659794	-0.387412691	0.1025263	6.85732E-05	0.000634859	Clk4
ENSMUSG00000022964	3201.665035	-0.503280738	0.136003855	6.86729E-05	0.000635491	Tmem50b
ENSMUSG00000020070	2699.871922	-0.335552789	0.087631442	6.87809E-05	0.000635909	Rufy2
ENSMUSG00000106990	189.4164729	0.665873212	0.188206756	6.8777E-05	0.000635909	RP23-23C4.6
ENSMUSG00000041945	1560.470859	-0.670255847	0.18969879	6.88668E-05	0.000636413	Mfsd9
ENSMUSG00000039835	2281.337835	-0.514423115	0.140650335	6.89615E-05	0.000636996	Nhsl1
ENSMUSG00000049792	1560.495044	0.375110439	0.099081102	6.91286E-05	0.000638248	Bag5
ENSMUSG00000055447	4768.818348	-0.301967598	0.078369278	6.93619E-05	0.000640111	Cd47
ENSMUSG00000026536	74.33623426	-1.173950858	0.355780096	6.96166E-05	0.000642168	Mnda
ENSMUSG00000090236	70.15257228	-1.18748682	0.363420478	6.974E-05	0.000643013	Car15
ENSMUSG00000018899	724.3129086	-0.626273355	0.176338746	6.99658E-05	0.000644801	Irf1
ENSMUSG00000062006	7101.843013	0.256807719	0.064546577	7.02243E-05	0.000646889	Rpl34
ENSMUSG00000002728	1768.279808	0.382004734	0.10101033	7.03029E-05	0.000647318	Naa20
ENSMUSG00000029168	36640.42618	-0.498413572	0.136223911	7.04778E-05	0.000648633	Dpysl5
ENSMUSG00000071335	22.75774368	1.414535531	0.433161715	7.05449E-05	0.000648955	RP24-170A20.2
ENSMUSG00000061118	1119.503825	0.44639743	0.120148398	7.09244E-05	0.00065215	Dnajc30
ENSMUSG00000028391	310.9831393	0.630624296	0.177663045	7.13499E-05	0.000655764	Wdr31
ENSMUSG00000017405	779.8454299	-0.626278414	0.177410868	7.15752E-05	0.000657536	Nek8
ENSMUSG00000021193	1662.079561	-0.513268107	0.138309523	7.16496E-05	0.000657758	Pitrm1
ENSMUSG00000022425	6990.031133	0.55485499	0.153779034	7.16838E-05	0.000657758	Enpp2
ENSMUSG00000044933	315.821047	-1.181131274	0.375640214	7.16969E-05	0.000657758	Sstr3
ENSMUSG00000000184	39256.45825	-0.661545433	0.187447369	7.18355E-05	0.000658731	Ccnd2
ENSMUSG00000037411	7042.82678	-1.186985542	0.375896144	7.20606E-05	0.000660495	Serpine1
ENSMUSG00000062627	965.2664957	-0.419724842	0.112219624	7.21241E-05	0.000660778	Mysm1
ENSMUSG00000035246	5194.221949	-0.358113093	0.094386645	7.26321E-05	0.000665131	Pcyt1b
ENSMUSG00000020277	4706.255229	-0.534582623	0.144401752	7.28042E-05	0.000666405	Pfkl
ENSMUSG00000086587	121.6681017	1.013712068	0.30594769	7.29334E-05	0.000667286	RP23-379L17.3
ENSMUSG00000103509	65.08912636	-2.210326027	0.7452038	7.30552E-05	0.000668098	WI1-817D1.2
ENSMUSG00000070803	108.2143703	0.887225854	0.261358531	7.30889E-05	0.000668104	Cited4
ENSMUSG00000037541	3390.683021	-0.606996677	0.170264034	7.38312E-05	0.000674585	Shank2
ENSMUSG00000074682	629.1111595	0.518077667	0.142278885	7.41294E-05	0.000677004	Zcchc3
ENSMUSG00000105265	1015.31065	0.738592149	0.21376913	7.42144E-05	0.000677474	Sox2ot
ENSMUSG00000021810	1573.144516	-0.368119435	0.097501125	7.43898E-05	0.000678769	Ecd
ENSMUSG00000039254	1263.412024	-0.429224857	0.115389227	7.50268E-05	0.000684273	Pomt1
ENSMUSG00000041544	611.2203517	-0.937750605	0.28201414	7.5085E-05	0.000684495	Ptchd2
ENSMUSG00000019470	1623.29591	0.383453981	0.101976063	7.52443E-05	0.000685174	Xab2
ENSMUSG00000021388	23.39354852	1.599236651	0.505267299	7.52079E-05	0.000685174	Aspn
ENSMUSG00000029231	555.0162783	0.868783834	0.258918187	7.52611E-05	0.000685174	Pdgfra
ENSMUSG00000034687	1555.037303	-1.000347791	0.302624982	7.56334E-05	0.000688118	Fras1
ENSMUSG00000042992	928.7347776	0.410535643	0.109908907	7.56525E-05	0.000688118	Borcs5
ENSMUSG00000023826	326.1486531	0.56237144	0.156805332	7.57733E-05	0.000688907	Park2
ENSMUSG00000029064	28281.66094	-0.259419885	0.067277034	7.59314E-05	0.000690034	Gnb1
ENSMUSG00000026807	131.6383919	1.364090341	0.425378911	7.60556E-05	0.000690852	Ak8
ENSMUSG00000050786	353.2941323	0.611331682	0.172058763	7.65497E-05	0.000695029	Ccdc126
ENSMUSG00000058454	4114.937264	-0.776226975	0.22947823	7.6591E-05	0.000695091	Dhcr7
ENSMUSG00000110458	144.9872438	-0.975315918	0.295722626	7.66567E-05	0.000695376	RP24-366L10.4
ENSMUSG00000039131	22.92138756	2.251796396	0.775969061	7.68461E-05	0.000696782	Gipc2
ENSMUSG00000033623	4458.492975	-0.45830914	0.124641539	7.76348E-05	0.000703618	Pcgf3
ENSMUSG00000037463	102.4575615	-0.895039786	0.265739517	7.7928E-05	0.000705959	Fbxo27
ENSMUSG00000045875	177.2433247	-0.860117475	0.258420125	7.82074E-05	0.000708173	Adra1a
ENSMUSG00000034220	11593.78839	-0.338527506	0.08938519	7.84047E-05	0.000708772	Gpc1
ENSMUSG00000038526	1755.262446	1.117047655	0.349444697	7.84137E-05	0.000708772	Car14
ENSMUSG00000049288	4650.099507	-0.457223991	0.124404491	7.83653E-05	0.000708772	Lix1l
ENSMUSG00000056342	5703.733797	-0.627863144	0.174579427	7.84066E-05	0.000708772	Usp34
ENSMUSG00000031910	466.0984448	-1.081480645	0.334099951	7.88012E-05	0.000711638	Has3
ENSMUSG00000048482	1777.466075	-0.711531928	0.20479649	7.87875E-05	0.000711638	Bdnf
ENSMUSG00000030302	5287.604377	-0.743966644	0.216613619	7.88861E-05	0.00071177	Atp2b2
ENSMUSG00000032649	241.8719183	-1.092439138	0.344758587	7.8866E-05	0.00071177	Colgalt2
ENSMUSG00000004071	6754.485926	0.403652571	0.108209372	7.92131E-05	0.000714401	Cdip1
ENSMUSG00000001158	1325.288612	0.437396325	0.119094299	7.93859E-05	0.000715322	Snrnp27
ENSMUSG00000029186	344.3357221	-0.598706944	0.168596242	7.93743E-05	0.000715322	Pi4k2b
ENSMUSG00000024012	12644.90304	0.321455496	0.084506727	7.95738E-05	0.000716518	Mtch1
ENSMUSG00000037971	1359.432539	0.710308391	0.204556637	7.95895E-05	0.000716518	RP23-446P16.2
ENSMUSG00000066735	2755.165567	0.64087205	0.184431863	8.06791E-05	0.000726004	Vkorc1l1
ENSMUSG00000018470	181.5101148	-1.023130487	0.309900647	8.09362E-05	0.00072767	Kcnab3
ENSMUSG00000104833	16.53256836	-2.391479776	0.77641444	8.09115E-05	0.00072767	RP24-572L22.2
ENSMUSG00000040836	1732.253673	-0.513406083	0.142687004	8.11087E-05	0.000728897	Gpr161
ENSMUSG00000032131	2314.354478	-0.513169234	0.141040818	8.13102E-05	0.000730384	Abcg4
ENSMUSG00000055850	5105.703192	-0.317239419	0.081264526	8.14537E-05	0.000731348	Rnf181
ENSMUSG00000039176	2258.664295	-0.268786962	0.07002962	8.19996E-05	0.000735923	Polg
ENSMUSG00000009418	12963.75238	-0.840076166	0.250407429	8.22911E-05	0.000738211	Nav1
ENSMUSG00000015023	1185.650607	-0.451785653	0.123011615	8.27749E-05	0.000742222	Ddx19a
ENSMUSG00000044221	4087.466534	0.38437572	0.102929533	8.2933E-05	0.000743311	Grsf1
ENSMUSG00000026347	826.1104248	0.679220655	0.197227229	8.30828E-05	0.000744323	Tmem163
ENSMUSG00000087370	3311.01583	0.49185879	0.134146994	8.34242E-05	0.000747051	Tmem170b
ENSMUSG00000034850	12060.22691	-0.363096266	0.096697122	8.34894E-05	0.000747304	Tmem127
ENSMUSG00000024935	4102.272133	-0.803079079	0.238017147	8.40676E-05	0.000752146	Slc1a1
ENSMUSG00000092470	27.07143956	-1.300763002	0.404523623	8.4494E-05	0.000755628	RP23-372H6.5
