Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr17	25343244	25345562	cluster_5	Promoter (<=1kb)	17	25343245	25345527	2283	2	ENSMUST00000153118	0	ENSMUSG00000024173	ENSMUSG00000024173
chr17	25471589	25476594	cluster_5	Promoter (<=1kb)	17	25471590	25476594	5005	1	ENSMUST00000025002	0	ENSMUSG00000024175	ENSMUSG00000024175
chr17	26195998	26199087	cluster_5	Promoter (<=1kb)	17	26195999	26199087	3089	2	ENSMUST00000039113	0	ENSMUSG00000024184	ENSMUSG00000024184
chr17	56278961	56290511	cluster_5	Promoter (<=1kb)	17	56278962	56290511	11550	2	ENSMUST00000019726	0	ENSMUSG00000024197	ENSMUSG00000024197
chr17	56418845	56418909	cluster_5	Intron (ENSMUST00000086828/ENSMUSG00000013236, intron 20 of 28)	17	56393920	56402870	8951	1	ENSMUST00000141507	24926	ENSMUSG00000024201	ENSMUSG00000024201
chr17	56843103	56874447	cluster_5	Promoter (<=1kb)	17	56843103	56874447	31345	2	ENSMUST00000043062	0	ENSMUSG00000024207	ENSMUSG00000024207
chr17	56875632	56888838	cluster_5	Promoter (<=1kb)	17	56875503	56877818	2316	1	ENSMUST00000125425	130	ENSMUSG00000024209	ENSMUSG00000024209
chr17	27143970	27167764	cluster_5	Promoter (<=1kb)	17	27143969	27167764	23796	2	ENSMUST00000025046	0	ENSMUSG00000024210	ENSMUSG00000024210
chr6	27275120	28126426	cluster_5	Promoter (<=1kb)	6	27275128	28126125	850998	2	ENSMUST00000115324	0	ENSMUSG00000024211	ENSMUSG00000024211
chr17	27714446	27728951	cluster_5	Promoter (<=1kb)	17	27714352	27728950	14599	2	ENSMUST00000114870	0	ENSMUSG00000024215	ENSMUSG00000024215
chr17	28530860	28538975	cluster_5	Promoter (<=1kb)	17	28530860	28538954	8095	1	ENSMUST00000025060	1	ENSMUSG00000024223	ENSMUSG00000024223
chr17	28549486	28552618	cluster_5	Promoter (<=1kb)	17	28549489	28552618	3130	1	ENSMUST00000025061	0	ENSMUSG00000024224	ENSMUSG00000024224
chr17	28558209	28560766	cluster_5	Promoter (<=1kb)	17	28558210	28560766	2557	2	ENSMUST00000025062	0	ENSMUSG00000024225	ENSMUSG00000024225
chr17	28558440	28558501	cluster_5	Promoter (2-3kb)	17	28558213	28560711	2499	2	ENSMUST00000114785	2210	ENSMUSG00000024225	ENSMUSG00000024225
chr17	58878807	58991375	cluster_5	Promoter (<=1kb)	17	58878808	58884133	5326	2	ENSMUST00000177108	0	ENSMUSG00000024227	ENSMUSG00000024227
chr17	59001400	59013322	cluster_5	Promoter (<=1kb)	17	59000111	59003707	3597	2	ENSMUST00000174108	0	ENSMUSG00000024228	ENSMUSG00000024228
chr18	4165831	4182236	cluster_5	Promoter (<=1kb)	18	4165832	4182232	16401	1	ENSMUST00000025076	0	ENSMUSG00000024233	ENSMUSG00000024233
chr18	5046588	5119293	cluster_5	Promoter (<=1kb)	18	5064472	5119291	54820	1	ENSMUST00000125512	0	ENSMUSG00000024236	ENSMUSG00000024236
chr18	4812485	4850959	cluster_5	Distal Intergenic	18	4920540	5119291	198752	1	ENSMUST00000126977	-69581	ENSMUSG00000024236	ENSMUSG00000024236
chr18	5591859	5775468	cluster_5	Promoter (<=1kb)	18	5591860	5775467	183608	1	ENSMUST00000025081	0	ENSMUSG00000024238	ENSMUSG00000024238
chr18	5491500	5592437	cluster_5	Promoter (<=1kb)	18	5591860	5775467	183608	1	ENSMUST00000025081	0	ENSMUSG00000024238	ENSMUSG00000024238
chr17	83033591	83078225	cluster_5	Distal Intergenic	17	83215292	83225070	9779	1	ENSMUST00000170794	-137067	ENSMUSG00000024247	ENSMUSG00000024247
chr17	84658173	84683011	cluster_5	Promoter (<=1kb)	17	84676302	84699333	23032	1	ENSMUST00000170725	0	ENSMUSG00000024254	ENSMUSG00000024254
chr17	84676301	84700333	cluster_5	Promoter (<=1kb)	17	84676302	84699333	23032	1	ENSMUST00000170725	0	ENSMUSG00000024254	ENSMUSG00000024254
chr17	93199016	93206537	cluster_5	Promoter (<=1kb)	17	93199422	93205485	6064	1	ENSMUST00000064775	0	ENSMUSG00000024256	ENSMUSG00000024256
chr8	119612746	119616926	cluster_5	Promoter (<=1kb)	8	119612747	119616926	4180	1	ENSMUST00000098361	0	ENSMUSG00000024266	ENSMUSG00000024266
chr18	23774863	23774989	cluster_5	Intron (ENSMUST00000170802/ENSMUSG00000024277, intron 2 of 7)	18	23753748	23797997	44250	1	ENSMUST00000149943	21116	ENSMUSG00000024277	ENSMUSG00000024277
chr17	32905069	32917342	cluster_5	Promoter (<=1kb)	17	32905071	32917087	12017	2	ENSMUST00000054174	0	ENSMUSG00000024292	ENSMUSG00000024292
chr17	33555706	33607764	cluster_5	Promoter (<=1kb)	17	33555719	33607762	52044	1	ENSMUST00000087605	0	ENSMUSG00000024300	ENSMUSG00000024300
chr17	26920961	26921019	cluster_5	Intron (ENSMUST00000078961/ENSMUSG00000024301, intron 2 of 10)	17	26917091	26932579	15489	1	ENSMUST00000078961	3871	ENSMUSG00000024301	ENSMUSG00000024301
chr17	26920961	26921019	cluster_5	Intron (ENSMUST00000078961/ENSMUSG00000024301, intron 2 of 10)	17	26917091	26932579	15489	1	ENSMUST00000078961	3871	ENSMUSG00000024301	ENSMUSG00000024301
chr18	21810896	22171396	cluster_5	Promoter (<=1kb)	18	21810897	22171396	360500	2	ENSMUST00000025160	0	ENSMUSG00000024306	ENSMUSG00000024306
chr18	21072343	21100199	cluster_5	Promoter (<=1kb)	18	21072344	21100199	27856	1	ENSMUST00000082235	0	ENSMUSG00000024313	ENSMUSG00000024313
chr17	34028265	34031690	cluster_5	Promoter (<=1kb)	17	34028267	34031690	3424	2	ENSMUST00000169397	0	ENSMUSG00000024327	ENSMUSG00000024327
chr17	34039137	34066684	cluster_5	Promoter (<=1kb)	17	34039437	34052517	13081	1	ENSMUST00000131134	0	ENSMUSG00000024330	ENSMUSG00000024330
chr18	20030632	20059554	cluster_5	Promoter (<=1kb)	18	20030633	20059478	28846	2	ENSMUST00000075214	0	ENSMUSG00000024331	ENSMUSG00000024331
chr17	34092378	34095234	cluster_5	Promoter (<=1kb)	17	34092422	34094189	1768	1	ENSMUST00000172691	0	ENSMUSG00000024334	ENSMUSG00000024334
chr17	34083842	34095309	cluster_5	Promoter (<=1kb)	17	34092340	34095234	2895	1	ENSMUST00000025192	0	ENSMUSG00000024334	ENSMUSG00000024334
chr17	34198194	34201454	cluster_5	Promoter (<=1kb)	17	34198609	34201425	2817	1	ENSMUST00000172960	0	ENSMUSG00000024338	ENSMUSG00000024338
chr17	34204478	34216321	cluster_5	Promoter (<=1kb)	17	34204567	34216318	11752	1	ENSMUST00000127543	0	ENSMUSG00000024339	ENSMUSG00000024339
chr17	34354821	34369492	cluster_5	Promoter (<=1kb)	17	34354822	34369492	14671	1	ENSMUST00000178562	0	ENSMUSG00000024340	ENSMUSG00000024340
chr18	36403678	36454495	cluster_5	Promoter (<=1kb)	18	36403679	36454495	50817	2	ENSMUST00000025204	0	ENSMUSG00000024346	ENSMUSG00000024346
chr18	35647264	35649367	cluster_5	Promoter (<=1kb)	18	35647266	35649367	2102	2	ENSMUST00000025211	0	ENSMUSG00000024353	ENSMUSG00000024353
chr18	35614603	35627227	cluster_5	Promoter (<=1kb)	18	35619374	35627196	7823	2	ENSMUST00000150877	0	ENSMUSG00000024354	ENSMUSG00000024354
chr17	34801347	34804426	cluster_5	Promoter (<=1kb)	17	34802164	34803402	1239	2	ENSMUST00000173970	0	ENSMUSG00000024365	ENSMUSG00000024365
chr18	34689897	34720387	cluster_5	Promoter (<=1kb)	18	34689903	34720387	30485	2	ENSMUST00000025224	0	ENSMUSG00000024366	ENSMUSG00000024366
chr17	34856373	34862514	cluster_5	Promoter (<=1kb)	17	34856412	34859310	2899	2	ENSMUST00000176332	0	ENSMUSG00000024371	ENSMUSG00000024371
chr17	34862601	34882100	cluster_5	Promoter (<=1kb)	17	34862604	34882026	19423	2	ENSMUST00000152417	0	ENSMUSG00000024371	ENSMUSG00000024371
chr18	32815382	32819799	cluster_5	Promoter (<=1kb)	18	32815383	32819799	4417	1	ENSMUST00000025237	0	ENSMUSG00000024379	ENSMUSG00000024379
chr18	32123125	32138205	cluster_5	Promoter (1-2kb)	18	32123129	32139570	16442	2	ENSMUST00000171765	1365	ENSMUSG00000024386	ENSMUSG00000024386
chr17	35128996	35131752	cluster_5	Promoter (<=1kb)	17	35128998	35130932	1935	2	ENSMUST00000174453	0	ENSMUSG00000024391	ENSMUSG00000024391
chr18	31931506	31958619	cluster_5	Promoter (<=1kb)	18	31931507	31958619	27113	1	ENSMUST00000025254	0	ENSMUSG00000024395	ENSMUSG00000024395
chr17	35170991	35176001	cluster_5	Promoter (<=1kb)	17	35170991	35171858	868	2	ENSMUST00000173281	0	ENSMUSG00000024397	ENSMUSG00000024397
chr17	35194971	35195049	cluster_5	Promoter (<=1kb)	17	35194626	35196320	1695	1	ENSMUST00000173600	346	ENSMUSG00000024399	ENSMUSG00000024399
chr17	35194506	35196305	cluster_5	Promoter (<=1kb)	17	35194523	35196305	1783	1	ENSMUST00000173510	0	ENSMUSG00000024399	ENSMUSG00000024399
chr17	35199366	35202007	cluster_5	Promoter (<=1kb)	17	35199381	35202007	2627	2	ENSMUST00000025263	0	ENSMUSG00000024401	ENSMUSG00000024401
chr17	35204474	35204557	cluster_5	Promoter (<=1kb)	17	35203165	35205351	2187	2	ENSMUST00000025266	794	ENSMUSG00000024402	ENSMUSG00000024402
chr17	35203164	35205351	cluster_5	Promoter (<=1kb)	17	35203165	35205351	2187	2	ENSMUST00000025266	0	ENSMUSG00000024402	ENSMUSG00000024402
chr17	35506031	35510777	cluster_5	Promoter (<=1kb)	17	35506037	35510776	4740	1	ENSMUST00000025271	0	ENSMUSG00000024406	ENSMUSG00000024406
chr17	35533200	35534648	cluster_5	Promoter (<=1kb)	17	35533201	35534647	1447	1	ENSMUST00000025273	0	ENSMUSG00000024409	ENSMUSG00000024409
chr18	15389393	15403758	cluster_5	Promoter (<=1kb)	18	15389394	15403684	14291	2	ENSMUST00000079081	0	ENSMUSG00000024411	ENSMUSG00000024411
chr18	12334023	12583012	cluster_5	Promoter (<=1kb)	18	12334024	12583013	248990	1	ENSMUST00000092070	0	ENSMUSG00000024421	ENSMUSG00000024421
chr18	39410544	39487245	cluster_5	Promoter (<=1kb)	18	39410547	39487245	76699	2	ENSMUST00000115571	0	ENSMUSG00000024431	ENSMUSG00000024431
chr5	149154127	149156192	cluster_5	Promoter (<=1kb)	5	149155446	149156081	636	2	ENSMUST00000025307	0	ENSMUSG00000024437	ENSMUSG00000024437
chr18	38267091	38284401	cluster_5	Promoter (<=1kb)	18	38267092	38284401	17310	2	ENSMUST00000025311	0	ENSMUSG00000024440	ENSMUSG00000024440
chr17	36322859	36326150	cluster_5	Promoter (<=1kb)	17	36323201	36326145	2945	2	ENSMUST00000172576	0	ENSMUSG00000024448	ENSMUSG00000024448
chr18	37990886	37990945	cluster_5	Intron (ENSMUST00000042944/ENSMUSG00000024451, intron 7 of 32)	18	37972624	37997574	24951	2	ENSMUST00000042944	6629	ENSMUSG00000024451	ENSMUSG00000024451
chr18	37972622	37997574	cluster_5	Promoter (<=1kb)	18	37972624	37997574	24951	2	ENSMUST00000042944	0	ENSMUSG00000024451	ENSMUSG00000024451
chr18	37854604	37854660	cluster_5	Promoter (1-2kb)	18	37845100	37853407	8308	2	ENSMUST00000127346	-1198	ENSMUSG00000024456	ENSMUSG00000024456
chr17	36986854	36989504	cluster_5	Promoter (<=1kb)	17	36986855	36989504	2650	2	ENSMUST00000169189	0	ENSMUSG00000024459	ENSMUSG00000024459
chr18	44334073	44355722	cluster_5	Promoter (<=1kb)	18	44334074	44355724	21651	1	ENSMUST00000025349	0	ENSMUSG00000024471	ENSMUSG00000024471
chr18	36528151	36544608	cluster_5	Promoter (<=1kb)	18	36528157	36541293	13137	1	ENSMUST00000074298	0	ENSMUSG00000024485	ENSMUSG00000024485
chr18	43728068	43737237	cluster_5	Promoter (<=1kb)	18	43728069	43737237	9169	2	ENSMUST00000025381	0	ENSMUSG00000024503	ENSMUSG00000024503
chr18	50128200	50196270	cluster_5	Promoter (<=1kb)	18	50128201	50196269	68069	1	ENSMUST00000025385	0	ENSMUSG00000024507	ENSMUSG00000024507
chr18	52331535	52332996	cluster_5	Promoter (<=1kb)	18	52331536	52332986	1451	1	ENSMUST00000025388	0	ENSMUSG00000024510	ENSMUSG00000024510
chr18	69979130	70053588	cluster_5	Promoter (<=1kb)	18	69983656	70053588	69933	2	ENSMUST00000069749	0	ENSMUSG00000024511	ENSMUSG00000024511
chr18	70240428	70244584	cluster_5	Promoter (<=1kb)	18	70240429	70244584	4156	2	ENSMUST00000025390	0	ENSMUSG00000024512	ENSMUSG00000024512
chr18	65934638	65939089	cluster_5	Promoter (<=1kb)	18	65934639	65939089	4451	2	ENSMUST00000025396	0	ENSMUSG00000024518	ENSMUSG00000024518
chr18	65955721	65970178	cluster_5	Promoter (<=1kb)	18	65955727	65970178	14452	2	ENSMUST00000025397	0	ENSMUSG00000024519	ENSMUSG00000024519
chr18	52516059	52529823	cluster_5	Promoter (<=1kb)	18	52517238	52529708	12471	2	ENSMUST00000025409	0	ENSMUSG00000024529	ENSMUSG00000024529
chr18	52646219	52663731	cluster_5	Promoter (<=1kb)	18	52646216	52663733	17518	1	ENSMUST00000091904	4	ENSMUSG00000024532	ENSMUSG00000024532
chr18	67488208	67549173	cluster_5	Promoter (<=1kb)	18	67488209	67549173	60965	2	ENSMUST00000115050	0	ENSMUSG00000024533	ENSMUSG00000024533
chr18	52822107	52902647	cluster_5	Promoter (<=1kb)	18	52837964	52915586	77623	1	ENSMUST00000177861	0	ENSMUSG00000024534	ENSMUSG00000024534
chr18	53406340	53418007	cluster_5	Promoter (<=1kb)	18	53406341	53418007	11667	2	ENSMUST00000025419	0	ENSMUSG00000024538	ENSMUSG00000024538
chr18	68889486	68951528	cluster_5	Promoter (<=1kb)	18	68944633	68950141	5509	2	ENSMUST00000025428	0	ENSMUSG00000024546	ENSMUSG00000024546
chr18	68739399	68739501	cluster_5	Distal Intergenic	18	68944633	68950141	5509	2	ENSMUST00000025428	210640	ENSMUSG00000024546	ENSMUSG00000024546
chr18	82392495	82406777	cluster_5	Promoter (<=1kb)	18	82392496	82406777	14282	2	ENSMUST00000065224	0	ENSMUSG00000024553	ENSMUSG00000024553
chr18	80966373	80986578	cluster_5	Promoter (<=1kb)	18	80966376	80986578	20203	2	ENSMUST00000057950	0	ENSMUSG00000024565	ENSMUSG00000024565
chr18	80186238	80193569	cluster_5	Exon (ENSMUST00000025462/ENSMUSG00000024570, exon 1 of 6)	18	80192265	80200658	8394	2	ENSMUST00000025462	7089	ENSMUSG00000024570	ENSMUSG00000024570
chr18	61220498	61289718	cluster_5	Promoter (<=1kb)	18	61275023	61289924	14902	1	ENSMUST00000135688	0	ENSMUSG00000024575	ENSMUSG00000024575
chr18	61687934	61692537	cluster_5	Promoter (<=1kb)	18	61687935	61692537	4603	1	ENSMUST00000025471	0	ENSMUSG00000024578	ENSMUSG00000024578
chr18	56955830	56975379	cluster_5	Promoter (<=1kb)	18	56955833	56975368	19536	2	ENSMUST00000025488	0	ENSMUSG00000024592	ENSMUSG00000024592
chr18	57878677	57946821	cluster_5	Promoter (<=1kb)	18	57878678	57946821	68144	1	ENSMUST00000115366	0	ENSMUSG00000024597	ENSMUSG00000024597
chr18	58556239	58612869	cluster_5	Promoter (<=1kb)	18	58556257	58612773	56517	1	ENSMUST00000025500	0	ENSMUSG00000024600	ENSMUSG00000024600
chr18	60803848	60812652	cluster_5	Promoter (<=1kb)	18	60803856	60812646	8791	1	ENSMUST00000167610	0	ENSMUSG00000024610	ENSMUSG00000024610
chr18	60953872	60953932	cluster_5	Intron (ENSMUST00000102888/ENSMUSG00000024617, intron 6 of 17)	18	60963554	60984863	21310	1	ENSMUST00000115295	-9622	ENSMUSG00000024617	ENSMUSG00000024617
chr18	60958072	60958140	cluster_5	Intron (ENSMUST00000102888/ENSMUSG00000024617, intron 9 of 17)	18	60963554	60984863	21310	1	ENSMUST00000115295	-5414	ENSMUSG00000024617	ENSMUSG00000024617
chr18	61018861	61036199	cluster_5	Promoter (<=1kb)	18	61018862	61036199	17338	2	ENSMUST00000025521	0	ENSMUSG00000024619	ENSMUSG00000024619
chr18	61045149	61085067	cluster_5	Promoter (<=1kb)	18	61045150	61085061	39912	1	ENSMUST00000025522	0	ENSMUSG00000024620	ENSMUSG00000024620
chr18	61117467	61117531	cluster_5	Intron (ENSMUST00000025523/ENSMUSG00000024621, intron 9 of 21)	18	61105852	61132149	26298	1	ENSMUST00000115268	11616	ENSMUSG00000024621	ENSMUSG00000024621
chr19	14438479	14438506	cluster_5	Distal Intergenic	19	14448072	14597983	149912	2	ENSMUST00000052011	159477	ENSMUSG00000024642	ENSMUSG00000024642
chr18	84667464	84682059	cluster_5	Promoter (<=1kb)	18	84667470	84681996	14527	2	ENSMUST00000168419	0	ENSMUSG00000024644	ENSMUSG00000024644
chr18	84935024	84981392	cluster_5	Promoter (<=1kb)	18	84947294	84951524	4231	2	ENSMUST00000025547	0	ENSMUSG00000024645	ENSMUSG00000024645
chr19	8617995	8628299	cluster_5	Promoter (<=1kb)	19	8617996	8628299	10304	1	ENSMUST00000010250	0	ENSMUSG00000024650	ENSMUSG00000024650
chr19	9083641	9087956	cluster_5	Promoter (<=1kb)	19	9083636	9087958	4323	2	ENSMUST00000025554	2	ENSMUSG00000024653	ENSMUSG00000024653
chr19	20373433	20390671	cluster_5	Promoter (<=1kb)	19	20373556	20375587	2032	2	ENSMUST00000163902	0	ENSMUSG00000024659	ENSMUSG00000024659
chr19	10018227	10035586	cluster_5	Promoter (<=1kb)	19	10018265	10028308	10044	1	ENSMUST00000131407	0	ENSMUSG00000024663	ENSMUSG00000024663
chr19	10718142	10738974	cluster_5	Promoter (<=1kb)	19	10718143	10738974	20832	2	ENSMUST00000025571	0	ENSMUSG00000024669	ENSMUSG00000024669
chr19	10789338	10830058	cluster_5	Promoter (<=1kb)	19	10789341	10830058	40718	2	ENSMUST00000080292	0	ENSMUSG00000024670	ENSMUSG00000024670
chr19	11321038	11334695	cluster_5	Promoter (<=1kb)	19	11321039	11334695	13657	2	ENSMUST00000025574	0	ENSMUSG00000024672	ENSMUSG00000024672
chr19	11250602	11266151	cluster_5	Promoter (<=1kb)	19	11250603	11266151	15549	2	ENSMUST00000169159	0	ENSMUSG00000024673	ENSMUSG00000024673
chr19	11196816	11299884	cluster_5	Promoter (<=1kb)	19	11250603	11266151	15549	2	ENSMUST00000169159	0	ENSMUSG00000024673	ENSMUSG00000024673
chr19	11407660	11427246	cluster_5	Promoter (<=1kb)	19	11407661	11427246	19586	1	ENSMUST00000072729	0	ENSMUSG00000024675	ENSMUSG00000024675
chr19	11375487	11392915	cluster_5	Distal Intergenic	19	11404770	11416419	11650	1	ENSMUST00000153546	-11855	ENSMUSG00000024675	ENSMUSG00000024675
chr19	11518558	11530403	cluster_5	Promoter (<=1kb)	19	11518559	11530403	11845	1	ENSMUST00000025580	0	ENSMUSG00000024677	ENSMUSG00000024677
chr19	11536848	11558466	cluster_5	Promoter (<=1kb)	19	11536801	11558467	21667	1	ENSMUST00000025581	48	ENSMUSG00000024678	ENSMUSG00000024678
chr19	11586605	11604804	cluster_5	Promoter (<=1kb)	19	11586980	11593373	6394	2	ENSMUST00000155669	0	ENSMUSG00000024679	ENSMUSG00000024679
chr19	11615520	11623719	cluster_5	Promoter (<=1kb)	19	11616957	11623719	6763	2	ENSMUST00000025583	0	ENSMUSG00000024680	ENSMUSG00000024680
chr19	11629498	11640851	cluster_5	Promoter (<=1kb)	19	11629497	11640834	11338	2	ENSMUST00000112984	0	ENSMUSG00000024681	ENSMUSG00000024681
chr19	11747558	11763447	cluster_5	Promoter (<=1kb)	19	11747554	11763447	15894	1	ENSMUST00000025585	5	ENSMUSG00000024682	ENSMUSG00000024682
chr19	18749982	18892511	cluster_5	Promoter (<=1kb)	19	18749983	18892510	142528	1	ENSMUST00000040489	0	ENSMUSG00000024727	ENSMUSG00000024727
chr19	11139682	11165320	cluster_5	Promoter (<=1kb)	19	11139664	11165320	25657	2	ENSMUST00000078770	0	ENSMUSG00000024728	ENSMUSG00000024728
chr19	11096815	11130878	cluster_5	Promoter (<=1kb)	19	11096816	11130878	34063	2	ENSMUST00000025635	0	ENSMUSG00000024729	ENSMUSG00000024729
chr19	11067470	11081103	cluster_5	Promoter (<=1kb)	19	11067472	11081103	13632	2	ENSMUST00000025636	0	ENSMUSG00000024730	ENSMUSG00000024730
chr19	10914295	10920601	cluster_5	Promoter (<=1kb)	19	10914287	10916298	2012	2	ENSMUST00000168708	0	ENSMUSG00000024734	ENSMUSG00000024734
chr19	10842543	10857915	cluster_5	Promoter (<=1kb)	19	10842544	10857915	15372	1	ENSMUST00000025646	0	ENSMUSG00000024737	ENSMUSG00000024737
chr19	10389089	10453181	cluster_5	Promoter (<=1kb)	19	10389090	10453181	64092	1	ENSMUST00000073899	0	ENSMUSG00000024743	ENSMUSG00000024743
chr19	20692952	20727556	cluster_5	Promoter (<=1kb)	19	20692953	20727562	34610	2	ENSMUST00000025656	6	ENSMUSG00000024747	ENSMUSG00000024747
chr19	21104709	21105538	cluster_5	Distal Intergenic	19	20783458	20954202	170745	2	ENSMUST00000039500	-150508	ENSMUSG00000024749	ENSMUSG00000024749
chr19	7673075	7711310	cluster_5	Promoter (<=1kb)	19	7673061	7711310	38250	2	ENSMUST00000025666	0	ENSMUSG00000024757	ENSMUSG00000024757
chr19	7478517	7478561	cluster_5	Intron (ENSMUST00000025667/ENSMUSG00000024758, intron 1 of 6)	19	7427028	7483219	56192	2	ENSMUST00000088169	4658	ENSMUSG00000024758	ENSMUSG00000024758
chr19	33555159	33590311	cluster_5	Promoter (<=1kb)	19	33517740	33590154	72415	2	ENSMUST00000133269	0	ENSMUSG00000024766	ENSMUSG00000024766
chr19	33719673	33761951	cluster_5	Promoter (<=1kb)	19	33555167	33761951	206785	2	ENSMUST00000025694	0	ENSMUSG00000024766	ENSMUSG00000024766
chr19	33961247	33976813	cluster_5	Promoter (<=1kb)	19	33961187	33976810	15624	1	ENSMUST00000025680	61	ENSMUSG00000024768	ENSMUSG00000024768
chr19	6306456	6325652	cluster_5	Promoter (<=1kb)	19	6321808	6322232	425	1	ENSMUST00000141854	0	ENSMUSG00000024769	ENSMUSG00000024769
chr19	34067357	34084918	cluster_5	Promoter (<=1kb)	19	34067358	34084918	17561	1	ENSMUST00000025682	0	ENSMUSG00000024770	ENSMUSG00000024770
chr19	34008253	34047903	cluster_5	Promoter (<=1kb)	19	34008254	34047903	39650	1	ENSMUST00000054260	0	ENSMUSG00000024771	ENSMUSG00000024771
chr19	34122548	34166041	cluster_5	Promoter (<=1kb)	19	34122925	34154917	31993	2	ENSMUST00000160474	0	ENSMUSG00000024774	ENSMUSG00000024774
chr19	29047482	29048729	cluster_5	Promoter (<=1kb)	19	29020833	29047961	27129	2	ENSMUST00000025696	0	ENSMUSG00000024782	ENSMUSG00000024782
chr19	29020831	29047902	cluster_5	Promoter (<=1kb)	19	29025901	29027244	1344	2	ENSMUST00000125587	0	ENSMUSG00000024782	ENSMUSG00000024782
chr19	29067300	29069503	cluster_5	Distal Intergenic	19	29020833	29047961	27129	2	ENSMUST00000025696	-19340	ENSMUSG00000024782	ENSMUSG00000024782
chr19	6226400	6227768	cluster_5	Promoter (<=1kb)	19	6226388	6227768	1381	1	ENSMUST00000113526	13	ENSMUSG00000024784	ENSMUSG00000024784
chr19	6184409	6224219	cluster_5	Promoter (<=1kb)	19	6184467	6224225	39759	1	ENSMUST00000113528	0	ENSMUSG00000024786	ENSMUSG00000024786
chr4	152115933	152120119	cluster_5	Promoter (<=1kb)	4	152115934	152120119	4186	1	ENSMUST00000025706	0	ENSMUSG00000024793	ENSMUSG00000024793
chr19	6080037	6080785	cluster_5	Promoter (<=1kb)	19	6067842	6080324	12483	2	ENSMUST00000159832	0	ENSMUSG00000024797	ENSMUSG00000024797
chr19	36111964	36119844	cluster_5	Promoter (<=1kb)	19	36111965	36119844	7880	2	ENSMUST00000025718	0	ENSMUSG00000024803	ENSMUSG00000024803
chr19	36379066	36456204	cluster_5	Promoter (<=1kb)	19	36379067	36456192	77126	1	ENSMUST00000071267	0	ENSMUSG00000024805	ENSMUSG00000024805
chr19	29697940	29708306	cluster_5	Promoter (<=1kb)	19	29697921	29708448	10528	1	ENSMUST00000025719	20	ENSMUSG00000024806	ENSMUSG00000024806
chr19	6051333	6051392	cluster_5	Intron (ENSMUST00000138532/ENSMUSG00000024807, intron 13 of 15)	19	6047104	6053709	6606	1	ENSMUST00000025723	4230	ENSMUSG00000024807	ENSMUSG00000024807
chr19	29925113	29960715	cluster_5	Promoter (<=1kb)	19	29925114	29960718	35605	1	ENSMUST00000120388	0	ENSMUSG00000024810	ENSMUSG00000024810
chr19	30003789	30006020	cluster_5	Promoter (<=1kb)	19	30003790	30006020	2231	1	ENSMUST00000025727	0	ENSMUSG00000024815	ENSMUSG00000024815
chr19	3288919	3288983	cluster_5	Promoter (2-3kb)	19	3286811	3291195	4385	1	ENSMUST00000154785	2109	ENSMUSG00000024829	ENSMUSG00000024829
chr19	25505705	25604328	cluster_5	Promoter (<=1kb)	19	25505706	25603491	97786	1	ENSMUST00000087525	0	ENSMUSG00000024837	ENSMUSG00000024837
chr19	4135422	4139609	cluster_5	Promoter (<=1kb)	19	4135425	4139609	4185	2	ENSMUST00000025761	0	ENSMUSG00000024842	ENSMUSG00000024842
chr19	5344704	5349574	cluster_5	Promoter (<=1kb)	19	5344705	5349574	4870	2	ENSMUST00000025764	0	ENSMUSG00000024846	ENSMUSG00000024846
chr19	4214237	4233634	cluster_5	Promoter (<=1kb)	19	4231899	4233631	1733	1	ENSMUST00000025773	0	ENSMUSG00000024854	ENSMUSG00000024854
chr19	5133684	5273119	cluster_5	Promoter (<=1kb)	19	5133688	5273119	139432	2	ENSMUST00000025786	0	ENSMUSG00000024855	ENSMUSG00000024855
chr19	4082487	4087339	cluster_5	Promoter (<=1kb)	19	4082488	4087336	4849	1	ENSMUST00000159148	0	ENSMUSG00000024857	ENSMUSG00000024857
chr19	30232956	30239682	cluster_5	Promoter (<=1kb)	19	30232928	30239685	6758	1	ENSMUST00000025797	29	ENSMUSG00000024863	ENSMUSG00000024863
chr19	3986569	3990005	cluster_5	Promoter (<=1kb)	19	3986661	3990007	3347	1	ENSMUST00000054030	0	ENSMUSG00000024866	ENSMUSG00000024866
chr19	30545884	30549496	cluster_5	Promoter (<=1kb)	19	30545863	30549665	3803	2	ENSMUST00000025803	169	ENSMUSG00000024868	ENSMUSG00000024868
chr19	4003384	4007005	cluster_5	Promoter (<=1kb)	19	4003700	4006133	2434	1	ENSMUST00000127016	0	ENSMUSG00000024871	ENSMUSG00000024871
chr19	3913490	3929716	cluster_5	Promoter (<=1kb)	19	3913493	3929761	16269	2	ENSMUST00000051803	45	ENSMUSG00000024885	ENSMUSG00000024885
chr19	4623897	4623955	cluster_5	Promoter (1-2kb)	19	4622551	4625617	3067	2	ENSMUST00000025823	1662	ENSMUSG00000024889	ENSMUSG00000024889
chr19	32595714	32667187	cluster_5	Promoter (<=1kb)	19	32620005	32667187	47183	1	ENSMUST00000025833	0	ENSMUSG00000024899	ENSMUSG00000024899
chr19	3323300	3385733	cluster_5	Promoter (<=1kb)	19	3323301	3385732	62432	1	ENSMUST00000025835	0	ENSMUSG00000024900	ENSMUSG00000024900
