Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr1	97059448	97128303	cluster_5	Promoter (<=1kb)	1	97059038	97128253	69216	2	ENSMUST00000027569	0	ENSMUSG00000026331	ENSMUSG00000026331
chr1	98131466	98144655	cluster_5	Distal Intergenic	1	98057973	98095646	37674	2	ENSMUST00000163007	-35821	ENSMUSG00000026335	ENSMUSG00000026335
chr1	98421123	98509380	cluster_5	Promoter (<=1kb)	1	98421124	98509380	88257	1	ENSMUST00000027575	0	ENSMUSG00000026336	ENSMUSG00000026336
chr1	125676995	125873861	cluster_5	Promoter (<=1kb)	1	125840003	125873173	33171	1	ENSMUST00000159359	0	ENSMUSG00000026343	ENSMUSG00000026343
chr1	127490341	127678021	cluster_5	Promoter (<=1kb)	1	127491361	127500344	8984	2	ENSMUST00000160111	0	ENSMUSG00000026347	ENSMUSG00000026347
chr1	127729412	127767564	cluster_5	Promoter (<=1kb)	1	127729413	127767564	38152	1	ENSMUST00000038006	0	ENSMUSG00000026348	ENSMUSG00000026348
chr1	144752840	144775421	cluster_5	Promoter (<=1kb)	1	144752683	144775435	22753	2	ENSMUST00000027603	14	ENSMUSG00000026357	ENSMUSG00000026357
chr1	144244668	144249104	cluster_5	Promoter (<=1kb)	1	144243972	144249059	5088	2	ENSMUST00000167317	0	ENSMUSG00000026358	ENSMUSG00000026358
chr1	143603275	143702893	cluster_5	Promoter (<=1kb)	1	143598797	143702893	104097	2	ENSMUST00000018337	0	ENSMUSG00000026361	ENSMUSG00000026361
chr1	140085854	140183411	cluster_5	Promoter (<=1kb)	1	140085855	140183317	97463	2	ENSMUST00000111977	0	ENSMUSG00000026365	ENSMUSG00000026365
chr1	139501706	139523756	cluster_5	Promoter (<=1kb)	1	139501707	139513074	11368	1	ENSMUST00000139080	0	ENSMUSG00000026368	ENSMUSG00000026368
chr1	118627944	118685168	cluster_5	Promoter (<=1kb)	1	118627945	118685167	57223	1	ENSMUST00000027629	0	ENSMUSG00000026380	ENSMUSG00000026380
chr1	119545032	119649000	cluster_5	Promoter (<=1kb)	1	119545033	119649000	103968	2	ENSMUST00000052404	0	ENSMUSG00000026383	ENSMUSG00000026383
chr1	120006979	120063532	cluster_5	Promoter (<=1kb)	1	120006980	120063528	56549	1	ENSMUST00000072886	0	ENSMUSG00000026387	ENSMUSG00000026387
chr1	120226415	120271082	cluster_5	Promoter (<=1kb)	1	120190757	120265255	74499	2	ENSMUST00000140490	0	ENSMUSG00000026389	ENSMUSG00000026389
chr1	120474537	120505084	cluster_5	Promoter (<=1kb)	1	120474538	120505084	30547	2	ENSMUST00000027639	0	ENSMUSG00000026390	ENSMUSG00000026390
chr1	138640094	138682075	cluster_5	Distal Intergenic	1	138484714	138619696	134983	2	ENSMUST00000027642	-20399	ENSMUSG00000026393	ENSMUSG00000026393
chr1	138273737	138289462	cluster_5	Promoter (<=1kb)	1	138273738	138289460	15723	1	ENSMUST00000027643	0	ENSMUSG00000026394	ENSMUSG00000026394
chr1	138062858	138175305	cluster_5	Promoter (<=1kb)	1	138062861	138175305	112445	2	ENSMUST00000027645	0	ENSMUSG00000026395	ENSMUSG00000026395
chr1	136843583	136953630	cluster_5	Promoter (<=1kb)	1	136843584	136953630	110047	2	ENSMUST00000168126	0	ENSMUSG00000026398	ENSMUSG00000026398
chr1	130635920	130661618	cluster_5	Promoter (<=1kb)	1	130636814	130648419	11606	2	ENSMUST00000171642	0	ENSMUSG00000026405	ENSMUSG00000026405
chr1	130670201	130681571	cluster_5	Distal Intergenic	1	130634773	130661632	26860	2	ENSMUST00000027657	-8570	ENSMUSG00000026405	ENSMUSG00000026405
chr1	136008218	136035030	cluster_5	Promoter (<=1kb)	1	136008219	136035030	26812	1	ENSMUST00000165125	0	ENSMUSG00000026411	ENSMUSG00000026411
chr1	135871393	135919207	cluster_5	Promoter (<=1kb)	1	135871395	135919207	47813	2	ENSMUST00000027667	0	ENSMUSG00000026413	ENSMUSG00000026413
chr1	130800901	130814740	cluster_5	Promoter (<=1kb)	1	130800902	130814708	13807	1	ENSMUST00000112477	0	ENSMUSG00000026415	ENSMUSG00000026415
chr1	130906984	130911296	cluster_5	Promoter (<=1kb)	1	130907192	130911296	4105	2	ENSMUST00000027673	0	ENSMUSG00000026416	ENSMUSG00000026416
chr1	130826683	130852249	cluster_5	Promoter (<=1kb)	1	130826684	130852249	25566	1	ENSMUST00000027675	0	ENSMUSG00000026417	ENSMUSG00000026417
chr1	135799420	135810989	cluster_5	Promoter (<=1kb)	1	135799421	135810634	11214	1	ENSMUST00000137331	0	ENSMUSG00000026418	ENSMUSG00000026418
chr1	130882073	130887411	cluster_5	Promoter (<=1kb)	1	130882074	130887454	5381	2	ENSMUST00000121040	43	ENSMUSG00000026420	ENSMUSG00000026420
chr1	135729196	135752229	cluster_5	Promoter (<=1kb)	1	135729147	135752232	23086	1	ENSMUST00000027677	50	ENSMUSG00000026421	ENSMUSG00000026421
chr1	135160249	135167681	cluster_5	Promoter (<=1kb)	1	135160234	135167681	7448	2	ENSMUST00000027682	0	ENSMUSG00000026424	ENSMUSG00000026424
chr1	131599113	131612000	cluster_5	Promoter (<=1kb)	1	131599239	131612000	12762	1	ENSMUST00000027690	0	ENSMUSG00000026432	ENSMUSG00000026432
chr1	131867276	131872889	cluster_5	Promoter (<=1kb)	1	131867511	131872502	4992	1	ENSMUST00000125925	0	ENSMUSG00000026433	ENSMUSG00000026433
chr1	131962914	131982972	cluster_5	Promoter (<=1kb)	1	131962967	131982315	19349	1	ENSMUST00000177943	0	ENSMUSG00000026435	ENSMUSG00000026435
chr1	132729352	132732826	cluster_5	Intron (ENSMUST00000094569/ENSMUSG00000026442, intron 1 of 29)	1	132564691	132741797	177107	2	ENSMUST00000094569	8971	ENSMUSG00000026442	ENSMUSG00000026442
chr1	134111241	134151540	cluster_5	Promoter (<=1kb)	1	134111242	134151540	40299	1	ENSMUST00000159963	0	ENSMUSG00000026450	ENSMUSG00000026450
chr1	134646680	134749417	cluster_5	Promoter (<=1kb)	1	134709300	134753149	43850	1	ENSMUST00000121990	0	ENSMUSG00000026452	ENSMUSG00000026452
chr1	134290003	134292548	cluster_5	Promoter (<=1kb)	1	134290004	134292547	2544	1	ENSMUST00000027730	0	ENSMUSG00000026459	ENSMUSG00000026459
chr1	133726557	133726645	cluster_5	Exon (ENSMUST00000048953/ENSMUSG00000026463, exon 8 of 21)	1	133716323	133717929	1607	2	ENSMUST00000140810	-8629	ENSMUSG00000026463	ENSMUSG00000026463
chr1	133702673	133753747	cluster_5	Promoter (<=1kb)	1	133702674	133753747	51074	2	ENSMUST00000048953	0	ENSMUSG00000026463	ENSMUSG00000026463
chr1	153721239	153737829	cluster_5	Promoter (2-3kb)	1	153740349	153745468	5120	1	ENSMUST00000027748	-2520	ENSMUSG00000026475	ENSMUSG00000026475
chr1	153740352	153745468	cluster_5	Promoter (<=1kb)	1	153740349	153745468	5120	1	ENSMUST00000027748	4	ENSMUSG00000026475	ENSMUSG00000026475
chr1	151571372	151719347	cluster_5	Promoter (<=1kb)	1	151571373	151721939	150567	1	ENSMUST00000148810	0	ENSMUSG00000026483	ENSMUSG00000026483
chr1	180587200	180587267	cluster_5	Exon (ENSMUST00000027777/ENSMUSG00000026496, exon 9 of 23)	1	180568955	180601253	32299	1	ENSMUST00000027777	18246	ENSMUSG00000026496	ENSMUSG00000026496
chr1	180693047	180697034	cluster_5	Promoter (<=1kb)	1	180693043	180697034	3992	2	ENSMUST00000027778	0	ENSMUSG00000026497	ENSMUSG00000026497
chr1	180726042	180754204	cluster_5	Promoter (<=1kb)	1	180726043	180754203	28161	1	ENSMUST00000027780	0	ENSMUSG00000026499	ENSMUSG00000026499
chr1	176834623	176836133	cluster_5	Intron (ENSMUST00000150429/ENSMUSG00000026504, intron 5 of 7)	1	176814660	177020437	205778	1	ENSMUST00000123409	19964	ENSMUSG00000026504	ENSMUSG00000026504
chr1	182467258	182517483	cluster_5	Promoter (<=1kb)	1	182467256	182517495	50240	2	ENSMUST00000068505	12	ENSMUSG00000026509	ENSMUSG00000026509
chr1	180942517	180975104	cluster_5	Promoter (<=1kb)	1	180942574	180956005	13432	1	ENSMUST00000159436	0	ENSMUSG00000026519	ENSMUSG00000026519
chr1	175698592	175815733	cluster_5	Promoter (<=1kb)	1	175698593	175815734	117142	1	ENSMUST00000094288	0	ENSMUSG00000026523	ENSMUSG00000026523
chr1	175601377	175625635	cluster_5	Promoter (<=1kb)	1	175600374	175625635	25262	2	ENSMUST00000027810	0	ENSMUSG00000026526	ENSMUSG00000026526
chr1	174330517	174332877	cluster_5	Promoter (<=1kb)	1	174330518	174332873	2356	1	ENSMUST00000027816	0	ENSMUSG00000026531	ENSMUSG00000026531
chr1	174172775	174248449	cluster_5	Promoter (<=1kb)	1	174172776	174248450	75675	1	ENSMUST00000027817	0	ENSMUSG00000026532	ENSMUSG00000026532
chr1	173962568	173982844	cluster_5	Promoter (<=1kb)	1	173962569	173982844	20276	2	ENSMUST00000000266	0	ENSMUSG00000026535	ENSMUSG00000026535
chr1	173896340	173913046	cluster_5	Promoter (<=1kb)	1	173896355	173912922	16568	2	ENSMUST00000009340	0	ENSMUSG00000026536	ENSMUSG00000026536
chr1	172893960	172895054	cluster_5	Promoter (<=1kb)	1	172893962	172895054	1093	2	ENSMUST00000027824	0	ENSMUSG00000026542	ENSMUSG00000026542
chr1	172521129	172545870	cluster_5	Promoter (<=1kb)	1	172521136	172532731	11596	1	ENSMUST00000160531	0	ENSMUSG00000026546	ENSMUSG00000026546
chr1	172500245	172507375	cluster_5	Promoter (<=1kb)	1	172501252	172506733	5482	1	ENSMUST00000111228	0	ENSMUSG00000026547	ENSMUSG00000026547
chr1	172475359	172478409	cluster_5	Promoter (<=1kb)	1	172475358	172478575	3218	1	ENSMUST00000027830	2	ENSMUSG00000026548	ENSMUSG00000026548
chr1	167290124	167290225	cluster_5	Distal Intergenic	1	167226090	167285127	59038	2	ENSMUST00000027839	-4998	ENSMUSG00000026558	ENSMUSG00000026558
chr1	166662054	166681845	cluster_5	Promoter (<=1kb)	1	166662055	166681845	19791	2	ENSMUST00000027843	0	ENSMUSG00000026560	ENSMUSG00000026560
chr1	166098147	166127898	cluster_5	Promoter (<=1kb)	1	166098153	166127898	29746	2	ENSMUST00000085992	0	ENSMUSG00000026564	ENSMUSG00000026564
chr1	165485182	165576773	cluster_5	Promoter (<=1kb)	1	165485183	165575799	90617	1	ENSMUST00000111440	0	ENSMUSG00000026567	ENSMUSG00000026567
chr1	165137852	165160773	cluster_5	Promoter (<=1kb)	1	165137855	165160773	22919	2	ENSMUST00000027859	0	ENSMUSG00000026572	ENSMUSG00000026572
chr1	164863120	164871438	cluster_5	Distal Intergenic	1	164931644	164935527	3884	2	ENSMUST00000027860	64089	ENSMUSG00000026573	ENSMUSG00000026573
chr1	164931647	164935510	cluster_5	Promoter (<=1kb)	1	164931644	164935527	3884	2	ENSMUST00000027860	17	ENSMUSG00000026573	ENSMUSG00000026573
chr1	164796731	164824266	cluster_5	Promoter (<=1kb)	1	164796732	164824266	27535	1	ENSMUST00000027861	0	ENSMUSG00000026574	ENSMUSG00000026574
chr1	164151834	164220277	cluster_5	Promoter (<=1kb)	1	164151838	164220277	68440	1	ENSMUST00000086040	0	ENSMUSG00000026579	ENSMUSG00000026579
chr1	164148575	164152217	cluster_5	Promoter (<=1kb)	1	164151838	164220277	68440	1	ENSMUST00000086040	0	ENSMUSG00000026579	ENSMUSG00000026579
chr1	164115263	164150026	cluster_5	Promoter (<=1kb)	1	164115264	164150026	34763	1	ENSMUST00000162746	0	ENSMUSG00000026580	ENSMUSG00000026580
chr1	164062075	164080785	cluster_5	Promoter (<=1kb)	1	164062076	164080782	18707	1	ENSMUST00000027871	0	ENSMUSG00000026581	ENSMUSG00000026581
chr1	164048233	164057677	cluster_5	Promoter (<=1kb)	1	164048234	164057677	9444	1	ENSMUST00000027874	0	ENSMUSG00000026582	ENSMUSG00000026582
chr1	157099146	157108650	cluster_5	Promoter (<=1kb)	1	157099148	157108645	9498	2	ENSMUST00000118207	0	ENSMUSG00000026592	ENSMUSG00000026592
chr1	156428107	156474328	cluster_5	Promoter (<=1kb)	1	156428108	156474328	46221	2	ENSMUST00000051396	0	ENSMUSG00000026600	ENSMUSG00000026600
chr1	156310718	156328035	cluster_5	Promoter (<=1kb)	1	156310727	156328035	17309	1	ENSMUST00000027896	0	ENSMUSG00000026602	ENSMUSG00000026602
chr1	189880491	189922288	cluster_5	Promoter (<=1kb)	1	189880494	189889002	8509	2	ENSMUST00000130804	0	ENSMUSG00000026603	ENSMUSG00000026603
chr1	189728267	189876693	cluster_5	Promoter (<=1kb)	1	189728268	189876689	148422	1	ENSMUST00000097442	0	ENSMUSG00000026604	ENSMUSG00000026604
chr1	188006575	188008990	cluster_5	Intron (ENSMUST00000127489/ENSMUSG00000026610, intron 3 of 3)	1	187997868	188214884	217017	1	ENSMUST00000110938	8708	ENSMUSG00000026610	ENSMUSG00000026610
chr1	187609005	188214884	cluster_5	Promoter (<=1kb)	1	187609029	188214386	605358	1	ENSMUST00000110939	0	ENSMUSG00000026610	ENSMUSG00000026610
chr1	187048406	187215446	cluster_5	Promoter (<=1kb)	1	187048407	187215446	167040	2	ENSMUST00000027908	0	ENSMUSG00000026611	ENSMUSG00000026611
chr1	185497305	185498014	cluster_5	Distal Intergenic	1	185454848	185468762	13915	1	ENSMUST00000061093	42458	ENSMUSG00000026614	ENSMUSG00000026614
chr1	185537335	185988795	cluster_5	Distal Intergenic	1	185454848	185468762	13915	1	ENSMUST00000061093	82488	ENSMUSG00000026614	ENSMUSG00000026614
chr1	195136810	195176715	cluster_5	Promoter (<=1kb)	1	195136811	195176715	39905	2	ENSMUST00000082321	0	ENSMUSG00000026616	ENSMUSG00000026616
chr1	184786766	184811300	cluster_5	Promoter (<=1kb)	1	184787288	184811197	23910	2	ENSMUST00000048462	0	ENSMUSG00000026621	ENSMUSG00000026621
chr1	191170296	191183333	cluster_5	Promoter (<=1kb)	1	191171425	191183108	11684	2	ENSMUST00000131854	0	ENSMUSG00000026628	ENSMUSG00000026628
chr1	191098413	191108943	cluster_5	Promoter (<=1kb)	1	191098414	191108943	10530	1	ENSMUST00000027943	0	ENSMUSG00000026630	ENSMUSG00000026630
chr1	190925107	190946491	cluster_5	Promoter (<=1kb)	1	190925112	190946962	21851	1	ENSMUST00000027947	0	ENSMUSG00000026634	ENSMUSG00000026634
chr1	191997202	192092599	cluster_5	Promoter (<=1kb)	1	191997430	192092559	95130	2	ENSMUST00000085573	0	ENSMUSG00000026637	ENSMUSG00000026637
chr1	193153111	193172035	cluster_5	Promoter (<=1kb)	1	193153112	193166868	13757	1	ENSMUST00000138826	0	ENSMUSG00000026638	ENSMUSG00000026638
chr1	193301993	193343878	cluster_5	Promoter (<=1kb)	1	193302222	193303405	1184	1	ENSMUST00000162180	0	ENSMUSG00000026639	ENSMUSG00000026639
chr1	194212186	194222759	cluster_5	Distal Intergenic	1	194619829	194816869	197041	1	ENSMUST00000027952	-397070	ENSMUSG00000026640	ENSMUSG00000026640
chr2	3341987	3366569	cluster_5	Promoter (<=1kb)	2	3341987	3366569	24583	2	ENSMUST00000115087	0	ENSMUSG00000026645	ENSMUSG00000026645
chr1	171121660	171126967	cluster_5	Promoter (<=1kb)	1	171121661	171126967	5307	1	ENSMUST00000027959	0	ENSMUSG00000026649	ENSMUSG00000026649
chr2	3713457	3782134	cluster_5	Promoter (<=1kb)	2	3713458	3782142	68685	1	ENSMUST00000027965	0	ENSMUSG00000026655	ENSMUSG00000026655
chr1	170960558	170976071	cluster_5	Promoter (<=1kb)	1	170960734	170961630	897	2	ENSMUST00000161503	0	ENSMUSG00000026656	ENSMUSG00000026656
chr1	170199255	170215393	cluster_5	Promoter (<=1kb)	1	170193420	170214734	21315	2	ENSMUST00000150821	0	ENSMUSG00000026667	ENSMUSG00000026667
chr2	4976121	4985748	cluster_5	Promoter (<=1kb)	2	4976122	4985748	9627	1	ENSMUST00000167607	0	ENSMUSG00000026668	ENSMUSG00000026668
chr2	5020641	5063938	cluster_5	Promoter (<=1kb)	2	5020642	5035903	15262	2	ENSMUST00000125203	0	ENSMUSG00000026672	ENSMUSG00000026672
chr1	169972306	170088944	cluster_5	Promoter (<=1kb)	1	169972308	170088944	116637	2	ENSMUST00000170800	0	ENSMUSG00000026674	ENSMUSG00000026674
chr1	169969408	169972396	cluster_5	Promoter (<=1kb)	1	169955501	169969241	13741	2	ENSMUST00000111353	-168	ENSMUSG00000026675	ENSMUSG00000026675
chr1	169949536	169969205	cluster_5	Promoter (<=1kb)	1	169952876	169965723	12848	2	ENSMUST00000133563	0	ENSMUSG00000026675	ENSMUSG00000026675
chr1	169655500	169695813	cluster_5	Promoter (<=1kb)	1	169655501	169695813	40313	1	ENSMUST00000027997	0	ENSMUSG00000026678	ENSMUSG00000026678
chr1	167349990	167368530	cluster_5	Promoter (<=1kb)	1	167349991	167368530	18540	1	ENSMUST00000028004	0	ENSMUSG00000026687	ENSMUSG00000026687
chr1	162953798	162984528	cluster_5	Promoter (<=1kb)	1	162953802	162984527	30726	2	ENSMUST00000028010	0	ENSMUSG00000026691	ENSMUSG00000026691
chr1	162793882	162812549	cluster_5	Promoter (<=1kb)	1	162793883	162812549	18667	2	ENSMUST00000028014	0	ENSMUSG00000026692	ENSMUSG00000026692
chr1	162639149	162649694	cluster_5	Promoter (<=1kb)	1	162639150	162649693	10544	1	ENSMUST00000028020	0	ENSMUSG00000026697	ENSMUSG00000026697
chr1	161395437	161418206	cluster_5	Promoter (<=1kb)	1	161395409	161418410	23002	1	ENSMUST00000028024	29	ENSMUSG00000026700	ENSMUSG00000026700
chr2	14229413	14332023	cluster_5	Promoter (<=1kb)	2	14229414	14332057	102644	1	ENSMUST00000028045	0	ENSMUSG00000026712	ENSMUSG00000026712
chr1	160978605	161003014	cluster_5	Promoter (<=1kb)	1	160978606	161003010	24405	1	ENSMUST00000064725	0	ENSMUSG00000026715	ENSMUSG00000026715
chr1	160085031	160153575	cluster_5	Promoter (<=1kb)	1	160085968	160147888	61921	2	ENSMUST00000131919	0	ENSMUSG00000026725	ENSMUSG00000026725
chr2	13276337	13491876	cluster_5	Promoter (<=1kb)	2	13445021	13455624	10604	2	ENSMUST00000152078	0	ENSMUSG00000026726	ENSMUSG00000026726
chr2	13574310	13582826	cluster_5	Promoter (<=1kb)	2	13574322	13578604	4283	1	ENSMUST00000155605	0	ENSMUSG00000026728	ENSMUSG00000026728
chr1	160074734	160077985	cluster_5	Promoter (<=1kb)	1	160074735	160077918	3184	2	ENSMUST00000028061	0	ENSMUSG00000026729	ENSMUSG00000026729
chr2	12924040	13003454	cluster_5	Promoter (<=1kb)	2	12924041	12980404	56364	1	ENSMUST00000154269	0	ENSMUSG00000026730	ENSMUSG00000026730
chr2	19445662	19447501	cluster_5	Promoter (<=1kb)	2	19445663	19447501	1839	1	ENSMUST00000028068	0	ENSMUSG00000026735	ENSMUSG00000026735
chr2	19441507	19446674	cluster_5	Promoter (<=1kb)	2	19445663	19447501	1839	1	ENSMUST00000028068	0	ENSMUSG00000026735	ENSMUSG00000026735
chr2	49787685	49948846	cluster_5	Promoter (<=1kb)	2	49787688	49948849	161162	1	ENSMUST00000028103	0	ENSMUSG00000026765	ENSMUSG00000026765
chr2	11642791	11693194	cluster_5	Promoter (<=1kb)	2	11642792	11693191	50400	1	ENSMUST00000028111	0	ENSMUSG00000026770	ENSMUSG00000026770
chr2	23207475	23267129	cluster_5	Promoter (<=1kb)	2	23207476	23267129	59654	1	ENSMUST00000028113	0	ENSMUSG00000026774	ENSMUSG00000026774
chr2	11172381	11301226	cluster_5	Promoter (<=1kb)	2	11172382	11301226	128845	1	ENSMUST00000028118	0	ENSMUSG00000026778	ENSMUSG00000026778
chr2	30078765	30091019	cluster_5	Promoter (<=1kb)	2	30080851	30083221	2371	1	ENSMUST00000126838	0	ENSMUSG00000026785	ENSMUSG00000026785
chr2	22774326	22875653	cluster_5	Promoter (<=1kb)	2	22774390	22856086	81697	1	ENSMUST00000148315	0	ENSMUSG00000026786	ENSMUSG00000026786
chr2	22622326	22693877	cluster_5	Promoter (<=1kb)	2	22623304	22630001	6698	1	ENSMUST00000156728	0	ENSMUSG00000026787	ENSMUSG00000026787
chr2	32876133	32925253	cluster_5	Promoter (<=1kb)	2	32895632	32909958	14327	1	ENSMUST00000138781	0	ENSMUSG00000026796	ENSMUSG00000026796
chr2	28907679	28916421	cluster_5	Promoter (<=1kb)	2	28907679	28916412	8734	2	ENSMUST00000050776	0	ENSMUSG00000026805	ENSMUSG00000026805
chr2	28692079	28699651	cluster_5	Promoter (<=1kb)	2	28692080	28699651	7572	2	ENSMUST00000102877	0	ENSMUSG00000026809	ENSMUSG00000026809
chr2	32599708	32620809	cluster_5	Promoter (<=1kb)	2	32599709	32615124	15416	1	ENSMUST00000131229	0	ENSMUSG00000026811	ENSMUSG00000026811
chr2	28609449	28621982	cluster_5	Promoter (<=1kb)	2	28609450	28621982	12533	2	ENSMUST00000164290	0	ENSMUSG00000026815	ENSMUSG00000026815
chr2	28555819	28563403	cluster_5	Promoter (<=1kb)	2	28555795	28563362	7568	2	ENSMUST00000028161	0	ENSMUSG00000026818	ENSMUSG00000026818
chr2	28513166	28553082	cluster_5	Promoter (<=1kb)	2	28513326	28553081	39756	1	ENSMUST00000028170	0	ENSMUSG00000026821	ENSMUSG00000026821
chr2	32384636	32387739	cluster_5	Promoter (<=1kb)	2	32384633	32387722	3090	2	ENSMUST00000147219	0	ENSMUSG00000026822	ENSMUSG00000026822
chr2	57107225	57124003	cluster_5	Promoter (<=1kb)	2	57106830	57115038	8209	2	ENSMUST00000028166	0	ENSMUSG00000026826	ENSMUSG00000026826
chr2	57998154	58039171	cluster_5	Promoter (<=1kb)	2	57997884	58045860	47977	1	ENSMUST00000166729	271	ENSMUSG00000026828	ENSMUSG00000026828
chr2	28496890	28505415	cluster_5	Promoter (<=1kb)	2	28496891	28503262	6372	1	ENSMUST00000127958	0	ENSMUSG00000026829	ENSMUSG00000026829
chr2	58045114	58052752	cluster_5	Promoter (<=1kb)	2	58045113	58052864	7752	2	ENSMUST00000090940	112	ENSMUSG00000026830	ENSMUSG00000026830
chr2	28462000	28466324	cluster_5	Promoter (<=1kb)	2	28462001	28465852	3852	2	ENSMUST00000126242	0	ENSMUSG00000026831	ENSMUSG00000026831
chr2	58129138	58160122	cluster_5	Promoter (<=1kb)	2	58134066	58156797	22732	2	ENSMUST00000131443	0	ENSMUSG00000026832	ENSMUSG00000026832
chr2	58267452	58357758	cluster_5	Promoter (<=1kb)	2	58271822	58324807	52986	2	ENSMUST00000100085	0	ENSMUSG00000026834	ENSMUSG00000026834
chr2	28076478	28084878	cluster_5	Promoter (<=1kb)	2	28076378	28084885	8508	2	ENSMUST00000028179	7	ENSMUSG00000026835	ENSMUSG00000026835
chr2	27886424	28039510	cluster_5	Promoter (<=1kb)	2	27886425	28039514	153090	1	ENSMUST00000028280	0	ENSMUSG00000026837	ENSMUSG00000026837
chr2	31887280	31946535	cluster_5	Promoter (<=1kb)	2	31887291	31945246	57956	1	ENSMUST00000138325	0	ENSMUSG00000026840	ENSMUSG00000026840
chr2	31612420	31612484	cluster_5	Promoter (<=1kb)	2	31612531	31616716	4186	1	ENSMUST00000150473	-47	ENSMUSG00000026843	ENSMUSG00000026843
chr2	43555324	43636758	cluster_5	Promoter (<=1kb)	2	43555329	43563496	8168	1	ENSMUST00000138540	0	ENSMUSG00000026866	ENSMUSG00000026866
chr2	34874395	34892133	cluster_5	Promoter (<=1kb)	2	34874396	34892059	17664	1	ENSMUST00000113068	0	ENSMUSG00000026870	ENSMUSG00000026870
chr2	34983330	35061441	cluster_5	Promoter (<=1kb)	2	34983331	35061438	78108	2	ENSMUST00000028233	0	ENSMUSG00000026874	ENSMUSG00000026874
chr2	34943257	34961772	cluster_5	Promoter (<=1kb)	2	34941750	34958134	16385	2	ENSMUST00000172159	0	ENSMUSG00000026875	ENSMUSG00000026875
chr2	35256358	35307902	cluster_5	Promoter (<=1kb)	2	35279663	35293567	13905	1	ENSMUST00000142324	0	ENSMUSG00000026879	ENSMUSG00000026879
chr2	35354217	35367729	cluster_5	Promoter (<=1kb)	2	35354218	35367729	13512	2	ENSMUST00000028243	0	ENSMUSG00000026882	ENSMUSG00000026882
chr2	35549533	35558702	cluster_5	Promoter (<=1kb)	2	35558266	35730994	172729	1	ENSMUST00000112986	0	ENSMUSG00000026883	ENSMUSG00000026883
chr2	64912481	65022766	cluster_5	Promoter (<=1kb)	2	64912476	64915019	2544	2	ENSMUST00000134020	0	ENSMUSG00000026888	ENSMUSG00000026888
chr2	36081952	36105408	cluster_5	Promoter (<=1kb)	2	36081950	36104060	22111	2	ENSMUST00000112961	0	ENSMUSG00000026890	ENSMUSG00000026890
chr2	36049472	36079709	cluster_5	Promoter (<=1kb)	2	36049458	36079718	30261	1	ENSMUST00000028256	15	ENSMUSG00000026894	ENSMUSG00000026894
chr2	36036333	36049292	cluster_5	Promoter (<=1kb)	2	36036326	36049406	13081	2	ENSMUST00000070112	114	ENSMUSG00000026895	ENSMUSG00000026895
chr2	62595792	62646255	cluster_5	Promoter (<=1kb)	2	62595798	62646211	50414	2	ENSMUST00000028259	0	ENSMUSG00000026896	ENSMUSG00000026896
chr2	37569867	37647285	cluster_5	Promoter (<=1kb)	2	37483228	37647219	163992	2	ENSMUST00000155831	0	ENSMUSG00000026915	ENSMUSG00000026915
chr2	26667673	26671282	cluster_5	Promoter (<=1kb)	2	26667674	26671282	3609	2	ENSMUST00000028283	0	ENSMUSG00000026919	ENSMUSG00000026919
chr2	26581055	26592682	cluster_5	Promoter (<=1kb)	2	26581056	26592684	11629	1	ENSMUST00000166920	0	ENSMUSG00000026921	ENSMUSG00000026921
chr2	26593056	26604417	cluster_5	Promoter (<=1kb)	2	26593057	26604211	11155	2	ENSMUST00000131940	0	ENSMUSG00000026922	ENSMUSG00000026922
chr2	26470058	26470119	cluster_5	Promoter (<=1kb)	2	26468543	26469749	1207	2	ENSMUST00000123873	-310	ENSMUSG00000026923	ENSMUSG00000026923
chr2	26315532	26348237	cluster_5	Promoter (<=1kb)	2	26315592	26348237	32646	1	ENSMUST00000078616	0	ENSMUSG00000026930	ENSMUSG00000026930
chr2	26200211	26206575	cluster_5	Promoter (<=1kb)	2	26200212	26206575	6364	2	ENSMUST00000028302	0	ENSMUSG00000026934	ENSMUSG00000026934
chr2	25765568	25768099	cluster_5	Promoter (<=1kb)	2	25765569	25768099	2531	1	ENSMUST00000028304	0	ENSMUSG00000026936	ENSMUSG00000026936
chr2	25657951	25661645	cluster_5	Promoter (<=1kb)	2	25657952	25661501	3550	1	ENSMUST00000100312	0	ENSMUSG00000026937	ENSMUSG00000026937
chr2	25624666	25627974	cluster_5	Promoter (<=1kb)	2	25624965	25627288	2324	2	ENSMUST00000142371	0	ENSMUSG00000026938	ENSMUSG00000026938
chr2	25620065	25622002	cluster_5	Promoter (<=1kb)	2	25620067	25621985	1919	2	ENSMUST00000028308	0	ENSMUSG00000026939	ENSMUSG00000026939
chr2	25608628	25617678	cluster_5	Promoter (<=1kb)	2	25608635	25617678	9044	2	ENSMUST00000028309	0	ENSMUSG00000026940	ENSMUSG00000026940
chr2	25490844	25493911	cluster_5	Promoter (<=1kb)	2	25490845	25493911	3067	2	ENSMUST00000028312	0	ENSMUSG00000026943	ENSMUSG00000026943
chr2	25442778	25442834	cluster_5	Promoter (<=1kb)	2	25442948	25443813	866	1	ENSMUST00000143075	-114	ENSMUSG00000026944	ENSMUSG00000026944
