Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr10	51614822	51631458	cluster_4	Promoter (<=1kb)	10	51614823	51631458	16636	2	ENSMUST00000020062	0	ENSMUSG00000019905	ENSMUSG00000019905
chr10	108162399	108277575	cluster_4	Promoter (<=1kb)	10	108162400	108277575	115176	1	ENSMUST00000070663	0	ENSMUSG00000019907	ENSMUSG00000019907
chr10	58323465	58424691	cluster_4	Promoter (<=1kb)	10	58323466	58424691	101226	1	ENSMUST00000020078	0	ENSMUSG00000019920	ENSMUSG00000019920
chr10	71254979	71285262	cluster_4	Promoter (<=1kb)	10	71254980	71285262	30283	2	ENSMUST00000020085	0	ENSMUSG00000019927	ENSMUSG00000019927
chr10	97479499	97518163	cluster_4	Promoter (<=1kb)	10	97479500	97518162	38663	1	ENSMUST00000105287	0	ENSMUSG00000019929	ENSMUSG00000019929
chr10	69336634	69352912	cluster_4	Promoter (<=1kb)	10	69338324	69352903	14580	2	ENSMUST00000119827	0	ENSMUSG00000019942	ENSMUSG00000019942
chr10	68430955	68541875	cluster_4	Promoter (<=1kb)	10	68436280	68525767	89488	2	ENSMUST00000166919	0	ENSMUSG00000019945	ENSMUSG00000019945
chr10	89744990	89819869	cluster_4	Promoter (<=1kb)	10	89744991	89819869	74879	1	ENSMUST00000020112	0	ENSMUSG00000019951	ENSMUSG00000019951
chr10	91147570	91171619	cluster_4	Promoter (<=1kb)	10	91147571	91171582	24012	2	ENSMUST00000072239	0	ENSMUSG00000019961	ENSMUSG00000019961
chr10	100015823	100100412	cluster_4	Promoter (<=1kb)	10	100015826	100076902	61077	1	ENSMUST00000130190	0	ENSMUSG00000019966	ENSMUSG00000019966
chr10	91083038	91102613	cluster_4	Promoter (<=1kb)	10	91083057	91098657	15601	1	ENSMUST00000020149	0	ENSMUSG00000019975	ENSMUSG00000019975
chr10	25359797	25523518	cluster_4	Promoter (<=1kb)	10	25359798	25523519	163722	1	ENSMUST00000053748	0	ENSMUSG00000019978	ENSMUSG00000019978
chr10	90989310	91082743	cluster_4	Promoter (<=1kb)	10	90989311	91082662	93352	2	ENSMUST00000159110	0	ENSMUSG00000019979	ENSMUSG00000019979
chr10	20398003	20725068	cluster_4	Promoter (<=1kb)	10	20398928	20548328	149401	2	ENSMUST00000169016	0	ENSMUSG00000019990	ENSMUSG00000019990
chr10	19860089	19907674	cluster_4	Promoter (<=1kb)	10	19860097	19907674	47578	2	ENSMUST00000166511	0	ENSMUSG00000020003	ENSMUSG00000020003
chr10	19591957	19610225	cluster_4	Promoter (<=1kb)	10	19591958	19597851	5894	1	ENSMUST00000110989	0	ENSMUSG00000020009	ENSMUSG00000020009
chr10	93160875	93241342	cluster_4	Promoter (<=1kb)	10	93160876	93241342	80467	1	ENSMUST00000069965	0	ENSMUSG00000020015	ENSMUSG00000020015
chr10	93583028	93589658	cluster_4	Promoter (<=1kb)	10	93583029	93589706	6678	2	ENSMUST00000020203	48	ENSMUSG00000020018	ENSMUSG00000020018
chr10	93589412	93605245	cluster_4	Promoter (<=1kb)	10	93583029	93589706	6678	2	ENSMUST00000020203	0	ENSMUSG00000020018	ENSMUSG00000020018
chr10	93641048	93745972	cluster_4	Promoter (<=1kb)	10	93641049	93747207	106159	1	ENSMUST00000020204	0	ENSMUSG00000020019	ENSMUSG00000020019
chr10	93831554	93858087	cluster_4	Promoter (<=1kb)	10	93831555	93848524	16970	1	ENSMUST00000095333	0	ENSMUSG00000020020	ENSMUSG00000020020
chr10	94199008	94220948	cluster_4	Promoter (<=1kb)	10	94199037	94203538	4502	1	ENSMUST00000125379	0	ENSMUSG00000020022	ENSMUSG00000020022
chr10	94514856	94590954	cluster_4	Promoter (<=1kb)	10	94514857	94590956	76100	1	ENSMUST00000065060	0	ENSMUSG00000020023	ENSMUSG00000020023
chr10	94673492	94688613	cluster_4	Promoter (<=1kb)	10	94688790	94790336	101547	1	ENSMUST00000020212	-177	ENSMUSG00000020024	ENSMUSG00000020024
chr10	94688789	94790336	cluster_4	Promoter (<=1kb)	10	94688790	94790336	101547	1	ENSMUST00000020212	0	ENSMUSG00000020024	ENSMUSG00000020024
chr10	95547006	95564167	cluster_4	Promoter (<=1kb)	10	95547007	95564167	17161	2	ENSMUST00000020217	0	ENSMUSG00000020029	ENSMUSG00000020029
chr10	86048745	86498896	cluster_4	Promoter (<=1kb)	10	86300372	86349506	49135	1	ENSMUST00000020234	0	ENSMUSG00000020044	ENSMUSG00000020044
chr10	87858264	87937047	cluster_4	Promoter (<=1kb)	10	87858265	87930895	72631	1	ENSMUST00000122386	0	ENSMUSG00000020053	ENSMUSG00000020053
chr10	88201096	88246158	cluster_4	Promoter (<=1kb)	10	88201097	88225360	24264	1	ENSMUST00000171151	0	ENSMUSG00000020056	ENSMUSG00000020056
chr10	88322803	88357075	cluster_4	Promoter (<=1kb)	10	88322804	88356996	34193	2	ENSMUST00000156097	0	ENSMUSG00000020057	ENSMUSG00000020057
chr10	63243796	63317881	cluster_4	Promoter (<=1kb)	10	63243797	63317881	74085	1	ENSMUST00000020258	0	ENSMUSG00000020064	ENSMUSG00000020064
chr10	62980222	63018742	cluster_4	Promoter (<=1kb)	10	63015431	63016168	738	2	ENSMUST00000141616	0	ENSMUSG00000020069	ENSMUSG00000020069
chr10	62616022	62651198	cluster_4	Promoter (<=1kb)	10	62616023	62651218	35196	2	ENSMUST00000020270	20	ENSMUSG00000020076	ENSMUSG00000020076
chr10	62494427	62507755	cluster_4	Promoter (<=1kb)	10	62494428	62507755	13328	2	ENSMUST00000020271	0	ENSMUSG00000020077	ENSMUSG00000020077
chr10	62454842	62486598	cluster_4	Promoter (<=1kb)	10	62454843	62486598	31756	2	ENSMUST00000092473	0	ENSMUSG00000020078	ENSMUSG00000020078
chr10	62449159	62451353	cluster_4	Promoter (<=1kb)	10	62429209	62449738	20530	2	ENSMUST00000020273	0	ENSMUSG00000020079	ENSMUSG00000020079
chr10	62383136	62422457	cluster_4	Promoter (<=1kb)	10	62395159	62400361	5203	2	ENSMUST00000159493	0	ENSMUSG00000020080	ENSMUSG00000020080
chr10	62107655	62111013	cluster_4	Promoter (<=1kb)	10	62108210	62110945	2736	2	ENSMUST00000142821	0	ENSMUSG00000020083	ENSMUSG00000020083
chr10	61674526	61680290	cluster_4	Promoter (<=1kb)	10	61680310	61693295	12986	1	ENSMUST00000020285	-20	ENSMUSG00000020088	ENSMUSG00000020088
chr10	61680320	61693297	cluster_4	Promoter (<=1kb)	10	61680310	61693295	12986	1	ENSMUST00000020285	11	ENSMUSG00000020088	ENSMUSG00000020088
chr10	61432496	61452669	cluster_4	Promoter (<=1kb)	10	61432497	61452669	20173	2	ENSMUST00000020288	0	ENSMUSG00000020091	ENSMUSG00000020091
chr10	61098641	61147684	cluster_4	Promoter (<=1kb)	10	61098642	61147644	49003	2	ENSMUST00000122259	0	ENSMUSG00000020097	ENSMUSG00000020097
chr10	60762594	60831581	cluster_4	Promoter (<=1kb)	10	60762610	60831581	68972	2	ENSMUST00000077925	0	ENSMUSG00000020099	ENSMUSG00000020099
chr10	60712071	60752782	cluster_4	Promoter (<=1kb)	10	60712072	60752782	40711	2	ENSMUST00000117513	0	ENSMUSG00000020100	ENSMUSG00000020100
chr10	121546455	121586794	cluster_4	Promoter (<=1kb)	10	121546455	121586794	40340	2	ENSMUST00000020316	0	ENSMUSG00000020115	ENSMUSG00000020115
chr10	121780990	122047315	cluster_4	Promoter (<=1kb)	10	121780991	122047308	266318	2	ENSMUST00000020322	0	ENSMUSG00000020121	ENSMUSG00000020121
chr11	21239031	21321133	cluster_4	Promoter (<=1kb)	11	21239281	21321122	81842	1	ENSMUST00000109578	0	ENSMUSG00000020128	ENSMUSG00000020128
chr10	115197870	115251493	cluster_4	Promoter (<=1kb)	10	115197877	115251493	53617	2	ENSMUST00000020339	0	ENSMUSG00000020130	ENSMUSG00000020130
chr11	20062303	20112951	cluster_4	Promoter (<=1kb)	11	20062304	20112913	50610	2	ENSMUST00000000137	0	ENSMUSG00000020152	ENSMUSG00000020152
chr11	33963012	33973638	cluster_4	Promoter (<=1kb)	11	33963013	33973641	10629	1	ENSMUST00000020362	0	ENSMUSG00000020155	ENSMUSG00000020155
chr11	33629340	33993193	cluster_4	Promoter (<=1kb)	11	33963013	33973641	10629	1	ENSMUST00000020362	0	ENSMUSG00000020155	ENSMUSG00000020155
chr10	80226597	80245144	cluster_4	Promoter (<=1kb)	10	80226655	80243900	17246	1	ENSMUST00000125784	0	ENSMUSG00000020156	ENSMUSG00000020156
chr11	18880427	19018969	cluster_4	Promoter (<=1kb)	11	18880430	19018958	138529	2	ENSMUST00000068264	0	ENSMUSG00000020160	ENSMUSG00000020160
chr10	80402996	80406821	cluster_4	Promoter (<=1kb)	10	80402997	80406766	3770	2	ENSMUST00000138428	0	ENSMUSG00000020163	ENSMUSG00000020163
chr10	116417867	116473523	cluster_4	Promoter (<=1kb)	10	116418052	116421237	3186	1	ENSMUST00000134586	0	ENSMUSG00000020164	ENSMUSG00000020164
chr10	116485160	116581511	cluster_4	Promoter (<=1kb)	10	116485161	116581511	96351	2	ENSMUST00000168036	0	ENSMUSG00000020166	ENSMUSG00000020166
chr10	116986313	117025040	cluster_4	Promoter (<=1kb)	10	116986314	117025040	38727	1	ENSMUST00000020378	0	ENSMUSG00000020169	ENSMUSG00000020169
chr10	117070126	117148474	cluster_4	Promoter (<=1kb)	10	117070129	117148474	78346	2	ENSMUST00000020381	0	ENSMUSG00000020170	ENSMUSG00000020170
chr11	11868122	11885321	cluster_4	Promoter (<=1kb)	11	11873337	11880629	7293	2	ENSMUST00000145033	0	ENSMUSG00000020182	ENSMUSG00000020182
chr11	11280039	11462419	cluster_4	Promoter (<=1kb)	11	11462094	11488537	26444	1	ENSMUST00000170661	0	ENSMUSG00000020191	ENSMUSG00000020191
chr10	111506285	111508649	cluster_4	Promoter (<=1kb)	10	111506286	111508645	2360	1	ENSMUST00000164773	0	ENSMUSG00000020205	ENSMUSG00000020205
chr10	80808495	80813498	cluster_4	Promoter (<=1kb)	10	80808496	80811885	3390	2	ENSMUST00000020435	0	ENSMUSG00000020216	ENSMUSG00000020216
chr10	121034003	121100642	cluster_4	Promoter (<=1kb)	10	121034024	121100645	66622	1	ENSMUST00000175867	0	ENSMUSG00000020218	ENSMUSG00000020218
chr10	76263048	76345291	cluster_4	Promoter (<=1kb)	10	76259429	76265508	6080	2	ENSMUST00000162524	0	ENSMUSG00000020231	ENSMUSG00000020231
chr10	81346045	81350457	cluster_4	Promoter (<=1kb)	10	81346051	81350191	4141	2	ENSMUST00000122993	0	ENSMUSG00000020232	ENSMUSG00000020232
chr10	81366878	81378370	cluster_4	Promoter (<=1kb)	10	81367509	81371413	3905	2	ENSMUST00000118812	0	ENSMUSG00000020235	ENSMUSG00000020235
chr10	82699006	82741392	cluster_4	Promoter (<=1kb)	10	82699007	82742428	43422	1	ENSMUST00000020478	0	ENSMUSG00000020246	ENSMUSG00000020246
chr10	83487446	83534140	cluster_4	Promoter (<=1kb)	10	83487450	83534140	46691	2	ENSMUST00000020497	0	ENSMUSG00000020256	ENSMUSG00000020256
chr10	77259299	77269586	cluster_4	Promoter (<=1kb)	10	77259300	77269586	10287	1	ENSMUST00000020493	0	ENSMUSG00000020260	ENSMUSG00000020260
chr11	55204339	55236330	cluster_4	Promoter (<=1kb)	11	55204350	55236330	31981	1	ENSMUST00000108872	0	ENSMUSG00000020261	ENSMUSG00000020261
chr10	77290726	77418273	cluster_4	Promoter (<=1kb)	10	77290726	77418265	127540	2	ENSMUST00000020496	0	ENSMUSG00000020262	ENSMUSG00000020262
chr10	77418375	77420939	cluster_4	Promoter (<=1kb)	10	77290728	77418270	127543	2	ENSMUST00000105406	-106	ENSMUSG00000020262	ENSMUSG00000020262
chr10	77606096	77618331	cluster_4	Promoter (<=1kb)	10	77606097	77618331	12235	1	ENSMUST00000020501	0	ENSMUSG00000020265	ENSMUSG00000020265
chr11	54866437	54870496	cluster_4	Promoter (<=1kb)	11	54866481	54870307	3827	1	ENSMUST00000117710	0	ENSMUSG00000020267	ENSMUSG00000020267
chr11	32533265	32624595	cluster_4	Promoter (<=1kb)	11	32533305	32624587	91283	1	ENSMUST00000102821	0	ENSMUSG00000020272	ENSMUSG00000020272
chr11	23741728	23770970	cluster_4	Promoter (<=1kb)	11	23741514	23770970	29457	2	ENSMUST00000102864	0	ENSMUSG00000020275	ENSMUSG00000020275
chr10	77986948	78009796	cluster_4	Promoter (<=1kb)	10	77990463	77992176	1714	2	ENSMUST00000149271	0	ENSMUSG00000020277	ENSMUSG00000020277
chr11	32209584	32222293	cluster_4	Promoter (<=1kb)	11	32209586	32217317	7732	2	ENSMUST00000143036	0	ENSMUSG00000020282	ENSMUSG00000020282
chr11	32231962	32267707	cluster_4	Promoter (<=1kb)	11	32225628	32267689	42062	2	ENSMUST00000124640	0	ENSMUSG00000020289	ENSMUSG00000020289
chr11	32300068	32300873	cluster_4	Promoter (<=1kb)	11	32300069	32300873	805	1	ENSMUST00000020535	0	ENSMUSG00000020295	ENSMUSG00000020295
chr10	79682194	79688398	cluster_4	Promoter (<=1kb)	10	79682195	79688394	6200	1	ENSMUST00000020550	0	ENSMUSG00000020307	ENSMUSG00000020307
chr11	30976706	30986365	cluster_4	Promoter (<=1kb)	11	30976707	30986350	9644	2	ENSMUST00000101394	0	ENSMUSG00000020309	ENSMUSG00000020309
chr10	79617937	79637918	cluster_4	Promoter (<=1kb)	10	79617940	79637918	19979	2	ENSMUST00000163867	0	ENSMUSG00000020312	ENSMUSG00000020312
chr11	40733660	40740046	cluster_4	Promoter (<=1kb)	11	40733667	40740046	6380	1	ENSMUST00000020578	0	ENSMUSG00000020328	ENSMUSG00000020328
chr10	79736124	79746581	cluster_4	Promoter (<=1kb)	10	79736123	79746573	10451	2	ENSMUST00000161765	0	ENSMUSG00000020329	ENSMUSG00000020329
chr11	40701387	40733437	cluster_4	Promoter (<=1kb)	11	40701395	40733412	32018	2	ENSMUST00000125011	0	ENSMUSG00000020330	ENSMUSG00000020330
chr10	79716633	79736108	cluster_4	Promoter (<=1kb)	10	79716634	79736108	19475	1	ENSMUST00000020581	0	ENSMUSG00000020331	ENSMUSG00000020331
chr11	54303823	54361539	cluster_4	Promoter (<=1kb)	11	54304005	54361535	57531	1	ENSMUST00000000145	0	ENSMUSG00000020333	ENSMUSG00000020333
chr11	53983125	54028090	cluster_4	Promoter (<=1kb)	11	53983123	54028090	44968	2	ENSMUST00000020586	0	ENSMUSG00000020334	ENSMUSG00000020334
chr11	49244190	49263024	cluster_4	Promoter (<=1kb)	11	49244191	49263022	18832	1	ENSMUST00000167400	0	ENSMUSG00000020346	ENSMUSG00000020346
chr11	52098823	52122749	cluster_4	Promoter (<=1kb)	11	52118743	52119692	950	1	ENSMUST00000142939	0	ENSMUSG00000020349	ENSMUSG00000020349
chr11	51600099	51606881	cluster_4	Promoter (<=1kb)	11	51600100	51606847	6748	2	ENSMUST00000074669	0	ENSMUSG00000020358	ENSMUSG00000020358
chr11	49794154	49838620	cluster_4	Promoter (<=1kb)	11	49794178	49807750	13573	1	ENSMUST00000130129	0	ENSMUSG00000020363	ENSMUSG00000020363
chr11	51059256	51072799	cluster_4	Promoter (<=1kb)	11	51059257	51071362	12106	1	ENSMUST00000102766	0	ENSMUSG00000020364	ENSMUSG00000020364
chr11	50025330	50104759	cluster_4	Promoter (<=1kb)	11	50025346	50104758	79413	1	ENSMUST00000054684	0	ENSMUSG00000020376	ENSMUSG00000020376
chr11	51253650	51262951	cluster_4	Promoter (<=1kb)	11	51261730	51272019	10290	1	ENSMUST00000153414	0	ENSMUSG00000020385	ENSMUSG00000020385
chr11	51263113	51281770	cluster_4	Promoter (<=1kb)	11	51263114	51281764	18651	1	ENSMUST00000093132	0	ENSMUSG00000020385	ENSMUSG00000020385
chr11	5191552	5261610	cluster_4	Promoter (<=1kb)	11	5191552	5261558	70007	2	ENSMUST00000020662	0	ENSMUSG00000020393	ENSMUSG00000020393
chr11	4938755	4948064	cluster_4	Promoter (<=1kb)	11	4938754	4948064	9311	2	ENSMUST00000093369	0	ENSMUSG00000020396	ENSMUSG00000020396
chr11	52360861	52389397	cluster_4	Promoter (<=1kb)	11	52361135	52388496	27362	1	ENSMUST00000125694	0	ENSMUSG00000020402	ENSMUSG00000020402
chr11	43420247	43425981	cluster_4	Promoter (<=1kb)	11	43420264	43425981	5718	2	ENSMUST00000117446	0	ENSMUSG00000020415	ENSMUSG00000020415
chr11	8431651	8664535	cluster_4	Promoter (<=1kb)	11	8431652	8664535	232884	2	ENSMUST00000020695	0	ENSMUSG00000020422	ENSMUSG00000020422
chr11	3917077	3931961	cluster_4	Promoter (<=1kb)	11	3917192	3931789	14598	2	ENSMUST00000109992	0	ENSMUSG00000020432	ENSMUSG00000020432
chr11	3517521	3539292	cluster_4	Promoter (<=1kb)	11	3517523	3527937	10415	2	ENSMUST00000020718	0	ENSMUSG00000020439	ENSMUSG00000020439
chr11	3415972	3452956	cluster_4	Promoter (<=1kb)	11	3415982	3452363	36382	2	ENSMUST00000064364	0	ENSMUSG00000020448	ENSMUSG00000020448
chr11	3202352	3244588	cluster_4	Promoter (<=1kb)	11	3202392	3244581	42190	1	ENSMUST00000020734	0	ENSMUSG00000020454	ENSMUSG00000020454
chr11	3249921	3266386	cluster_4	Promoter (<=1kb)	11	3187360	3252685	65326	2	ENSMUST00000159304	0	ENSMUSG00000020457	ENSMUSG00000020457
chr11	29130750	29161828	cluster_4	Promoter (<=1kb)	11	29138187	29145470	7284	1	ENSMUST00000131527	0	ENSMUSG00000020464	ENSMUSG00000020464
chr11	5872179	5878256	cluster_4	Promoter (<=1kb)	11	5872188	5873191	1004	2	ENSMUST00000141907	0	ENSMUSG00000020471	ENSMUSG00000020471
chr11	59485520	59506640	cluster_4	Promoter (<=1kb)	11	59499544	59506220	6677	2	ENSMUST00000134522	0	ENSMUSG00000020472	ENSMUSG00000020472
chr11	59505652	59511385	cluster_4	Promoter (<=1kb)	11	59485520	59506644	21125	2	ENSMUST00000013262	0	ENSMUSG00000020472	ENSMUSG00000020472
chr11	5827859	5838016	cluster_4	Promoter (<=1kb)	11	5827860	5837789	9930	2	ENSMUST00000109837	0	ENSMUSG00000020474	ENSMUSG00000020474
chr11	5801636	5803796	cluster_4	Promoter (<=1kb)	11	5801640	5803733	2094	2	ENSMUST00000020768	0	ENSMUSG00000020475	ENSMUSG00000020475
chr11	5528887	5542217	cluster_4	Promoter (<=1kb)	11	5528887	5542187	13301	2	ENSMUST00000020776	0	ENSMUSG00000020482	ENSMUSG00000020482
chr11	87979524	87986585	cluster_4	Promoter (<=1kb)	11	87979525	87984012	4488	2	ENSMUST00000178105	0	ENSMUSG00000020483	ENSMUSG00000020483
chr11	87737564	87743617	cluster_4	Promoter (<=1kb)	11	87737553	87743623	6071	1	ENSMUST00000141169	12	ENSMUSG00000020485	ENSMUSG00000020485
chr11	58918056	58926965	cluster_4	Promoter (<=1kb)	11	58918057	58926965	8909	1	ENSMUST00000020792	0	ENSMUSG00000020490	ENSMUSG00000020490
chr11	58867239	58884338	cluster_4	Promoter (<=1kb)	11	58867267	58878004	10738	1	ENSMUST00000132570	0	ENSMUSG00000020491	ENSMUSG00000020491
chr11	58932287	58938906	cluster_4	Promoter (<=1kb)	11	58932288	58938916	6629	2	ENSMUST00000094151	10	ENSMUSG00000020496	ENSMUSG00000020496
chr11	86544990	86567360	cluster_4	Promoter (<=1kb)	11	86544991	86567359	22369	1	ENSMUST00000167178	0	ENSMUSG00000020513	ENSMUSG00000020513
chr11	58171653	58179581	cluster_4	Promoter (<=1kb)	11	58171661	58179565	7905	1	ENSMUST00000020820	0	ENSMUSG00000020514	ENSMUSG00000020514
chr11	86499010	86544807	cluster_4	Promoter (<=1kb)	11	86498871	86544805	45935	2	ENSMUST00000154617	0	ENSMUSG00000020516	ENSMUSG00000020516
chr11	84876312	84880195	cluster_4	Promoter (<=1kb)	11	84880148	84911226	31079	1	ENSMUST00000093969	0	ENSMUSG00000020527	ENSMUSG00000020527
chr11	84880219	84911131	cluster_4	Promoter (<=1kb)	11	84880220	84911122	30903	1	ENSMUST00000141705	0	ENSMUSG00000020527	ENSMUSG00000020527
chr11	61729649	61762088	cluster_4	Promoter (<=1kb)	11	61729650	61762088	32439	2	ENSMUST00000168115	0	ENSMUSG00000020528	ENSMUSG00000020528
chr11	84832360	84870738	cluster_4	Promoter (<=1kb)	11	84832361	84870738	38378	2	ENSMUST00000172405	0	ENSMUSG00000020530	ENSMUSG00000020530
chr11	84870004	84871631	cluster_4	Promoter (<=1kb)	11	84832361	84870738	38378	2	ENSMUST00000172405	0	ENSMUSG00000020530	ENSMUSG00000020530
chr11	60699689	60714188	cluster_4	Promoter (<=1kb)	11	60699723	60714186	14464	1	ENSMUST00000052346	0	ENSMUSG00000020536	ENSMUSG00000020536
chr11	60454616	60468705	cluster_4	Promoter (<=1kb)	11	60454624	60462651	8028	1	ENSMUST00000147745	0	ENSMUSG00000020537	ENSMUSG00000020537
chr11	60200537	60200617	cluster_4	Promoter (<=1kb)	11	60200130	60201040	911	2	ENSMUST00000141161	423	ENSMUSG00000020538	ENSMUSG00000020538
chr11	60199083	60220627	cluster_4	Promoter (<=1kb)	11	60199089	60207188	8100	2	ENSMUST00000134660	0	ENSMUSG00000020538	ENSMUSG00000020538
chr11	60202261	60202327	cluster_4	Promoter (<=1kb)	11	60201364	60202215	852	2	ENSMUST00000129869	-47	ENSMUSG00000020538	ENSMUSG00000020538
chr11	90645690	90687601	cluster_4	Promoter (<=1kb)	11	90645690	90662999	17310	2	ENSMUST00000107867	0	ENSMUSG00000020541	ENSMUSG00000020541
chr11	65176570	65269989	cluster_4	Promoter (<=1kb)	11	65176561	65269941	93381	2	ENSMUST00000102635	0	ENSMUSG00000020542	ENSMUSG00000020542
chr11	65002038	65162961	cluster_4	Promoter (<=1kb)	11	65151910	65159890	7981	2	ENSMUST00000020855	0	ENSMUSG00000020548	ENSMUSG00000020548
chr11	64979034	65002076	cluster_4	Promoter (<=1kb)	11	64979038	65002069	23032	1	ENSMUST00000071891	0	ENSMUSG00000020549	ENSMUSG00000020549
chr12	35047188	35147477	cluster_4	Promoter (<=1kb)	12	35047189	35147469	100281	1	ENSMUST00000048519	0	ENSMUSG00000020590	ENSMUSG00000020590
chr12	8674133	8752583	cluster_4	Promoter (<=1kb)	12	8674134	8751454	77321	1	ENSMUST00000111123	0	ENSMUSG00000020594	ENSMUSG00000020594
chr11	109225354	109298181	cluster_4	Promoter (<=1kb)	11	109225355	109298129	72775	2	ENSMUST00000020920	0	ENSMUSG00000020599	ENSMUSG00000020599
chr11	109450855	109473596	cluster_4	Promoter (<=1kb)	11	109473374	109489999	16626	1	ENSMUST00000152252	0	ENSMUSG00000020604	ENSMUSG00000020604
chr11	109473373	109573329	cluster_4	Promoter (<=1kb)	11	109473374	109489999	16626	1	ENSMUST00000152252	0	ENSMUSG00000020604	ENSMUSG00000020604
chr12	8313432	8343824	cluster_4	Promoter (<=1kb)	12	8313433	8343824	30392	1	ENSMUST00000020927	0	ENSMUSG00000020605	ENSMUSG00000020605
chr12	11265885	11319785	cluster_4	Promoter (<=1kb)	12	11265886	11319785	53900	1	ENSMUST00000020931	0	ENSMUSG00000020608	ENSMUSG00000020608
chr11	109440077	109453359	cluster_4	Promoter (<=1kb)	11	109440156	109452813	12658	1	ENSMUST00000154875	0	ENSMUSG00000020610	ENSMUSG00000020610
chr11	109425945	109438148	cluster_4	Promoter (<=1kb)	11	109425946	109438148	12203	1	ENSMUST00000092500	0	ENSMUSG00000020610	ENSMUSG00000020610
chr12	10390779	10395562	cluster_4	Promoter (<=1kb)	12	10390780	10395562	4783	1	ENSMUST00000020947	0	ENSMUSG00000020621	ENSMUSG00000020621
chr12	28675206	28682174	cluster_4	Promoter (<=1kb)	12	28675231	28682175	6945	1	ENSMUST00000020957	0	ENSMUSG00000020629	ENSMUSG00000020629
chr12	28437794	28548337	cluster_4	Exon (ENSMUST00000020963/ENSMUSG00000020633, exon 1 of 10)	12	28516284	28552303	36020	2	ENSMUST00000020963	3966	ENSMUSG00000020633	ENSMUSG00000020633
chr12	4833173	4841595	cluster_4	Promoter (<=1kb)	12	4833175	4841595	8421	2	ENSMUST00000020964	0	ENSMUSG00000020635	ENSMUSG00000020635
chr12	4593007	4713952	cluster_4	Promoter (<=1kb)	12	4593008	4713950	120943	1	ENSMUST00000062580	0	ENSMUSG00000020640	ENSMUSG00000020640
chr12	26414900	26415010	cluster_4	Promoter (<=1kb)	12	26306797	26415256	108460	2	ENSMUST00000020971	246	ENSMUSG00000020642	ENSMUSG00000020642
chr12	26306793	26415262	cluster_4	Promoter (<=1kb)	12	26306797	26415256	108460	2	ENSMUST00000020971	0	ENSMUSG00000020642	ENSMUSG00000020642
chr12	24831598	24960299	cluster_4	Promoter (<=1kb)	12	24831599	24960301	128703	1	ENSMUST00000078902	0	ENSMUSG00000020646	ENSMUSG00000020646
chr12	4247361	4477182	cluster_4	Promoter (<=1kb)	12	4247363	4477182	229820	2	ENSMUST00000085814	0	ENSMUSG00000020647	ENSMUSG00000020647
chr12	24708253	24714146	cluster_4	Promoter (<=1kb)	12	24708556	24709589	1034	1	ENSMUST00000147789	0	ENSMUSG00000020649	ENSMUSG00000020649
chr12	31595353	31634658	cluster_4	Promoter (<=1kb)	12	31595354	31634597	39244	2	ENSMUST00000020979	0	ENSMUSG00000020650	ENSMUSG00000020650
chr12	24651370	24662782	cluster_4	Promoter (<=1kb)	12	24651371	24662774	11404	1	ENSMUST00000020982	0	ENSMUSG00000020653	ENSMUSG00000020653
chr12	4133396	4213524	cluster_4	Promoter (<=1kb)	12	4133397	4213525	80129	1	ENSMUST00000152065	0	ENSMUSG00000020654	ENSMUSG00000020654
chr12	24572286	24617391	cluster_4	Promoter (<=1kb)	12	24572287	24617387	45101	1	ENSMUST00000085553	0	ENSMUSG00000020656	ENSMUSG00000020656
chr12	3962553	4038915	cluster_4	Promoter (<=1kb)	12	3962554	4038915	76362	2	ENSMUST00000111178	0	ENSMUSG00000020658	ENSMUSG00000020658
chr12	31331561	31351471	cluster_4	Promoter (<=1kb)	12	31331564	31351437	19874	2	ENSMUST00000110857	0	ENSMUSG00000020664	ENSMUSG00000020664
chr12	3365131	3406494	cluster_4	Promoter (<=1kb)	12	3365132	3406494	41363	1	ENSMUST00000020999	0	ENSMUSG00000020668	ENSMUSG00000020668
chr12	3247427	3309969	cluster_4	Promoter (<=1kb)	12	3247430	3309969	62540	2	ENSMUST00000021001	0	ENSMUSG00000020671	ENSMUSG00000020671
chr12	30054660	30132624	cluster_4	Promoter (<=1kb)	12	30054659	30132624	77966	2	ENSMUST00000021005	0	ENSMUSG00000020673	ENSMUSG00000020673
chr11	105967944	105989964	cluster_4	Promoter (<=1kb)	11	105967945	105989964	22020	1	ENSMUST00000001963	0	ENSMUSG00000020681	ENSMUSG00000020681
chr11	83410071	83421038	cluster_4	Promoter (<=1kb)	11	83410072	83421038	10967	1	ENSMUST00000164425	0	ENSMUSG00000020684	ENSMUSG00000020684
chr11	82900767	82908395	cluster_4	Promoter (<=1kb)	11	82900772	82901816	1045	2	ENSMUST00000124109	0	ENSMUSG00000020692	ENSMUSG00000020692
chr11	105179020	105181433	cluster_4	Promoter (<=1kb)	11	105180746	105209855	29110	1	ENSMUST00000126054	0	ENSMUSG00000020694	ENSMUSG00000020694
chr11	106084901	106155434	cluster_4	Promoter (<=1kb)	11	106151212	106152378	1167	1	ENSMUST00000129793	0	ENSMUSG00000020700	ENSMUSG00000020700
