Chrom	Start	End	cluster_1	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	geneName	geneId
chr13	55634998	55681267	cluster_1	Promoter (<=1kb)	13	55635027	55681256	46230	1	ENSMUST00000099479	0	ENSMUSG00000021500	ENSMUSG00000021500
chr13	55825053	55831425	cluster_1	Promoter (<=1kb)	13	55825054	55831425	6372	2	ENSMUST00000021968	0	ENSMUSG00000021506	ENSMUSG00000021506
chr13	68620042	68999541	cluster_1	Promoter (<=1kb)	13	68620043	68999541	379499	2	ENSMUST00000022013	0	ENSMUSG00000021536	ENSMUSG00000021536
chr13	56703009	56742378	cluster_1	Promoter (<=1kb)	13	56703010	56742377	39368	1	ENSMUST00000069557	0	ENSMUSG00000021540	ENSMUSG00000021540
chr13	85214698	85289486	cluster_1	Promoter (<=1kb)	13	85214780	85289029	74250	2	ENSMUST00000109552	0	ENSMUSG00000021549	ENSMUSG00000021549
chr13	59634995	59675784	cluster_1	Promoter (<=1kb)	13	59634996	59675784	40789	2	ENSMUST00000022039	0	ENSMUSG00000021556	ENSMUSG00000021556
chr13	75869536	75943824	cluster_1	Promoter (<=1kb)	13	75872013	75885667	13655	2	ENSMUST00000123353	0	ENSMUSG00000021589	ENSMUSG00000021589
chr13	75839885	75850151	cluster_1	Promoter (<=1kb)	13	75839868	75850151	10284	1	ENSMUST00000022082	18	ENSMUSG00000021591	ENSMUSG00000021591
chr13	69497958	69533864	cluster_1	Promoter (<=1kb)	13	69533746	69615468	81723	1	ENSMUST00000143716	0	ENSMUSG00000021595	ENSMUSG00000021595
chr13	76384960	77031810	cluster_1	Promoter (<=1kb)	13	76579674	76763273	183600	1	ENSMUST00000126960	0	ENSMUSG00000021596	ENSMUSG00000021596
chr13	89540635	89611832	cluster_1	Promoter (<=1kb)	13	89540636	89611832	71197	1	ENSMUST00000022108	0	ENSMUSG00000021613	ENSMUSG00000021613
chr13	91853386	91876885	cluster_1	Promoter (<=1kb)	13	91853387	91876885	23499	2	ENSMUST00000022122	0	ENSMUSG00000021622	ENSMUSG00000021622
chr13	97898594	98206165	cluster_1	Promoter (<=1kb)	13	97898595	98206165	307571	2	ENSMUST00000109426	0	ENSMUSG00000021662	ENSMUSG00000021662
chr13	97176330	97198357	cluster_1	Promoter (<=1kb)	13	97176332	97198357	22026	2	ENSMUST00000022169	0	ENSMUSG00000021665	ENSMUSG00000021665
chr13	94875626	94883681	cluster_1	Promoter (<=1kb)	13	94875627	94883681	8055	1	ENSMUST00000022195	0	ENSMUSG00000021685	ENSMUSG00000021685
chr13	103818785	103920586	cluster_1	Promoter (<=1kb)	13	103818787	103920514	101728	2	ENSMUST00000022222	0	ENSMUSG00000021709	ENSMUSG00000021709
chr13	104023438	104109614	cluster_1	Promoter (<=1kb)	13	104023439	104109614	86176	2	ENSMUST00000109315	0	ENSMUSG00000021710	ENSMUSG00000021710
chr13	104947152	105054930	cluster_1	Promoter (<=1kb)	13	104947153	105054930	107778	2	ENSMUST00000063551	0	ENSMUSG00000021719	ENSMUSG00000021719
chr13	116854823	117025516	cluster_1	Promoter (<=1kb)	13	116854824	117025516	170693	2	ENSMUST00000022239	0	ENSMUSG00000021725	ENSMUSG00000021725
chr13	117602319	117981028	cluster_1	Promoter (<=1kb)	13	117602480	117976802	374323	1	ENSMUST00000006991	0	ENSMUSG00000021730	ENSMUSG00000021730
chr14	12341891	12345865	cluster_1	Promoter (<=1kb)	14	12341892	12345865	3974	2	ENSMUST00000022262	0	ENSMUSG00000021743	ENSMUSG00000021743
chr14	11553552	12242039	cluster_1	Promoter (<=1kb)	14	11553553	12238564	685012	1	ENSMUST00000142917	0	ENSMUSG00000021745	ENSMUSG00000021745
chr14	8214080	8223569	cluster_1	Promoter (<=1kb)	14	8214148	8223567	9420	1	ENSMUST00000022272	0	ENSMUSG00000021752	ENSMUSG00000021752
chr13	111746434	111808983	cluster_1	Promoter (<=1kb)	13	111748793	111751373	2581	2	ENSMUST00000175936	0	ENSMUSG00000021754	ENSMUSG00000021754
chr14	21499769	21672478	cluster_1	Promoter (<=1kb)	14	21499785	21672478	172694	1	ENSMUST00000069648	0	ENSMUSG00000021767	ENSMUSG00000021767
chr14	21733394	21748622	cluster_1	Promoter (<=1kb)	14	21733395	21741451	8057	2	ENSMUST00000119866	0	ENSMUSG00000021768	ENSMUSG00000021768
chr14	34310726	34345033	cluster_1	Promoter (<=1kb)	14	34310727	34345144	34418	1	ENSMUST00000022322	0	ENSMUSG00000021794	ENSMUSG00000021794
chr14	34411067	34502546	cluster_1	Promoter (<=1kb)	14	34414486	34460556	46071	2	ENSMUST00000165280	0	ENSMUSG00000021796	ENSMUSG00000021796
chr14	19751256	19811787	cluster_1	Promoter (<=1kb)	14	19751257	19811787	60531	1	ENSMUST00000022340	0	ENSMUSG00000021806	ENSMUSG00000021806
chr14	20546292	20570680	cluster_1	Promoter (<=1kb)	14	20499364	20546573	47210	2	ENSMUST00000159027	0	ENSMUSG00000021816	ENSMUSG00000021816
chr14	20734872	20794088	cluster_1	Promoter (<=1kb)	14	20734875	20794088	59214	2	ENSMUST00000071816	0	ENSMUSG00000021820	ENSMUSG00000021820
chr14	45329823	45349071	cluster_1	Promoter (<=1kb)	14	45329824	45349071	19248	1	ENSMUST00000022380	0	ENSMUSG00000021832	ENSMUSG00000021832
chr14	48120868	48260883	cluster_1	Promoter (<=1kb)	14	48120869	48260883	140015	1	ENSMUST00000073150	0	ENSMUSG00000021846	ENSMUSG00000021846
chr14	48657676	48662872	cluster_1	Promoter (<=1kb)	14	48658171	48662872	4702	2	ENSMUST00000122009	0	ENSMUSG00000021848	ENSMUSG00000021848
chr14	51091076	51106151	cluster_1	Promoter (<=1kb)	14	51091077	51106151	15075	1	ENSMUST00000022428	0	ENSMUSG00000021876	ENSMUSG00000021876
chr14	51091076	51102009	cluster_1	Promoter (<=1kb)	14	51091077	51106151	15075	1	ENSMUST00000022428	0	ENSMUSG00000021876	ENSMUSG00000021876
chr14	31373963	31436033	cluster_1	Promoter (<=1kb)	14	31373785	31417677	43893	2	ENSMUST00000100730	0	ENSMUSG00000021892	ENSMUSG00000021892
chr14	56887794	56962579	cluster_1	Promoter (<=1kb)	14	56887795	56962579	74785	1	ENSMUST00000022511	0	ENSMUSG00000021945	ENSMUSG00000021945
chr14	64104322	64113751	cluster_1	Promoter (<=1kb)	14	64104286	64113755	9470	1	ENSMUST00000022537	37	ENSMUSG00000021966	ENSMUSG00000021966
chr14	58072685	58112720	cluster_1	Promoter (<=1kb)	14	58072686	58110174	37489	1	ENSMUST00000022545	0	ENSMUSG00000021974	ENSMUSG00000021974
chr14	28904942	29721864	cluster_1	Promoter (<=1kb)	14	28904947	29721864	816918	2	ENSMUST00000022567	0	ENSMUSG00000021991	ENSMUSG00000021991
chr14	28505472	28525515	cluster_1	Promoter (<=1kb)	14	28505900	28509121	3222	1	ENSMUST00000134766	0	ENSMUSG00000021994	ENSMUSG00000021994
chr14	76414960	76507765	cluster_1	Promoter (<=1kb)	14	76414961	76507762	92802	1	ENSMUST00000110888	0	ENSMUSG00000022010	ENSMUSG00000022010
chr14	66295328	66297129	cluster_1	Promoter (<=1kb)	14	66297031	66311424	14394	1	ENSMUST00000022623	0	ENSMUSG00000022043	ENSMUSG00000022043
chr14	66802863	66868600	cluster_1	Promoter (<=1kb)	14	66802864	66868688	65825	2	ENSMUST00000022629	88	ENSMUSG00000022048	ENSMUSG00000022048
chr14	68119544	68125004	cluster_1	Promoter (<=1kb)	14	68082590	68124846	42257	2	ENSMUST00000111089	0	ENSMUSG00000022054	ENSMUSG00000022054
chr14	68123751	68131371	cluster_1	Promoter (<=1kb)	14	68082590	68124846	42257	2	ENSMUST00000111089	0	ENSMUSG00000022054	ENSMUSG00000022054
chr14	99046376	99074107	cluster_1	Promoter (<=1kb)	14	99046427	99074537	28111	1	ENSMUST00000022656	0	ENSMUSG00000022070	ENSMUSG00000022070
chr14	69784989	69805545	cluster_1	Promoter (<=1kb)	14	69784990	69805530	20541	2	ENSMUST00000022665	0	ENSMUSG00000022075	ENSMUSG00000022075
chr14	70217864	70289497	cluster_1	Promoter (<=1kb)	14	70217898	70289449	71552	2	ENSMUST00000078434	0	ENSMUSG00000022092	ENSMUSG00000022092
chr14	70583294	70599835	cluster_1	Promoter (<=1kb)	14	70583296	70599835	16540	2	ENSMUST00000022690	0	ENSMUSG00000022095	ENSMUSG00000022095
chr14	70520941	70524081	cluster_1	Promoter (<=1kb)	14	70520941	70524081	3141	2	ENSMUST00000022692	0	ENSMUSG00000022097	ENSMUSG00000022097
chr14	70474554	70520260	cluster_1	Promoter (<=1kb)	14	70474557	70520260	45704	2	ENSMUST00000022693	0	ENSMUSG00000022098	ENSMUSG00000022098
chr14	70602183	70630154	cluster_1	Promoter (<=1kb)	14	70602184	70630154	27971	2	ENSMUST00000022694	0	ENSMUSG00000022099	ENSMUSG00000022099
chr14	70890106	70979840	cluster_1	Promoter (<=1kb)	14	70890130	70979838	89709	1	ENSMUST00000022699	0	ENSMUSG00000022103	ENSMUSG00000022103
chr14	73195501	73325791	cluster_1	Promoter (<=1kb)	14	73183673	73287707	104035	2	ENSMUST00000163932	0	ENSMUSG00000022105	ENSMUSG00000022105
chr14	73237890	73240358	cluster_1	Promoter (<=1kb)	14	73238546	73239786	1241	2	ENSMUST00000170967	0	ENSMUSG00000022105	ENSMUSG00000022105
chr14	105891946	105896819	cluster_1	Promoter (<=1kb)	14	105891949	105896819	4871	2	ENSMUST00000022709	0	ENSMUSG00000022114	ENSMUSG00000022114
chr14	117953742	117953847	cluster_1	Intron (ENSMUST00000078849/ENSMUSG00000058571, intron 7 of 8)	14	118012792	118052246	39455	2	ENSMUST00000022725	98399	ENSMUSG00000022129	ENSMUSG00000022129
chr14	118111910	118132765	cluster_1	Promoter (<=1kb)	14	118111911	118132765	20855	2	ENSMUST00000022727	0	ENSMUSG00000022130	ENSMUSG00000022130
chr14	54583662	54605908	cluster_1	Promoter (<=1kb)	14	54583663	54605908	22246	2	ENSMUST00000022786	0	ENSMUSG00000022179	ENSMUSG00000022179
chr14	54650510	54655100	cluster_1	Promoter (<=1kb)	14	54642161	54653616	11456	2	ENSMUST00000126166	0	ENSMUSG00000022185	ENSMUSG00000022185
chr15	4026427	4155344	cluster_1	Promoter (<=1kb)	15	4026684	4153963	127280	1	ENSMUST00000138927	0	ENSMUSG00000022186	ENSMUSG00000022186
chr15	11906524	11907390	cluster_1	Promoter (<=1kb)	15	11839896	11905674	65779	2	ENSMUST00000066529	-851	ENSMUSG00000022206	ENSMUSG00000022206
chr15	11839895	11907371	cluster_1	Promoter (<=1kb)	15	11839896	11905674	65779	2	ENSMUST00000066529	0	ENSMUSG00000022206	ENSMUSG00000022206
chr14	55106825	55116935	cluster_1	Promoter (<=1kb)	14	55106830	55116935	10106	2	ENSMUST00000022819	0	ENSMUSG00000022208	ENSMUSG00000022208
chr14	55478757	55490340	cluster_1	Promoter (<=1kb)	14	55478758	55490338	11581	1	ENSMUST00000022821	0	ENSMUSG00000022210	ENSMUSG00000022210
chr15	31291478	31367759	cluster_1	Promoter (<=1kb)	15	31291479	31367759	76281	2	ENSMUST00000110410	0	ENSMUSG00000022237	ENSMUSG00000022237
chr15	30172592	31029343	cluster_1	Promoter (<=1kb)	15	30172593	31029311	856719	1	ENSMUST00000081728	0	ENSMUSG00000022240	ENSMUSG00000022240
chr15	27730648	28025848	cluster_1	Promoter (<=1kb)	15	27730652	28025848	295197	2	ENSMUST00000090247	0	ENSMUSG00000022263	ENSMUSG00000022263
chr15	27466676	27594907	cluster_1	Promoter (<=1kb)	15	27466677	27594909	128233	1	ENSMUST00000022875	0	ENSMUSG00000022265	ENSMUSG00000022265
chr15	36239933	36283147	cluster_1	Promoter (<=1kb)	15	36239934	36283147	43214	2	ENSMUST00000022890	0	ENSMUSG00000022280	ENSMUSG00000022280
chr15	36770261	36796929	cluster_1	Promoter (<=1kb)	15	36770770	36794538	23769	2	ENSMUST00000022894	0	ENSMUSG00000022285	ENSMUSG00000022285
chr15	37366174	37792428	cluster_1	Promoter (<=1kb)	15	37425554	37440644	15091	1	ENSMUST00000022897	0	ENSMUSG00000022288	ENSMUSG00000022288
chr15	37425553	37440644	cluster_1	Promoter (<=1kb)	15	37425554	37440644	15091	1	ENSMUST00000022897	0	ENSMUSG00000022288	ENSMUSG00000022288
chr15	40655041	41104592	cluster_1	Promoter (<=1kb)	15	40655042	41104592	449551	1	ENSMUST00000053467	0	ENSMUSG00000022306	ENSMUSG00000022306
chr15	41447481	41861047	cluster_1	Promoter (<=1kb)	15	41447482	41861045	413564	1	ENSMUST00000090096	0	ENSMUSG00000022307	ENSMUSG00000022307
chr15	47580637	48791989	cluster_1	Promoter (<=1kb)	15	47580637	48791933	1211297	2	ENSMUST00000160658	0	ENSMUSG00000022311	ENSMUSG00000022311
chr15	18818946	19014236	cluster_1	Promoter (<=1kb)	15	18818947	19014236	195290	1	ENSMUST00000166873	0	ENSMUSG00000022321	ENSMUSG00000022321
chr15	35296111	35303305	cluster_1	Promoter (<=1kb)	15	35296098	35303304	7207	1	ENSMUST00000022952	14	ENSMUSG00000022330	ENSMUSG00000022330
chr15	68928419	69093518	cluster_1	Promoter (<=1kb)	15	68928420	69093512	165093	1	ENSMUST00000022954	0	ENSMUSG00000022332	ENSMUSG00000022332
chr15	58941233	59082026	cluster_1	Promoter (<=1kb)	15	58941244	59082026	140783	2	ENSMUST00000080371	0	ENSMUSG00000022353	ENSMUSG00000022353
chr15	58094046	58135082	cluster_1	Promoter (<=1kb)	15	58094047	58135082	41036	2	ENSMUST00000038194	0	ENSMUSG00000022360	ENSMUSG00000022360
chr15	58047002	58076508	cluster_1	Promoter (<=1kb)	15	58047003	58076489	29487	2	ENSMUST00000110168	0	ENSMUSG00000022361	ENSMUSG00000022361
chr15	85581141	85593708	cluster_1	Promoter (<=1kb)	15	85535439	85581821	46383	2	ENSMUST00000023015	0	ENSMUSG00000022382	ENSMUSG00000022382
chr15	81744847	81796269	cluster_1	Promoter (<=1kb)	15	81744848	81796269	51422	1	ENSMUST00000109554	0	ENSMUSG00000022390	ENSMUSG00000022390
chr15	80287237	80398292	cluster_1	Promoter (<=1kb)	15	80287238	80398279	111042	1	ENSMUST00000160424	0	ENSMUSG00000022416	ENSMUSG00000022416
chr15	79674249	79687872	cluster_1	Promoter (<=1kb)	15	79674250	79687872	13623	2	ENSMUST00000023061	0	ENSMUSG00000022426	ENSMUSG00000022426
chr15	79417851	79442057	cluster_1	Promoter (<=1kb)	15	79417856	79441999	24144	2	ENSMUST00000117786	0	ENSMUSG00000022433	ENSMUSG00000022433
chr15	85037061	85062830	cluster_1	Promoter (<=1kb)	15	85037062	85062828	25767	1	ENSMUST00000023069	0	ENSMUSG00000022434	ENSMUSG00000022434
chr15	84232042	84315609	cluster_1	Promoter (<=1kb)	15	84232043	84315688	83646	1	ENSMUST00000023072	0	ENSMUSG00000022438	ENSMUSG00000022438
chr15	95219439	95528252	cluster_1	Promoter (<=1kb)	15	95219933	95528252	308320	2	ENSMUST00000075275	0	ENSMUSG00000022454	ENSMUSG00000022454
chr15	82274934	82294442	cluster_1	Promoter (<=1kb)	15	82274935	82294442	19508	1	ENSMUST00000023095	0	ENSMUSG00000022456	ENSMUSG00000022456
chr15	97711018	97721150	cluster_1	Promoter (<=1kb)	15	97711019	97721150	10132	2	ENSMUST00000023105	0	ENSMUSG00000022468	ENSMUSG00000022468
chr15	82016368	82040084	cluster_1	Promoter (<=1kb)	15	82016369	82040085	23717	1	ENSMUST00000069530	0	ENSMUSG00000022471	ENSMUSG00000022471
chr15	81951105	81960930	cluster_1	Promoter (<=1kb)	15	81951108	81960869	9762	2	ENSMUST00000071462	0	ENSMUSG00000022474	ENSMUSG00000022474
chr15	102966795	102971897	cluster_1	Promoter (<=1kb)	15	102966796	102971893	5098	1	ENSMUST00000001699	0	ENSMUSG00000022484	ENSMUSG00000022484
chr15	103503033	103530056	cluster_1	Promoter (<=1kb)	15	103503298	103530052	26755	1	ENSMUST00000023132	0	ENSMUSG00000022489	ENSMUSG00000022489
chr16	11984112	12270904	cluster_1	Promoter (<=1kb)	16	11984581	12267803	283223	1	ENSMUST00000023138	0	ENSMUSG00000022494	ENSMUSG00000022494
chr16	25683764	25892088	cluster_1	Promoter (<=1kb)	16	25683765	25877144	193380	1	ENSMUST00000115308	0	ENSMUSG00000022510	ENSMUSG00000022510
chr16	4941414	4964237	cluster_1	Promoter (<=1kb)	16	4941415	4964237	22823	2	ENSMUST00000023157	0	ENSMUSG00000022515	ENSMUSG00000022515
chr16	4935163	4939585	cluster_1	Promoter (<=1kb)	16	4939111	4941020	1910	1	ENSMUST00000050881	0	ENSMUSG00000022516	ENSMUSG00000022516
chr16	4939110	4941028	cluster_1	Promoter (<=1kb)	16	4939111	4941020	1910	1	ENSMUST00000050881	0	ENSMUSG00000022516	ENSMUSG00000022516
chr16	4886099	4938296	cluster_1	Promoter (<=1kb)	16	4886100	4938296	52197	1	ENSMUST00000023159	0	ENSMUSG00000022517	ENSMUSG00000022517
chr16	30065356	30067796	cluster_1	Promoter (<=1kb)	16	30066097	30067123	1027	1	ENSMUST00000161676	0	ENSMUSG00000022528	ENSMUSG00000022528
chr16	4964287	4978054	cluster_1	Promoter (<=1kb)	16	4968936	4978962	10027	1	ENSMUST00000090457	0	ENSMUSG00000022543	ENSMUSG00000022543
chr15	76477444	76500972	cluster_1	Promoter (<=1kb)	15	76477445	76500972	23528	1	ENSMUST00000072838	0	ENSMUSG00000022556	ENSMUSG00000022556
chr15	76452995	76477269	cluster_1	Promoter (<=1kb)	15	76452996	76477269	24274	2	ENSMUST00000023217	0	ENSMUSG00000022557	ENSMUSG00000022557
chr15	76535727	76538746	cluster_1	Promoter (<=1kb)	15	76535730	76538746	3017	2	ENSMUST00000023219	0	ENSMUSG00000022559	ENSMUSG00000022559
chr15	76538942	76542130	cluster_1	Promoter (<=1kb)	15	76538943	76542130	3188	1	ENSMUST00000023220	0	ENSMUSG00000022560	ENSMUSG00000022560
chr15	76331293	76334899	cluster_1	Promoter (<=1kb)	15	76331344	76334898	3555	1	ENSMUST00000164972	0	ENSMUSG00000022561	ENSMUSG00000022561
chr15	75564744	75567182	cluster_1	Promoter (<=1kb)	15	75551268	75566648	15381	2	ENSMUST00000126129	0	ENSMUSG00000022577	ENSMUSG00000022577
chr16	55973267	55974617	cluster_1	Promoter (<=1kb)	16	55973804	56008913	35110	1	ENSMUST00000050248	0	ENSMUSG00000022601	ENSMUSG00000022601
chr15	74669080	74672570	cluster_1	Promoter (<=1kb)	15	74669083	74672552	3470	2	ENSMUST00000023268	0	ENSMUSG00000022602	ENSMUSG00000022602
chr15	74606027	74636318	cluster_1	Promoter (<=1kb)	15	74606029	74634849	28821	2	ENSMUST00000137963	0	ENSMUSG00000022603	ENSMUSG00000022603
chr15	73205104	73423191	cluster_1	Promoter (<=1kb)	15	73205105	73423191	218087	2	ENSMUST00000110036	0	ENSMUSG00000022607	ENSMUSG00000022607
chr15	89499856	89560260	cluster_1	Promoter (<=1kb)	15	89499857	89560261	60405	1	ENSMUST00000039074	0	ENSMUSG00000022623	ENSMUSG00000022623
chr15	90933274	91049951	cluster_1	Promoter (<=1kb)	15	90933276	91049948	116673	2	ENSMUST00000067205	0	ENSMUSG00000022629	ENSMUSG00000022629
chr16	46394857	46496967	cluster_1	Promoter (<=1kb)	16	46387706	46496967	109262	2	ENSMUST00000023335	0	ENSMUSG00000022656	ENSMUSG00000022656
chr16	13819276	13835451	cluster_1	Promoter (<=1kb)	16	13819277	13832434	13158	1	ENSMUST00000145248	0	ENSMUSG00000022681	ENSMUSG00000022681
chr16	44240179	44332838	cluster_1	Promoter (<=1kb)	16	44240180	44269532	29353	2	ENSMUST00000127567	0	ENSMUSG00000022696	ENSMUSG00000022696
chr16	44139808	44163364	cluster_1	Promoter (<=1kb)	16	44139830	44162474	22645	1	ENSMUST00000159514	0	ENSMUSG00000022698	ENSMUSG00000022698
chr16	42884369	42912070	cluster_1	Promoter (<=1kb)	16	42907392	43072468	165077	1	ENSMUST00000131689	0	ENSMUSG00000022708	ENSMUSG00000022708
chr16	8688721	8738342	cluster_1	Promoter (<=1kb)	16	8690146	8738342	48197	2	ENSMUST00000161046	0	ENSMUSG00000022710	ENSMUSG00000022710
chr16	18284549	18284637	cluster_1	Promoter (<=1kb)	16	18271246	18284563	13318	2	ENSMUST00000128856	0	ENSMUSG00000022718	ENSMUSG00000022718
chr16	17561884	17572012	cluster_1	Promoter (<=1kb)	16	17561885	17571100	9216	1	ENSMUST00000171002	0	ENSMUSG00000022758	ENSMUSG00000022758
chr16	17544464	17561247	cluster_1	Promoter (<=1kb)	16	17544465	17561247	16783	2	ENSMUST00000023442	0	ENSMUSG00000022759	ENSMUSG00000022759
chr16	17527981	17531052	cluster_1	Promoter (<=1kb)	16	17528250	17531052	2803	2	ENSMUST00000127856	0	ENSMUSG00000022760	ENSMUSG00000022760
chr16	17508970	17526330	cluster_1	Promoter (<=1kb)	16	17508973	17512225	3253	1	ENSMUST00000138223	0	ENSMUSG00000022761	ENSMUSG00000022761
chr16	17489676	17507485	cluster_1	Promoter (<=1kb)	16	17489847	17505406	15560	1	ENSMUST00000149234	0	ENSMUSG00000022763	ENSMUSG00000022763
chr16	17331370	17343572	cluster_1	Promoter (<=1kb)	16	17331371	17343575	12205	1	ENSMUST00000023450	0	ENSMUSG00000022766	ENSMUSG00000022766
chr16	17070138	17086736	cluster_1	Promoter (<=1kb)	16	17070158	17086341	16184	1	ENSMUST00000153489	0	ENSMUSG00000022773	ENSMUSG00000022773
chr16	31878809	31899019	cluster_1	Promoter (<=1kb)	16	31878810	31899020	20211	1	ENSMUST00000023464	0	ENSMUSG00000022780	ENSMUSG00000022780
chr16	38742258	38769054	cluster_1	Promoter (<=1kb)	16	38742264	38769049	26786	1	ENSMUST00000023482	0	ENSMUSG00000022793	ENSMUSG00000022793
chr16	33829664	33949338	cluster_1	Promoter (<=1kb)	16	33829665	33949146	119482	1	ENSMUST00000115028	0	ENSMUSG00000022817	ENSMUSG00000022817
chr16	20702965	20716636	cluster_1	Promoter (<=1kb)	16	20702964	20716117	13154	2	ENSMUST00000007207	0	ENSMUSG00000022843	ENSMUSG00000022843
chr16	20724453	20730598	cluster_1	Promoter (<=1kb)	16	20725158	20730627	5470	2	ENSMUST00000076422	29	ENSMUSG00000022847	ENSMUSG00000022847
chr16	78540335	78576688	cluster_1	Promoter (<=1kb)	16	78544012	78576657	32646	2	ENSMUST00000114220	0	ENSMUSG00000022864	ENSMUSG00000022864
chr16	23224739	23360350	cluster_1	Promoter (<=1kb)	16	23224740	23360348	135609	1	ENSMUST00000023601	0	ENSMUSG00000022885	ENSMUSG00000022885
chr16	85793827	85803113	cluster_1	Promoter (<=1kb)	16	85793827	85803113	9287	2	ENSMUST00000023610	0	ENSMUSG00000022893	ENSMUSG00000022893
chr16	95702406	95721049	cluster_1	Promoter (<=1kb)	16	95702455	95710163	7709	1	ENSMUST00000145509	0	ENSMUSG00000022895	ENSMUSG00000022895
chr16	94570205	94695519	cluster_1	Promoter (<=1kb)	16	94570479	94692201	121723	1	ENSMUST00000122284	0	ENSMUSG00000022897	ENSMUSG00000022897
chr16	95992091	96082428	cluster_1	Promoter (<=1kb)	16	95992092	96082428	90337	2	ENSMUST00000099502	0	ENSMUSG00000022914	ENSMUSG00000022914
chr16	92601465	92697329	cluster_1	Promoter (<=1kb)	16	92601467	92697328	95862	2	ENSMUST00000113956	0	ENSMUSG00000022952	ENSMUSG00000022952
chr16	91547093	91564007	cluster_1	Promoter (<=1kb)	16	91547147	91560649	13503	1	ENSMUST00000127644	0	ENSMUSG00000022965	ENSMUSG00000022965
chr16	90142236	90146827	cluster_1	Distal Intergenic	16	90220742	90226322	5581	1	ENSMUST00000023707	-73915	ENSMUSG00000022982	ENSMUSG00000022982
chr15	98571003	98589588	cluster_1	Promoter (<=1kb)	15	98571004	98589588	18585	1	ENSMUST00000023728	0	ENSMUSG00000022993	ENSMUSG00000022993
chr1	181896385	182019980	cluster_1	Promoter (<=1kb)	1	181904445	182019980	115536	2	ENSMUST00000078719	0	ENSMUSG00000022995	ENSMUSG00000022995
chr15	99717592	99725007	cluster_1	Promoter (<=1kb)	15	99719996	99722047	2052	1	ENSMUST00000161768	0	ENSMUSG00000023019	ENSMUSG00000023019
chr15	99725617	99728136	cluster_1	Promoter (<=1kb)	15	99725618	99728136	2519	1	ENSMUST00000023761	0	ENSMUSG00000023020	ENSMUSG00000023020
chr15	99972166	99973287	cluster_1	Promoter (<=1kb)	15	99972780	100016351	43572	1	ENSMUST00000100206	0	ENSMUSG00000023025	ENSMUSG00000023025
chr15	100078388	100188036	cluster_1	Promoter (<=1kb)	15	100154396	100215666	61271	1	ENSMUST00000023768	0	ENSMUSG00000023026	ENSMUSG00000023026
chr15	100227858	100261248	cluster_1	Promoter (<=1kb)	15	100227871	100254448	26578	1	ENSMUST00000163855	0	ENSMUSG00000023027	ENSMUSG00000023027
chr15	100870644	101045938	cluster_1	Promoter (<=1kb)	15	100870683	101045929	175247	1	ENSMUST00000082209	0	ENSMUSG00000023033	ENSMUSG00000023033
chr18	37815078	37841872	cluster_1	Promoter (<=1kb)	18	37815079	37841870	26792	1	ENSMUST00000066140	0	ENSMUSG00000023036	ENSMUSG00000023036
chr18	37765579	37841872	cluster_1	Promoter (<=1kb)	18	37765580	37841873	76294	1	ENSMUST00000044851	0	ENSMUSG00000023036	ENSMUSG00000023036
chr18	37819545	37841872	cluster_1	Promoter (<=1kb)	18	37819546	37841873	22328	1	ENSMUST00000055935	0	ENSMUSG00000023036	ENSMUSG00000023036
chr15	102445366	102454639	cluster_1	Promoter (<=1kb)	15	102445367	102454630	9264	1	ENSMUST00000023809	0	ENSMUSG00000023047	ENSMUSG00000023047
chr15	102497646	102517004	cluster_1	Promoter (<=1kb)	15	102497649	102516836	19188	2	ENSMUST00000023812	0	ENSMUSG00000023050	ENSMUSG00000023050
chr4	123735194	123750299	cluster_1	Promoter (<=1kb)	4	123737814	123743507	5694	2	ENSMUST00000142778	0	ENSMUSG00000023075	ENSMUSG00000023075
chr15	96571417	96641962	cluster_1	Promoter (<=1kb)	15	96571418	96641962	70545	2	ENSMUST00000100262	0	ENSMUSG00000023169	ENSMUSG00000023169
chr6	124841094	124857687	cluster_1	Promoter (<=1kb)	6	124841494	124842611	1118	2	ENSMUST00000126987	0	ENSMUSG00000023191	ENSMUSG00000023191
chr9	106644533	106656109	cluster_1	Promoter (<=1kb)	9	106644537	106656109	11573	2	ENSMUST00000023959	0	ENSMUSG00000023192	ENSMUSG00000023192
chr4	130253496	130275220	cluster_1	Promoter (<=1kb)	4	130253495	130275218	21724	2	ENSMUST00000122374	0	ENSMUSG00000023232	ENSMUSG00000023232
chr17	47687609	47691092	cluster_1	Promoter (<=1kb)	17	47689030	47699551	10522	1	ENSMUST00000156118	0	ENSMUSG00000023266	ENSMUSG00000023266
chr17	47688473	47694736	cluster_1	Promoter (<=1kb)	17	47689030	47699551	10522	1	ENSMUST00000156118	0	ENSMUSG00000023266	ENSMUSG00000023266
chr17	47695206	47704286	cluster_1	Promoter (<=1kb)	17	47695225	47697670	2446	1	ENSMUST00000128734	0	ENSMUSG00000023266	ENSMUSG00000023266
chr5	110110091	110129794	cluster_1	Promoter (<=1kb)	5	110110092	110129794	19703	1	ENSMUST00000112528	0	ENSMUSG00000023284	ENSMUSG00000023284
chr5	24452176	24483184	cluster_1	Promoter (<=1kb)	5	24452177	24502047	49871	1	ENSMUST00000024123	0	ENSMUSG00000023353	ENSMUSG00000023353
