baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
ENSMUSG00000035000	70.0236805833259	0.0328310711128749	0.0985549269429053	0.0996436857983748	0.320724498774755	Dpp4
ENSMUSG00000042682	3870.02545317	-0.0704928478389283	0.0541663990855516	0.0996252883453979	0.320724498774755	Selk
ENSMUSG00000051401	155.627881954866	0.0513853971634455	0.106956235830263	0.0996196802760553	0.320724498774755	Kctd16
ENSMUSG00000029729	3793.72558197211	-0.0770009793729847	0.0561418323701067	0.0997251812244044	0.320789989718066	Zkscan1
ENSMUSG00000030801	1202.41862977257	-0.0857059966618329	0.071375665924195	0.0997334527652646	0.320789989718066	Kat8
ENSMUSG00000075700	5780.15318652045	0.0793065060705139	0.0612291917340112	0.0997158424031204	0.320789989718066	Selt
ENSMUSG00000057396	368.051193274337	0.0854122672004331	0.115019516064395	0.099760700396137	0.32080319869906	Zfp759
ENSMUSG00000034595	2555.97378816455	-0.0802986833874505	0.0626928844472749	0.0997866080552709	0.32081209356916	Ppp1r18
ENSMUSG00000020790	6082.16205168221	0.065593113002221	0.0458830122098114	0.0998443677960073	0.320855447608035	Ankfy1
ENSMUSG00000024976	3640.44779609216	0.0848920242446045	0.0702772321749835	0.09986952726168	0.320855447608035	Shoc2
ENSMUSG00000042406	5732.1428107249	-0.068910356225516	0.0490320987393126	0.0998562891989618	0.320855447608035	Atf4
ENSMUSG00000031309	2859.00606232357	0.0850722186923719	0.0705942727916822	0.0999277944971201	0.320897035064277	Rps6ka3
ENSMUSG00000074513	227.168369233495	0.0773377754644237	0.117345299327512	0.0999287672489709	0.320897035064277	Arfip1
ENSMUSG00000027742	2312.43901322249	-0.0791523996552524	0.0613113419117526	0.100124420212969	0.321431505582644	Cog6
ENSMUSG00000036632	930.924764234758	-0.0896745056963648	0.0810985515039016	0.100141576326296	0.321431505582644	Alg5
ENSMUSG00000036285	1321.28169568851	-0.0851197761312682	0.0701666120719763	0.100208796544205	0.321572811688036	Noa1
ENSMUSG00000033088	5941.07337212846	-0.0769346703419048	0.0579670457978387	0.10032482753697	0.321796178654562	Triobp
ENSMUSG00000047284	7653.18066685306	-0.0661433309757293	0.0460687873141289	0.100315667888	0.321796178654562	Neurl4
ENSMUSG00000027002	20621.3515664096	0.0657327724487079	0.0475156751907103	0.10041501935713	0.322010967695557	Nckap1
ENSMUSG00000026799	1390.57676779497	-0.0888098528900766	0.0785626601939624	0.100455600012095	0.322066601056354	Med27
ENSMUSG00000074825	983.041598288116	0.0929630679706334	0.0912478396392625	0.100566552031302	0.322347771285537	Itpripl1
ENSMUSG00000005683	9880.94812118603	-0.0701589731416928	0.0512414380030875	0.100634402836486	0.322455697434675	Cs
ENSMUSG00000028871	490.657347445089	0.0719315014944741	0.115981435393851	0.100646743331158	0.322455697434675	Rspo1
ENSMUSG00000038860	1511.98531749327	0.089932245070286	0.0821495606019152	0.100708783653396	0.322579913998853	Garnl3
ENSMUSG00000021070	115.8190641019	0.0538701947190567	0.108162423220688	0.100757348358313	0.322587084451545	Bdkrb2
ENSMUSG00000061458	1117.61324856326	-0.0906985775850252	0.0835785067929281	0.10075756154333	0.322587084451545	Nol10
ENSMUSG00000033285	1884.48750403597	-0.0859770475138693	0.0723884131993985	0.100805227828951	0.322590690995555	Wdr3
ENSMUSG00000048834	1344.16922440213	-0.0492454470397875	0.106045735151	0.100782437641224	0.322590690995555	Vstm2a
ENSMUSG00000114547	247.375711056621	-0.0635348344164696	0.112979115192345	0.100910668255103	0.322853587357604	RP23-105P19.1
ENSMUSG00000072769	244.075223240563	0.0781902647590284	0.11707700410018	0.101018857588528	0.323125155226064	RP24-317M4.4
ENSMUSG00000021700	8515.00235624299	-0.0801543110001573	0.0630431565772793	0.101169442323865	0.323233920012846	Rab3c
ENSMUSG00000027612	7432.64670678881	-0.0736763348540345	0.0546146537645497	0.101142400656513	0.323233920012846	Mmp24
ENSMUSG00000028104	848.580083688677	-0.0923349636482368	0.0922393517763845	0.101140782291366	0.323233920012846	Polr3gl
ENSMUSG00000034949	2146.30974591226	0.0869183480482188	0.0738095561452606	0.101085237394018	0.323233920012846	Zfr2
ENSMUSG00000045655	171.613244887896	0.0599387584399838	0.111099504055046	0.101147930381904	0.323233920012846	Fam216b
ENSMUSG00000004892	3968.04590353133	-0.0797735510728926	0.06329495495494	0.101341349858317	0.323680126606083	Bcan
ENSMUSG00000019841	5528.21885133359	-0.0800782340809045	0.0629050231974833	0.101355798138715	0.323680126606083	Rev3l
ENSMUSG00000020647	7584.9331493741	-0.0740853819096532	0.0550001533418606	0.101391255010372	0.323718785861073	Ncoa1
ENSMUSG00000027824	122.418619978198	0.0565199247009552	0.109512260982456	0.101445010890353	0.323815838354355	Vmn2r1
ENSMUSG00000028556	5971.08251033219	-0.0668911446800842	0.0473590505498233	0.101505567674557	0.323934549878542	Dock7
ENSMUSG00000035805	4069.01573564686	0.0900266551733425	0.0817584851817057	0.101694430197127	0.324462574412605	Mlc1
ENSMUSG00000009687	282.357681666046	0.057400527529017	0.107069827990701	0.101723050244319	0.324479209741599	Fxyd5
ENSMUSG00000038967	1548.09892605735	0.0855007793125649	0.0722801994006379	0.101762820570558	0.324479491489283	Pdk2
ENSMUSG00000054843	2252.52333503752	-0.0921097135604028	0.0937127061629342	0.101769950876102	0.324479491489283	Atrnl1
ENSMUSG00000025246	4575.15586466606	0.0674332523487546	0.0478297001045405	0.101867419718851	0.324715575893868	Tbl1x
ENSMUSG00000039697	1337.34960525189	0.0896570270479288	0.0815873278312902	0.101955386311389	0.32484659168807	Ncoa7
ENSMUSG00000054836	757.75695727547	-0.0909855824290256	0.0896714369097836	0.101942440653375	0.32484659168807	Elp6
ENSMUSG00000018398	3891.63603820748	0.0748147570441298	0.0565840021857038	0.102036332008238	0.324955127643052	Sept8
ENSMUSG00000032265	121.988755858683	0.0394878577568143	0.101210662431013	0.102028892915572	0.324955127643052	Fam46a
ENSMUSG00000034145	898.992761919834	0.0933378641692357	0.0974947890290483	0.102155367387022	0.325259498871448	Tmem63c
ENSMUSG00000074829	341.725842752235	0.0858398716531225	0.113960687108399	0.102282945380262	0.32559092349175	CAAA01180111.1
ENSMUSG00000000957	5147.34747072877	0.0753949871654752	0.0569727545572402	0.102308234955685	0.325596662348636	Mmp14
ENSMUSG00000000628	1058.22681195799	0.0918181998578333	0.101242222455307	0.102432109319441	0.325691819150323	Hk2
ENSMUSG00000014873	1100.36263423076	-0.0874185036897244	0.0766442126033342	0.102410081222474	0.325691819150323	Surf2
ENSMUSG00000041187	548.438951743913	0.092209348697318	0.10126166715646	0.102414384147142	0.325691819150323	Prkd2
ENSMUSG00000042961	460.623448643217	0.0364694946723421	0.0999378676667603	0.102408758159529	0.325691819150323	Egflam
ENSMUSG00000034463	773.887213053443	0.0903971526238913	0.0860566244207376	0.102546371555258	0.3258309302935	Scara3
ENSMUSG00000041064	363.292958949588	-0.0781317691054026	0.116946543886792	0.102505715417002	0.3258309302935	Pif1
ENSMUSG00000061578	1214.0935139059	0.0881188012436154	0.0786222996769595	0.10253898184565	0.3258309302935	Ksr2
ENSMUSG00000029538	1914.21705381681	-0.0807373023356917	0.064461597018158	0.102584693654071	0.325864408059481	Srsf9
ENSMUSG00000034867	1932.11475916565	-0.0847409445914108	0.0711867784534734	0.102603919871574	0.325864408059481	Ankrd27
ENSMUSG00000032816	3468.38689176122	0.075389457331875	0.0565831472273493	0.102710102819677	0.326126925192207	Igdcc4
ENSMUSG00000037791	3655.20529509222	-0.0768080894442853	0.0588767818682148	0.102753316660325	0.326189427264047	Phf12
ENSMUSG00000091183	316.768899382454	-0.0873737113665096	0.112756124167223	0.102788632362242	0.326226833891429	RP23-216C6.2
ENSMUSG00000024833	1170.63199129247	-0.0876607928077878	0.0775596637637573	0.10290995133162	0.326537114971445	Pola2
ENSMUSG00000046613	661.463776572378	0.0685440268864219	0.114386687206201	0.102937815510393	0.326550786366265	Vwa5b2
ENSMUSG00000060802	1432.92613793306	0.0561220433205894	0.10910302294033	0.103020110486819	0.326737083431428	B2m
ENSMUSG00000027827	222.75284556995	-0.0770036112045061	0.116487935393411	0.103057366908257	0.326751834057027	Kcnab1
ENSMUSG00000030157	123.091117966678	0.0384766714426532	0.100767234597056	0.103071901488233	0.326751834057027	Clec2d
ENSMUSG00000041540	2622.88283192672	-0.092856438424358	0.0967288746968756	0.103126649312272	0.326850649157756	Sox5
ENSMUSG00000001891	2304.34623826871	0.0822563958588786	0.0672886612652298	0.103286558304094	0.327282641775921	Ugp2
ENSMUSG00000022412	1883.42307928201	-0.078711787817603	0.0615842311553477	0.10331339356457	0.327292864484834	Mief1
ENSMUSG00000069495	2896.94063672865	-0.0762199343934719	0.0585019528156586	0.103345862253247	0.327320924929578	Epc2
ENSMUSG00000061461	567.404684051217	-0.0918877420157121	0.0968207735007535	0.103433586518775	0.327523940134712	Smim20
ENSMUSG00000003423	2605.39244088478	-0.0815765430368901	0.0661622159194384	0.103515358486556	0.327672507205511	Pih1d1
ENSMUSG00000031826	4736.77621138641	-0.070923646552336	0.0521386172862564	0.103527777649869	0.327672507205511	Usp10
ENSMUSG00000042662	721.869686001188	0.0872508253221642	0.111957862660999	0.103574389440171	0.327745209041107	Dusp15
ENSMUSG00000022415	6445.71408760143	0.0796940400172854	0.0624325083875864	0.103823626910563	0.328458909142204	Syngr1
ENSMUSG00000098188	1348.00198018781	0.0848302636969815	0.0713732348753782	0.103943821140836	0.328764132437922	Sowahc
ENSMUSG00000020776	5444.4917829838	-0.0722466978645368	0.0537134852049109	0.104084335213331	0.329133471501461	Fbf1
ENSMUSG00000027007	1400.97140438133	0.0849264417479177	0.0725505587729856	0.104134876974882	0.329143137141539	Ssfa2
ENSMUSG00000068966	1579.59633807487	-0.0822090061878992	0.067399751625625	0.10411490945243	0.329143137141539	Zbtb34
ENSMUSG00000028221	1650.85159520062	0.0842229265383685	0.0711129457905401	0.104243019632109	0.329334772370083	Tmem55a
ENSMUSG00000029029	1635.56034841472	-0.0860180486691124	0.0749002558455644	0.104228430154052	0.329334772370083	Wrap73
ENSMUSG00000020485	1487.8756828531	-0.089557093225235	0.0842078425456251	0.104369416966657	0.329583878680811	Supt4a
ENSMUSG00000037475	3700.53653734634	0.0834779334103973	0.0696900998512046	0.104348380369401	0.329583878680811	Thoc2
ENSMUSG00000049336	5875.05594029414	-0.0839425443953498	0.0704483293591431	0.104421519803294	0.329598253422828	Tenm2
ENSMUSG00000050846	987.511268067195	-0.0890223192957753	0.0825058355646477	0.104410632414502	0.329598253422828	Zfp623
ENSMUSG00000087620	206.029544310065	0.0677427374623029	0.113540393206224	0.104575459518329	0.330009013271705	RP23-316B4.2
ENSMUSG00000014905	897.120852931504	0.0910784559037112	0.0984302524848256	0.104650962880084	0.33002190591597	Dnajb9
ENSMUSG00000054889	79.3303926120833	0.0441851210400564	0.103246780364936	0.104650085177932	0.33002190591597	Dsp
ENSMUSG00000061979	947.374379752636	-0.0873880171584024	0.0790387193159456	0.104622037902513	0.33002190591597	Rcc1l
ENSMUSG00000025877	72.653246391385	0.0396826887122989	0.101218020868715	0.10476987993138	0.330096555792891	Hk3
ENSMUSG00000027078	403.141469417642	0.0891590468274778	0.107471422963434	0.10470860262087	0.330096555792891	Ube2l6
ENSMUSG00000036106	694.140244616003	0.0909942628555418	0.0940397689766561	0.104747661985033	0.330096555792891	Prr5
ENSMUSG00000055809	280.398647322421	0.075740363668853	0.115893255257572	0.104726779213873	0.330096555792891	Dnaaf3
ENSMUSG00000029472	18274.0547795422	-0.0576687324365078	0.039433428252787	0.104888348821556	0.330394723861219	Anapc5
ENSMUSG00000022255	4083.33243507455	0.0739266636505797	0.0558458925788239	0.104923997773392	0.330431935741149	Mtdh
ENSMUSG00000019966	2444.72046841385	0.0926768769953242	0.0931012121488478	0.104962436286725	0.330477913750367	Kitl
ENSMUSG00000021039	4144.00250893505	-0.0675111844265944	0.0487485404921613	0.105079939447777	0.330572805529713	Snw1
ENSMUSG00000022021	314.706951520372	-0.0825606839200494	0.114895809625413	0.105071674316847	0.330572805529713	Diaph3
ENSMUSG00000026380	104.01223662016	0.0391387397384339	0.100978161225754	0.105058729081431	0.330572805529713	Tfcp2l1
ENSMUSG00000029119	572.152732244996	0.0836870902473164	0.112893173215982	0.105101553517298	0.330572805529713	Man2b2
ENSMUSG00000044583	72.9841493968822	0.0468656853697686	0.10446174466118	0.10511180312883	0.330572805529713	Tlr7
ENSMUSG00000020608	2877.61349009604	-0.0745327649803559	0.0566427327340823	0.105254794878171	0.330835440744233	Smc6
ENSMUSG00000036834	531.598069062681	0.0911405564363228	0.102502004764308	0.105266906811138	0.330835440744233	Plch1
ENSMUSG00000052928	5099.76138381299	-0.0727319859957156	0.0543484481983572	0.105262284560925	0.330835440744233	Ctif
ENSMUSG00000025369	20446.5693830151	-0.0704907978516513	0.0519634396364362	0.105367625205212	0.331007243693432	Smarcc2
ENSMUSG00000106847	11251.0116911658	-0.0690301434234832	0.0504066606955063	0.105369326005851	0.331007243693432	Peg13
ENSMUSG00000026686	458.046069515643	0.0693445907694385	0.113848227685862	0.105515615113283	0.331391701929189	Lmx1a
ENSMUSG00000045176	792.277539721991	-0.0887578839264466	0.0831139238225253	0.105605493891372	0.331598858848491	Borcs6
ENSMUSG00000022619	9755.27894264036	-0.0634342485541588	0.0448605768871066	0.105663560833392	0.331630958531428	Mapk8ip2
ENSMUSG00000026915	6487.58808448762	-0.0700301125006062	0.0514563075554509	0.105641393118994	0.331630958531428	Strbp
ENSMUSG00000034947	73.865961171985	0.0394788887332086	0.101096909298345	0.105755202175924	0.331843451282216	Tmem106a
ENSMUSG00000027330	1062.82067657647	-0.0900387048516281	0.0896474005251576	0.105807844501233	0.331858404597419	Cdc25b
ENSMUSG00000030733	5103.23013005663	-0.0687807529252422	0.050237131234632	0.105784954120468	0.331858404597419	Sh2b1
ENSMUSG00000027395	1426.54289905824	-0.0814734722532923	0.0669580079935631	0.105862101253003	0.331953474252517	Polr1b
ENSMUSG00000103088	1321.16642440506	0.0846674135822713	0.0728206249799746	0.105908743785505	0.332024630280067	Pcdhgb6
ENSMUSG00000018401	6168.87301978665	-0.0704045660754737	0.0522518272207016	0.106000059740502	0.332160675448141	Mtmr4
ENSMUSG00000032320	5068.72997697465	0.0686793109862283	0.0503260417202571	0.105999500690227	0.332160675448141	Rcn2
ENSMUSG00000048779	100.560735857849	0.0555008715852013	0.10856302800015	0.106177925063291	0.332642841842351	P2ry6
ENSMUSG00000040037	7487.39405094524	0.0443763431313601	0.103490515252873	0.106365207471029	0.333154286301598	Negr1
ENSMUSG00000029600	776.631202593524	-0.0889179821624584	0.085367690202772	0.106442372378301	0.33332067049478	Rita1
ENSMUSG00000030556	1004.45058658887	-0.0867489791583113	0.0778978275089948	0.106537195151264	0.33339167864153	Lrrc28
ENSMUSG00000039976	22926.9598424058	0.0612871996066914	0.0427759655717225	0.106498441324898	0.33339167864153	Tbc1d16
ENSMUSG00000052459	9421.19995648715	0.0769404957369001	0.0596210355306715	0.106525831420095	0.33339167864153	Atp6v1a
ENSMUSG00000018965	12303.0967792951	0.0724400879457101	0.0539021188460075	0.106831952234805	0.334163211604491	Ywhah
ENSMUSG00000062619	462.477141838965	-0.0902031348241642	0.102263813001393	0.106813027321875	0.334163211604491	2310039H08Rik
ENSMUSG00000024084	402.995619057655	-0.0874234572584045	0.109050051437084	0.106949199805251	0.334314349405379	Qpct
ENSMUSG00000025016	7836.98208376861	0.0614278646422583	0.0436400695276971	0.106914754596548	0.334314349405379	Tm9sf3
ENSMUSG00000042572	4808.06021502207	-0.0671256989090346	0.0487735517493419	0.106952617731577	0.334314349405379	Ube2q1
ENSMUSG00000025538	730.115044902299	0.0898687822238614	0.0936435507987235	0.107022603332165	0.334457698375518	Sumf2
ENSMUSG00000024502	3832.00951349968	-0.0783824024979403	0.0620779852014418	0.107120165188736	0.334687142215786	Jakmip2
ENSMUSG00000042073	271.331299667707	0.0689316607110208	0.110934864981362	0.107265136303656	0.335064575163944	Abhd14b
ENSMUSG00000000378	2565.91492529394	-0.0801972200532447	0.0653749419818261	0.107374277714862	0.335090934180091	Ccm2
ENSMUSG00000003070	1034.54372393103	-0.0883711056252447	0.0824237260885873	0.107390670030987	0.335090934180091	Efna2
ENSMUSG00000030393	2173.95145171559	-0.0813226705053345	0.0673485722602308	0.107417327808662	0.335090934180091	Zik1
ENSMUSG00000033386	119.363273591557	0.052609226038067	0.107097974699525	0.10741601318343	0.335090934180091	Frrs1
ENSMUSG00000063063	12305.6514487019	-0.0605659566118935	0.0424108135856878	0.107378406126949	0.335090934180091	Ctnna2
ENSMUSG00000079003	3173.96294685781	-0.0749749937702573	0.0583195828708742	0.107418604306162	0.335090934180091	Samd1
ENSMUSG00000034310	74.4505796227199	0.0352576730233041	0.0993343887981517	0.107490062406323	0.335181748188372	Tmem132d
ENSMUSG00000048040	1477.70239545044	0.0897633014860331	0.0929668129449342	0.107496072455133	0.335181748188372	Arxes2
ENSMUSG00000029675	4072.94493102049	0.088841994977531	0.0964783548190514	0.107530833287286	0.335214738444264	Eln
ENSMUSG00000111080	891.05253813372	0.0895990172666628	0.0886290266376825	0.107635796323714	0.33546651178859	RP23-128C4.4
ENSMUSG00000052488	4401.25688327318	-0.071106774257439	0.053292408481553	0.107728707574411	0.335680618814129	Cherp
ENSMUSG00000018362	3259.46717536746	-0.0892007604068383	0.0859932581117584	0.107753588639881	0.335682696475207	Kpna2
ENSMUSG00000028124	1777.22389646504	0.0790803246654981	0.0634961474219269	0.107779546280055	0.335688126281826	Gclm
ENSMUSG00000000743	6311.10786241626	-0.0632772350175804	0.0450467531170128	0.107810339021565	0.335708609581301	Chmp1a
ENSMUSG00000032698	885.238015510941	0.0878909216741722	0.106226454854423	0.107840380287442	0.335726744200496	Lmo2
ENSMUSG00000022575	164.197712929116	0.0596491071902677	0.110253720043707	0.107939340506432	0.335959379757671	Gsdmd
ENSMUSG00000075415	3401.76690041153	0.0729282166831782	0.055666118988384	0.107969192953867	0.335976862383716	Fnbp1
ENSMUSG00000041837	1040.99494225882	-0.0853495746507467	0.0756656619822601	0.10816188864491	0.336425457097686	Pdcd7
ENSMUSG00000074673	81.8803893741279	0.0431929939138776	0.102656699633999	0.108145753758763	0.336425457097686	Ttll9
ENSMUSG00000018363	3413.61001134324	0.0701921995616144	0.0523084630831378	0.108342069193709	0.336440711780491	Smurf2
ENSMUSG00000026956	223.623561187253	0.0709382442050547	0.114282873661364	0.108285251068375	0.336440711780491	Uap1l1
ENSMUSG00000027030	2167.89722702671	0.0772138341452469	0.06137941740312	0.108340907820051	0.336440711780491	Stk39
ENSMUSG00000027175	1165.66140580861	0.0905005405110097	0.0907820313483162	0.108339164109853	0.336440711780491	Tcp11l1
ENSMUSG00000027879	2820.57258487791	-0.072067542043606	0.0546110411830528	0.108274459168511	0.336440711780491	Sec22b
ENSMUSG00000050222	568.398240626223	0.088032143806423	0.105910810200839	0.108233774061917	0.336440711780491	Il17d
ENSMUSG00000056832	858.818227515994	0.0901282838606096	0.0930876208839102	0.108292750866325	0.336440711780491	Ttc26
ENSMUSG00000060288	944.437485813743	-0.0894565745720185	0.0871267229128036	0.108360944824345	0.336440711780491	Ppih
ENSMUSG00000031586	204.80808000103	0.0596932635117923	0.11028916357838	0.108471317803769	0.336707988964094	Rbpms
ENSMUSG00000005983	213.879098968691	-0.0786323420825608	0.114931798640571	0.108606068549102	0.336982115057271	RP23-312H15.5
ENSMUSG00000026064	2953.54305622235	-0.0739523964842305	0.0568911161036494	0.108608244252751	0.336982115057271	Ptp4a1
ENSMUSG00000005148	88.9260948863111	-0.0361107386826861	0.0996482517068716	0.108696278302087	0.337028965802244	Klf5
ENSMUSG00000017344	2675.45856234696	0.0312919107947012	0.0978787663513199	0.108653936092123	0.337028965802244	Vtn
ENSMUSG00000031762	1581.44296800277	0.0857431016334388	0.109732548880446	0.108679994771515	0.337028965802244	Mt2
ENSMUSG00000039117	1461.81627193272	-0.0817626450205326	0.0686550003752158	0.108739337031744	0.337087081679577	Taf4
ENSMUSG00000027365	2360.40012830609	0.083291541548301	0.0718045985137998	0.108803782291425	0.337211454036671	Trpm7
ENSMUSG00000035949	3185.16891276025	-0.0710051920668197	0.0534285860769345	0.108864291882955	0.337323575854582	Fbxw2
ENSMUSG00000022210	709.270141018037	-0.089937866575647	0.0995972852782201	0.108936310882083	0.337467653694362	Dhrs4
ENSMUSG00000060477	109.606365574049	0.0500715713161862	0.105801960526602	0.108959476154942	0.337467653694362	Irak2
ENSMUSG00000022837	1132.6914325803	-0.0837747091125224	0.0732935136344797	0.109028404177794	0.337530318695123	Iqcb1
ENSMUSG00000030216	3721.04605803418	-0.0668292946151771	0.0530149809583491	0.109024432356781	0.337530318695123	Wbp11
ENSMUSG00000037902	3950.63044523687	0.0876166932629506	0.0806173019266911	0.109100376471428	0.337677722487924	Sirpa
ENSMUSG00000027932	1305.78925857871	0.0836339935715886	0.0743061196381346	0.109295422878581	0.338021638487791	Slc27a3
ENSMUSG00000037652	2431.72647189684	0.0779691992051254	0.063809994985818	0.109309024406028	0.338021638487791	Phc3
ENSMUSG00000040263	1621.09574857925	-0.0818506654478734	0.0690663704927338	0.109269188796679	0.338021638487791	Klhdc4
ENSMUSG00000056124	2818.03959335207	0.0767616377336424	0.0610396531656049	0.109308785651108	0.338021638487791	B4galt6
ENSMUSG00000061517	601.282656828135	0.0891463926831089	0.0920123041028987	0.109407400302596	0.338250399285213	Sox21
ENSMUSG00000027546	15823.5604392118	-0.0564380745641571	0.0390851622201436	0.109478878560372	0.33832048450344	Atp9a
ENSMUSG00000110834	121.073232894447	0.0510664492144369	0.106253612118039	0.109455245655504	0.33832048450344	CAAA01180111.2
ENSMUSG00000022201	7204.33341078515	0.0674560343279239	0.0518633320559519	0.109610019893964	0.338574800755352	Zfr
ENSMUSG00000101438	138.925866482121	0.0605307478275657	0.110499187726206	0.109596983097855	0.338574800755352	RP23-222K15.31
ENSMUSG00000020952	1490.44084375549	0.0804251382733948	0.0666094001300249	0.109647089218238	0.338613855609809	Scfd1
ENSMUSG00000002052	6728.76950452954	-0.0739770519465763	0.0573797643638902	0.109964599410623	0.339246323873085	Supt6
ENSMUSG00000027533	17006.7376514834	-0.0622470013321392	0.0443869456913098	0.109895893950802	0.339246323873085	Fabp5
ENSMUSG00000031210	192.172200671409	0.0611085604541986	0.110696141725072	0.109967061723337	0.339246323873085	Gpr165
ENSMUSG00000032449	3072.18344104075	0.0768037699583605	0.0601105279152565	0.109974246518477	0.339246323873085	Slc25a36
ENSMUSG00000041907	983.60450462423	-0.0863141469344606	0.0799266141013927	0.109971072911732	0.339246323873085	Gpr45
ENSMUSG00000022771	3499.83711664731	-0.0730579064133936	0.0562178194555761	0.110106298160528	0.339578111546029	Ppil2
ENSMUSG00000054280	2262.65368946094	0.0764255829510309	0.0594184267140653	0.110136674040259	0.339596243821199	Prr14l
ENSMUSG00000021392	1680.31468010245	-0.0788167756994625	0.064396331661757	0.110268332868275	0.339926595186325	Nol8
ENSMUSG00000032477	1542.81687720316	-0.0806899903937034	0.0673855179573933	0.110337006030801	0.340062675545795	Cdc25a
ENSMUSG00000047407	424.369068288192	0.0877744559758876	0.10439355467748	0.110362705228124	0.340066277523333	Tgif1
ENSMUSG00000043372	626.316072460287	-0.0892161166960425	0.0930211545830735	0.110451019579826	0.340187177168436	Hexim2
ENSMUSG00000049916	80.7345123493708	-0.048527295072088	0.104955729287905	0.110438195947844	0.340187177168436	RP23-153F8.13
ENSMUSG00000023150	14822.4521265022	-0.0660905126658146	0.0476899255713948	0.110625986180365	0.340574738267468	Ivns1abp
ENSMUSG00000038242	422.418192023212	-0.0842328185146117	0.111247561619678	0.110616000435115	0.340574738267468	Aox4
ENSMUSG00000006289	1746.80233293002	-0.0812221040646118	0.0685817688202905	0.110717949430071	0.340646427318307	Osgep
ENSMUSG00000016427	1470.33493401435	-0.0845250298722766	0.0751837003981339	0.110680006429287	0.340646427318307	Ndufa1
ENSMUSG00000071645	1259.21188774701	-0.0868584016787779	0.0813247921193435	0.1107229893599	0.340646427318307	Tut1
ENSMUSG00000053477	48409.6907104518	-0.0734898572874523	0.0569759396370014	0.110774250540128	0.340728519023253	Tcf4
ENSMUSG00000021038	3256.48775435292	-0.0810919267229062	0.0683156513442831	0.110986053869485	0.340872559200302	Vipas39
ENSMUSG00000040269	432.390806931147	-0.087379453840313	0.106102602218106	0.110890793491187	0.340872559200302	Mrps28
ENSMUSG00000052456	3078.63417669157	-0.0738276782118599	0.0575954061637794	0.110993200045457	0.340872559200302	Asna1
ENSMUSG00000057421	2617.35846273527	-0.075057654359672	0.0585301205725988	0.110934072053083	0.340872559200302	Las1l
ENSMUSG00000068580	1061.26237528362	-0.0857890878120335	0.0780255143288587	0.110911055164444	0.340872559200302	Zfyve19
ENSMUSG00000085891	105.52662472809	-0.0567100214580412	0.10885800647451	0.110874500854564	0.340872559200302	RP23-226M12.1
ENSMUSG00000097929	516.599637606226	-0.0851642567028533	0.110423539984469	0.110958439701156	0.340872559200302	Tunar
ENSMUSG00000087413	836.077684165624	0.0885260507246842	0.0899599458228879	0.11101992397248	0.340879115399887	RP23-386C23.1
ENSMUSG00000032870	5398.62885458009	-0.066580812251074	0.0492569558018312	0.111084134609329	0.340966060325886	Smap2
ENSMUSG00000044502	3989.06505141031	-0.0763417715659132	0.0608548085608773	0.111097431615958	0.340966060325886	Bod1
ENSMUSG00000015829	2484.99622664248	0.084762080372748	0.0781009234137922	0.111257713056494	0.341317298599195	Tnr
ENSMUSG00000038984	1339.89909098856	0.0830727562109395	0.072308485881902	0.111261117533706	0.341317298599195	Tspyl5
ENSMUSG00000027777	600.996681475252	-0.0891671246165481	0.0961721626587497	0.111424247429076	0.341538586600553	Schip1
ENSMUSG00000044134	1818.91268131151	-0.0856727150565127	0.0792499044869863	0.111411669964911	0.341538586600553	Fam109a
ENSMUSG00000053460	615.382678296936	0.0887235482448123	0.0942570647829758	0.111431798831011	0.341538586600553	Ggcx
ENSMUSG00000106099	205.261635782785	0.0529871958573582	0.10708912951577	0.111425297769039	0.341538586600553	RP23-235E15.6
ENSMUSG00000026965	6612.23916437056	-0.0657026464570294	0.0480987348786966	0.111480991694945	0.341613834630198	Anapc2
ENSMUSG00000026163	3601.71898863311	0.0737517397887628	0.0574207030439557	0.11159650581446	0.341665715571081	Sphkap
ENSMUSG00000027331	1058.25413378612	-0.0884444315678477	0.100730560994137	0.111562206920936	0.341665715571081	Knstrn
ENSMUSG00000049807	4124.74992584552	0.0758229635570771	0.0596612839089569	0.111533638899247	0.341665715571081	Arhgap23
ENSMUSG00000091955	113.631376846757	-0.0559970897453443	0.108336409408468	0.111593077485649	0.341665715571081	RP24-158L15.1
ENSMUSG00000001687	3320.71337227218	0.069827625196233	0.0525442305875567	0.111889896174763	0.342164410850458	Ubl3
ENSMUSG00000004270	996.578383615654	0.0852603523908331	0.0768483709527354	0.111996667870677	0.342164410850458	Lpcat3
ENSMUSG00000020522	4205.9031790452	0.0667112331386284	0.0493715502279413	0.111993184107112	0.342164410850458	Mfap3
ENSMUSG00000020695	1031.6082171103	0.0453673074831787	0.103479529906727	0.111828196875797	0.342164410850458	Mrc2
ENSMUSG00000038387	253.612911028313	0.0788226309189619	0.11309198481588	0.11194012769781	0.342164410850458	Rras
ENSMUSG00000040028	4980.64198966556	-0.0680183277461236	0.0507998605021746	0.112002804702215	0.342164410850458	Elavl1
ENSMUSG00000042770	201.814555351073	0.0702182589095508	0.113337748788491	0.111879162390348	0.342164410850458	Hebp1
ENSMUSG00000056962	2176.75018493193	-0.0774441964034725	0.0629956843948598	0.111996083828151	0.342164410850458	Jmjd6
